ts_code,ann_date,end_date,total_liab,money_cap,total_assets
688981.SH,20200630,20200331,53270284848.63,42463663094.17,125655718675.8
688256.SH,20200630,20200331,243947597.21,166698010.47,4493545555.5
688567.SH,20200624,20200331,4237879093.46,3651059767.22,11268069989.24
300850.SZ,20200622,20200331,619396780.61,142875180.1,1293015518.6
688690.SH,20200618,20200331,84678473.5,217144013.21,543743043.81
688027.SH,20200616,20200331,223331064.05,325559680.82,1208143236.62
688568.SH,20200616,20200331,339084524.59,71120339.41,607585603.42
603087.SH,20200608,20200331,409230450.48,494256225.91,6004084982.8
600956.SH,20200603,20200331,31722822534.67,2202157951.52,47304700667.93
688520.SH,20200601,20200331,856574486.0,10110159.0,758576627.0
688599.SH,20200521,20200331,25540545888.03,5207961547.5,38437226013.47
688516.SH,20200520,20200331,1026165390.08,101059687.67,1487914844.14
601778.SH,20200518,20200331,21728255382.5,1410521249.96,30017291082.56
300832.SZ,20200511,20200331,270614006.94,1439052474.99,3520112640.29
000511.SZ,20200501,20200331,2858600966.01,84940159.8,3280887341.73
000587.SZ,20200501,20200331,23331172869.11,790475910.55,23208120203.98
600240.SH,20200501,20200331,13714402347.85,47623472.08,7027699464.29
002018.SZ,20200501,20200331,1802629338.94,74095368.83,547991305.89
600393.SH,20200430,20200331,7943663674.47,375255375.22,14484729882.56
002269.SZ,20200430,20200331,4166767636.0,324797129.0,5987845442.0
002254.SZ,20200430,20200331,1782794412.83,829706382.94,4555348356.44
002340.SZ,20200430,20200331,16918165087.12,4153002648.5,27856628242.8
600363.SH,20200430,20200331,2696823789.62,656918074.74,5665229406.31
002335.SZ,20200430,20200331,4313318225.7,696917946.74,7785207683.1
600280.SH,20200430,20200331,14245895123.22,912695763.04,15068436413.21
002265.SZ,20200430,20200331,472536639.66,110795379.9,1393127476.85
600282.SH,20200430,20200331,24820688028.18,6555924160.18,47499489611.94
002325.SZ,20200430,20200331,8136130379.01,926986260.42,11840931693.97
002354.SZ,20200430,20200331,5579727786.37,381017847.67,6377588971.24
600284.SH,20200430,20200331,7552069899.72,3847795513.23,13962984410.78
600295.SH,20200430,20200331,32357343689.37,8124980895.54,49526896028.82
002310.SZ,20200430,20200331,32043186616.83,1636687550.6,44491207678.96
002309.SZ,20200430,20200331,12696578217.64,3607251120.6,21156333132.26
600271.SH,20200430,20200331,8998813328.78,8315558567.57,23017355671.68
600307.SH,20200430,20200331,26366572370.13,1659941141.26,37962157810.36
600329.SH,20200430,20200331,2361786796.38,1600610380.18,8054874609.75
002281.SZ,20200430,20200331,2472669745.59,1815154511.3,7004657945.09
002277.SZ,20200430,20200331,8716236648.08,1006485327.36,16277814035.0
600291.SH,20200430,20200331,37759900632.1,874011002.43,62934656594.89
600252.SH,20200430,20200331,1569060799.25,2517004716.31,8028114756.38
600426.SH,20200430,20200331,3864903143.64,864477163.31,18527829328.59
600300.SH,20200430,20200331,5439760352.27,2133679111.56,8155573353.89
600267.SH,20200430,20200331,14142207016.98,2332701729.79,21718947038.98
600378.SH,20200430,20200331,2744379243.88,1571504718.01,8926683238.69
600260.SH,20200430,20200331,6934818067.24,1393569370.96,13501770791.08
600179.SH,20200430,20200331,9035054553.44,361221542.09,7841048876.47
600180.SH,20200430,20200331,17657980800.65,4821256903.4,23961237656.75
002408.SZ,20200430,20200331,6861944252.02,2042755600.28,15270534766.74
002497.SZ,20200430,20200331,2003876619.25,395615504.64,5143829679.77
600195.SH,20200430,20200331,1046091191.45,665835843.57,5825713197.78
600196.SH,20200430,20200331,37996657759.85,9757052649.15,77591632617.7
002399.SZ,20200430,20200331,8062868065.92,1092274900.59,15846107219.25
002390.SZ,20200430,20200331,5370930954.24,1566220788.36,10318922713.3
002387.SZ,20200430,20200331,17891282244.18,3430445025.08,36796961675.16
600220.SH,20200430,20200331,2684886558.34,683788604.13,5083836894.2
600221.SH,20200430,20200331,134881357000.0,18102145000.0,190337893000.0
002382.SZ,20200430,20200331,4654566015.53,2082367674.33,13365047246.38
002430.SZ,20200430,20200331,6647537754.78,1515090485.63,13019902716.71
002431.SZ,20200430,20200331,11934065659.81,726181362.73,16454160741.97
600158.SH,20200430,20200331,1916901940.94,716037701.07,3908321921.33
600153.SH,20200430,20200331,268194124852.12,42747664047.02,334355720853.02
600166.SH,20200430,20200331,39633301202.44,3137903771.21,54535650536.11
002600.SZ,20200430,20200331,15052303176.79,4292106325.45,26757301651.59
002064.SZ,20200430,20200331,7869005440.6,2225846333.81,17709515090.29
600236.SH,20200430,20200331,26839547912.35,2715802835.74,44419364888.53
600259.SH,20200430,20200331,2967615076.92,669759202.7,4809106718.89
600373.SH,20200430,20200331,11241080630.49,10499030102.51,25844335170.32
600406.SH,20200430,20200331,22891101762.14,7464451298.02,55535517262.06
002250.SZ,20200430,20200331,3996632137.59,1701758946.24,9931666460.95
600487.SH,20200430,20200331,25684012821.75,5955343244.6,42775058547.21
002511.SZ,20200430,20200331,1872645429.77,818986429.19,6131890290.13
600478.SH,20200430,20200331,3269740314.28,721093936.98,6243004481.43
002153.SZ,20200430,20200331,1411488446.33,4901281729.77,10740474864.21
600498.SH,20200430,20200331,20773880515.41,3258190906.0,32618954627.54
600499.SH,20200430,20200331,7392314020.14,1015392772.18,12704214784.71
600500.SH,20200430,20200331,32768637347.71,10757774110.11,58372106308.58
600515.SH,20200430,20200331,53528766747.8,10377753821.01,81229412558.56
600516.SH,20200430,20200331,2834269393.4,8481987869.76,18768950280.93
002127.SZ,20200430,20200331,538654533.1,1860299134.21,5534479486.98
002126.SZ,20200430,20200331,4415842326.97,561101440.64,8599707196.74
600458.SH,20200430,20200331,9955820659.13,1484722519.69,14508194369.03
002375.SZ,20200430,20200331,12197102362.95,2050051859.01,20507777869.45
002152.SZ,20200430,20200331,3543175213.05,3527011379.33,13515939808.9
600460.SH,20200430,20200331,4929585912.97,1053251569.0,9147355648.62
600489.SH,20200430,20200331,24001045723.5,3371235123.8,45775709491.99
002368.SZ,20200430,20200331,6653648877.42,1177730855.82,10089857579.18
002106.SZ,20200430,20200331,1256953258.06,2197320476.4,5382248685.16
600522.SH,20200430,20200331,19233331952.62,7328448347.58,40780983567.6
600525.SH,20200430,20200331,6535298043.98,964951807.97,10625001876.51
600536.SH,20200430,20200331,3358422885.09,1529252921.24,5851824557.1
600537.SH,20200430,20200331,3407310498.33,1339001315.09,6673271438.91
600496.SH,20200430,20200331,8717227684.79,2198152896.69,14109454684.6
600485.SH,20200430,20200331,13943461499.84,89389339.99,2421695591.63
002242.SZ,20200430,20200331,2951234857.19,1473451857.05,6857339076.16
002168.SZ,20200430,20200331,1511696753.4,307405885.48,3484608991.87
600399.SH,20200430,20200331,4081293443.44,412234357.69,8636049297.82
002240.SZ,20200430,20200331,2190636599.48,684753800.05,5426004731.56
600397.SH,20200430,20200331,6256094281.15,656982485.27,6920301130.86
600352.SH,20200430,20200331,25501850298.02,5924123907.23,53414148053.25
002419.SZ,20200430,20200331,8281312860.03,3284931964.66,15187416856.04
