ts_code,ann_date,end_date,total_liab,money_cap,total_assets
301358.SZ,20230113,20220930,19273513689.47,899026162.83,24099360566.13
688506.SH,20221219,20220930,889948103.25,104394586.88,981934227.56
688525.SH,20221213,20220930,1663747719.52,480617907.35,3571312920.41
688475.SH,20221208,20220930,2093984029.17,1409969476.75,3729577830.21
301301.SZ,20221207,20220930,4455706177.64,290833006.31,9565283763.35
688172.SH,20221130,20220930,3581002387.58,5599342133.51,14333512972.93
301498.SZ,20221118,20220930,,,2303027900.0
301165.SZ,20221118,20220930,,,7521729600.0
688235.SH,20221112,20220930,14688413000.0,26321737000.0,47831195000.0
688981.SH,20221111,20220930,98492363000.0,93043675000.0,297002911000.0
301267.SZ,20221104,20220930,1445266215.57,834119127.21,3698591280.37
600978.SH,20221101,20220930,8430506149.75,13680119.83,9089579833.61
300202.SZ,20221101,20220930,146193043.61,67438530.63,1355761623.65
600687.SH,20221101,20220930,7515216481.27,6003199.5,5394933085.19
600175.SH,20221101,20220930,2789389877.96,16657389.41,3677576426.86
002602.SZ,20221031,20220930,7881567436.73,2475533812.51,41351963301.4
600995.SH,20221031,20220930,22184815511.45,3369612628.72,37085062439.71
002581.SZ,20221031,20220930,330189238.02,141779424.42,2867577544.06
603719.SH,20221031,20220930,2378624879.55,1927258234.52,4727474677.86
002280.SZ,20221031,20220930,8322916694.96,1326913820.62,9909795105.03
002589.SZ,20221031,20220930,15231435068.2,5733220449.66,23789368880.67
002269.SZ,20221031,20220930,3872925916.68,108214749.79,4155606649.23
000839.SZ,20221031,20220930,6205347078.69,581524430.56,7547865972.42
002663.SZ,20221031,20220930,2478592398.79,365444493.64,5726966966.33
002672.SZ,20221031,20220930,7263385627.93,1019340092.93,12492384235.57
002203.SZ,20221031,20220930,20070237455.26,4544966512.84,32908709658.03
000951.SZ,20221031,20220930,20029396705.54,11251305996.47,34681191247.64
600673.SH,20221031,20220930,12740948245.08,4228664510.19,22211277136.93
600825.SH,20221031,20220930,1588056661.81,1155932595.95,4180873261.72
688002.SH,20221031,20220930,1741556665.46,709588208.97,5846429952.4
600811.SH,20221031,20220930,24381022534.41,5146224765.76,43665414819.64
688019.SH,20221031,20220930,485304177.81,367009485.08,1894325754.62
002573.SZ,20221031,20220930,15589092862.84,1117502068.27,23186923934.14
000413.SZ,20221031,20220930,37059184923.44,9067257923.5,61371608523.3
000488.SZ,20221031,20220930,60455748975.05,13028752857.71,84213403952.72
600867.SH,20221031,20220930,528563466.25,1210506425.64,6885010076.45
000552.SZ,20221031,20220930,6339049152.92,3804624159.98,16120220941.7
002254.SZ,20221031,20220930,4726907665.36,2502490668.5,9178158541.87
000592.SZ,20221031,20220930,1652162910.73,481230804.73,4141513964.5
000596.SZ,20221031,20220930,12003931564.32,17034246172.96,30808452084.25
000625.SZ,20221031,20220930,81763153671.91,51580420250.26,143694541734.09
600779.SH,20221031,20220930,3303766923.77,1938445485.38,6594976068.55
600776.SH,20221031,20220930,789973898.88,1432465102.58,4135511078.45
000680.SZ,20221031,20220930,5462650564.46,2119338512.25,10532971208.99
000681.SZ,20221031,20220930,551652599.56,230399569.38,3937945971.55
600765.SH,20221031,20220930,10236880062.12,4925157401.31,20907818087.99
002456.SZ,20221031,20220930,13764213470.33,3293115447.08,19830206413.45
601005.SH,20221031,20220930,17544996000.0,3293945000.0,39645837000.0
000050.SZ,20221031,20220930,49361023462.14,8069246571.88,79708677846.39
603305.SH,20221031,20220930,4253932938.22,1649804354.05,9649496908.2
600060.SH,20221031,20220930,14387652208.19,2522418743.83,33451389511.53
600068.SH,20221031,20220930,246863933889.58,28509599662.33,334847494887.89
600112.SH,20221031,20220930,1223551986.19,13734915.84,1348982641.01
600115.SH,20221031,20220930,263011000000.0,23575000000.0,288095000000.0
600158.SH,20221031,20220930,3558118953.92,3085719271.17,7068932628.46
600196.SH,20221031,20220930,51102915979.57,14867225319.98,104329254170.04
600201.SH,20221031,20220930,1046386256.26,1194345006.73,6446660040.53
600221.SH,20221031,20220930,138138009000.0,1810510000.0,126896831000.0
600259.SH,20221031,20220930,4914822554.6,1133656376.82,8490425353.22
600260.SH,20221031,20220930,5931659115.46,94968577.98,3806198517.26
600289.SH,20221031,20220930,595526220.08,1369205773.5,2165824335.92
600329.SH,20221031,20220930,2873984091.71,2349095395.81,9749983806.96
600366.SH,20221031,20220930,3292017197.09,691329377.62,8430327785.32
600393.SH,20221031,20220930,7297655194.58,265430120.94,10798094108.77
600416.SH,20221031,20220930,8045702455.31,1046351626.36,12840324362.06
600516.SH,20221031,20220930,3892556561.33,4086905911.0,20161777680.94
600536.SH,20221031,20220930,7054395900.03,1581854447.38,9911152726.82
600551.SH,20221031,20220930,2317535958.99,1652144062.24,7527834019.88
600556.SH,20221031,20220930,1342271049.95,1424719834.11,5111310556.45
601126.SH,20221031,20220930,3599347018.12,1770260942.27,7530279297.53
601138.SH,20221031,20220930,175349889000.0,71692576000.0,296480631000.0
601058.SH,20221031,20220930,18752602293.99,6038368907.21,31124400503.01
601258.SH,20221031,20220930,11419774834.0,614527257.0,23061053800.0
601678.SH,20221031,20220930,7308372975.23,2544496275.73,18585109225.61
601669.SH,20221031,20220930,833517421941.88,99983155844.23,1059380000568.67
000727.SZ,20221031,20220930,30519289700.32,3337703195.61,39175389396.46
601698.SH,20221031,20220930,3842192809.73,7040531500.72,22782605202.07
601778.SH,20221031,20220930,23664375325.89,6330017727.8,36217938203.65
603005.SH,20221031,20220930,475592799.55,2332165264.74,4546116559.32
600759.SH,20221031,20220930,9188686359.37,421532913.72,14269737661.16
601515.SH,20221031,20220930,1773298584.11,1871813338.98,7578998294.22
600733.SH,20221031,20220930,26823424552.14,5827548282.79,35051575562.24
688567.SH,20221031,20220930,17869394707.11,6293317527.88,27123452948.0
002181.SZ,20221031,20220930,1020059627.7,576462544.48,5282176217.98
002044.SZ,20221031,20220930,9848230659.45,1006114957.25,18168186275.79
300058.SZ,20221031,20220930,11192927867.78,3034245962.64,20910891280.8
002340.SZ,20221031,20220930,23419441930.88,6116450738.85,43903841284.15
002081.SZ,20221031,20220930,24574475840.21,5205815595.88,37259086141.21
002335.SZ,20221031,20220930,5707224682.96,473727803.5,9683426165.83
002512.SZ,20221031,20220930,2790039758.83,511271833.89,4414887638.11
002325.SZ,20221031,20220930,5517423605.09,230320985.26,9090350753.94
002555.SZ,20221031,20220930,4782742352.36,4655526853.1,16527935511.97
002984.SZ,20221031,20220930,3281088322.17,1886332063.49,10958464665.91
002156.SZ,20221031,20220930,19723983296.52,4689758890.63,31538260361.88
002138.SZ,20221031,20220930,4924754919.29,434355827.81,10977605750.58
601816.SH,20221031,20220930,81393772160.3,4839329461.82,289863703044.27
688772.SH,20221031,20220930,11548148184.89,2334979924.81,17836705390.78
688728.SH,20221031,20220930,8851955887.0,2869953010.0,16874229765.0
000876.SZ,20221031,20220930,93537260018.3,11771799884.79,133893550260.8
002371.SZ,20221031,20220930,21802611204.86,11521856873.49,40895706832.37
002460.SZ,20221031,20220930,25697576592.22,12945332695.6,69587349398.47
002946.SZ,20221031,20220930,6834269760.17,521216410.49,9608733104.66
000980.SZ,20221031,20220930,4632374507.92,1246552296.36,7662364116.53
600611.SH,20221031,20220930,9778230077.17,2057116953.36,19798233212.13
000977.SZ,20221031,20220930,26419476909.6,7990809183.12,43541530202.77
002007.SZ,20221031,20220930,2566794685.53,1139936187.51,14590072883.63
600601.SH,20221031,20220930,8757315770.81,454415201.69,7631359781.11
688301.SH,20221031,20220930,754528138.53,1451831446.75,4220164645.82
002739.SZ,20221031,20220930,19824551868.85,4416945371.75,28383822381.67
002487.SZ,20221031,20220930,6025577813.6,1737297275.82,9342543425.96
600596.SH,20221031,20220930,7417041706.38,4106108977.04,19890900097.22
002002.SZ,20221031,20220930,7640057886.61,45784360.19,17956823083.55
002195.SZ,20221031,20220930,517848610.36,2495486591.77,10047485509.88
002707.SZ,20221031,20220930,2187542583.16,658918824.41,2281892545.4
002004.SZ,20221031,20220930,14059741767.02,4756928645.98,30852486707.32
600732.SH,20221031,20220930,16031602737.38,3797371284.53,23010019061.3
688599.SH,20221031,20220930,58683833499.21,16172819743.28,84091380843.12
600635.SH,20221031,20220930,14263541787.34,2930923757.17,24041531911.21
688349.SH,20221031,20220930,15151051173.04,8452325949.41,25757079294.79
002120.SZ,20221031,20220930,21361198801.73,3098153967.93,37954215703.39
688348.SH,20221031,20220930,826516704.64,2663093401.44,4413206015.13
000961.SZ,20221031,20220930,296860900648.49,14255696511.45,337286548917.78
002761.SZ,20221031,20220930,98148224478.92,8076626413.79,108328298713.97
002157.SZ,20221031,20220930,34902329175.65,1445060665.26,30663617457.57
002558.SZ,20221031,20220930,1350639489.18,1892627015.44,13536054344.09
000046.SZ,20221031,20220930,96902998973.29,2707146281.35,108670459661.15
002563.SZ,20221031,20220930,7315253022.31,4919646269.61,17911884922.66
688008.SH,20221031,20220930,611548428.91,5119689302.07,10264186078.91
688169.SH,20221031,20220930,1417652973.0,1575208332.0,10612310884.0
002440.SZ,20221031,20220930,2522470182.9,1793650893.22,12296411770.42
688180.SH,20221031,20220930,2676684562.28,3064825595.33,9581031208.8
600981.SH,20221031,20220930,19789643191.47,4419066866.93,26234941395.81
002375.SZ,20221031,20220930,14429551082.34,2095819261.07,22497066508.12
000027.SZ,20221031,20220930,89745712983.62,16392433061.96,144037133060.19
000156.SZ,20221031,20220930,11139717677.41,6928118549.13,25862397673.42
600694.SH,20221031,20220930,10435952898.12,3056945532.72,18686543197.41
000806.SZ,20221031,20220930,2756610721.33,49767984.88,1809734444.65
600583.SH,20221031,20220930,14444301700.0,1025024300.0,37494308300.0
000725.SZ,20221031,20220930,228209098571.0,77192968702.0,430996506952.0
001965.SZ,20221031,20220930,49199999358.49,7216259559.94,115526361339.72
600522.SH,20221031,20220930,18668996138.91,10238117643.84,48814743771.94
002308.SZ,20221031,20220930,359400791.79,1365168165.2,2364616738.19
000338.SZ,20221031,20220930,193212999544.99,69704104683.45,294791979402.85
000426.SZ,20221031,20220930,3674064108.07,242016607.06,9265175601.91
000651.SZ,20221031,20220930,253678550763.25,152853137154.53,354794419586.75
600690.SH,20221031,20220930,136597284875.9,47248210131.55,229607654027.1
000423.SZ,20221031,20220930,2394654405.44,4210469868.97,12482919564.57
000975.SZ,20221031,20220930,3929029576.5,2819992577.41,16479529802.27
600900.SH,20221031,20220930,133912892641.78,6599488769.62,327021197372.4
002422.SZ,20221031,20220930,18112809724.0,3408798091.0,33491274783.0
000403.SZ,20221031,20220930,942938184.71,810443406.27,7547922275.04
002468.SZ,20221031,20220930,12086373622.08,2335661459.13,20203689741.22
002027.SZ,20221031,20220930,6007974494.64,2795779463.29,25030232295.74
600640.SH,20221029,20220930,911085382.36,1174711988.15,5449831854.31
002221.SZ,20221029,20220930,27270951539.29,7980026308.63,39183956841.1
600642.SH,20221029,20220930,49308994112.34,10892265565.53,87709847916.57
002690.SZ,20221029,20220930,616548374.71,1379917135.09,3069598624.78
002640.SZ,20221029,20220930,2856716098.37,230893001.82,4308477581.02
002353.SZ,20221029,20220930,10219809157.59,3579704584.05,27670829126.32
603885.SH,20221029,20220930,34182335523.42,1703555789.63,44180781152.5
600398.SH,20221029,20220930,16612691392.16,11278782982.98,31225405794.27
600808.SH,20221029,20220930,58514698173.0,5937933643.0,93411198956.0
600804.SH,20221029,20220930,6931094975.18,118475910.45,8191565199.26
000616.SZ,20221029,20220930,536588324.82,10090251.31,5957495196.48
002678.SZ,20221029,20220930,1462358048.9,1312546398.44,5196321060.11
600352.SH,20221029,20220930,36426282739.74,8752520125.82,69910138771.75
000623.SZ,20221029,20220930,4346451773.04,1507184531.94,29912828163.24
600782.SH,20221029,20220930,31571288198.81,3123203151.88,59260095808.57
002153.SZ,20221029,20220930,1377623537.98,4541307298.48,10215463949.34
002217.SZ,20221029,20220930,17838816299.31,2677857023.1,26279383161.52
002212.SZ,20221029,20220930,1198360828.78,372589623.25,10466306868.94
002183.SZ,20221029,20220930,35279345534.0,8927915989.0,45982512910.0
600754.SH,20221029,20220930,29369500046.45,7175085427.61,46543868493.49
002179.SZ,20221029,20220930,11798523379.58,7317601171.06,29687434012.67
002230.SZ,20221029,20220930,14111566058.47,3359916911.94,30490402537.01
002252.SZ,20221029,20220930,1444008912.38,3169146593.77,30228237255.47
002607.SZ,20221029,20220930,7159581145.89,457156536.88,8225666651.05
002698.SZ,20221029,20220930,2661069707.5,917149811.15,5979700039.65
600150.SH,20221029,20220930,109357609605.13,54661437858.16,160561937331.73
000636.SZ,20221029,20220930,3914930109.16,6128013932.38,16049221257.19
002600.SZ,20221029,20220930,21416065791.52,3344003465.92,38335874956.98
