ts_code,ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta,f_ann_date,comp_type,report_type,end_type
002465.SZ,20191031,20190930,-419305749.25,158163688.92,20191031.0,1.0,1.0,3.0
601808.SH,20191031,20190930,1133712390.0,2023685534.0,20191031.0,1.0,1.0,3.0
601225.SH,20191031,20190930,15601825035.89,2709604469.08,20191031.0,1.0,1.0,3.0
000858.SZ,20191031,20190930,16191322654.6,1459724888.58,20191031.0,1.0,1.0,3.0
002491.SZ,20191031,20190930,208998528.23,150863708.87,20191031.0,1.0,1.0,3.0
000333.SZ,20191031,20190930,29790279000.0,2882478000.0,20191031.0,1.0,1.0,3.0
002503.SZ,20191031,20190930,69481891.49,176802792.32,20191031.0,1.0,1.0,3.0
000429.SZ,20191031,20190930,1634783603.99,587874379.29,20191031.0,1.0,1.0,3.0
002756.SZ,20191030,20190930,362721304.2,268430492.12,20191030.0,1.0,1.0,3.0
002761.SZ,20191030,20190930,-92967798.58,10693248.74,20191030.0,1.0,1.0,3.0
688005.SH,20191030,20190930,-2644116.68,203076230.9,20191030,1,1,3
688009.SH,20191030,20190930,339359379.28,403055192.07,20191030.0,1.0,1.0,3.0
600170.SH,20191030,20190930,-12061796229.93,1507784612.12,20191030.0,1.0,1.0,3.0
600184.SH,20191030,20190930,-269541357.96,97759399.99,20191030.0,1.0,1.0,3.0
000030.SZ,20191030,20190930,-21844955.83,439736093.01,20191030,1,1,3
002581.SZ,20191030,20190930,38430806.49,191957071.19,20191030.0,1.0,1.0,3.0
002640.SZ,20191030,20190930,37999409.74,72976060.62,20191030.0,1.0,1.0,3.0
601018.SH,20191030,20190930,-371608000.0,1385130000.0,20191030,1,1,3
000408.SZ,20191030,20190930,176983113.03,25607188.42,20191030,1,1,3
002505.SZ,20191030,20190930,-101380243.37,117707772.35,20191030.0,1.0,1.0,3.0
002573.SZ,20191030,20190930,1004758492.57,35201725.55,20191030.0,1.0,1.0,3.0
600995.SH,20191030,20190930,496994355.14,107359579.06,20191030,1,1,3
000061.SZ,20191030,20190930,818271301.32,455029490.86,20191030,1,1,3
600175.SH,20191030,20190930,74239474.44,551796234.44,20191030.0,1.0,1.0,3.0
688019.SH,20191030,20190930,43369323.65,22130407.03,20191030,1,1,3
600196.SH,20191030,20190930,2328355784.17,2865016735.54,20191030.0,1.0,1.0,3.0
600115.SH,20191030,20190930,20703000000.0,11276000000.0,20191030.0,1.0,1.0,3.0
600183.SH,20191030,20190930,1402298213.94,1160470297.3,20191030.0,1.0,1.0,3.0
600122.SH,20191030,20190930,-1027674704.38,3803971.61,20191030.0,1.0,1.0,3.0
600126.SH,20191030,20190930,1280169055.65,381391352.23,20191030.0,1.0,1.0,3.0
000090.SZ,20191030,20190930,4739690912.59,78181817.18,20191030,1,1,3
688116.SH,20191030,20190930,67947902.56,49572703.77,20191030,1,1,3
600138.SH,20191030,20190930,1175376172.16,1020973995.17,20191030.0,1.0,1.0,3.0
688008.SH,20191030,20190930,638518627.9,18720986.24,20191030,1,1,3
600373.SH,20191030,20190930,260221341.57,207222543.92,20191030.0,1.0,1.0,3.0
600233.SH,20191030,20190930,1980754852.45,2586649080.68,20191030.0,1.0,1.0,3.0
600220.SH,20191030,20190930,365435049.89,162268823.93,20191030.0,1.0,1.0,3.0
002563.SZ,20191030,20190930,-288085271.89,391131275.55,20191030.0,1.0,1.0,3.0
688188.SH,20191030,20190930,186793670.5,116655246.92,20191030,1,1,3
002498.SZ,20191030,20190930,-123643912.92,38086424.13,20191030.0,1.0,1.0,3.0
002594.SZ,20191030,20190930,3832666000.0,15400752000.0,20191030.0,1.0,1.0,3.0
601098.SH,20191030,20190930,1069759125.51,469875344.65,20191030,1,1,3
601333.SH,20191030,20190930,2204810193.0,2023920642.0,20191030,1,1,3
601933.SH,20191030,20190930,2283049626.45,2111786012.26,20191030,1,1,3
601969.SH,20191030,20190930,684706400.0,458441680.0,20191030,1,1,3
601985.SH,20191030,20190930,23142596017.22,15878500771.9,20191030,1,1,3
601992.SH,20191030,20190930,4229689326.95,6640190633.21,20191030,1,1,3
603188.SH,20191030,20190930,30878473.23,113220537.65,20191030,1,1,3
603256.SH,20191030,20190930,126545088.96,212740347.98,20191030,1,1,3
603260.SH,20191030,20190930,883158094.89,1024076848.68,20191030,1,1,3
603267.SH,20191030,20190930,-21304957.84,40785401.96,20191030,1,1,3
603288.SH,20191030,20190930,3199815684.25,431764177.61,20191030,1,1,3
601100.SH,20191030,20190930,1172924298.36,353809267.1,20191030,1,1,3
603328.SH,20191030,20190930,586791946.15,159786157.24,20191030,1,1,3
603338.SH,20191030,20190930,329278338.4,166684410.81,20191030,1,1,3
603355.SH,20191030,20190930,825867616.01,90076784.42,20191030,1,1,3
603486.SH,20191030,20190930,-48733818.75,272012287.22,20191030,1,1,3
603555.SH,20191030,20190930,-312919266.42,20523916.59,20191030,1,1,3
603596.SH,20191030,20190930,635120552.62,213056812.14,20191030,1,1,3
603605.SH,20191030,20190930,72650491.31,97333814.55,20191030,1,1,3
603638.SH,20191030,20190930,135071230.48,107271257.39,20191030,1,1,3
601928.SH,20191030,20190930,1297837840.32,330052519.24,20191030,1,1,3
601886.SH,20191030,20190930,-1272338848.75,69468109.15,20191030,1,1,3
601872.SH,20191030,20190930,3104484066.31,3046134626.81,20191030,1,1,3
601868.SH,20191030,20190930,-6567768685.82,12403435546.6,20191030,1,1,3
601106.SH,20191030,20190930,-381679482.7,280929924.18,20191030,1,1,3
601127.SH,20191030,20190930,155074300.45,2133768878.04,20191030,1,1,3
601158.SH,20191030,20190930,1692233222.55,1447113682.15,20191030,1,1,3
601226.SH,20191030,20190930,144732465.79,7507171.22,20191030,1,1,3
601238.SH,20191030,20190930,-9110650386.0,7413314772.0,20191030,1,1,3
601598.SH,20191030,20190930,-170771090.96,1052950287.59,20191030,1,1,3
601611.SH,20191030,20190930,-9113448117.99,4315220667.95,20191030,1,1,3
601615.SH,20191030,20190930,928853967.19,1332756250.97,20191030,1,1,3
603866.SH,20191030,20190930,596379640.48,702997110.28,20191030,1,1,3
601698.SH,20191030,20190930,1150889938.28,562855780.3,20191030,1,1,3
601699.SH,20191030,20190930,4627449226.92,1166297526.4,20191030,1,1,3
601718.SH,20191030,20190930,-686258449.27,990233813.09,20191030,1,1,3
601727.SH,20191030,20190930,-15494988000.0,2089261000.0,20191030,1,1,3
601801.SH,20191030,20190930,543693568.21,113553028.99,20191030,1,1,3
601811.SH,20191030,20190930,958997135.04,93106672.86,20191030,1,1,3
601828.SH,20191030,20190930,2925349827.01,3141144402.67,20191030,1,1,3
601858.SH,20191030,20190930,-1481059452.95,66137919.89,20191030,1,1,3
002745.SZ,20191030,20190930,534898437.68,709414681.0,20191030.0,1.0,1.0,3.0
000657.SZ,20191030,20190930,166245981.57,318982890.54,20191030,1,1,3
002739.SZ,20191030,20190930,1043821491.97,1144517135.67,20191030.0,1.0,1.0,3.0
600259.SH,20191030,20190930,173000643.07,35141788.1,20191030.0,1.0,1.0,3.0
002161.SZ,20191030,20190930,-73722261.97,8278852.29,20191030,1,1,3
002156.SZ,20191030,20190930,735367872.21,1748076683.99,20191030,1,1,3
603888.SH,20191030,20190930,-84286728.59,50714038.79,20191030,1,1,3
