ts_code,end_date,total_liab,money_cap,total_assets
920489.BJ,20091231,15324305.53,6443919.41,45853863.02
603927.SH,20091231,278769726.54,225861480.7,510345907.19
601988.SH,20091231,8206549000000.0,,8751943000000.0
601975.SH,20091231,9649228643.62,1163716986.95,14019033666.35
601939.SH,20091231,9064335000000.0,,9623355000000.0
601918.SH,20091231,10428480365.14,995452331.69,16607469830.67
601899.SH,20091231,8032673317.0,4139956374.0,29646138301.0
601857.SH,20091231,542631000000.0,88284000000.0,1450742000000.0
601808.SH,20091231,38627731900.0,4222832778.0,60933336545.0
601801.SH,20091231,1059568363.63,1407675788.57,3006830167.21
601788.SH,20091231,39392426910.36,46773671362.86,62021479840.08
601699.SH,20091231,12148066302.39,5283155983.54,21730038544.48
601688.SH,20091231,84667684372.91,70743834531.23,98801776569.56
601678.SH,20091231,2811237073.91,465966372.61,3710186446.6
601600.SH,20091231,78394032000.0,7858760000.0,133975189000.0
601518.SH,20091231,460258471.71,317311202.35,2318658116.66
601398.SH,20091231,11106119000000.0,,11785053000000.0
601328.SH,20091231,3144712000000.0,,3309137000000.0
601188.SH,20091231,808952015.7,540385869.34,3117011890.52
601166.SH,20091231,1272564090647.6,,1332161552210.5
601158.SH,20091231,5203795394.58,2243826071.77,12361528664.26
601139.SH,20091231,3175699742.91,1753915740.89,5992021503.78
601107.SH,20091231,3160087669.68,1805761869.62,10605777505.44
601101.SH,20091231,1705930633.35,465295668.09,3502432736.75
601088.SH,20091231,113757000000.0,73467000000.0,310514000000.0
601009.SH,20091231,137397609754.97,,149565818057.15
601007.SH,20091231,225410430.76,439480087.08,1510136873.75
601006.SH,20091231,24986277670.0,9017190649.0,67944111180.0
601002.SH,20091231,1529099347.84,186941095.57,3347615387.37
600997.SH,20091231,7648474799.59,1994535851.79,13435925318.18
600995.SH,20091231,924023821.51,158249502.05,1828085922.95
600993.SH,20091231,384106436.96,720520998.26,1435824427.02
600992.SH,20091231,475730251.76,616044880.38,1298848885.45
600990.SH,20091231,383220121.52,104486058.49,743692747.15
600987.SH,20091231,431996638.47,292533225.12,1887966594.52
600984.SH,20091231,489822144.94,103130174.72,759445705.27
600983.SH,20091231,1183257825.7,209912208.76,1978814238.59
600981.SH,20091231,1607034253.82,828864439.49,2570273833.05
600979.SH,20091231,949499188.44,137758140.68,1443900268.62
600978.SH,20091231,1718125685.15,1009215771.14,4615970080.35
600976.SH,20091231,475787419.57,391166510.63,1296102502.39
600975.SH,20091231,276565087.97,123954100.91,756652502.49
600971.SH,20091231,7695097843.01,898627419.96,10783102648.99
600970.SH,20091231,14714586876.32,7480832445.28,16918630254.64
600965.SH,20091231,149983530.08,34699325.1,665176135.37
600963.SH,20091231,6982430737.72,577960712.71,9994054095.83
600961.SH,20091231,4213109382.17,334676816.18,6374770393.48
600960.SH,20091231,1286628970.07,357960315.72,1980332141.95
600897.SH,20091231,181303536.03,66867575.27,1665008915.48
600896.SH,20091231,1667612583.47,214227890.28,4968989031.45
600895.SH,20091231,8228122507.28,3586014352.12,14279185737.52
600894.SH,20091231,3623322427.05,381085995.86,4217546046.57
600893.SH,20091231,5785892384.0,2724985263.13,9500427157.56
600888.SH,20091231,788172308.02,789987587.77,2682323118.46
600884.SH,20091231,2628345387.22,774309572.71,6468174943.08
600882.SH,20091231,1097968555.06,147730100.88,1525466661.64
600881.SH,20091231,11091987471.0,2456645689.73,19061110146.19
600880.SH,20091231,710191496.56,744981567.49,2080918702.8
600879.SH,20091231,2699641029.94,599553048.53,5757186242.86
600876.SH,20091231,1446667915.96,225988517.81,1485214615.77
600874.SH,20091231,3780137000.0,603161000.0,7195648000.0
600873.SH,20091231,750879621.43,116029192.95,1032524688.6
600871.SH,20091231,2100403000.0,1334367000.0,9145813000.0
600870.SH,20091231,2945664982.16,641737523.36,1955279859.66
600866.SH,20091231,477362028.27,313149517.82,1497632631.13
600864.SH,20091231,1717995641.08,424034239.12,4086400662.1
600862.SH,20091231,2091113544.97,115388616.52,2550791021.73
600861.SH,20091231,647934030.59,1292826305.38,2723747620.86
600860.SH,20091231,994473594.68,119427989.19,1737782547.5
600858.SH,20091231,3912267054.04,826393806.21,5494333392.18
600857.SH,20091231,156973994.1,126678313.02,581085651.27
600856.SH,20091231,324010360.26,44183611.14,472318855.76
600855.SH,20091231,110510348.25,231716251.04,736040123.1
600854.SH,20091231,412974171.18,207636600.04,2664020352.12
600850.SH,20091231,464073660.37,280126077.54,804927415.43
600848.SH,20091231,1090357326.56,182041427.88,1251875371.06
600847.SH,20091231,161775611.25,17171863.34,216244063.19
600845.SH,20091231,1023985702.86,510225041.1,2005387646.29
600844.SH,20091231,1312136188.64,367828284.13,3453125351.36
600843.SH,20091231,1388553859.79,500436327.04,1978380848.91
600841.SH,20091231,1279197697.19,983889796.59,3233950528.31
600836.SH,20091231,1411913587.35,218609148.45,2022516347.03
600834.SH,20091231,262775152.86,15184863.8,1295676083.16
600830.SH,20091231,355689294.98,509227270.4,1824112611.42
600828.SH,20091231,964717270.61,67701795.31,1483521923.73
600827.SH,20091231,13674896862.89,7410953312.51,18579030507.92
600826.SH,20091231,945102245.5,151521616.94,3581312073.77
600824.SH,20091231,765548148.45,217034534.78,2040003092.08
600823.SH,20091231,8984003947.54,1907640218.86,15979418087.75
600822.SH,20091231,4268340171.99,1257074819.02,5905374465.86
600820.SH,20091231,13855384587.86,5407067004.01,17841050975.34
600819.SH,20091231,3498859440.05,717697368.14,5772988965.46
600818.SH,20091231,404916866.06,61769900.41,754480350.15
600817.SH,20091231,3199085313.15,9889036.54,114580792.59
600812.SH,20091231,6410041661.1,1630662381.83,7300958747.32
600808.SH,20091231,40799243906.0,8700317608.0,67984106505.0
600807.SH,20091231,783623757.31,38326490.23,1112710307.68
600806.SH,20091231,745660143.97,280102559.13,2024433625.56
600805.SH,20091231,5722548238.09,1506561639.88,7752193183.73
600804.SH,20091231,694862952.82,594586502.03,2660962694.25
600803.SH,20091231,753020000.78,251923550.42,1103663065.42
600801.SH,20091231,9196157574.0,1338297077.0,14584162700.0
600800.SH,20091231,1016010715.97,40925764.32,1153086672.52
