ts_code,ann_date,end_date,total_liab,money_cap,total_assets
300694.SZ,20180917,20171231,716979747.56,65580362.3,1320420298.44
300724.SZ,20180723,20171231,1622891286.2,436970975.2,2556531771.49
000939.SZ,20180629,20171231,27835597306.3,2452638526.73,38468526007.61
600399.SH,20180626,20171231,10692572266.4,2224725744.24,9565855000.32
000409.SZ,20180622,20171231,4889012493.81,431519860.74,5973334294.37
920808.BJ,20180621,20171231,84056642.0,33195791.22,120876697.71
603706.SH,20180619,20171231,256664622.35,119796944.77,790223542.09
603105.SH,20180619,20171231,1176259259.83,309142734.24,2195254461.51
603693.SH,20180612,20171231,3211827273.32,688682662.63,6891348880.62
920527.BJ,20180606,20171231,101995614.56,62255522.56,215291026.34
603650.SH,20180606,20171231,678460708.05,530300378.68,1876311647.91
300747.SZ,20180605,20171231,240476665.89,166335114.38,766837875.03
603587.SH,20180604,20171231,426508286.62,905130259.77,1759560737.43
920436.BJ,20180531,20171231,349268214.16,37251129.46,571501403.18
300750.SZ,20180522,20171231,23191646660.83,14080936626.3,49662885758.45
601330.SH,20180521,20171231,4575496105.79,694492369.22,6810136282.24
603045.SH,20180516,20171231,580195704.35,51398199.15,1081862157.81
601138.SH,20180514,20171231,120413653000.0,15518982000.0,148596241000.0
601868.SH,20180508,20171231,264031350233.99,51864346968.36,343887061122.29
300746.SZ,20180508,20171231,224582544.05,173521390.08,837136955.61
603486.SH,20180508,20171231,1437498513.44,720991382.32,2701261110.84
301191.SZ,20180504,20171231,290084745.09,78340351.77,462617006.7
300745.SZ,20180503,20171231,422317074.21,138076089.13,1122388593.4
600175.SH,20180503,20171231,6119911881.22,3363316268.07,17352197571.83
000692.SZ,20180428,20171231,4279288319.46,448809449.96,5643060585.29
600834.SH,20180428,20171231,1111955291.44,23184663.72,2577287849.02
000511.SZ,20180428,20171231,2279153996.56,21324812.87,3283590807.53
000425.SZ,20180428,20171231,25714240499.13,6940459460.38,49770025360.69
600515.SH,20180428,20171231,49983908883.46,16086461933.82,92347454948.88
600055.SH,20180428,20171231,419970772.8,538269620.12,2321740727.31
000078.SZ,20180428,20171231,24394385250.93,3211936007.25,30864382532.57
600629.SH,20180428,20171231,4752132750.14,1589812970.03,7403521911.15
000046.SZ,20180428,20171231,160279180673.97,19259949376.41,187775062711.27
002640.SZ,20180428,20171231,3681756456.73,1561137026.47,8600944382.85
601139.SH,20180428,20171231,9990393547.29,2711671239.01,18781463355.26
000592.SZ,20180428,20171231,847002750.37,1182158189.64,4344821745.98
600177.SH,20180428,20171231,42490197668.04,7163932648.65,66918835825.74
600988.SH,20180428,20171231,2008800270.71,69977166.71,4839254916.06
000901.SZ,20180428,20171231,2287836392.96,1012476172.87,6269691401.34
000933.SZ,20180428,20171231,46096866621.56,8827155116.43,53932219792.25
000793.SZ,20180428,20171231,5699838900.5,2887813698.02,15831629197.12
000564.SZ,20180428,20171231,24538690739.86,17222819421.8,55816626498.71
000627.SZ,20180428,20171231,113711848462.32,11172135419.75,140416708306.99
