ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,total_revenue,oper_cost,operate_profit,total_profit,n_income,basic_eps
688038.SH,20210623,20210623,20201231,1,1,495970357.57,495970357.57,364348710.04,62778982.83,62728866.84,55395374.09,0.6347
301041.SZ,20210716,20210716,20201231,1,1,581824756.55,581824756.55,407468188.43,62819805.89,62800614.4,55936310.49,0.7049
688296.SH,20210707,20210707,20201231,1,1,363362110.12,363362110.12,189056332.95,85330678.89,85338480.58,78192931.31,0.94
301040.SZ,20210714,20210714,20201231,1,1,1097353755.08,1097353755.08,872646002.66,153852466.87,153828759.55,133904976.46,1.7854
301039.SZ,20210621,20210621,20201231,1,1,26498964653.25,26498964653.25,23031473747.28,1498875772.12,1517700367.89,1269346772.26,0.64
688239.SH,20210615,20210615,20201231,1,1,670669649.09,670669649.09,477279006.36,83801204.0,82795755.86,72694889.6,0.69
300814.SZ,20210721,20210721,20201231,1,1,1082031027.07,1082031027.07,854332596.43,117969470.08,116359796.77,102955632.55,0.78
301032.SZ,20210705,20210705,20201231,1,1,2460987155.5,2460987155.5,2149706401.99,103876112.36,101902064.33,93685073.27,0.52
301051.SZ,20210809,20210809,20201231,1,1,1332908654.75,1332908654.75,884955103.27,254635274.77,254508946.02,218872532.35,3.65
688499.SH,20210610,20210610,20201231,1,1,1429965193.17,1429965193.17,881837051.46,147766768.84,147438841.73,140455692.56,2.16
301016.SZ,20210610,20210610,20201231,1,1,466864574.41,466864574.41,262242513.0,131185660.51,135206831.24,114421061.05,1.27
301062.SZ,20210826,20210826,20201231,1,1,774912109.29,774912109.29,511918606.25,124331397.74,123860547.62,105615243.39,0.32
688767.SH,20210820,20210820,20201231,1,1,865371453.85,865371453.85,218184293.31,513082581.01,514325763.38,434966312.5,5.44
301049.SZ,20210806,20210806,20201231,1,1,307545934.59,307545934.59,128005068.84,156133323.22,155881546.87,141578557.87,2.0
688161.SH,20210610,20210610,20201231,1,1,1823776334.04,1823776334.04,321729034.17,666671766.88,666029644.53,561720997.95,1.56
301038.SZ,20210709,20210709,20201231,1,1,863584835.26,863584835.26,570733846.88,107704744.81,105245148.49,93461086.1,0.94
001217.SZ,20210908,20210908,20201231,1,1,1147553163.24,1147553163.24,877909258.24,186202495.34,193474861.28,167948131.4,0.67
301079.SZ,20210917,20210917,20201231,1,1,337857187.58,337857187.58,233188652.98,62196975.08,63339432.13,55181188.34,0.88
605033.SH,20210825,20210825,20201231,1,1,568518122.56,568518122.56,361863178.64,87593801.58,89386026.98,78734291.94,0.78
688776.SH,20210812,20210812,20201231,1,1,445854361.25,445854361.25,231786207.57,113211680.89,110585705.55,95407172.43,1.64
301053.SZ,20210813,20210813,20201231,1,1,410610177.06,410610177.06,287421329.99,73427541.86,73561113.8,63633427.06,1.06
301043.SZ,20210723,20210723,20201231,1,1,412341006.43,412341006.43,259639759.08,75199996.22,81291996.19,70483374.91,1.38
301056.SZ,20210817,20210817,20201231,1,1,541263719.29,541263719.29,352157706.78,83223729.65,82627871.96,70580167.61,0.35
301050.SZ,20210806,20210806,20201231,1,1,342028567.38,342028567.38,148110468.98,130818077.86,130746996.49,121149655.98,1.67
301055.SZ,20210816,20210816,20201231,1,1,572256561.9,572256561.9,339181536.37,95110676.64,96647577.6,77215968.89,0.66
688272.SH,20210917,20210917,20201231,1,1,327322729.37,327322729.37,166292777.71,95020410.98,95019609.26,85804613.71,1.6
601825.SH,20210706,20210706,20201231,1,2,22039556000.0,22039556000.0,,9830755000.0,9900462000.0,8418573000.0,0.94
688187.SH,20210818,20210818,20201231,1,1,16033898624.0,16033898624.0,10066659450.0,2777569603.0,2836938297.0,2496556928.0,2.11
688511.SH,20210712,20210712,20201231,1,1,234899280.54,234899280.54,68519913.77,132606320.64,131879389.77,112722065.4,1.8787
300646.SZ,20210711,20210711,20201231,1,1,733166264.59,733166264.59,373337386.31,289044889.22,288371763.21,234030774.2,0.65
605365.SH,20210629,20210629,20201231,1,1,5417889890.6,5417889890.6,3794554110.86,473041221.74,470756062.56,444236077.32,0.99
301018.SZ,20210615,20210615,20201231,1,1,1467255073.53,1467255073.53,1019680128.85,140281036.64,139445913.01,121466376.5,0.69
301045.SZ,20210727,20210727,20201231,1,1,716400964.33,716400964.33,496657833.04,125678864.93,125140983.85,110671004.49,1.43
301085.SZ,20210927,20210927,20201231,1,1,1212256517.72,1212256517.72,1016750419.54,119065518.89,120255678.22,99102075.12,1.65
001207.SZ,20210601,20210601,20201231,1,1,995993535.56,995993535.56,744007520.67,138851011.71,136922747.03,120218357.0,0.8676
605028.SH,20210601,20210601,20201231,1,1,299129603.03,299129603.03,125539497.48,142577917.65,142429586.36,121206145.8,1.01
688211.SH,20210929,20210929,20201231,1,1,1204415341.11,1204415341.11,743523930.61,253198145.79,256992875.68,213268940.48,2.16
301012.SZ,20210602,20210602,20201231,1,1,438111687.3,438111687.3,335109781.58,55583496.21,55728867.17,48458012.33,0.78
688697.SH,20210830,20210830,20201231,1,1,1164557491.19,1164557491.19,872405066.97,117201076.28,118544408.11,103998745.69,0.42
688385.SH,20210715,20210715,20201231,1,1,1690896813.0,1690896813.0,913783292.11,170023366.32,170045967.34,160282030.02,0.19
688425.SH,20210601,20210601,20201231,1,1,7610744656.96,7610744656.96,4993562730.99,1770662981.43,1770513795.6,1567884856.66,0.41
001208.SZ,20210602,20210602,20201231,1,1,1698393308.1,1698393308.1,1336875132.09,105381242.24,109836408.38,93628664.26,0.23
301037.SZ,20210709,20210709,20201231,1,1,2022152767.58,2022152767.58,1650760124.26,108871043.71,110169174.09,89799844.18,1.3289
688501.SH,20210629,20210629,20201231,1,1,557564592.41,557564592.41,382400249.92,56562225.51,56559155.08,50395623.32,0.67
603171.SH,20210608,20210608,20201231,1,1,1541031345.84,1541031345.84,615593524.06,316377231.05,314519048.79,301290559.71,0.83
605011.SH,20210608,20210608,20201231,1,1,2088179458.42,2088179458.42,1704151000.81,342740783.05,342033550.15,303601006.42,0.65
301033.SZ,20210705,20210705,20201231,1,1,123511821.4,123511821.4,20403492.66,39562662.87,43004532.88,36856908.66,0.75
301025.SZ,20210624,20210624,20201231,1,1,408024967.1,408024967.1,255363780.84,64347031.36,68545374.04,51551319.78,0.14
301047.SZ,20210730,20210730,20201231,1,1,1596293024.87,1596293024.87,49787664.51,1315216383.8,1313106003.8,1127607535.02,22.11
301060.SZ,20210824,20210824,20201231,1,1,1238190078.78,1238190078.78,838355372.4,178466176.09,162308433.01,134480813.52,0.3132
301015.SZ,20210609,20210609,20201231,1,1,5879322863.17,5879322863.17,4406003327.6,368002453.92,370887310.44,277224717.72,0.58
301077.SZ,20210915,20210915,20201231,1,1,622118141.45,622118141.45,439118778.71,113654557.94,113660244.73,98233051.48,2.18
301029.SZ,20210702,20210702,20201231,1,1,1209680515.15,1209680515.15,679229283.22,312271418.75,313039683.66,271350653.13,0.75
688226.SH,20210616,20210616,20201231,1,1,948032712.66,948032712.66,734544621.77,54197849.7,55962175.43,47430610.86,0.41
688553.SH,20210927,20210927,20201231,1,1,1364197467.65,1364197467.65,111827954.95,398002143.41,396456739.81,341823342.98,0.95
688690.SH,20210603,20210603,20201231,1,1,204992941.4,204992941.4,33965413.7,84048300.34,84603595.99,72901590.14,0.2041
688280.SH,20210930,20210930,20201231,1,1,578224774.59,578224774.59,565294775.7,-276127918.52,-387118247.95,-379155451.91,-0.86
688091.SH,20210820,20210820,20201231,1,1,,,,-21840824.72,-21846899.02,-21846899.02,-0.28
300854.SZ,20210827,20210827,20201231,1,1,688559233.94,688559233.94,483839240.47,119681905.77,119269981.34,104705262.89,1.33
688087.SH,20210618,20210618,20201231,1,1,1698929481.9,1698929481.9,1091009327.83,239869904.29,239424370.64,217278098.22,2.19
605056.SH,20210609,20210609,20201231,1,1,1990874791.15,1990874791.15,1185474823.61,322053235.22,322062179.72,243537475.51,0.66
301013.SZ,20210607,20210607,20201231,1,1,474329471.84,474329471.84,320078688.44,97471881.0,95618242.37,84871215.46,0.73
301073.SZ,20210908,20210908,20201231,1,1,256033890.55,256033890.55,191675489.5,38845187.57,41635171.31,33170417.78,0.58
301082.SZ,20210924,20210924,20201231,1,1,1193218007.6,1193218007.6,974300150.02,90776864.48,94742926.48,82460034.26,0.67
688793.SH,20210625,20210625,20201231,1,1,826484571.04,826484571.04,344137971.81,83903021.84,82654446.14,70458133.67,1.53
605162.SH,20210616,20210616,20201231,1,1,570987274.04,570987274.04,336559773.84,190751079.94,199250505.72,157337870.04,0.49
605287.SH,20210616,20210616,20201231,1,1,4635044992.29,4635044992.29,4027117645.23,225735394.14,225130000.49,186645063.2,2.44
688103.SH,20210823,20210823,20201231,1,1,404778193.12,404778193.12,228547660.38,150432516.7,151587430.54,131127718.77,1.93
301092.SZ,20210930,20210930,20201231,1,1,494417658.2,494417658.2,273306081.58,152723902.15,153065415.64,127426448.26,1.27
688621.SH,20210601,20210601,20201231,1,1,347356373.65,347356373.65,175023473.68,82784269.94,82283714.36,74162634.44,1.21
301083.SZ,20210924,20210924,20201231,1,1,501905623.62,501905623.62,358582862.87,74570619.53,77711828.76,68145719.17,0.4967
301017.SZ,20210610,20210610,20201231,1,1,4639809187.2,4639809187.2,3242774386.79,280420640.05,292597085.85,219543804.53,0.59
688121.SH,20210818,20210818,20201231,1,1,2727506812.37,2727506812.37,2202492317.93,286338441.1,285841849.0,244136347.04,1.63
688772.SH,20210916,20210916,20201231,1,1,6964153340.67,6964153340.67,4793691694.72,982140486.48,935330112.52,816810002.46,0.85
301081.SZ,20210924,20210924,20201231,1,1,572269954.78,572269954.78,379365560.01,91244557.24,93276668.98,82090314.74,0.64
301048.SZ,20210730,20210730,20201231,1,1,2595238284.8,2595238284.8,2144816773.76,212631645.34,217915156.38,187715808.47,0.47
301066.SZ,20210901,20210901,20201231,1,1,735703080.95,735703080.95,448389330.46,74761409.88,71419189.81,63081279.33,0.63
688733.SH,20210729,20210729,20201231,1,1,192266374.48,192266374.48,120520784.42,44217316.36,52059282.67,45089414.65,0.33
688148.SH,20210720,20210720,20201231,1,1,992666095.66,992666095.66,839986426.81,64908970.26,64206452.69,59303999.67,0.14
301028.SZ,20210630,20210630,20201231,1,1,777636560.46,777636560.46,538738473.58,167118744.91,166178704.24,144897239.69,0.51
688216.SH,20210602,20210602,20201231,1,1,548004476.71,548004476.71,383352069.52,91144746.46,91065511.46,80370028.8,1.01
301068.SZ,20210903,20210903,20201231,1,1,478123326.71,478123326.71,322663404.76,96296175.7,97946556.67,79166798.84,1.26
688722.SH,20210917,20210917,20201231,1,1,282937001.96,282937001.96,186995934.6,65485649.8,65557314.99,56920801.32,0.34
601921.SH,20210610,20210610,20201231,1,1,9807725346.59,9807725346.59,7055044281.95,1177680479.07,1180256466.69,1151979320.57,0.57
688285.SH,20210923,20210923,20201231,1,1,1354579131.11,1354579131.11,1047179811.55,191050868.23,193307325.46,164417436.42,0.56
301063.SZ,20210830,20210830,20201231,1,1,1013923238.7,1013923238.7,808774371.07,122519000.92,120503370.47,105425541.25,1.67
301065.SZ,20210831,20210831,20201231,1,1,624844002.36,624844002.36,471194619.78,104887041.14,105843856.9,91713772.26,1.73
301091.SZ,20210929,20210929,20201231,1,1,1088753359.24,1088753359.24,685936571.73,165702304.09,164861825.16,147608020.82,1.24
301087.SZ,20210928,20210928,20201231,1,1,2375260698.66,2375260698.66,1262710615.49,502506555.9,500018709.56,424541441.21,3.5329
301070.SZ,20210907,20210907,20201231,1,1,280951067.61,280951067.61,146448628.71,73740974.92,74550627.82,63449969.53,1.31
002359.SZ,20210626,20210626,20201231,1,1,351345803.3,351345803.3,737748298.15,-1389406290.06,-1674679432.1,-1427094115.11,-1.313
001218.SZ,20210914,20210914,20201231,1,1,2370664970.75,2370664970.75,1908766941.53,256880131.5,253400914.43,222331174.31,3.29
688255.SH,20210924,20210924,20201231,1,1,594250993.84,594250993.84,463095113.06,83905532.33,84108468.06,74049318.79,1.26
301035.SZ,20210708,20210708,20201231,1,1,7289831535.13,7289831535.13,6040215411.31,566422730.81,548286101.46,465401689.08,2.11
301057.SZ,20210819,20210819,20201231,1,1,541054864.41,541054864.41,414468899.69,74919282.11,75391062.97,66854170.39,0.82
001209.SZ,20210607,20210607,20201231,1,1,1131357350.27,1131357350.27,671390948.23,163541526.17,165708222.6,133718900.25,1.9
688707.SH,20210825,20210825,20201231,1,1,1036502871.13,1036502871.13,975704020.59,-204068350.79,-204752900.83,-169546414.19,-0.5104
688789.SH,20210621,20210621,20201231,1,1,715870685.21,715870685.21,404512140.06,193660470.61,195298606.97,171118905.74,3.0
301072.SZ,20210908,20210908,20201231,1,1,526279286.45,526279286.45,399276342.66,60409478.82,60591320.99,53221505.09,0.67
301061.SZ,20210826,20210826,20201231,1,1,1318133279.53,1318133279.53,850872548.1,231110406.66,231178756.32,205604985.45,3.43
688622.SH,20210824,20210824,20201231,1,1,312272106.42,312272106.42,110937422.81,80879153.82,80827136.9,65265260.14,1.32
688303.SH,20210705,20210705,20201231,1,1,4664256098.09,4664256098.09,3095621185.91,1228535832.54,1222804871.58,1043252579.71,0.69
688728.SH,20210730,20210730,20201231,1,1,6455932154.0,6455932154.0,4617370153.0,884826303.0,871842532.0,773230154.0,0.37
688718.SH,20210708,20210708,20201231,1,1,313595097.19,313595097.19,197440397.96,53012576.95,52945330.62,46758480.63,0.36
605566.SH,20210924,20210924,20201231,1,1,997941838.74,997941838.74,682917632.68,228530064.17,227253589.78,192508243.89,1.93
688711.SH,20210813,20210813,20201231,1,1,331629293.88,331629293.88,253408340.82,28817114.93,28790411.2,26541401.22,0.3778
605020.SH,20210622,20210622,20201231,1,1,1951739654.33,1951739654.33,1541202892.34,129777848.31,127161810.4,101749031.73,0.51
688798.SH,20210727,20210727,20201231,1,1,1437663669.46,1437663669.46,969475557.22,97648967.66,99038114.86,101689549.02,0.82
688786.SH,20210806,20210806,20201231,1,1,256404776.81,256404776.81,164507327.22,59949554.58,59662004.55,52684518.13,0.81
605580.SH,20210730,20210730,20201231,1,1,526804519.43,526804519.43,365271286.02,141962458.87,145646867.81,109213456.18,0.73
605589.SH,20210721,20210721,20201231,1,1,8319101227.07,8319101227.07,5221538716.08,1146277963.45,1109160493.72,889286427.48,1.26
300844.SZ,20210730,20210730,20201231,1,1,490214757.1,490214757.1,220602848.71,115230839.34,116618791.0,102069433.36,3.37
300774.SZ,20210714,20210714,20201231,1,1,580530378.99,580530378.99,361255937.91,172986058.5,174377701.54,153590174.57,0.41
301090.SZ,20210929,20210929,20201231,1,1,12380406281.85,12380406281.85,11040073732.74,818334555.43,823150971.7,628981165.85,0.51
605167.SH,20210706,20210706,20201231,1,1,1505441045.08,1505441045.08,1245188843.0,131626351.4,131425828.79,104195357.86,0.31
301059.SZ,20210824,20210824,20201231,1,1,195783889.54,195783889.54,93828403.61,69977499.54,72459613.79,62106840.44,0.68
300216.SZ,20210701,20210701,20201231,1,1,114806357.1,114806357.1,97072379.31,-1120582625.9,-1167362550.8,-1400380337.72,-3.8
605507.SH,20210714,20210714,20201231,1,1,4206317953.73,4206317953.73,2755452700.78,936116439.98,943437370.24,810288393.32,1.71
001212.SZ,20210713,20210713,20201231,1,1,554866306.15,554866306.15,345043310.3,159098660.14,158413977.02,136516614.62,2.01
000699.SZ,20210701,20210701,20201231,1,1,0.0,0.0,0.0,-268748.43,-268748.43,-253099.8,0.0
301030.SZ,20210702,20210702,20201231,1,1,668318779.82,668318779.82,462100173.34,76682996.89,76330468.11,63746287.75,0.61
605577.SH,20210714,20210714,20201231,1,1,1540410005.28,1540410005.28,867628468.99,179132262.44,181271380.96,180781113.53,0.452
688787.SH,20210726,20210726,20201231,1,1,233373953.01,233373953.01,75377910.56,90217575.49,90806618.14,82081021.91,2.56
605069.SH,20210728,20210728,20201231,1,1,1061939615.37,1061939615.37,713904702.63,119305685.23,118192356.22,109687269.82,0.91
605588.SH,20210728,20210728,20201231,1,1,1105470090.29,1105470090.29,931899534.36,105432870.2,106218299.16,90750670.74,1.66
688257.SH,20210930,20210930,20201231,1,1,729760352.7,729760352.7,441045569.41,153444593.2,152244862.76,124843484.66,1.6574
301046.SZ,20210729,20210729,20201231,1,1,419513745.42,419513745.42,292511352.29,104320528.42,103957098.94,90193507.79,0.8
002477.SZ,20210701,20210701,20201231,1,1,151697806.69,151697806.69,174898183.24,-2573584805.33,-2581762305.73,-2581888877.88,-0.7731
601728.SH,20210730,20210730,20201231,1,1,389939000000.0,389939000000.0,272196000000.0,31087000000.0,27396000000.0,21089000000.0,0.26
301052.SZ,20210809,20210809,20201231,1,1,355279844.43,355279844.43,186375488.86,46149798.95,46471191.97,40472926.85,0.7568
001213.SZ,20210729,20210729,20201231,1,1,8457956835.97,8457956835.97,7834175930.82,487116423.59,485539075.55,352965273.7,0.09
300994.SZ,20210716,20210716,20201231,1,1,2285558692.72,2285558692.72,1824348735.7,184761083.44,186903402.49,156751417.31,1.08
000760.SZ,20210707,20210707,20201231,1,1,8414829.28,8414829.28,10819155.61,-56827193.77,-64292980.5,-64292980.5,-0.08
605598.SH,20210810,20210810,20201231,1,1,792062808.76,792062808.76,527998117.97,140001381.02,140141301.15,108398776.69,0.84
301069.SZ,20210906,20210906,20201231,1,1,624026860.13,624026860.13,316494505.12,187941674.54,186900111.64,160480613.99,0.445
001215.SZ,20210818,20210818,20201231,1,1,944374159.79,944374159.79,739325810.71,100008768.66,100126917.23,76573257.04,1.24
605599.SH,20210818,20210818,20201231,1,1,7067852990.36,7067852990.36,6082787050.34,494220661.73,494372248.48,365609227.01,0.52
600955.SH,20210825,20210825,20201231,1,1,4386399177.37,4386399177.37,3263763314.57,949419154.39,947165728.84,715106532.01,1.73
605555.SH,20210924,20210924,20201231,1,1,2064666441.93,2064666441.93,1507534475.42,356182831.09,354958182.02,304001765.51,2.17
301071.SZ,20210907,20210907,20201231,1,1,244887635.55,244887635.55,138132330.68,85011839.99,84790841.56,72996768.54,1.61
000588.SZ,20210911,20210911,20201231,1,1,63714609.04,63714609.04,64589312.51,-26615254.69,-27573052.25,-24964842.82,-0.06
001216.SZ,20210831,20210831,20201231,1,1,921102152.0,921102152.0,618362583.73,132639656.49,132254597.38,119959196.04,0.62
301075.SZ,20210913,20210913,20201231,1,1,490164744.19,490164744.19,44387180.97,101741140.5,101018199.77,89614095.76,1.53
301076.SZ,20210915,20210915,20201231,1,1,287902279.19,287902279.19,168453773.33,83738438.51,83077214.24,71478301.56,1.2
301078.SZ,20210916,20210916,20201231,1,1,8355435242.12,8355435242.12,5804921279.96,480679916.79,481291066.57,391015867.67,0.3994
605567.SH,20210914,20210914,20201231,1,1,1862971958.64,1862971958.64,1594629144.42,171464996.63,174406433.57,148435698.14,0.99
605138.SH,20210914,20210914,20201231,1,1,4702329277.63,4702329277.63,3761207811.06,360074537.24,358740196.49,297242194.29,0.59
000660.SZ,20210901,20210901,20201231,1,1,19736031.96,19736031.96,16444231.84,-184665765.32,-237042113.77,-239480334.84,-1.03
000787.SZ,20210901,20210901,20201231,1,1,8680836350.38,8680836350.38,7863885155.84,39395192.79,69250849.0,65255025.8,0.04
301002.SZ,20210517,20210517,20201231,1,1,676420545.91,676420545.91,466011739.56,113189148.54,113377001.62,99490536.1,1.4
688269.SH,20210520,20210520,20201231,1,1,1052182039.9,1052182039.9,874076899.32,119212747.51,119390373.26,105323476.08,1.5
301001.SZ,20210517,20210517,20201231,1,1,886601504.83,886601504.83,632951185.05,102758681.72,111537349.63,84610537.32,1.41
301005.SZ,20210519,20210519,20201231,1,1,344654903.98,344654903.98,207505125.7,94460894.21,93717239.06,81274614.69,1.9
600813.SH,20210501,20210501,20201231,1,1,61456721.8,61456721.8,61263511.41,-7815745.88,-7815745.88,-7815745.88,-0.02
301008.SZ,20210526,20210526,20201231,1,1,577004366.4,577004366.4,424176635.06,93322418.0,93283713.18,81906908.09,1.64
301003.SZ,20210518,20210518,20201231,1,1,454996428.33,454996428.33,281531929.09,119479939.94,129316988.31,110862426.1,2.54
301010.SZ,20210528,20210528,20201231,1,1,772785891.15,772785891.15,590865718.93,67552497.33,68382190.47,60210918.63,0.74
688345.SH,20210521,20210521,20201231,1,1,1431068156.17,1431068156.17,1087740145.86,142608733.69,139772963.16,123801243.84,1.65
688517.SH,20210531,20210531,20201231,1,1,527959266.71,527959266.71,343971356.74,84133081.51,84126066.85,74028497.47,0.73
688067.SH,20210526,20210526,20201231,1,1,180199388.49,180199388.49,73284277.39,34446514.45,33561440.11,30100264.86,0.59
300998.SZ,20210514,20210514,20201231,1,1,644713035.06,644713035.06,465428874.57,54195015.05,55340421.18,47191602.28,0.5914
688538.SH,20210510,20210510,20201231,1,1,2502054360.22,2502054360.22,2984746045.02,-1042648463.09,-1036115429.73,-1036115429.73,-0.1
688117.SH,20210514,20210514,20201231,1,1,378771804.33,378771804.33,78757956.44,69787760.98,68880559.21,59997753.1,1.0
301000.SZ,20210517,20210517,20201231,1,1,495057020.79,495057020.79,315621567.82,120512750.68,121394201.25,104832187.98,2.609
301006.SZ,20210519,20210519,20201231,1,1,420470751.89,420470751.89,165319531.12,203467478.95,202911050.31,174281603.86,1.67
300996.SZ,20210514,20210514,20201231,1,1,422103866.51,422103866.51,239064787.15,89258412.03,89147334.49,83389906.25,1.26
688625.SH,20210519,20210519,20201231,1,1,460262670.99,460262670.99,257519196.22,135988231.55,135587418.87,116528433.31,1.17
688319.SH,20210519,20210519,20201231,1,1,320109157.13,320109157.13,15556751.18,33128255.63,36130174.95,36130174.95,0.0991
688681.SH,20210525,20210525,20201231,1,1,332828175.94,332828175.94,152311883.22,64810278.23,64949829.69,55323419.2,0.7
600074.SH,20210501,20210501,20201231,1,1,147172322.48,147172322.48,123927501.34,-383418354.23,-2540092021.71,-2540092021.71,-1.04
605189.SH,20210511,20210511,20201231,1,1,1515012830.93,1515012830.93,1284048989.77,129541052.44,130833335.55,113313164.79,1.21
600788.SH,20210501,20210501,20201231,1,1,678400751.89,678400751.89,672161770.6,-4132428.73,-4065862.21,-3520498.35,-0.0033
301011.SZ,20210528,20210528,20201231,1,1,424947691.44,424947691.44,306837832.59,57980567.22,46318640.16,46058312.35,0.71
603836.SH,20210507,20210507,20201231,1,1,5427929319.17,5427929319.17,4980012150.95,263825740.46,276439165.85,207411206.18,1.2
605499.SH,20210507,20210507,20201231,1,1,4958502618.73,4958502618.73,2647847505.99,1050300548.37,1029549649.59,812063510.98,2.26
601665.SH,20210507,20210507,20201231,1,2,7936407000.0,7936407000.0,,2848983000.0,2883038000.0,2544710000.0,0.59
601558.SH,20210501,20210501,20201231,1,1,1239824420.45,1239824420.45,931921559.18,-338654986.57,-331369609.6,-332689137.81,-0.06
