ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
000001.SZ,20130424,20130424,20130331,2,1,1,14119000000.0,49000000.0
000002.SZ,20130423,20130423,20130331,1,1,1,-2383260770.37,24458619.7
000006.SZ,20130425,20130425,20130331,1,1,1,177001644.28,74402.0
000008.SZ,20130427,20130427,20130331,1,1,1,6584936.29,
000009.SZ,20130427,20130427,20130331,1,1,1,-79363753.45,109978025.9
000012.SZ,20130425,20130425,20130331,1,1,1,289618073.0,452169132.0
000021.SZ,20130427,20130427,20130331,1,1,1,55118044.28,74270882.83
000025.SZ,20130424,20130424,20130331,1,1,1,-4583172.09,3734451.77
000027.SZ,20130427,20130427,20130331,1,1,1,192627829.87,237544729.5
000028.SZ,20130425,20130425,20130331,1,1,1,109790134.68,16994763.75
000030.SZ,20130419,20130419,20130331,1,1,1,-106231200.68,29917537.29
000031.SZ,20130425,20130425,20130331,1,1,1,1112495445.22,4413397.92
000032.SZ,20130427,20130427,20130331,1,1,1,8742515.47,521350.62
000034.SZ,20130420,20130420,20130331,1,1,1,-8417214.86,2534447.5
000039.SZ,20130427,20130427,20130331,1,1,1,-2186927000.0,496141000.0
000046.SZ,20130427,20130427,20130331,1,1,1,-1536748475.73,3750616.36
000049.SZ,20130423,20130423,20130331,1,1,1,424737218.63,22050110.1
000050.SZ,20130425,20130425,20130331,1,1,1,109174194.39,54949376.11
000060.SZ,20130427,20130427,20130331,1,1,1,-80479338.42,219878145.45
000061.SZ,20130426,20130426,20130331,1,1,1,45402431.13,328801703.75
000062.SZ,20130423,20130423,20130331,1,1,1,94338064.33,4884988.51
000063.SZ,20130427,20130427,20130331,1,1,1,-3173773000.0,694805000.0
000066.SZ,20130427,20130427,20130331,1,1,1,-269659193.94,244111853.37
000069.SZ,20130427,20130427,20130331,1,1,1,1155674870.85,607476177.12
000078.SZ,20130423,20130423,20130331,1,1,1,-132851639.92,28340776.2
000088.SZ,20130427,20130427,20130331,1,1,1,21553653.85,2580000.68
000089.SZ,20130426,20130426,20130331,1,1,1,146078426.04,280639904.09
000090.SZ,20130422,20130422,20130331,1,1,1,-186944284.09,5456167.4
000099.SZ,20130423,20130423,20130331,1,1,1,-30493235.55,194719894.26
000100.SZ,20130425,20130425,20130331,1,1,1,919822817.0,1298459799.0
000155.SZ,20130427,20130427,20130331,1,1,1,41522721.01,38576411.25
000156.SZ,20130426,20130426,20130331,1,1,1,77773190.32,120785732.25
000157.SZ,20130427,20130427,20130331,1,1,1,-2873313092.16,361941422.91
000158.SZ,20130425,20130425,20130331,1,1,1,-139965531.93,50755536.26
000301.SZ,20130427,20130427,20130331,1,1,1,12990943.46,93032681.06
000333.SZ,20130428,20130428,20130331,1,1,1,667277380.0,656525190.0
000338.SZ,20130427,20130427,20130331,1,1,1,-1266158954.56,422065161.46
000400.SZ,20130420,20130420,20130331,1,1,1,126358939.86,20781222.53
000401.SZ,20130426,20130426,20130331,1,1,1,-123247306.29,284187592.06
000402.SZ,20130425,20130425,20130331,1,1,1,-116865556.94,4322924.12
000403.SZ,20130427,20130427,20130331,1,1,1,22603572.07,37806033.61
000408.SZ,20130427,20130427,20130331,1,1,1,-5638385.2,
000413.SZ,20130427,20130427,20130331,1,1,1,-168678601.14,129427052.62
000415.SZ,20130425,20130425,20130331,1,1,1,603582866.58,1799057878.97
000417.SZ,20130420,20130420,20130331,1,1,1,323214807.37,85412219.64
000418.SZ,20130424,20130424,20130331,1,1,1,277826039.48,17033366.4
000423.SZ,20130426,20130426,20130331,1,1,1,-315392931.57,69050082.39
000426.SZ,20130426,20130426,20130331,1,1,1,32670010.41,32632061.57
000425.SZ,20130424,20130424,20130331,1,1,1,-1501058782.21,326606968.26
000429.SZ,20130427,20130427,20130331,1,1,1,140167066.6,175927848.39
000488.SZ,20130427,20130427,20130331,1,1,1,280787686.38,236014004.3
000503.SZ,20130427,20130427,20130331,1,1,1,-37599894.03,684267.44
000501.SZ,20130424,20130424,20130331,1,1,1,549256357.3,220746259.19
000511.SZ,20130424,20130424,20130331,1,1,1,-36615382.98,313926.33
000513.SZ,20130420,20130420,20130331,1,1,1,48651126.55,249188612.5
000517.SZ,20130427,20130427,20130331,1,1,1,248603113.79,316850.0
000519.SZ,20130420,20130420,20130331,1,1,1,-8723177.46,547897.0
000528.SZ,20130427,20130427,20130331,1,1,1,-50447138.49,80374513.23
000536.SZ,20130420,20130420,20130331,1,1,1,4690709.28,65533740.74
000537.SZ,20130427,20130427,20130331,1,1,1,122870350.02,95000.0
000538.SZ,20130427,20130427,20130331,1,1,1,-23235691.57,8228525.78
000539.SZ,20130426,20130426,20130331,1,1,1,2155357143.0,656004884.0
000540.SZ,20130427,20130427,20130331,1,1,1,-798043814.33,2808048.1
000541.SZ,20130426,20130426,20130331,1,1,1,53546284.4,14887205.45
000543.SZ,20130426,20130426,20130331,1,1,1,656384072.77,258452508.97
000547.SZ,20130424,20130424,20130331,1,1,1,18015317.38,13413230.34
000550.SZ,20130427,20130427,20130331,1,1,1,891538312.01,220864997.28
000552.SZ,20130427,20130427,20130331,1,1,1,104795496.34,70024910.9
000553.SZ,20130419,20130419,20130331,1,1,1,65245967.68,32929759.71
000555.SZ,20130427,20130427,20130331,1,1,1,-8750891.67,5388.0
000559.SZ,20130423,20130423,20130331,1,1,1,23161915.48,73517865.06
000563.SZ,20130426,20130426,20130331,1,1,1,-21072291.36,1700625.0
