ts_code,end_date,operate_profit,total_revenue
600182.SH,20040331,-15997652.23,116337296.35
600432.SH,20040331,39884338.48,166733064.39
000008.SZ,20040331,135363.03,3260671.3
600321.SH,20040331,12337093.03,47444233.07
600237.SH,20040331,20776623.2,104643330.66
600898.SH,20040331,11964944.34,517993275.4
600969.SH,20040331,13252838.55,131934894.74
000016.SZ,20040331,31544036.94,3914685729.93
600367.SH,20040331,41907764.89,177894342.24
600889.SH,20040331,28164433.51,153229294.82
600330.SH,20040331,12627072.87,78408222.52
600882.SH,20040331,4559771.84,172175198.73
600378.SH,20040331,4045140.36,44025982.5
600242.SH,20040331,9902359.3,54219937.75
600866.SH,20040331,20308343.88,122284536.48
600988.SH,20040331,1063010.75,26589487.19
600215.SH,20040331,-808554.29,91928245.75
600281.SH,20040331,12618021.8,265512946.37
600338.SH,20040331,-8207656.01,87073981.56
600251.SH,20040331,541912.52,38697455.81
600614.SH,20040331,1263476.33,145416146.92
000413.SZ,20040331,1272963.34,27103875.49
600543.SH,20040331,2767075.55,45359959.34
000602.SZ,20040331,28580621.28,43351055.75
000546.SZ,20040331,-9643401.03,951313.0
600812.SH,20040331,45830875.37,966937125.35
600851.SH,20040331,3131256.36,292973774.76
600791.SH,20040331,5512235.76,25177325.0
600313.SH,20040331,3987614.61,198929742.85
600359.SH,20040331,41146973.84,201011606.85
600273.SH,20040331,6149641.95,111911802.24
600298.SH,20040331,18355367.68,110425760.92
600208.SH,20040331,-15649041.11,175676529.85
600876.SH,20040331,31749000.0,251098000.0
600816.SH,20040331,6745425.42,17515100.29
600156.SH,20040331,-7890592.04,147619135.09
000006.SZ,20040331,-4960923.58,252851076.31
600600.SH,20040331,88721863.0,1798468775.0
600337.SH,20040331,4243018.1,145066996.73
000949.SZ,20040331,55212994.74,304119705.11
600805.SH,20040331,18453007.32,238524033.66
600559.SH,20040331,7290665.57,95002678.0
600586.SH,20040331,18698824.44,104421159.65
600680.SH,20040331,-5799761.05,748983401.33
600004.SH,20040331,188253971.89,349186247.05
600470.SH,20040331,12412829.04,176391351.15
600519.SH,20040331,401156738.21,853431905.86
000563.SZ,20040331,-3565870.86,7381367.0
600331.SH,20040331,6355984.85,327803935.13
600159.SH,20040331,-12790858.2,1449766.06
600714.SH,20040331,-1109529.38,14288117.08
600772.SH,20040331,-1284686.8,111132539.87
600230.SH,20040331,20507058.14,275143561.62
600074.SH,20040331,51491137.27,416654014.49
600592.SH,20040331,18133506.23,88120040.05
600425.SH,20040331,-1957007.05,47467228.73
600531.SH,20040331,47470678.11,530804347.14
