ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
000001.SZ,20120816,20120816,20120630,2,1,2,144029780000.0,195653000.0
000002.SZ,20120807,20120807,20120630,1,1,2,2819195756.85,79461650.86
000006.SZ,20120811,20120811,20120630,1,1,2,715265916.2,251590.98
000008.SZ,20120807,20120807,20120630,1,1,2,1316939.72,
000009.SZ,20120829,20120829,20120630,1,1,2,116503790.3,272367991.42
000012.SZ,20120821,20120821,20120630,1,1,2,847912135.0,732552554.0
000021.SZ,20120831,20120831,20120630,1,1,2,66903020.82,130399281.26
000025.SZ,20120816,20120816,20120630,1,1,2,-5034466.47,2284994.86
000027.SZ,20120810,20120810,20120630,1,1,2,1384212745.55,622544982.24
000028.SZ,20120818,20120818,20120630,1,1,2,138909868.17,100816136.04
000030.SZ,20120811,20120811,20120630,1,1,2,-1307733.01,
000031.SZ,20120830,20120830,20120630,1,1,2,278159316.12,23826225.22
000032.SZ,20120825,20120825,20120630,1,1,2,-42521844.61,1271176.81
000034.SZ,20120811,20120811,20120630,1,1,2,-16584938.43,10240929.0
000039.SZ,20120825,20120825,20120630,1,1,2,-2107043000.0,870260000.0
000046.SZ,20120830,20120830,20120630,1,1,2,-173087839.31,1970276.51
000049.SZ,20120815,20120815,20120630,1,1,2,316621208.87,48063605.64
000050.SZ,20120814,20120814,20120630,1,1,2,197831815.0,233719645.0
000060.SZ,20120825,20120825,20120630,1,1,2,181166248.25,401553188.84
000061.SZ,20120823,20120823,20120630,1,1,2,61830382.32,554214610.25
000062.SZ,20120815,20120815,20120630,1,1,2,-305046018.86,12503803.83
000063.SZ,20120823,20120823,20120630,1,1,2,-3639672000.0,1307472000.0
000066.SZ,20120831,20120831,20120630,1,1,2,2671270064.94,670089348.1
000069.SZ,20120821,20120821,20120630,1,1,2,-622269264.23,1536943444.21
000078.SZ,20120821,20120821,20120630,1,1,2,-112429887.45,49039265.47
000088.SZ,20120818,20120818,20120630,1,1,2,72067736.77,64365585.71
000089.SZ,20120830,20120830,20120630,1,1,2,363318564.09,900901393.35
000090.SZ,20120807,20120807,20120630,1,1,2,77072003.26,4974367.96
000099.SZ,20120814,20120814,20120630,1,1,2,68860953.76,20933164.31
000100.SZ,20120810,20120810,20120630,1,1,2,1502927000.0,3789814000.0
000155.SZ,20120816,20120816,20120630,1,1,2,3658224.47,18637061.15
000156.SZ,20120802,20120802,20120630,1,1,2,3866794.81,504412.8
000157.SZ,20120831,20120831,20120630,1,1,2,585754062.84,817200894.88
000158.SZ,20120829,20120829,20120630,1,1,2,-149368700.24,120052982.88
000301.SZ,20120828,20120828,20120630,1,1,2,291575254.73,171439339.1
000338.SZ,20120831,20120831,20120630,1,1,2,-1104666728.99,1316879497.68
000400.SZ,20120817,20120817,20120630,1,1,2,-206914444.68,42115156.75
000401.SZ,20120823,20120823,20120630,1,1,2,57307534.46,1360995730.34
000402.SZ,20120818,20120818,20120630,1,1,2,-863118570.09,12435567.03
000403.SZ,20120831,20120831,20120630,1,1,2,35301110.94,56974469.93
000408.SZ,20120821,20120821,20120630,1,1,2,6479642.3,0.0
000413.SZ,20120829,20120829,20120630,1,1,2,-47915720.68,112383100.9
000415.SZ,20120829,20120829,20120630,1,1,2,413027060.51,3979648984.66
000417.SZ,20120810,20120810,20120630,1,1,2,-99840838.91,167726152.12
000418.SZ,20120823,20120823,20120630,1,1,2,909437610.73,86310128.35
000423.SZ,20120816,20120816,20120630,1,1,2,-39952480.35,103669033.57
000425.SZ,20120815,20120815,20120630,1,1,2,-3336889920.84,1237021215.09
000426.SZ,20120822,20120822,20120630,1,1,2,58634570.48,143795293.07
000429.SZ,20120814,20120814,20120630,1,1,2,324157232.77,514521507.91
000488.SZ,20120822,20120822,20120630,1,1,2,661084701.87,853885514.09
000501.SZ,20120830,20120830,20120630,1,1,2,593579344.88,970918071.19
000503.SZ,20120831,20120831,20120630,1,1,2,-3441339.07,10192963.68
000511.SZ,20120811,20120811,20120630,1,1,2,209451953.9,2061842.81
000513.SZ,20120818,20120818,20120630,1,1,2,335416385.94,416265732.59
000517.SZ,20120828,20120828,20120630,1,1,2,1315766997.94,297869.15
000519.SZ,20120824,20120824,20120630,1,1,2,12816359.2,3796810.0
000528.SZ,20120828,20120828,20120630,1,1,2,1325990235.23,277398768.14
000536.SZ,20120830,20120830,20120630,1,1,2,202261987.43,280085195.73
000537.SZ,20120814,20120814,20120630,1,1,2,381169327.7,166750.0
000538.SZ,20120816,20120816,20120630,1,1,2,461538051.08,51810343.08
000539.SZ,20120821,20120821,20120630,1,1,2,1948724416.0,1185962381.0
000540.SZ,20120829,20120829,20120630,1,1,2,-724573864.91,10047733.28
000541.SZ,20120829,20120829,20120630,1,1,2,234485514.83,16823879.55
000543.SZ,20120820,20120820,20120630,1,1,2,328239986.85,965918415.57
000547.SZ,20120824,20120824,20120630,1,1,2,6489793.74,6182018.17
000550.SZ,20120828,20120828,20120630,1,1,2,972701737.0,754004286.0
000552.SZ,20120814,20120814,20120630,1,1,2,169976755.31,23663510.0
000553.SZ,20120821,20120821,20120630,1,1,2,132227529.17,69187944.42
000555.SZ,20120827,20120827,20120630,1,1,2,-9435401.08,
