ts_code,end_date,operate_profit,total_revenue
002241.SZ,20090331,577434.78,132195058.79
600320.SH,20090331,515242692.0,6536286630.0
600838.SH,20090331,1095725.73,44483422.91
601169.SH,20090331,1978209000.0,2651212000.0
600480.SH,20090331,47985691.86,443199620.86
600406.SH,20090331,1152189.25,215589827.79
600840.SH,20090331,39034777.39,69365849.81
000573.SZ,20090331,3831137.25,105704967.07
002274.SZ,20090331,-840342.16,643683592.16
600000.SH,20090331,3863775160.9,7902030345.63
600708.SH,20090331,19567868.86,350073533.65
600289.SH,20090331,11966248.65,241102010.07
600871.SH,20090331,39543000.0,2788794000.0
600530.SH,20090331,25372719.3,100412531.85
600302.SH,20090331,29445208.46,146079774.4
600326.SH,20090331,-324856.0,116025004.66
600370.SH,20090331,5866731.0,215151023.08
002211.SZ,20090331,6156015.43,113297187.29
000408.SZ,20090331,-9501894.98,22157890.83
002103.SZ,20090331,7037303.57,140681794.28
600721.SH,20090331,1243230.86,9165076.27
600727.SH,20090331,-9794999.74,82699863.28
600508.SH,20090331,242135970.46,1570281487.49
002142.SZ,20090331,402299574.47,955215438.98
600732.SH,20090331,22693659.85,52819954.44
600353.SH,20090331,-360461.4,46756612.91
600357.SH,20090331,-109811785.37,3442018359.42
600275.SH,20090331,-3508465.17,6756319.95
600462.SH,20090331,-76556378.82,101582052.73
600390.SH,20090331,-26229509.91,181121796.75
600737.SH,20090331,22288338.17,491093601.99
600801.SH,20090331,31483618.0,1280498085.0
600818.SH,20090331,31914459.75,164486682.49
600868.SH,20090331,-31015810.22,85477206.56
600835.SH,20090331,249477435.05,2344474929.9
000707.SZ,20090331,-38770139.63,639299914.21
000988.SZ,20090331,100940595.15,301498119.42
600826.SH,20090331,2729674.92,364738271.9
000068.SZ,20090331,-515918542.43,166131791.02
600882.SH,20090331,2511195.28,215684505.7
000089.SZ,20090331,186522990.6,383652179.3
600765.SH,20090331,29591476.23,397046830.43
002124.SZ,20090331,-5915757.78,148635600.95
000976.SZ,20090331,-28859783.19,258949362.68
600661.SH,20090331,-404625.4,80276792.65
002227.SZ,20090331,2351743.35,21393555.78
002263.SZ,20090331,12228769.97,210103688.82
600230.SH,20090331,26291392.12,424847791.41
600592.SH,20090331,17863885.43,100474270.73
601998.SH,20090331,4257000000.0,8298000000.0
600276.SH,20090331,246467736.16,711561419.92
600287.SH,20090331,95724.15,909902428.81
600377.SH,20090331,570831481.0,1204555826.0
600718.SH,20090331,65432193.0,779887730.0
600350.SH,20090331,251020721.0,746877099.0
600409.SH,20090331,-51781230.33,603543799.56
600481.SH,20090331,3794406.87,555618152.52
600790.SH,20090331,17667405.24,66883745.77
600779.SH,20090331,125742892.07,270206685.82
600506.SH,20090331,-3492096.23,2242888.88
600509.SH,20090331,5947254.91,297241117.06
600822.SH,20090331,10381584.23,7463127145.26
600802.SH,20090331,-53867520.48,224750016.01
600843.SH,20090331,-73118177.47,348436233.26
600522.SH,20090331,71971693.24,701390406.76
600853.SH,20090331,-24031990.45,143375610.81
600839.SH,20090331,45301622.04,6056406931.53
600884.SH,20090331,8317084.9,430776349.36
600854.SH,20090331,-55682159.88,136824619.97
000806.SZ,20090331,163956034.87,209761256.22
600028.SH,20090331,14754000000.0,228585000000.0
002266.SZ,20090331,20595311.66,131638857.27
600876.SH,20090331,-63689817.68,191058937.17
600321.SH,20090331,5939796.87,99213982.38
600242.SH,20090331,-144781.68,8544814.5
600218.SH,20090331,7959981.97,445722158.55
600652.SH,20090331,17342140.99,405424819.78
000519.SZ,20090331,-267557.37,64112290.96
000999.SZ,20090331,219798034.39,1089467785.92
600641.SH,20090331,73915396.96,164255215.29
002099.SZ,20090331,3443843.66,207917648.18
000913.SZ,20090331,33322646.95,1106667416.07
600647.SH,20090331,2795706.09,42360638.52
600760.SH,20090331,6691867.41,301366514.81
000801.SZ,20090331,-1815587.7,130784968.54
000425.SZ,20090331,-15674047.14,734858451.05
601880.SH,20090331,113122756.86,327188515.74
600675.SH,20090331,198838621.28,903533046.11
600531.SH,20090331,14505325.71,1093101379.12
601318.SH,20090331,2721000000.0,55354000000.0
600331.SH,20090331,993763.89,629624896.94
600699.SH,20090331,-32644123.05,57068413.24
600720.SH,20090331,53374471.21,445798857.03
600719.SH,20090331,61500628.19,304872265.04
600260.SH,20090331,29162590.04,220981504.83
600724.SH,20090331,10360071.66,170866636.99
600261.SH,20090331,19484115.8,344285423.65
600322.SH,20090331,14893816.74,164829513.86
600379.SH,20090331,-6137366.64,75747017.5
600355.SH,20090331,-8671175.68,47271449.7
600429.SH,20090331,32284154.77,507211030.61
600396.SH,20090331,42095661.05,472924127.21
600392.SH,20090331,562742.46,103210499.5
600387.SH,20090331,32164415.34,153718317.46
600389.SH,20090331,9532985.12,635493965.9
600421.SH,20090331,-4756610.59,5822463.12
600381.SH,20090331,4014425.3,12263409.54
600422.SH,20090331,5710054.88,297091451.88
600435.SH,20090331,36722109.23,254926456.35
600439.SH,20090331,30000778.94,287648996.55
600438.SH,20090331,-10747396.7,1416486855.52
600479.SH,20090331,36847945.75,243820065.04
600482.SH,20090331,3829124.7,624623929.23
600747.SH,20090331,-32847498.51,71729905.92
600796.SH,20090331,11029408.51,93711822.17
600783.SH,20090331,-7996887.47,26459720.41
600797.SH,20090331,-10191775.14,1090598413.83
600776.SH,20090331,19309207.92,1413856625.73
600800.SH,20090331,-407817.31,48727389.06
600789.SH,20090331,5796239.49,495641470.11
600489.SH,20090331,99599654.77,3187400775.68
600810.SH,20090331,-83393517.39,656121481.73
600820.SH,20090331,73681089.32,3230036801.51
600523.SH,20090331,17103186.8,309156364.71
600823.SH,20090331,32165472.84,164127609.0
600510.SH,20090331,68827646.66,520043427.62
600516.SH,20090331,37540130.66,437048610.07
600521.SH,20090331,36694827.5,194941022.18
600845.SH,20090331,59610392.45,606684352.75
600829.SH,20090331,68775841.09,547130806.22
600848.SH,20090331,2112231.72,275897236.24
600875.SH,20090331,393899475.97,7218838040.52
600856.SH,20090331,986753.28,74343182.02
600865.SH,20090331,39598727.89,291691275.13
600872.SH,20090331,15200555.2,207571152.61
600874.SH,20090331,50696000.0,264646000.0
000691.SZ,20090331,-6932237.06,10000.0
000682.SZ,20090331,2553741.42,166760216.38
000718.SZ,20090331,146269452.42,391529818.51
002014.SZ,20090331,21979335.15,283360991.37
600900.SH,20090331,947676830.78,1232202968.86
600193.SH,20090331,-7904501.22,2028596.4
000819.SZ,20090331,13759290.16,262063191.78
600223.SH,20090331,18773255.2,118848699.61
002108.SZ,20090331,13382338.89,107369675.9
600208.SH,20090331,113849850.51,574233573.51
600656.SH,20090331,-24140529.22,2135076.0
600313.SH,20090331,-4996415.57,30940301.92
001872.SZ,20090331,148239605.0,340012153.0
600681.SH,20090331,-7137170.66,1335426.42
600066.SH,20090331,59415857.35,1322183548.28
600069.SH,20090331,-22313211.54,396008513.96
600176.SH,20090331,-1255284.44,586145145.23
000807.SZ,20090331,-149446237.56,982821191.02
002140.SZ,20090331,6533558.99,153682239.29
600146.SH,20090331,-6481852.86,23076518.19
600803.SH,20090331,1693275.82,161969503.02
000548.SZ,20090331,25956123.47,55325235.31
600715.SH,20090331,-5279905.39,30416212.87
600449.SH,20090331,22087802.29,151280348.92
000687.SZ,20090331,-33844839.55,165139285.51
600717.SH,20090331,168480492.4,1866112315.02
000832.SZ,20090331,-21879397.51,117643538.03
000066.SZ,20090331,11717971.35,794201544.47
002256.SZ,20090331,7183523.98,55778864.7
002154.SZ,20090331,17161104.1,216086254.9
002197.SZ,20090331,19119471.6,157880141.14
002126.SZ,20090331,12718852.03,167073916.13
601238.SH,20090331,777931787.0,1165164874.0
601299.SH,20090331,215504239.5,7108617984.76
002044.SZ,20090331,4196502.92,98918353.28
