ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
688536.SH,20200901,20200901,20200630,1,1,2,127809833.92,8242693.48
002509.SZ,20200901,20200901,20200630,1,1,2,-73976198.44,4913309.02
300104.SZ,20200901,20200901,20200630,1,1,2,35375473.88,1050000.0
603737.SH,20200831,20200831,20200630,1,1,2,-641185035.34,295459034.72
002081.SZ,20200831,20200831,20200630,1,1,2,-510058028.47,50536536.36
601858.SH,20200831,20200831,20200630,1,1,2,-829915469.94,10475453.45
603127.SH,20200831,20200831,20200630,1,1,2,154344394.21,70817083.39
002212.SZ,20200831,20200831,20200630,1,1,2,-179630313.38,113186004.04
000651.SZ,20200831,20200831,20200630,1,1,2,-4517675737.76,2297960481.37
688169.SH,20200831,20200831,20200630,1,1,2,859615361.0,28699395.0
000652.SZ,20200831,20200831,20200630,1,1,2,721308771.78,566882807.28
601058.SH,20200831,20200831,20200630,1,1,2,1455716310.59,359125746.94
000975.SZ,20200831,20200831,20200630,1,1,2,1256091349.36,292471479.86
000425.SZ,20200831,20200831,20200630,1,1,2,501081512.36,1017810518.87
002941.SZ,20200831,20200831,20200630,1,1,2,68194515.98,2090325.94
601991.SH,20200831,20200831,20200630,1,1,2,12160696000.0,4524834000.0
601868.SH,20200831,20200831,20200630,1,1,2,-9343180088.91,6211799085.0
000969.SZ,20200831,20200831,20200630,1,1,2,232474751.88,39093695.19
002867.SZ,20200831,20200831,20200630,1,1,2,326696176.4,57831029.79
000792.SZ,20200831,20200831,20200630,1,1,2,-1568728059.2,133381812.67
002005.SZ,20200831,20200831,20200630,1,1,2,-109886924.36,30899896.5
603328.SH,20200831,20200831,20200630,1,1,2,265155531.13,104726794.57
000587.SZ,20200831,20200831,20200630,1,1,2,-969863752.22,33101.49
600745.SH,20200831,20200831,20200630,1,1,2,673163890.03,702553786.93
000021.SZ,20200831,20200831,20200630,1,1,2,-618511504.53,952292200.8
600600.SH,20200831,20200831,20200630,1,1,2,4964496900.0,545343260.0
000564.SZ,20200831,20200831,20200630,1,1,2,-322420123.09,62699432.33
000625.SZ,20200831,20200831,20200630,1,1,2,6912586693.6,1240508778.71
600759.SH,20200831,20200831,20200630,1,1,2,238840456.84,53959339.61
600760.SH,20200831,20200831,20200630,1,1,2,-4141172408.56,301286629.77
600776.SH,20200831,20200831,20200630,1,1,2,-334610614.27,10543326.37
600783.SH,20200831,20200831,20200630,1,1,2,-52451798.96,1058505.52
601212.SH,20200831,20200831,20200630,1,1,2,1873028376.69,293746571.41
600751.SH,20200831,20200831,20200630,1,1,2,2858939000.0,480807000.0
002120.SZ,20200831,20200831,20200630,1,1,2,330652992.92,2135313181.97
000592.SZ,20200831,20200831,20200630,1,1,2,-94338031.03,11412753.98
000616.SZ,20200831,20200831,20200630,1,1,2,-183517513.51,
600803.SH,20200831,20200831,20200630,1,1,2,4074513858.82,3605850888.21
002250.SZ,20200831,20200831,20200630,1,1,2,298718797.42,539960355.41
600900.SH,20200831,20200831,20200630,1,1,2,12066396464.23,1625302994.12
002254.SZ,20200831,20200831,20200630,1,1,2,165507838.64,155070542.51
601698.SH,20200831,20200831,20200630,1,1,2,532841387.52,116914162.63
001289.SZ,20200831,20200831,20200630,1,1,2,5168197124.41,5319183773.24
000917.SZ,20200831,20200831,20200630,1,1,2,8352038.05,201804128.05
600496.SH,20200831,20200831,20200630,1,1,2,228517990.77,33899740.43
000333.SZ,20200831,20200831,20200630,1,1,2,18405491000.0,2060864000.0
000034.SZ,20200831,20200831,20200630,1,1,2,842138978.45,80944862.57
601019.SH,20200831,20200831,20200630,1,1,2,-208625695.58,118581215.33
002466.SZ,20200831,20200831,20200630,1,1,2,138225572.34,617094243.84
002371.SZ,20200831,20200831,20200630,1,1,2,549988627.24,367535621.38
002375.SZ,20200831,20200831,20200630,1,1,2,-1059954486.0,68371406.51
002422.SZ,20200831,20200831,20200630,1,1,2,891074226.0,633285767.0
603026.SH,20200831,20200831,20200630,1,1,2,229355124.31,30849653.8
002761.SZ,20200831,20200831,20200630,1,1,2,-4611467192.31,176713117.5
002044.SZ,20200831,20200831,20200630,1,1,2,-730889608.43,101838251.25
002019.SZ,20200831,20200831,20200630,1,1,2,747308939.13,265156467.24
000680.SZ,20200831,20200831,20200630,1,1,2,281126178.84,52462508.47
603993.SH,20200831,20200831,20200630,1,1,2,4251397720.59,1090311581.94
002266.SZ,20200831,20200831,20200630,1,1,2,-191471225.6,730667460.39
688009.SH,20200831,20200831,20200630,1,1,2,-972052222.39,1066966880.83
600905.SH,20200831,20200831,20200630,1,1,2,2186624934.68,10736122543.47
000301.SZ,20200831,20200831,20200630,1,1,2,397581800.67,6028616103.54
002555.SZ,20200831,20200831,20200630,1,1,2,2450226546.9,968397533.12
000876.SZ,20200831,20200831,20200630,1,1,2,658593331.58,15013815473.41
002408.SZ,20200831,20200831,20200630,1,1,2,389282383.78,858554761.93
600811.SH,20200831,20200831,20200630,1,1,2,-586554373.42,135118805.64
600487.SH,20200831,20200831,20200630,1,1,2,-261419043.13,1311868534.44
002635.SZ,20200831,20200831,20200630,1,1,2,209652691.42,198210566.77
002607.SZ,20200831,20200831,20200630,1,1,2,4063675504.19,844329065.33
688122.SH,20200831,20200831,20200630,1,1,2,-305822320.43,94450111.02
600567.SH,20200831,20200831,20200630,1,1,2,1046172602.68,1282064511.03
600562.SH,20200831,20200831,20200630,1,1,2,55850020.0,13851896.53
600522.SH,20200831,20200831,20200630,1,1,2,-511656450.02,612457148.13
000156.SZ,20200831,20200831,20200630,1,1,2,244018821.83,516090645.36
600521.SH,20200831,20200831,20200630,1,1,2,629296940.72,495541570.36
000939.SZ,20200831,20200831,20200630,1,1,2,31146413.57,53538662.62
600497.SH,20200831,20200831,20200630,1,1,2,1145431557.84,426944865.63
002572.SZ,20200831,20200831,20200630,1,1,2,-99005187.96,220412733.97
600177.SH,20200831,20200831,20200630,1,1,2,633608038.99,265275928.83
