ts_code,ann_date,end_date,operate_profit
601127.SH,20150901,20150630,165639983.33
600177.SH,20150831,20150630,2719015455.37
000402.SZ,20150831,20150630,1204521387.42
000680.SZ,20150831,20150630,-385851233.6
600600.SH,20150831,20150630,1445235703.0
000657.SZ,20150831,20150630,-137355865.33
000652.SZ,20150831,20150630,5740955.31
000651.SZ,20150831,20150630,6589347501.57
000625.SZ,20150831,20150630,4992896515.69
601818.SH,20150831,20150630,21475000000.0
000717.SZ,20150831,20150630,-904433249.48
000333.SZ,20150831,20150630,10206398870.0
000157.SZ,20150831,20150630,-410017249.18
000155.SZ,20150831,20150630,-135100172.41
603993.SH,20150831,20150630,432773646.52
600664.SH,20150831,20150630,488136954.53
601985.SH,20150831,20150630,4003473052.8
601939.SH,20150831,20150630,167948000000.0
600597.SH,20150831,20150630,234613157.0
600575.SH,20150831,20150630,104923335.64
000939.SZ,20150831,20150630,60416895.17
600377.SH,20150831,20150630,1910573018.0
600415.SH,20150831,20150630,297720911.72
002431.SZ,20150831,20150630,166151202.66
600500.SH,20150831,20150630,532166103.68
601929.SH,20150831,20150630,201600103.4
000973.SZ,20150831,20150630,57129887.59
601601.SH,20150831,20150630,15569000000.0
600783.SH,20150831,20150630,295147416.3
600811.SH,20150831,20150630,440190322.4
002739.SZ,20150831,20150630,782285431.3
600369.SH,20150831,20150630,3533231296.9
600295.SH,20150831,20150630,310909248.2
600258.SH,20150831,20150630,61376146.86
600236.SH,20150831,20150630,915214987.13
600188.SH,20150831,20150630,668014000.0
600166.SH,20150831,20150630,-126246299.6
600900.SH,20150831,20150630,5674313428.0
600068.SH,20150831,20150630,2064213498.0
600031.SH,20150831,20150630,356462000.0
300418.SZ,20150831,20150630,189663620.63
600782.SH,20150831,20150630,-227294870.53
601390.SH,20150831,20150630,6426735000.0
601186.SH,20150831,20150630,6753551000.0
600728.SH,20150831,20150630,-7485927.52
600988.SH,20150831,20150630,143638634.27
600397.SH,20150829,20150630,-113809904.85
600648.SH,20150829,20150630,461951823.21
600820.SH,20150829,20150630,761152640.49
601901.SH,20150829,20150630,3801603598.94
600383.SH,20150829,20150630,770622727.53
002251.SZ,20150829,20150630,264171603.46
000008.SZ,20150829,20150630,80847516.34
601800.SH,20150829,20150630,7944677733.0
601801.SH,20150829,20150630,467473019.83
600380.SH,20150829,20150630,563945095.49
600649.SH,20150829,20150630,3709957399.94
000061.SZ,20150829,20150630,74607494.44
601727.SH,20150829,20150630,2690842000.0
601766.SH,20150829,20150630,6742818000.0
600655.SH,20150829,20150630,469528097.2
600100.SH,20150829,20150630,963841900.99
600129.SH,20150829,20150630,219766309.84
600425.SH,20150829,20150630,-347265487.7
601988.SH,20150829,20150630,123987000000.0
601958.SH,20150829,20150630,-5494079.34
000415.SZ,20150829,20150630,888865000.0
600428.SH,20150829,20150630,448912261.52
000413.SZ,20150829,20150630,332761096.57
600690.SH,20150829,20150630,3760988342.24
002608.SZ,20150829,20150630,-357195451.0
002304.SZ,20150829,20150630,4243818274.59
601899.SH,20150829,20150630,1913001051.0
600645.SH,20150829,20150630,360361692.24
000066.SZ,20150829,20150630,-429497522.92
002212.SZ,20150829,20150630,36159472.89
000511.SZ,20150829,20150630,15386472.77
000425.SZ,20150829,20150630,419987.42
000426.SZ,20150829,20150630,26104196.16
600633.SH,20150829,20150630,377013971.4
600350.SH,20150829,20150630,1355580257.0
002130.SZ,20150829,20150630,371683589.13
000501.SZ,20150829,20150630,586825542.92
600348.SH,20150829,20150630,309105593.61
002153.SZ,20150829,20150630,159068764.24
000539.SZ,20150829,20150630,2956389521.0
000566.SZ,20150829,20150630,133799115.54
000572.SZ,20150829,20150630,247585092.59
000587.SZ,20150829,20150630,85410954.86
000592.SZ,20150829,20150630,22587011.5
000600.SZ,20150829,20150630,1802629469.59
002152.SZ,20150829,20150630,303099515.83
