ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
000001.SZ,20150424,20150424,20150331,2,1,1,11495000000.0,1251000000.0
000002.SZ,20150427,20150427,20150331,1,1,1,-15344421452.01,16607929.07
000008.SZ,20150429,20150429,20150331,1,1,1,-20136975.08,46600953.01
000009.SZ,20150429,20150429,20150331,1,1,1,-109472530.59,132071053.15
000012.SZ,20150430,20150430,20150331,1,1,1,37738405.0,320005251.0
000021.SZ,20150428,20150428,20150331,1,1,1,-279593626.03,206873231.73
000025.SZ,20150429,20150429,20150331,1,1,1,29617359.36,32216038.75
000027.SZ,20150429,20150429,20150331,1,1,1,1037835143.32,603953027.71
000028.SZ,20150424,20150424,20150331,1,1,1,182179606.7,49381727.56
000030.SZ,20150429,20150429,20150331,1,1,1,85639884.9,27009698.95
000032.SZ,20150428,20150428,20150331,1,1,1,-17492161.93,4870911.89
000034.SZ,20150416,20150416,20150331,1,1,1,-16266105.75,235785.0
000039.SZ,20150428,20150428,20150331,1,1,1,150386000.0,3645008000.0
000046.SZ,20150430,20150430,20150331,1,1,1,-1332471290.98,16863900.15
000049.SZ,20150418,20150418,20150331,1,1,1,144526864.99,8696425.05
000050.SZ,20150428,20150428,20150331,1,1,1,683608732.96,111768257.34
000060.SZ,20150429,20150429,20150331,1,1,1,76400038.87,209461278.21
000061.SZ,20150430,20150430,20150331,1,1,1,57956629.02,373650118.2
000062.SZ,20150417,20150417,20150331,1,1,1,-80735817.18,13135448.35
000063.SZ,20150424,20150424,20150331,1,1,1,-3813204000.0,303981000.0
000066.SZ,20150430,20150430,20150331,1,1,1,-2215416278.52,174855453.82
000069.SZ,20150421,20150421,20150331,1,1,1,-1537289079.88,672053564.83
000078.SZ,20150428,20150428,20150331,1,1,1,-400158845.84,63862425.35
000088.SZ,20150425,20150425,20150331,1,1,1,15923406.64,106220231.71
000089.SZ,20150430,20150430,20150331,1,1,1,223465648.24,57286317.21
000090.SZ,20150421,20150421,20150331,1,1,1,-219753046.71,15537860.8
000099.SZ,20150428,20150428,20150331,1,1,1,39366816.46,15260033.8
000100.SZ,20150427,20150427,20150331,1,1,1,785853373.0,5306774315.0
000155.SZ,20150430,20150430,20150331,1,1,1,-13106208.66,502851.62
000156.SZ,20150429,20150429,20150331,1,1,1,62364342.59,170504276.09
000157.SZ,20150430,20150430,20150331,1,1,1,-3725364321.54,14423096.58
000158.SZ,20150430,20150430,20150331,1,1,1,-11274401.27,40888039.99
