ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
600635.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282226445.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600654.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16587918.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600651.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4223585.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600481.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-193884690.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600392.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202268765.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600399.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-119653696.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600409.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48790284.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600416.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58523431.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600418.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-174614803.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600425.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50039580.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600428.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533337146.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600458.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190252872.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600498.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68120505.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600366.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47088918.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600500.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-508858708.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600557.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104323256.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600628.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21196991.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600956.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430479628.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688005.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725625.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600850.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60499725.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600939.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30007100.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600637.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182881823.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600905.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041039838.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601010.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46569264.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002589.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23679569.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601002.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66203244.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603185.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66042792.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688072.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-147996550.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603188.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4515587.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603556.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157045038.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603567.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89136713.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603638.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118109772.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603377.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56500564.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603868.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210582248.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601828.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-521800946.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688082.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286090377.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688116.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67180212.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000785.SZ,20250430,20250430.0,20250331,1.0,1.0,1.0,0.03,0.03,3311622148.04,3311622148.04,,,,,,,,,,,,,,,4960062.07,-5499237.45,-5499237.45,,3040938059.04,2432810372.29,,,37182669.36,215633827.19,118006528.71,205308569.32,,,,,,,,,,,,293522107.65,7213825.02,4284094.1,,296451838.57,74986349.74,221465488.83,211610317.65,9855171.18,,221465488.83,211610317.65,9855171.18,477290265.47,,,,,5815044.69,196716933.82,2076454.74,,,,,,,,,,,,,,,221465488.83,1.0
688538.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-507593460.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688185.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16482861.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688192.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-193740729.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688200.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62938205.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688220.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108586632.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688318.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51194153.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688348.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25252558.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603019.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236881182.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603001.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40788070.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601992.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2005998840.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601618.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594866000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600859.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111029938.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002385.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234980712.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601021.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892616708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601111.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2513597000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601127.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887597879.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601369.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343863070.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601515.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21580248.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601611.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919626974.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600867.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114208847.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601989.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538045827.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601777.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5173503.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601868.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3324640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601811.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270548186.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603169.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8996070.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600611.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15772194.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601869.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118994812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601886.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213791053.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601969.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200762720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002387.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-630021721.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600518.SH,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13090700.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002368.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21680026.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000732.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1020730992.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000898.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-534000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000155.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311186583.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000829.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13958774.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000800.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51513275.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000547.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-221554523.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000156.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130696271.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000060.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366995499.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000158.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96306639.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000793.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22681783.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000417.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133243390.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000592.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9083774.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000488.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1903769789.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000501.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196717301.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000566.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76570411.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000591.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347803802.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002315.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129564989.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000401.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-930829181.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002242.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114583132.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600007.SH,20250430,20250430.0,20250331,1.0,1.0,1.0,0.31,0.31,950096879.0,950096879.0,,,,,,,,,,,,,,,,855699.0,855699.0,,537577403.0,390251782.0,,,90132370.0,21945587.0,32256275.0,2858744.0,,,,,,,,,,,,413539354.0,2869591.0,644469.0,,415764476.0,104167964.0,311596512.0,311496694.0,99818.0,,311596512.0,311496694.0,99818.0,,,,,,,10038205.0,7688092.0,,,,,,,,,,,,,,,311596512.0,0.0
300999.SZ,20250430,,20250331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504892000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
