ts_code,end_date,total_liab,money_cap,total_assets
603049.SH,20071231,4537719497.81,417150189.87,5841206725.73
603927.SH,20071231,180668722.34,161478822.37,367841610.41
601998.SH,20071231,927095000000.0,,1011236000000.0
601991.SH,20071231,85417863000.0,3471362000.0,119602905000.0
601988.SH,20071231,5540560000000.0,,5995553000000.0
601975.SH,20071231,5867581607.69,1576724225.97,9938989122.2
601857.SH,20071231,279021000000.0,88589000000.0,994092000000.0
601808.SH,20071231,5864072295.0,8778193761.0,23089080090.0
601699.SH,20071231,5547423581.75,3766022715.68,10223625644.98
601628.SH,20071231,723515000000.0,25317000000.0,894604000000.0
601600.SH,20071231,33341080000.0,7802907000.0,94338362000.0
601588.SH,20071231,11919926779.0,2340019264.0,20406405387.0
601398.SH,20071231,8140036000000.0,,8684288000000.0
601328.SH,20071231,1974829000000.0,,2103626000000.0
601318.SH,20071231,541886000000.0,72740000000.0,651104000000.0
601166.SH,20071231,812438193034.73,,851335269957.02
601111.SH,20071231,56856930000.0,3787152000.0,88295239000.0
601088.SH,20071231,90005000000.0,53436000000.0,238821000000.0
601009.SH,20071231,66121248692.46,,76063711782.02
601008.SH,20071231,545679255.46,356767529.92,2100187881.46
601007.SH,20071231,186842255.84,500902864.09,1183940941.56
600997.SH,20071231,3925149201.25,1123159376.84,7242258105.56
600995.SH,20071231,667473093.41,138818441.71,1357659083.75
600993.SH,20071231,238532657.07,498798091.13,1091649413.93
600992.SH,20071231,484796710.51,602951214.33,1265053666.2
600991.SH,20071231,3522220976.78,962285727.39,5728121144.85
600990.SH,20071231,169117402.98,101327269.57,499249421.57
600987.SH,20071231,302516025.26,148362032.24,1552583622.57
600984.SH,20071231,374305492.16,62035253.95,724017586.93
600983.SH,20071231,194454647.86,248677748.81,771681564.24
600982.SH,20071231,166497571.84,132288349.62,555640525.39
600978.SH,20071231,1655005691.02,2114517979.4,4095709477.55
600973.SH,20071231,1467027898.03,335668980.13,2291752149.06
600971.SH,20071231,2993311548.62,329714093.91,4152816859.87
600967.SH,20071231,831425055.5,187569990.9,1375151200.3
600966.SH,20071231,1796014300.07,759711585.86,4246074989.52
600965.SH,20071231,162051332.87,21527142.46,675339622.15
600962.SH,20071231,1590568864.69,103607213.21,2306230572.9
600961.SH,20071231,3731579493.38,287766691.23,6321135056.71
600896.SH,20071231,794109346.35,690911670.12,2475114856.16
600895.SH,20071231,5108039678.73,1245931577.77,8223310534.69
600894.SH,20071231,2925105961.34,322046681.28,4455255539.62
600889.SH,20071231,1088892247.12,92861223.27,1793567516.41
600888.SH,20071231,852032088.26,78218521.93,1469722718.16
