ts_code,ann_date,end_date,total_liab,money_cap,total_assets
000009.SZ,20151031,20150930,10183631507.89,2612382193.84,16661305824.68
000027.SZ,20151030,20150930,22659381039.27,4122548915.0,46314450719.92
000008.SZ,20151031,20150930,542708129.59,272411261.6,3359761661.8
000012.SZ,20151028,20150930,7524911016.0,177103197.0,15234992227.0
000021.SZ,20151029,20150930,9763885978.53,7334926095.35,14851075365.53
000025.SZ,20151028,20150930,276666565.43,127041585.85,1130845061.78
000028.SZ,20151024,20150930,8927900771.57,1013884519.57,14298937947.02
000030.SZ,20151029,20150930,2419498481.79,1063003653.48,7423791420.04
000032.SZ,20151029,20150930,296610690.81,330805476.61,1306916530.78
000034.SZ,20151028,20150930,253236972.91,45730580.66,445389001.46
000039.SZ,20151028,20150930,71904663000.0,6160456000.0,102991959000.0
000046.SZ,20151031,20150930,84157841764.88,25143533903.58,97638839671.82
000060.SZ,20151028,20150930,7805460479.25,742595906.07,15631376301.64
000061.SZ,20151031,20150930,9056566067.65,1014463617.38,15229401768.56
000063.SZ,20151028,20150930,80140389000.0,20454352000.0,116171682000.0
000049.SZ,20151027,20150930,2841419103.1,573353725.71,3958440811.74
000050.SZ,20151031,20150930,8412557183.28,2626737484.34,17207834273.13
000062.SZ,20151024,20150930,1496722751.56,869719257.77,4030640535.48
000066.SZ,20151031,20150930,33017346798.88,4105087740.64,41226364953.61
000078.SZ,20151027,20150930,9992706258.89,2233369123.77,12163685773.2
000088.SZ,20151024,20150930,1636122823.06,1382557928.55,7608908294.14
000089.SZ,20151028,20150930,2585522138.07,2154644422.88,12653624477.46
000100.SZ,20151022,20150930,81454691906.0,15817831750.0,117293244348.0
000156.SZ,20151031,20150930,3204429519.21,6455495238.26,12320163573.13
000090.SZ,20151027,20150930,8755819023.37,1753239246.04,12825425965.46
000099.SZ,20151027,20150930,1888135576.58,212599868.3,4712435919.77
000157.SZ,20151031,20150930,57812260643.39,15553274621.6,98126812137.67
000155.SZ,20151031,20150930,2307831398.4,138306949.89,1213192904.78
000333.SZ,20151029,20150930,80275635660.0,9317623100.0,134346267150.0
000338.SZ,20151030,20150930,78604506791.99,23920259572.8,119774032036.26
000400.SZ,20151029,20150930,4333742943.33,735621113.69,10633775261.56
000158.SZ,20151030,20150930,4446733116.2,810147354.18,9557121961.33
000301.SZ,20151031,20150930,938998886.57,255557600.89,4142595614.29
000413.SZ,20151030,20150930,9805411682.71,5929630340.09,17051343958.93
000401.SZ,20151027,20150930,31608831062.68,3718511046.16,44136913059.07
000403.SZ,20151031,20150930,711607397.0,55000519.02,1231960391.35
000408.SZ,20151023,20150930,384240332.5,46717.23,516795962.75
000423.SZ,20151020,20150930,1576800718.27,1003628193.06,8186456003.78
000425.SZ,20151031,20150930,26224537506.37,3618135224.52,47742220110.09
000417.SZ,20151023,20150930,4042324702.13,2966611512.49,7857932206.34
000418.SZ,20151027,20150930,6908032252.44,4062464287.18,12585033082.49
000426.SZ,20151031,20150930,1155995695.07,51936782.5,3912731171.53
000429.SZ,20151030,20150930,6155917126.86,758817861.23,12110281652.65
000503.SZ,20151024,20150930,56945371.63,498247396.53,1295440864.61
000488.SZ,20151023,20150930,55079877950.67,7275659314.22,72005914451.7
000501.SZ,20151031,20150930,13467520588.77,1687222677.33,17426803602.43
000511.SZ,20151031,20150930,2060814307.04,418187396.75,3516194814.78
000513.SZ,20151028,20150930,3288149220.61,690923730.03,7878268290.99
000519.SZ,20151029,20150930,913853787.56,287725431.82,5069144955.63
000538.SZ,20151031,20150930,5904409393.12,2095615036.69,18808748268.41
