ts_code,ann_date,end_date,total_liab,money_cap,total_assets
000001.SZ,20120816,20120630,1410800241000.0,,1490622851000.0
000002.SZ,20120807,20120630,260567210333.74,47012188240.68,330401184008.97
000006.SZ,20120811,20120630,5159765808.45,851358889.88,8372144638.64
000008.SZ,20120807,20120630,3345963.24,41656953.21,77259948.62
000009.SZ,20120829,20120630,8141744279.71,1837187901.57,12518098505.99
000012.SZ,20120821,20120630,7489790788.0,432879811.0,14692033059.0
000021.SZ,20120831,20120630,5927191553.23,4649795666.64,10116715970.49
000025.SZ,20120816,20120630,371900985.28,39796201.86,563712143.83
000027.SZ,20120810,20120630,14591461659.31,3253946608.53,31656727957.17
000028.SZ,20120818,20120630,7034989732.67,895026548.58,8662233353.13
000030.SZ,20120811,20120630,64084431.79,317183.0,64663557.23
000031.SZ,20120830,20120630,27276328717.68,4993021829.07,34384029975.61
000032.SZ,20120825,20120630,695131539.8,227712431.82,1549003086.07
000034.SZ,20120811,20120630,103676581.36,24270882.03,186458510.91
000039.SZ,20120825,20120630,44489830000.0,4931305000.0,65231747000.0
000046.SZ,20120830,20120630,17091161780.35,744146427.55,25317503341.34
000049.SZ,20120815,20120630,758000339.34,332923373.03,1176813830.13
000050.SZ,20120814,20120630,5068881258.0,545377287.0,8025211614.0
000060.SZ,20120825,20120630,7139536557.92,1008540677.57,14025251683.51
000061.SZ,20120823,20120630,5876923072.77,1693075827.88,10237100131.79
000062.SZ,20120815,20120630,4007815399.95,775195666.4,5821062834.4
000063.SZ,20120823,20120630,80359028000.0,21687036000.0,107045025000.0
000066.SZ,20120831,20120630,27979969050.38,3958740350.45,38416938866.41
000069.SZ,20120821,20120630,48313859006.12,6169122044.51,67140242663.79
000078.SZ,20120821,20120630,4313805217.64,977886825.75,5358496959.14
000088.SZ,20120818,20120630,399723029.86,626839343.25,5056275822.29
000089.SZ,20120830,20120630,2559257830.8,1401365418.45,9624038503.39
000090.SZ,20120807,20120630,5354681279.08,1428120069.18,8744566192.65
000099.SZ,20120814,20120630,888735542.79,205860578.03,2666122614.11
000100.SZ,20120810,20120630,50998493000.0,17569824000.0,70236008000.0
000155.SZ,20120816,20120630,1659407393.34,122096440.28,3001778875.09
000156.SZ,20120802,20120630,438336214.89,67263991.48,302088269.6
000157.SZ,20120831,20120630,48308433393.78,20943509903.67,87633472554.95
000158.SZ,20120829,20120630,3213035191.86,628849116.55,5588286189.8
000166.SZ,20120717,20120630,30788800171.96,30821530970.34,47043086675.96
000301.SZ,20120828,20120630,846043760.43,485723312.62,3489014160.7
000333.SZ,20120830,20120630,67485051740.0,16543254970.0,97932201510.0
000338.SZ,20120831,20120630,30178412897.73,13007409424.51,60908502523.59
000400.SZ,20120817,20120630,3965488757.93,592443401.71,6943151560.43
000401.SZ,20120823,20120630,27565773790.5,3836997187.42,40811857613.79
000402.SZ,20120818,20120630,45818413370.96,12454103775.63,64902041088.87
000403.SZ,20120831,20120630,656843351.8,32387559.95,962081528.3
000408.SZ,20120821,20120630,247706233.31,1258551.06,427376791.06
000413.SZ,20120829,20120630,461056448.62,50749160.02,812610787.39
000415.SZ,20120829,20120630,11082213988.86,3449407809.71,19845570799.52
000417.SZ,20120810,20120630,2993965214.13,3236385085.53,5932713078.53
000418.SZ,20120823,20120630,3753408347.77,3120949620.15,7826153706.1
000423.SZ,20120816,20120630,576563147.2,833939948.77,4508824043.34
000425.SZ,20120815,20120630,24686195006.01,7090287213.69,40927701380.3
000426.SZ,20120822,20120630,1478536475.36,126696243.62,3160634155.15
000429.SZ,20120814,20120630,7592871556.65,1260099335.12,12528196558.7
000488.SZ,20120822,20120630,32181990407.96,3577575965.34,46856345791.89
000501.SZ,20120830,20120630,7183380643.05,2120011159.67,9697097014.73
000503.SZ,20120831,20120630,135360887.17,226497716.92,1382664426.04
000511.SZ,20120811,20120630,2002372701.06,167808193.48,3603964453.27
000513.SZ,20120818,20120630,1567263509.72,899777682.73,4659333083.63
000517.SZ,20120828,20120630,8636459811.04,830056202.06,11028921274.99
000519.SZ,20120824,20120630,123453008.97,24035050.31,477113778.02
000528.SZ,20120828,20120630,15631089674.53,4016585973.84,24962930259.57
000536.SZ,20120830,20120630,1430283995.27,676904823.76,4524674329.4
000537.SZ,20120814,20120630,1500948907.42,931818277.34,3126450389.7
000538.SZ,20120816,20120630,3804190145.47,1560043755.32,9973042850.14
000539.SZ,20120821,20120630,27069516281.0,2772677837.0,40496085419.0
000540.SZ,20120829,20120630,17178388844.94,1504869618.18,19827119500.97
000541.SZ,20120829,20120630,431151829.79,926267115.32,3402312816.35
000543.SZ,20120820,20120630,11710707733.22,782310393.87,17108017025.39
000547.SZ,20120824,20120630,532147113.72,804026944.77,2261191647.05
000550.SZ,20120828,20120630,5113398523.0,5692667670.0,12655681807.0
000552.SZ,20120814,20120630,448548879.51,188665739.36,1015448839.01
000553.SZ,20120821,20120630,1427485260.68,409575662.0,2621401968.85
000555.SZ,20120827,20120630,146784087.5,12830721.77,13381528.89
000559.SZ,20120818,20120630,5781399184.67,2415264115.41,9569162821.41
000563.SZ,20120828,20120630,180419220.02,1510810892.43,3298338308.45
000564.SZ,20120828,20120630,2854238790.48,1650858803.35,3741728518.82
000566.SZ,20120830,20120630,1271104809.79,1059432261.41,2664571423.12
000568.SZ,20120809,20120630,5169605504.53,4284505754.35,12533130943.72
000572.SZ,20120823,20120630,3690850023.65,3574406101.27,12314158343.66
000581.SZ,20120829,20120630,2269272123.67,3036948091.15,10781281378.01
000582.SZ,20120825,20120630,750641242.09,76110551.2,1144200588.82
000587.SZ,20120830,20120630,630378350.42,262719661.64,1571742771.08
000591.SZ,20120721,20120630,2054271134.32,667764020.28,2577710953.57
000592.SZ,20120831,20120630,583908265.21,388559087.03,1800976511.25
000596.SZ,20120822,20120630,1200399430.08,1824743757.27,4261928852.58
000598.SZ,20120831,20120630,3467587499.7,1168063037.01,7463341269.0
000600.SZ,20120815,20120630,11759474830.09,689220104.66,15849466592.91
