ts_code,end_date,total_liab,money_cap,total_assets
600262.SH,20020331,286454988.57,102693544.54,859556431.31
600614.SH,20020331,528059208.0,89821723.78,776552431.64
600382.SH,20020331,521596090.83,478008453.16,1042109231.43
600857.SH,20020331,157405566.06,69396175.94,488151292.13
000900.SZ,20020331,2335198858.27,482528832.65,4835994755.28
000595.SZ,20020331,694083742.42,2602452.34,1128951506.55
000416.SZ,20020331,163653267.05,114572788.77,481848047.34
600816.SH,20020331,1573589388.22,198355915.72,2164236573.74
000002.SZ,20020331,3441314009.26,540421551.66,6598379522.74
600213.SH,20020331,567745769.1,288249433.7,1201411382.7
000602.SZ,20020331,68640000.0,,269690000.0
600806.SH,20020331,258162859.0,124335829.0,750343819.0
000513.SZ,20020331,728246264.11,247828644.63,1791121600.99
600880.SH,20020331,79205222.59,43294876.76,331133977.25
000769.SZ,20020331,330352900.0,,816904200.0
000612.SZ,20020331,1261021237.61,182966586.91,1864364783.8
600567.SH,20020331,331514478.16,66133031.35,665026604.86
000903.SZ,20020331,771094394.37,195458718.7,1414950597.49
600361.SH,20020331,964701672.74,543193319.84,1660562356.07
000590.SZ,20020331,423533655.35,52020959.79,700411000.83
600169.SH,20020331,905481732.94,147766161.86,1778888489.54
000810.SZ,20020331,251659614.46,14388449.14,421856252.7
000821.SZ,20020331,470618480.2,448021922.55,1541418528.26
000776.SZ,20020331,287060964.37,15852773.38,701623105.94
000605.SZ,20020331,100699068.8,2035363.5,203794980.18
000970.SZ,20020331,249207278.29,130780598.93,697291125.34
000950.SZ,20020331,623124278.08,174055207.69,1042439060.88
000711.SZ,20020331,47910175.37,40041513.81,439053624.78
000848.SZ,20020331,337458689.03,225623416.15,1030345198.32
600297.SH,20020331,302955098.22,211974474.56,833936842.27
000607.SZ,20020331,526177821.3,95890716.24,1112009164.58
000610.SZ,20020331,81020583.92,152799458.17,431831794.99
000956.SZ,20020331,898463610.2,660268749.4,3905261846.57
000763.SZ,20020331,607595575.83,58926245.11,2129156393.82
600189.SH,20020331,592334323.19,391547546.21,1826064683.25
600604.SH,20020331,729441934.55,155598109.51,1435006939.52
000935.SZ,20020331,252362180.61,27799960.99,815671545.25
600269.SH,20020331,1099025732.09,215206889.31,4059780659.72
600775.SH,20020331,1224275952.55,174223320.28,2201458178.04
000658.SZ,20020331,547790754.8,365159.4,56100203.04
000504.SZ,20020331,251019100.0,,573435400.0
600367.SH,20020331,210441292.36,361412096.91,799188822.66
600692.SH,20020331,183290482.29,44621402.25,509099538.46
