ts_code,ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta,f_ann_date,comp_type,report_type,end_type
001391.SZ,20241211,20240930,1762806992.0,2631772957.0,20241211.0,1.0,1.0,3.0
688235.SH,20241113,20240930,-1841136000.0,2955415000.0,20241113.0,1.0,1.0,3.0
688981.SH,20241108,20240930,12264180000.0,43721315000.0,,,,
688347.SH,20241108,20240930,1295515635.81,8756157580.42,20241108.0,1.0,1.0,3.0
600823.SH,20241101,20240930,317515404.81,3133272.35,20241101,1,1,3
000046.SZ,20241101,20240930,70792063.63,39531607.12,20241101.0,1.0,1.0,3.0
002124.SZ,20241031,20240930,-1380793437.47,207707400.68,20241031.0,1.0,1.0,3.0
601021.SH,20241031,20240930,5513278655.0,5853318110.0,,,,
000596.SZ,20241031,20240930,5344200057.86,1877953322.37,,,,
601868.SH,20241031,20240930,-12518358000.0,32447339000.0,,,,
001872.SZ,20241031,20240930,5400158942.86,1267417530.7,20241031.0,1.0,1.0,3.0
000732.SZ,20241031,20240930,115506601.09,1416331.81,20241031.0,1.0,1.0,3.0
002466.SZ,20241031,20240930,4192370886.76,3663467647.42,,,,
601766.SH,20241031,20240930,7622185000.0,5173652000.0,,,,
000826.SZ,20241031,20240930,547281654.37,88889893.15,20241031.0,1.0,1.0,3.0
000813.SZ,20241031,20240930,-25080901.14,97298839.46,20241031.0,1.0,1.0,3.0
601881.SH,20241031,20240930,58056098739.59,322168371.91,,,,
600016.SH,20241031,20240930,-194600000000.0,5533000000.0,,,,
600031.SH,20241031,20240930,12375235000.0,2247901000.0,,,,
601127.SH,20241031,20240930,20011850281.4,4358013237.54,,,,
601919.SH,20241031,20240930,51693571341.54,15671989736.11,,,,
601111.SH,20241031,20240930,30741937000.0,11520075000.0,,,,
603638.SH,20241031,20240930,97682142.72,72462448.85,20241031.0,1.0,1.0,3.0
600104.SH,20241031,20240930,18690857578.41,9094272627.32,,,,
601012.SH,20241031,20240930,-8367081645.6,4834263873.28,,,,
000568.SZ,20241031,20240930,12464714796.11,611683806.45,,,,
601229.SH,20241031,20240930,23880551000.0,647747000.0,,,,
601688.SH,20241031,20240930,94884599451.43,1321072871.88,,,,
600809.SH,20241031,20240930,11434809004.05,404573128.12,,,,
603565.SH,20241031,20240930,1392223976.36,569394598.98,20241031.0,1.0,1.0,3.0
601138.SH,20241031,20240930,4151615000.0,7719033000.0,,,,
002180.SZ,20241031,20240930,1255556074.61,545275952.88,,,,
000829.SZ,20241031,20240930,101794562.85,198372346.01,20241031.0,1.0,1.0,3.0
600426.SH,20241031,20240930,3891477329.61,3591581336.39,,,,
002920.SZ,20241031,20240930,839035141.4,1000414440.21,,,,
601360.SH,20241031,20240930,-235486000.0,576640000.0,,,,
600989.SH,20241031,20240930,5779548499.64,8993601315.44,,,,
601800.SH,20241031,20240930,-77028344565.0,12793605011.0,,,,
002131.SZ,20241031,20240930,-588648830.17,200869220.4,20241031.0,1.0,1.0,3.0
601995.SH,20241031,20240930,24372784200.0,629960203.0,,,,
000951.SZ,20241031,20240930,5011148789.35,362090845.3,20241031.0,1.0,1.0,3.0
000768.SZ,20241031,20240930,-13725655578.85,1170732320.33,,,,
600460.SH,20241031,20240930,145749842.23,1265941785.44,,,,
600482.SH,20241031,20240930,9322200029.64,677626454.37,,,,
000726.SZ,20241031,20240930,761086865.88,189186030.98,20241031.0,1.0,1.0,3.0
601117.SH,20241031,20240930,-5631766446.69,2035314680.56,,,,
000717.SZ,20241031,20240930,511675019.78,944254884.79,20241031.0,1.0,1.0,3.0
600115.SH,20241031,20240930,26377000000.0,12751000000.0,,,,
002030.SZ,20241031,20240930,132419859.22,94077675.37,20241031.0,1.0,1.0,3.0
601788.SH,20241031,20240930,35048596109.77,363921857.97,,,,
688223.SH,20241031,20240930,-364680394.61,5785706122.37,,,,
603369.SH,20241031,20240930,2229839569.15,1257675533.32,,,,
688169.SH,20241031,20240930,1059785049.0,163929546.0,,,,
001696.SZ,20241031,20240930,367474790.61,248876930.45,20241031.0,1.0,1.0,3.0
002081.SZ,20241031,20240930,-721047650.21,60927739.46,20241031.0,1.0,1.0,3.0
001965.SZ,20241031,20240930,5148674832.67,476717440.82,,,,
000931.SZ,20241031,20240930,79698353.14,74795079.16,20241031.0,1.0,1.0,3.0
601066.SH,20241031,20240930,18169674519.47,235236875.54,,,,
601211.SH,20241031,20240930,35818493749.0,670508836.0,,,,
603377.SH,20241031,20240930,185302843.9,35374468.62,20241031.0,1.0,1.0,3.0
600837.SH,20241031,20240930,46686135148.11,701113473.11,,,,
601169.SH,20241031,20240930,73258000000.0,1743000000.0,,,,
300274.SZ,20241031,20240930,803937387.39,2034735506.63,,,,
601333.SH,20241031,20240930,2163769507.0,978364346.0,20241031.0,1.0,1.0,3.0
002050.SZ,20241031,20240930,1993484855.83,2344661073.3,,,,
601298.SH,20241031,20240930,3121578143.0,1704678003.0,20241031.0,1.0,1.0,3.0
688271.SH,20241031,20240930,-1504818856.68,1506021314.79,,,,
600015.SH,20241031,20240930,-7451000000.0,12945000000.0,,,,
002304.SZ,20241031,20240930,3458308342.4,1125999843.72,,,,
000002.SZ,20241031,20240930,-4847650023.78,4113345500.37,,,,
600886.SH,20241031,20240930,21361463583.49,14238677567.92,,,,
000166.SZ,20241031,20240930,64490363330.23,349222111.56,,,,
000776.SZ,20241031,20240930,31163341650.54,528890054.3,,,,
601669.SH,20241031,20240930,-46925508418.1,42955784587.69,,,,
601200.SH,20241031,20240930,1033945404.54,410504688.51,20241031.0,1.0,1.0,3.0
601126.SH,20241031,20240930,573740733.56,126064854.39,20241031.0,1.0,1.0,3.0
601377.SH,20241031,20240930,34260213938.67,269241433.09,,,,
601010.SH,20241031,20240930,74068153.5,105089063.49,20241031.0,1.0,1.0,3.0
600009.SH,20241031,20240930,3803714946.7,1561316541.95,,,,
600570.SH,20241031,20240930,-990616912.11,481913775.18,,,,
601186.SH,20241031,20240930,-89018002000.0,25358021000.0,,,,
600010.SH,20241031,20240930,897619923.1,1411749008.02,,,,
601336.SH,20241031,20240930,88788000000.0,721000000.0,,,,
601005.SH,20241031,20240930,1090217210.52,574855100.05,20241031.0,1.0,1.0,3.0
601003.SH,20241031,20240930,146991711.95,1619159266.03,20241031.0,1.0,1.0,3.0
601989.SH,20241031,20240930,5363932109.58,5097609439.9,,,,
600893.SH,20241031,20240930,-17275991163.86,2142232072.69,,,,
600958.SH,20241031,20240930,-7127656843.14,256053619.85,,,,
000977.SZ,20241031,20240930,-9387282700.88,142995311.61,,,,
603267.SH,20241031,20240930,185527598.62,71061635.75,20241031.0,1.0,1.0,3.0
600150.SH,20241031,20240930,2327602933.48,1127681059.43,,,,
601328.SH,20241031,20240930,-115661000000.0,31366000000.0,,,,
002024.SZ,20241031,20240930,2870656000.0,289597000.0,20241031.0,1.0,1.0,3.0
688728.SH,20241031,20240930,114488638.0,1243920992.0,20241031.0,1.0,1.0,3.0
688709.SH,20241031,20240930,-77455921.33,108676708.16,20241031.0,1.0,1.0,3.0
000333.SZ,20241031,20240930,60263681000.0,5039616000.0,,,,
600900.SH,20241031,20240930,47648323585.18,6697672503.72,,,,
688702.SH,20241031,20240930,57386304.29,10189295.28,20241031.0,1.0,1.0,3.0
601166.SH,20241031,20240930,-265054000000.0,2538000000.0,,,,
000858.SZ,20241031,20240930,29794118733.59,1615700079.03,,,,
002594.SZ,20241031,20240930,56273315000.0,69517647000.0,,,,
601398.SH,20241031,20240930,1077248000000.0,25765000000.0,,,,
000651.SZ,20241031,20240930,12712439743.99,2708551664.7,,,,
601816.SH,20241031,20240930,15742295057.47,545693550.91,,,,
002460.SZ,20241031,20240930,4105916332.03,7048173360.01,,,,
688006.SH,20241031,20240930,234163193.68,99921278.4,20241031.0,1.0,1.0,3.0
688105.SH,20241031,20240930,-99990676.55,72614830.02,20241031.0,1.0,1.0,3.0
601988.SH,20241031,20240930,168139000000.0,15880000000.0,,,,
601601.SH,20241031,20240930,128747000000.0,2108000000.0,,,,
600000.SH,20241031,20240930,-161398000000.0,14215000000.0,,,,
688256.SH,20241031,20240930,-1809711668.38,211180157.78,,,,
688321.SH,20241031,20240930,74564294.54,211351728.49,20241031.0,1.0,1.0,3.0
688348.SH,20241031,20240930,619530059.41,62527622.14,20241031.0,1.0,1.0,3.0
000725.SZ,20241031,20240930,33869252080.0,23528299873.0,,,,
601288.SH,20241031,20240930,1874980000000.0,17744000000.0,,,,
688192.SH,20241031,20240930,-463308340.42,94076925.33,20241031.0,1.0,1.0,3.0
000157.SZ,20241031,20240930,1207754698.86,2831308102.51,,,,
688126.SH,20241031,20240930,-604127664.82,3530410967.63,,,,
000973.SZ,20241031,20240930,103148049.22,178327180.39,20241031.0,1.0,1.0,3.0
601878.SH,20241031,20240930,7989488599.66,109522161.11,,,,
002468.SZ,20241031,20240930,2698253778.98,2353929272.35,20241031,1,1,3
002470.SZ,20241031,20240930,377826675.26,267221704.82,20241031,1,1,3
002489.SZ,20241031,20240930,1137133555.4,117361226.99,20241031,1,1,3
002497.SZ,20241031,20240930,559648506.0,383056591.59,20241031,1,1,3
002498.SZ,20241031,20240930,-172254605.98,63640024.21,20241031,1,1,3
002506.SZ,20241031,20240930,973224319.66,629538785.76,20241031,1,1,3
002512.SZ,20241031,20240930,-114849193.59,211852762.71,20250127,1,1,3
002573.SZ,20241031,20240930,603855248.46,309911018.34,20241031,1,1,3
002589.SZ,20241031,20240930,11429670.97,49367742.41,20241031,1,1,3
002600.SZ,20241031,20240930,1437841687.4,2392187200.23,20241031,1,1,3
002602.SZ,20241031,20240930,3462103373.85,515095576.93,20241031,1,1,3
002640.SZ,20241031,20240930,-32296171.76,1725337.88,20241031,1,1,3
002663.SZ,20241031,20240930,-72383806.34,35681426.94,20241031,1,1,3
002678.SZ,20241031,20240930,-297957160.77,108908531.42,20241031,1,1,3
002681.SZ,20241031,20240930,218802361.8,103371768.22,20241031,1,1,3
002701.SZ,20241031,20240930,1853504389.0,315441442.0,20241031,1,1,3
002707.SZ,20241031,20240930,493776556.71,12355374.04,20241031,1,1,3
002727.SZ,20241031,20240930,1240746217.23,168539913.79,20241031,1,1,3
002761.SZ,20241031,20240930,-2101786170.82,267797983.4,20241031,1,1,3
002901.SZ,20241031,20240930,208812403.51,215596470.8,20241031,1,1,3
002851.SZ,20241031,20240930,285580978.32,270651973.18,20241031,1,1,3
002865.SZ,20241031,20240930,698963551.74,280590620.24,20241031,1,1,3
002946.SZ,20241031,20240930,1000593940.52,505976824.92,20241031,1,1,3
002985.SZ,20241031,20240930,-55645041.4,43246181.46,20241031,1,1,3
300027.SZ,20241031,20240930,-55472442.22,12709648.43,20241031,1,1,3
002458.SZ,20241031,20240930,430164382.12,543290181.31,20241031,1,1,3
002456.SZ,20241031,20240930,164884323.23,345992858.96,20241031,1,1,3
002440.SZ,20241031,20240930,174047347.97,60001278.68,20241031,1,1,3
002315.SZ,20241031,20240930,273559800.4,7470664.85,20241031,1,1,3
002157.SZ,20241031,20240930,-944579753.03,245215333.7,20241031,1,1,3
002161.SZ,20241031,20240930,1663564.84,79663596.43,20241031,1,1,3
002168.SZ,20241031,20240930,-96556103.81,9077744.45,20241031,1,1,3
002176.SZ,20241031,20240930,-540071348.66,147955379.28,20241031,1,1,3
002181.SZ,20241031,20240930,-66479993.77,28626945.96,20241031,1,1,3
002217.SZ,20241031,20240930,-144161459.51,37864789.47,20241031,1,1,3
002242.SZ,20241031,20240930,416958032.06,12535522.81,20241031,1,1,3
002250.SZ,20241031,20240930,922996577.5,423812276.86,20241031,1,1,3
002277.SZ,20241031,20240930,147148113.35,45329311.03,20241031,1,1,3
002292.SZ,20241031,20240930,175648778.11,21230799.22,20241031,1,1,3
002310.SZ,20241031,20240930,24659419.85,60803336.49,20241031,1,1,3
002326.SZ,20241031,20240930,-59662531.82,379805483.73,20241031,1,1,3
002431.SZ,20241031,20240930,343160254.01,7510813.61,20241031,1,1,3
002335.SZ,20241031,20240930,193205686.86,217090039.25,20241031,1,1,3
002345.SZ,20241031,20240930,444900788.47,79713329.72,20241031,1,1,3
002358.SZ,20241031,20240930,43613739.38,4689405.03,20241031,1,1,3
002366.SZ,20241031,20240930,-317838146.14,375162618.05,20241031,1,1,3
002375.SZ,20241031,20240930,-956488290.88,18938312.05,20241031,1,1,3
002387.SZ,20241031,20240930,586222947.95,434908411.75,20241031,1,1,3
002390.SZ,20241031,20240930,429846275.78,96074785.76,20241031,1,1,3
002392.SZ,20241031,20240930,-11886727.19,3789614.29,20241031,1,1,3
002399.SZ,20241031,20240930,1792139231.56,140274569.87,20241031,1,1,3
002405.SZ,20241031,20240930,136157294.89,305569828.24,20241031,1,1,3
002426.SZ,20241031,20240930,70056994.24,147164526.24,20241031,1,1,3
300104.SZ,20241031,20240930,-45482680.46,1692734.0,20241031,1,1,3
600006.SH,20241031,20240930,-2313518166.89,508074356.27,20241031,1,1,3
600022.SH,20241031,20240930,1571226098.75,261873583.23,20241031,1,1,3
600732.SH,20241031,20240930,-4441048394.29,1522937310.03,20241031,1,1,3
600611.SH,20241031,20240930,500143479.97,310351622.57,20241031,1,1,3
600618.SH,20241031,20240930,732580167.6,459552463.37,20241031,1,1,3
600628.SH,20241031,20240930,115913453.14,85106461.95,20241031,1,1,3
600635.SH,20241031,20240930,486914459.8,331867996.93,20241031,1,1,3
600651.SH,20241031,20240930,58583599.81,37542739.02,20241031,1,1,3
600654.SH,20241031,20240930,-129343903.63,18353005.71,20241031,1,1,3
600682.SH,20241031,20240930,547541438.45,268763187.08,20241031,1,1,3
600705.SH,20241031,20240930,-61800936428.95,424990519.64,20241031,1,1,3
600751.SH,20241031,20240930,160795348.39,27374717.65,20241031,1,1,3
600728.SH,20241031,20240930,-808833122.6,124457202.65,20241031,1,1,3
600733.SH,20241031,20240930,-975041581.34,981222214.61,20241031,1,1,3
600759.SH,20241031,20240930,313182637.85,72932256.88,20241031,1,1,3
600567.SH,20241031,20240930,3436857159.37,1350360124.41,20241031,1,1,3
600729.SH,20241031,20240930,1523418139.71,81574036.76,20241031,1,1,3
600779.SH,20241031,20240930,773560236.74,459718909.77,20241031,1,1,3
600783.SH,20241031,20240930,-10784190.96,4273624.66,20241031,1,1,3
600790.SH,20241031,20240930,321780303.8,745260866.66,20241031,1,1,3
600804.SH,20241031,20240930,-31681985.54,31448146.4,20241031,1,1,3
600811.SH,20241031,20240930,246130613.58,95378057.23,20241031,1,1,3
600825.SH,20241031,20240930,13255435.4,123993387.27,20241031,1,1,3
600827.SH,20241031,20240930,1692189444.74,784142416.16,20241031,1,1,3
600880.SH,20241031,20240930,-103708409.13,3804085.37,20241031,1,1,3
001979.SZ,20241031,20240930,12971322796.83,3903503027.18,,,,
601818.SH,20241031,20240930,-35524000000.0,5822000000.0,,,,
600597.SH,20241031,20240930,844132792.0,544523352.0,20241031,1,1,3
600557.SH,20241031,20240930,607522057.9,309921739.98,20241031,1,1,3
600058.SH,20241031,20240930,-2684646225.86,39864955.21,20241031,1,1,3
600259.SH,20241031,20240930,34408025.63,147098421.54,20241031,1,1,3
600037.SH,20241031,20240930,365658292.55,341350855.79,20241031,1,1,3
600073.SH,20241031,20240930,937612796.77,272765931.51,20241031,1,1,3
600125.SH,20241031,20240930,437599819.11,137729540.22,20241031,1,1,3
600138.SH,20241031,20240930,327487020.43,110567043.5,20241031,1,1,3
600167.SH,20241031,20240930,-295066148.29,130299027.88,20241031,1,1,3
600171.SH,20241031,20240930,61187982.3,18252738.94,20241031,1,1,3
600201.SH,20241031,20240930,211278277.27,64131907.6,20241031,1,1,3
600221.SH,20241031,20240930,11592940000.0,2328184000.0,20241031,1,1,3
600236.SH,20241031,20240930,4281244454.69,2143224584.65,20241031,1,1,3
600240.SH,20241031,20240930,-3874317.37,,20241031,1,1,3
600256.SH,20241031,20240930,4066844476.52,957601723.0,20241031,1,1,3
600267.SH,20241031,20240930,1455579860.77,116365516.18,20241031,1,1,3
600481.SH,20241031,20240930,-1075489435.54,196800129.61,20241031,1,1,3
600280.SH,20241031,20240930,117348993.9,24576546.82,20241031,1,1,3
600284.SH,20241031,20240930,-291381949.8,74591930.73,20241031,1,1,3
600307.SH,20241031,20240930,-1450038623.17,3603152280.6,20241031,1,1,3
600320.SH,20241031,20240930,2062757459.0,268768599.0,20241031,1,1,3
600363.SH,20241031,20240930,33316512.44,73390185.0,20241031,1,1,3
600366.SH,20241031,20240930,626009582.51,51286505.82,20241031,1,1,3
600399.SH,20241031,20240930,-358732859.62,278635377.54,20241031,1,1,3
600458.SH,20241031,20240930,190027586.56,550926934.68,20241031,1,1,3
600466.SH,20241031,20240930,29697693.04,4000.0,20241031,1,1,3
600478.SH,20241031,20240930,260304201.22,237191803.95,20241031,1,1,3
600518.SH,20241031,20240930,-349692169.54,37213334.42,20241031,1,1,3
000338.SZ,20241031,20240930,13515538061.25,5299661568.98,,,,
600887.SH,20241031,20240930,13869612283.42,2949997348.45,,,,
603188.SH,20241031,20240930,33618624.61,8589287.71,20241031.0,1.0,1.0,3.0
600378.SH,20241031,20240930,382687596.59,1535710553.55,,,,
600132.SH,20241031,20240930,3461797517.06,784642978.84,,,,
688561.SH,20241031,20240930,-1370230039.19,195374702.33,,,,
601628.SH,20241031,20240930,346601000000.0,2522000000.0,,,,
002410.SZ,20241031,20240930,-132482343.94,355420474.87,,,,
002555.SZ,20241031,20240930,2266917618.06,506895805.21,,,,
000088.SZ,20241031,20240930,331993773.06,615644855.72,20241031.0,1.0,1.0,3.0
600500.SH,20241031,20240930,633803738.73,1694981835.66,,,,
002408.SZ,20241031,20240930,1219760479.13,599611545.05,,,,
000488.SZ,20241031,20240930,2384383407.8,63005781.62,20241031.0,1.0,1.0,3.0
688396.SH,20241031,20240930,1113594759.0,1116337775.84,,,,
603195.SH,20241031,20240930,3014914290.4,712696665.56,,,,
601698.SH,20241031,20240930,740319621.42,71138189.97,,,,
601059.SH,20241031,20240930,3720148321.58,19533512.47,,,,
688187.SH,20241031,20240930,554465376.0,2658823776.0,,,,
688363.SH,20241031,20240930,274056264.27,584266420.0,,,,
300803.SZ,20241031,20240930,3094832428.0,87617447.0,,,,
002563.SZ,20241031,20240930,-365231574.91,236253168.85,,,,
000155.SZ,20241031,20240930,1238739138.94,1218748732.17,,,,
002025.SZ,20241031,20240930,-476830457.14,215365267.24,,,,
688032.SH,20241031,20240930,72665922.28,657220987.66,,,,
002572.SZ,20241031,20240930,163432686.43,464176099.44,,,,
688114.SH,20241031,20240930,-850486070.21,333227325.27,,,,
000830.SZ,20241031,20240930,3476836943.04,1881239619.71,,,,
002958.SZ,20241031,20240930,1957157000.0,71359000.0,,,,
002500.SZ,20241031,20240930,7809221649.0,97197613.0,,,,
002568.SZ,20241031,20240930,538730718.3,693199389.92,,,,
600808.SH,20241031,20240930,2549554855.0,955410905.0,,,,
688349.SH,20241031,20240930,-3209590000.0,1464131000.0,,,,
601236.SH,20241031,20240930,759191207.65,35542969.88,,,,
601158.SH,20241031,20240930,1242196302.49,2380327535.81,,,,
002019.SZ,20241031,20240930,353409624.07,385213076.39,,,,
000301.SZ,20241031,20240930,3354011045.28,10280596104.86,,,,
