ts_code,end_date,total_liab,money_cap,total_assets
920489.BJ,20100630,15825416.35,5851495.27,48968830.98
302132.SZ,20100630,181225012.53,73750674.19,372772849.67
920017.BJ,20100630,94682075.62,45808686.42,229968294.56
688981.SH,20100630,11488382835.0,,23388572637.0
688122.SH,20100630,800870923.05,70087309.32,1138840200.41
603927.SH,20100630,278934176.52,106277893.01,495897763.51
603693.SH,20100630,245000000.0,,488000000.0
603569.SH,20100630,429818717.72,74274681.91,760325450.89
601999.SH,20100630,745585919.06,644139590.95,2257667506.59
601998.SH,20100630,1825946000000.0,,1940168000000.0
601996.SH,20100630,401775078.16,235620508.78,1092585686.26
601991.SH,20100630,165496768000.0,7452246000.0,201355092000.0
601990.SH,20100630,8632112290.93,9947882277.56,12419944510.19
601989.SH,20100630,20526764536.53,18970440473.07,42279302898.34
601988.SH,20100630,9118496000000.0,,9685812000000.0
601975.SH,20100630,10896941038.87,1284223430.93,15376692817.09
601958.SH,20100630,1333247359.69,6954258379.5,14451752436.75
601939.SH,20100630,9655783000000.0,,10235981000000.0
601919.SH,20100630,86936502032.5,43748864743.4,146198652070.27
601918.SH,20100630,11504993105.22,956775898.28,18022766216.52
601916.SH,20100630,176979776111.0,,186507241367.0
601901.SH,20100630,17010790008.03,19307057129.25,24591706695.38
601899.SH,20100630,11829439117.29,5482303522.93,34941690313.4
601898.SH,20100630,37417625000.0,36945916000.0,120475416000.0
601888.SH,20100630,2039449972.33,3629548099.99,6297665226.79
601881.SH,20100630,69848256501.52,64276730074.29,84079449019.58
601878.SH,20100630,10950239909.4,11014011997.06,14383475202.69
601877.SH,20100630,1522547339.68,3573786980.61,5514771425.05
601872.SH,20100630,6295766127.0,3598271536.0,16296748060.0
601866.SH,20100630,20036940413.0,8784385038.95,47159521712.73
601857.SH,20100630,607894000000.0,133311000000.0,1564343000000.0
601818.SH,20100630,1370869044000.0,,1426235630000.0
601808.SH,20100630,39119685194.0,5436974040.0,62933779744.0
601801.SH,20100630,1178101081.64,2907093281.87,4428042257.05
601800.SH,20100630,224534170952.0,28561902803.0,293565153456.0
601788.SH,20100630,35935309893.01,44806803191.05,57557113827.65
601766.SH,20100630,43600274802.0,11168952314.0,65612942007.0
601727.SH,20100630,62583726000.0,22186227000.0,95162451000.0
601718.SH,20100630,6400110480.16,1456590227.18,10865137418.4
601717.SH,20100630,3369421987.99,1300270386.76,5320874534.29
601699.SH,20100630,14135742514.71,6460799740.35,25033995013.53
601688.SH,20100630,74015489075.4,76784766184.68,104903215973.67
601678.SH,20100630,953230148.49,341653040.1,3944251348.6
601668.SH,20100630,260138144000.0,61754715000.0,356435931000.0
601666.SH,20100630,7089079222.67,2388121016.4,16800847730.97
601618.SH,20100630,212477175000.0,48378034000.0,262400396000.0
601607.SH,20100630,13437507407.91,5735497102.05,24724553831.65
601601.SH,20100630,360096000000.0,22440000000.0,435470000000.0
601600.SH,20100630,85582438000.0,11229277000.0,142044081000.0
601588.SH,20100630,17772690591.0,4450350052.0,27043726747.0
601555.SH,20100630,12632259132.63,12364148537.92,16398921283.77
601518.SH,20100630,477083764.93,486428400.09,2451260944.45
601398.SH,20100630,12250781000000.0,,12960381000000.0
601390.SH,20100630,266313744000.0,47728727000.0,334974459000.0
601377.SH,20100630,19220848130.13,18717249898.98,24834719183.68
601375.SH,20100630,7731775044.51,8863921665.38,11448412446.37
601369.SH,20100630,6268250691.39,5071282881.02,10785358327.9
601333.SH,20100630,6706801352.0,2865577372.0,30065396864.0
601328.SH,20100630,3512129000000.0,,3709279000000.0
601318.SH,20100630,923013000000.0,82714000000.0,1032908000000.0
601299.SH,20100630,49182941000.0,7538443000.0,71093778000.0
601288.SH,20100630,9341550000000.0,,9695967000000.0
601238.SH,20100630,11224344105.0,13762546579.0,35602945054.0
601236.SH,20100630,4339366989.15,6899195849.15,8002184258.14
601229.SH,20100630,481579997000.0,,509001419000.0
601211.SH,20100630,76264234860.65,74919408032.59,98844268752.4
601188.SH,20100630,770783129.62,546441036.31,3127011809.44
601186.SH,20100630,257309939000.0,64440101000.0,312354981000.0
601179.SH,20100630,12703124565.12,7207619216.97,27534346958.9
601177.SH,20100630,1698513968.17,240225704.62,2535122433.18
601169.SH,20100630,605504574000.0,,646112864000.0
601168.SH,20100630,9509255433.0,5046088925.0,20991462153.0
601166.SH,20100630,1630882258781.82,,1714803744863.68
601158.SH,20100630,5621877731.47,5450076360.89,15934534215.41
601139.SH,20100630,4322743532.03,2472263005.87,7079988438.65
601136.SH,20100630,4384368395.39,3966834545.89,5814671346.96
601118.SH,20100630,3322423477.4,722018746.3,7159622468.6
601117.SH,20100630,20684728936.53,12978845661.08,32845646898.45
601111.SH,20100630,111507013000.0,7058305000.0,139578340000.0
601108.SH,20100630,10496845187.22,9684051903.79,13460850552.36
601107.SH,20100630,3414406820.88,1756249022.53,11293990663.72
601106.SH,20100630,10868610924.57,4724605399.89,26841053008.3
601101.SH,20100630,1954854932.76,2665565851.49,7052787383.35
601099.SH,20100630,2937348656.08,3391719240.76,4748824699.97
601088.SH,20100630,125930000000.0,88654000000.0,333776000000.0
601066.SH,20100630,49923139392.67,40357877823.73,58185530728.13
601028.SH,20100630,879600063.98,294526304.03,1780911424.69
601018.SH,20100630,11991374000.0,2866349000.0,27162726000.0
601009.SH,20100630,182932367878.09,,196157234317.93
601008.SH,20100630,1229867680.04,120264307.35,2965676807.18
601007.SH,20100630,294624224.11,479739285.14,1604757678.1
601006.SH,20100630,24833587503.0,4218442993.0,68542367231.0
601005.SH,20100630,13671207000.0,1298703000.0,19373916000.0
601003.SH,20100630,11649686083.28,426645645.51,16664856821.94
601002.SH,20100630,1927307278.02,266979783.13,3794322371.72
601001.SH,20100630,4011183757.78,5240466492.76,15254074532.39
601000.SH,20100630,2523156058.49,1789033087.19,6098751752.85
600999.SH,20100630,64903757218.8,55992370327.02,88705502680.93
600997.SH,20100630,9588013862.99,3012966368.4,15725544728.73
600995.SH,20100630,977609969.15,205163742.43,1911402307.36
600993.SH,20100630,366347395.86,666382297.39,1467132285.26
600992.SH,20100630,492170328.36,582049941.97,1318516730.53
600991.SH,20100630,3889837288.34,418261451.56,6359632469.31
600990.SH,20100630,394892275.64,65666373.47,760608194.22
600988.SH,20100630,129858520.67,2781782.42,79974351.59
600987.SH,20100630,469365835.12,226871586.66,1953568211.29
600986.SH,20100630,859449384.39,525394727.86,1557215381.53
600985.SH,20100630,101498554.98,210515601.42,563936152.19
600984.SH,20100630,503195577.28,76730832.49,766413235.54
600983.SH,20100630,1515508940.23,464486229.51,2437100062.08
600982.SH,20100630,252362930.43,327038287.39,698929686.16
600981.SH,20100630,1572324760.43,335795446.56,2531554486.35
600980.SH,20100630,128611478.8,41290881.72,424382070.3
600979.SH,20100630,991225702.87,169532706.15,1507606408.09
600978.SH,20100630,1883008875.92,846931829.48,4929521564.64
600976.SH,20100630,356250809.25,246002965.48,1186158376.93
600975.SH,20100630,444441797.47,190370688.81,904908130.7
600973.SH,20100630,2048033543.37,419785283.89,2952739060.99
600971.SH,20100630,7691515079.25,780500330.24,11403208384.34
600970.SH,20100630,14903325101.0,7110874439.28,17750909641.22
600969.SH,20100630,2658491788.24,1163019959.52,3565290644.82
600967.SH,20100630,1412990240.41,535760112.93,2527384058.03
600966.SH,20100630,3062575937.09,521949020.13,6257728718.13
600965.SH,20100630,89061678.69,26039618.02,599135298.33
600963.SH,20100630,7089210188.95,508323602.53,10152216882.08
600962.SH,20100630,329449013.29,129472190.44,1398181869.81
600961.SH,20100630,4723211849.45,239048948.73,6511821168.65
600960.SH,20100630,1306497775.42,319866952.03,2041994464.83
600958.SH,20100630,25460401254.93,22175610586.28,34201407485.06
600939.SH,20100630,20865761656.48,4834490835.13,23881792927.95
600909.SH,20100630,6155384718.3,6827458262.77,9357584379.03
600900.SH,20100630,100321558921.55,1989907334.28,159976346977.34
600898.SH,20100630,312452897.99,151795554.62,492863440.01
600897.SH,20100630,165549480.74,256800809.82,1769554451.02
600896.SH,20100630,1887556605.91,268810629.57,4702800641.91
600895.SH,20100630,9151232165.57,3445777786.2,15053155003.5
600894.SH,20100630,3752020764.1,461723789.96,4394168404.69
600893.SH,20100630,4206191399.91,1031909312.48,7967134069.03
600892.SH,20100630,173872366.42,2283993.83,152353898.97
600891.SH,20100630,481065566.43,7719487.65,691340146.11
600890.SH,20100630,133053329.84,24661160.25,429703613.27
600889.SH,20100630,2538709613.92,37556595.07,3365226312.66
600888.SH,20100630,1091854964.8,885266322.63,3085107992.44
600887.SH,20100630,10539811968.73,4343217649.14,14598825141.9
600886.SH,20100630,76994725223.17,1051591778.36,92448521139.15
600885.SH,20100630,581304687.91,32747077.04,607787441.09
600884.SH,20100630,2552697208.58,781090369.48,5913892615.33
600883.SH,20100630,14338950.29,104958498.26,550191797.46
600882.SH,20100630,1178028146.43,122344419.32,1606707175.39
600881.SH,20100630,13578956984.59,2497126018.47,21730527533.99
600880.SH,20100630,618338375.19,616293640.18,2161235591.71
600879.SH,20100630,3249547963.06,631325664.15,6382169243.14
600877.SH,20100630,2422895356.2,703233220.65,3353443897.55
600876.SH,20100630,1348783183.58,66381664.79,1391143473.62
600875.SH,20100630,67704955608.57,12876470989.06,77638470922.17
600874.SH,20100630,4162377000.0,543650000.0,7593984000.0
600873.SH,20100630,764322699.7,103383444.62,1054662034.96
600872.SH,20100630,904922826.05,301117003.14,2778172468.0
600871.SH,20100630,2213690000.0,1579211000.0,9688965000.0
600870.SH,20100630,3235476486.91,534181124.36,2292311354.86
600869.SH,20100630,197072290.89,58353021.24,296320062.45
600868.SH,20100630,1891250448.54,14581781.11,4054198668.27
600867.SH,20100630,545762695.26,9137271.12,2207826689.24
600866.SH,20100630,558476717.3,394954726.82,1929879938.34
600865.SH,20100630,1580357704.49,635694880.66,2518615905.47
600864.SH,20100630,1348348804.18,163930323.43,3526947126.15
600863.SH,20100630,16898600649.89,637523496.2,23454464678.33
600862.SH,20100630,2245462477.28,983601386.08,3407128909.98
600861.SH,20100630,607109363.13,1306241816.66,2689890841.66
600860.SH,20100630,894505214.61,75853802.19,1623010735.37
600859.SH,20100630,3966647196.91,1699221782.7,6960494863.09
600858.SH,20100630,4547924674.23,783104596.62,7035831516.54
600857.SH,20100630,152351765.8,127158304.8,581094768.7
600856.SH,20100630,315839136.06,43753561.76,424691826.45
