ts_code,ann_date,f_ann_date,end_date,operate_profit
603517.SH,20140926,20140926,20121231,192033084.04
603528.SH,20150608,20150608,20121231,71706309.15
603556.SH,20140505,20140505,20121231,247064499.41
603567.SH,20150403,20150403,20121231,446170513.95
603568.SH,20150511,20150511,20121231,116331505.63
603589.SH,20150610,20150610,20121231,610579231.38
603606.SH,20140916,20140916,20121231,73586271.5
603613.SH,20150401,20150401,20121231,14304340.59
603638.SH,20141121,20141121,20121231,47917892.04
603658.SH,20151127,20151127,20121231,105672082.68
603698.SH,20150107,20150107,20121231,219040717.47
688166.SH,20130731,20130731,20121231,17324781.01
688183.SH,20130403,20130403,20121231,
688208.SH,20151113,20151113,20121231,59534100.0
688276.SH,20130418,20130418,20121231,
688278.SH,20130418,20130418,20121231,
688295.SH,20130530,20130530,20121231,
688348.SH,20130427,20130427,20121231,
688425.SH,20130329,20130329,20121231,
688506.SH,20151223,20151223,20121231,47254816.13
000001.SZ,20130308,20130308,20121231,17541661000.0
000009.SZ,20130427,20130427,20121231,377650101.99
000008.SZ,20130329,20130329,20121231,49025445.46
000006.SZ,20130330,20130330,20121231,843111778.55
000002.SZ,20130228,20130228,20121231,21013040794.06
000012.SZ,20130326,20130326,20121231,346468365.0
000028.SZ,20130321,20130321,20121231,571464505.5
000025.SZ,20130410,20130410,20121231,-5166864.18
000021.SZ,20130329,20130329,20121231,53286912.59
000027.SZ,20130418,20130418,20121231,960194556.36
000030.SZ,20130125,20130125,20121231,-3689015.61
000031.SZ,20130330,20140412,20121231,1001130829.0
000039.SZ,20130322,20130322,20121231,2639441000.0
000034.SZ,20130320,20130320,20121231,705216.92
000032.SZ,20130427,20130427,20121231,234042436.46
000046.SZ,20130420,20130420,20121231,962658149.74
000061.SZ,20130426,20130426,20121231,-21449078.09
000050.SZ,20130302,20130302,20121231,-61204317.0
000060.SZ,20130412,20130412,20121231,778715531.16
000049.SZ,20130423,20130423,20121231,238738434.97
000062.SZ,20130228,20130228,20121231,391113240.44
000066.SZ,20130420,20130420,20121231,-1177463060.32
000063.SZ,20130328,20130328,20121231,-5002162000.0
000078.SZ,20130423,20130423,20121231,78335916.64
000069.SZ,20130309,20130309,20121231,5310870267.0
000088.SZ,20130319,20130319,20121231,476233040.0
000089.SZ,20130329,20130329,20121231,766847556.72
000099.SZ,20130423,20130423,20121231,187593509.41
000090.SZ,20130330,20130330,20121231,261753953.06
000100.SZ,20130227,20130227,20121231,243195000.0
000155.SZ,20130423,20130423,20121231,-105727011.13
000157.SZ,20130329,20130329,20121231,8908989125.95
000156.SZ,20130329,20130329,20121231,115960139.29
000158.SZ,20130425,20130425,20121231,-121927306.06
000166.SZ,20130425,20130425,20121231,1863203351.54
000338.SZ,20130322,20130322,20121231,3718865581.95
000333.SZ,20130409,20130409,20121231,7004859570.0
000301.SZ,20130411,20130411,20121231,210369070.09
000400.SZ,20130328,20130328,20121231,535509305.74
000401.SZ,20130416,20130416,20121231,-152637205.61
000402.SZ,20130403,20130403,20121231,3572221143.85
000403.SZ,20130427,20130427,20121231,53132308.0
000415.SZ,20130308,20130308,20121231,753778741.72
000408.SZ,20130427,20130427,20121231,17422089.9
000413.SZ,20130427,20130427,20121231,302980842.82
000417.SZ,20130412,20130412,20121231,602974303.16
000418.SZ,20130306,20130306,20121231,404456170.64
000423.SZ,20130330,20130330,20121231,1233027894.59
000426.SZ,20130330,20130330,20121231,161503216.87
000425.SZ,20130326,20130326,20121231,2509902380.19
000429.SZ,20130320,20130320,20121231,261631914.37
000488.SZ,20130328,20130328,20121231,-416228289.9
000503.SZ,20130427,20130427,20121231,36309836.92
000511.SZ,20130302,20150606,20121231,128187822.89
000501.SZ,20130424,20130424,20121231,726078391.87
000513.SZ,20130309,20130309,20121231,518752796.89
000517.SZ,20130423,20130423,20121231,631602221.79
000528.SZ,20130402,20130402,20121231,197018765.4
000519.SZ,20130312,20130312,20121231,-4901877.04
000536.SZ,20130315,20130315,20121231,374684228.77
000538.SZ,20130319,20130319,20121231,1803780101.53
000541.SZ,20130426,20130426,20121231,483351121.26
000540.SZ,20130427,20130427,20121231,190681850.89
000539.SZ,20130413,20130413,20121231,3534198845.0
000552.SZ,20130326,20130326,20121231,555707101.34
000547.SZ,20130419,20130419,20121231,160684774.49
000550.SZ,20130316,20130316,20121231,1717225226.0
000537.SZ,20130220,20130220,20121231,578673439.99
000555.SZ,20130426,20130426,20121231,-8296122.37
000559.SZ,20130330,20130330,20121231,329887419.77
000563.SZ,20130426,20130426,20121231,347070717.32
000564.SZ,20130423,20130423,20121231,77117196.01
000566.SZ,20130426,20130426,20121231,77667199.58
000568.SZ,20130424,20130424,20121231,6089363956.27
000572.SZ,20130425,20130425,20121231,314358210.47
000581.SZ,20130328,20130328,20121231,1025383911.37
000587.SZ,20130427,20130427,20121231,234464454.2
000591.SZ,20130320,20130320,20121231,9364754.76
000543.SZ,20130323,20130323,20121231,386409695.93
000596.SZ,20130423,20130423,20121231,953901678.97
000592.SZ,20130330,20130330,20121231,-7919820.87
000598.SZ,20130315,20130315,20121231,834677321.18
000553.SZ,20130315,20130315,20121231,145865413.36
000612.SZ,20130322,20130322,20121231,-164896778.12
000600.SZ,20130315,20130315,20121231,231985088.38
000616.SZ,20130423,20130423,20121231,447608928.02
000617.SZ,20130329,20130329,20121231,-34884716.16
000620.SZ,20130412,20130830,20121231,803941182.18
000623.SZ,20130423,20130423,20121231,638941858.56
000625.SZ,20130418,20130418,20121231,922477108.29
000627.SZ,20130316,20130316,20121231,14909528.09
000582.SZ,20130307,20130307,20121231,49765249.94
000629.SZ,20130426,20130426,20121231,888420884.7
000630.SZ,20130323,20130323,20121231,835382338.66
000631.SZ,20130326,20130326,20121231,809970482.82
000636.SZ,20130423,20130423,20121231,59452098.76
000651.SZ,20130427,20130427,20121231,8026307883.07
000652.SZ,20130328,20130328,20121231,209368140.21
000656.SZ,20130409,20130409,20121231,1617482920.81
000657.SZ,20130321,20140325,20121231,112419847.53
000661.SZ,20130418,20130418,20121231,469407884.0
000667.SZ,20130416,20130416,20121231,247972838.25
000669.SZ,20130306,20130306,20121231,385606800.21
000671.SZ,20130330,20130330,20121231,618695103.04
000680.SZ,20130329,20130329,20121231,-52699770.32
000681.SZ,20130319,20130319,20121231,12311029.71
000683.SZ,20130321,20130321,20121231,359893983.71
000685.SZ,20130423,20130423,20121231,361807319.51
000686.SZ,20130328,20130328,20121231,155396466.06
000703.SZ,20130412,20130412,20121231,301828795.88
000697.SZ,20130418,20130418,20121231,57192242.61
000690.SZ,20130202,20130202,20121231,620590048.97
000708.SZ,20130227,20130227,20121231,203554152.0
000709.SZ,20130427,20130427,20121231,205556215.72
000712.SZ,20130330,20130330,20121231,35556320.6
000717.SZ,20130204,20130204,20121231,-1805624341.01
000718.SZ,20130426,20130426,20121231,1180785668.2
000723.SZ,20130423,20130423,20121231,-42622246.46
000728.SZ,20130327,20130327,20121231,514073427.11
000726.SZ,20130329,20130329,20121231,767809843.87
000725.SZ,20130423,20130423,20121231,-724174868.0
000727.SZ,20130411,20130411,20121231,-97847380.61
000729.SZ,20130402,20130402,20121231,693084850.31
000739.SZ,20130424,20130424,20121231,143551896.99
000733.SZ,20130425,20130425,20121231,82191414.3
000738.SZ,20130330,20130330,20121231,219086126.6
000732.SZ,20130301,20130301,20121231,346034837.69
000748.SZ,20130302,20130302,20121231,27526388.0
000762.SZ,20130425,20130425,20121231,-182722831.83
000758.SZ,20130416,20130416,20121231,259327440.51
000750.SZ,20130322,20130322,20121231,205521074.89
000761.SZ,20130424,20130424,20121231,-49758214.64
000766.SZ,20130418,20130418,20121231,6858220.15
000778.SZ,20130319,20130319,20121231,1384711973.71
000776.SZ,20130423,20130423,20121231,2703039056.3
000777.SZ,20130312,20130312,20121231,45933357.9
000768.SZ,20130423,20130423,20121231,224571341.53
000783.SZ,20130422,20130422,20121231,778547375.46
000792.SZ,20130327,20130327,20121231,2343649446.27
000785.SZ,20130329,20130329,20121231,94797634.71
000786.SZ,20130314,20130314,20121231,998919971.53
000793.SZ,20130205,20140315,20121231,716143424.43
000807.SZ,20130427,20130427,20121231,-199788046.7
000806.SZ,20130228,20130228,20121231,22502871.96
000813.SZ,20130420,20130420,20121231,-29294012.81
000810.SZ,20130329,20130329,20121231,25537173.71
000816.SZ,20130323,20130323,20121231,122368075.07
000826.SZ,20130329,20140325,20121231,494251647.66
000818.SZ,20130321,20130321,20121231,-85023311.63
000825.SZ,20130419,20130419,20121231,956259598.21
000829.SZ,20130426,20130426,20121231,-64746485.88
000839.SZ,20130322,20210831,20121231,-127756929.04
000831.SZ,20130326,20130326,20121231,363898669.89
000830.SZ,20130423,20130423,20121231,364014778.28
000848.SZ,20130420,20130420,20121231,306294855.61
000860.SZ,20130320,20130320,20121231,205001709.06
000861.SZ,20130320,20140401,20121231,553165742.14
000858.SZ,20130402,20130402,20121231,13702135270.7
000800.SZ,20130416,20160401,20121231,-981620920.69
000877.SZ,20130309,20130309,20121231,149556940.4
000876.SZ,20130427,20130427,20121231,2449178324.33
000869.SZ,20130419,20130419,20121231,2237768907.0
000878.SZ,20130403,20130403,20121231,101043426.72
000883.SZ,20130427,20130427,20121231,858651669.67
000887.SZ,20130409,20130409,20121231,627482383.26
000893.SZ,20130420,20130420,20121231,60125898.17
000895.SZ,20130326,20130326,20121231,3632474704.24
000897.SZ,20130328,20130328,20121231,45600435.71
000898.SZ,20130328,20130328,20121231,-5563000000.0
000900.SZ,20130418,20130418,20121231,840850904.66
000917.SZ,20130425,20130425,20121231,684370733.69
000919.SZ,20130326,20130326,20121231,218022944.69
000921.SZ,20130329,20130329,20121231,685595816.84
000926.SZ,20130409,20130409,20121231,818049677.14
000930.SZ,20130327,20130327,20121231,-96757262.06
000932.SZ,20130408,20130408,20121231,-3380298990.22
000931.SZ,20130323,20130323,20121231,64480098.08
000933.SZ,20130326,20130326,20121231,357537307.25
000937.SZ,20130427,20130427,20121231,2995535660.24
000938.SZ,20130402,20130402,20121231,111888275.72
000951.SZ,20130327,20130327,20121231,28276604.64
000939.SZ,20130426,20130426,20121231,84774716.07
000958.SZ,20130426,20130426,20121231,-123254792.76
000959.SZ,20130425,20130425,20121231,-547096469.34
000960.SZ,20130426,20130426,20121231,12140031.16
000961.SZ,20130419,20130419,20121231,1579620276.91
000963.SZ,20130330,20130330,20121231,782672900.93
000967.SZ,20130425,20130425,20121231,56971094.57
000969.SZ,20130309,20130309,20121231,95225262.23
000970.SZ,20130426,20130426,20121231,925206141.75
000973.SZ,20130323,20130323,20121231,150007646.35
000975.SZ,20130202,20130202,20121231,23045188.19
000977.SZ,20130417,20130417,20121231,16163274.51
000979.SZ,20130426,20130426,20121231,1209627461.5
000980.SZ,20130226,20130226,20121231,21723043.14
000983.SZ,20130319,20130319,20121231,2777546108.11
000987.SZ,20130329,20130329,20121231,511060408.58
000988.SZ,20130330,20130330,20121231,130708613.63
000990.SZ,20130330,20130330,20121231,19763445.56
000997.SZ,20130418,20130418,20121231,66941782.18
000998.SZ,20130427,20130427,20121231,226245182.05
000999.SZ,20130328,20130328,20121231,1262106150.01
001203.SZ,20140504,20140504,20121231,322470593.71
001227.SZ,20130428,20130428,20121231,1240233048.33
001289.SZ,20141113,20141113,20121231,2462795840.42
001872.SZ,20130327,20130327,20121231,737084906.0
001696.SZ,20130413,20130413,20121231,390019181.99
001914.SZ,20130302,20130302,20121231,667313187.74
001979.SZ,20150918,20150918,20121231,7382394304.12
002002.SZ,20130125,20130125,20121231,-12988173.7
002001.SZ,20130326,20130326,20121231,1120660178.39
002004.SZ,20130424,20130424,20121231,425874173.37
002007.SZ,20130326,20130326,20121231,344261242.94
002005.SZ,20130424,20130424,20121231,-24329062.65
002008.SZ,20130423,20130423,20121231,618100638.49
002011.SZ,20130318,20130318,20121231,382609712.72
002010.SZ,20130423,20130423,20121231,201463599.68
002013.SZ,20130423,20130423,20121231,437786225.9
002018.SZ,20130318,20130318,20121231,105996841.99
002019.SZ,20130423,20130423,20121231,-3208662.56
002024.SZ,20130330,20130330,20121231,3013603000.0
002022.SZ,20130328,20130328,20121231,280113000.84
002025.SZ,20130418,20130418,20121231,167060814.01
002027.SZ,20130424,20130424,20121231,11130516.63
002028.SZ,20130323,20130323,20121231,275338066.83
002030.SZ,20130330,20130330,20121231,80751905.33
002029.SZ,20130403,20130403,20121231,754432788.51
002032.SZ,20130330,20130330,20121231,574538609.27
002041.SZ,20130423,20130423,20121231,439593040.54
002038.SZ,20130418,20130418,20121231,555090241.77
002048.SZ,20130424,20130424,20121231,328355343.88
002044.SZ,20130410,20130410,20121231,81584545.81
002049.SZ,20130329,20130329,20121231,123297150.22
002050.SZ,20130322,20130322,20121231,321853760.75
002051.SZ,20130403,20130403,20121231,856104838.58
002056.SZ,20130419,20130419,20121231,-210786844.1
002063.SZ,20130424,20130424,20121231,296589633.32
002065.SZ,20130410,20130410,20121231,567585086.41
002074.SZ,20130318,20130318,20121231,39653825.36
002073.SZ,20130329,20130329,20121231,137194608.28
002064.SZ,20130423,20130423,20121231,-22658179.19
002075.SZ,20130424,20130424,20121231,-24130475.28
002092.SZ,20130219,20130219,20121231,246575683.34
002085.SZ,20130409,20130409,20121231,370025561.49
002078.SZ,20130424,20130424,20121231,114331539.69
002080.SZ,20130308,20130308,20121231,49830771.29
002081.SZ,20130424,20130424,20121231,1325708765.24
002118.SZ,20130426,20130426,20121231,65536279.4
002110.SZ,20130423,20130423,20121231,-269778329.86
002093.SZ,20130420,20130420,20121231,65068863.62
002106.SZ,20130322,20130322,20121231,160605342.71
002120.SZ,20130402,20130402,20121231,82567237.17
002122.SZ,20130423,20130423,20121231,208564172.42
002127.SZ,20130423,20130423,20121231,-197284197.1
002126.SZ,20130418,20130418,20121231,46250599.29
002123.SZ,20130417,20130417,20121231,53016319.57
002124.SZ,20130326,20130326,20121231,-41639521.95
002130.SZ,20130402,20130402,20121231,71570543.42
002128.SZ,20130314,20130314,20121231,1820745841.82
002129.SZ,20130423,20131119,20121231,-205435326.68
002138.SZ,20130228,20130228,20121231,133940351.28
002131.SZ,20130326,20130326,20121231,46729662.49
002153.SZ,20130330,20130330,20121231,297581156.44
002152.SZ,20130330,20130330,20121231,507246237.35
002155.SZ,20130402,20130402,20121231,636885413.72
002146.SZ,20130320,20130320,20121231,2766337289.91
002142.SZ,20130424,20130424,20121231,5044548000.0
002156.SZ,20130413,20130413,20121231,11730706.24
002157.SZ,20130424,20130424,20121231,60653905.17
002174.SZ,20130412,20130412,20121231,3788087.35
002168.SZ,20130325,20130325,20121231,59608688.02
002161.SZ,20130422,20130422,20121231,124981422.41
002176.SZ,20130309,20130309,20121231,35876196.82
002179.SZ,20130312,20130312,20121231,234656931.44
002180.SZ,20130424,20130424,20121231,383303.91
002183.SZ,20130426,20130426,20121231,148653269.0
002181.SZ,20130328,20130328,20121231,276331897.78
002185.SZ,20130314,20130314,20121231,78835334.01
002194.SZ,20130330,20130330,20121231,34596334.21
002190.SZ,20130411,20130411,20121231,22700678.07
002192.SZ,20130320,20130320,20121231,10053847.03
002191.SZ,20130412,20130412,20121231,539632365.75
002202.SZ,20130323,20130323,20121231,133640230.71
002216.SZ,20130228,20130228,20121231,122254385.04
002203.SZ,20130424,20130424,20121231,233948520.93
002195.SZ,20130410,20130410,20121231,64587694.53
002212.SZ,20130424,20130424,20121231,131863757.92
002219.SZ,20130125,20130125,20121231,76479039.98
002217.SZ,20130320,20130320,20121231,-29449628.63
002221.SZ,20130309,20130309,20121231,95600603.47
002230.SZ,20130410,20130410,20121231,119010198.38
002223.SZ,20130416,20130416,20121231,260550008.95
002233.SZ,20130319,20130319,20121231,289784840.79
002236.SZ,20130318,20130318,20121231,604053100.43
002241.SZ,20130319,20140312,20121231,1070953981.76
002240.SZ,20130419,20200530,20121231,-195794875.0
002238.SZ,20130315,20130315,20121231,131614419.57
002244.SZ,20130416,20130416,20121231,1690367573.74
002242.SZ,20130415,20130415,20121231,636118971.48
002249.SZ,20130315,20130315,20121231,215704593.38
002251.SZ,20130328,20130328,20121231,418569157.46
002250.SZ,20130420,20130420,20121231,435977142.43
002254.SZ,20130329,20130329,20121231,32527869.7
002252.SZ,20130328,20130328,20121231,260431106.51
002261.SZ,20130424,20130424,20121231,30224028.62
002262.SZ,20130328,20130328,20121231,163901290.77
002265.SZ,20130326,20130326,20121231,-55289229.92
002266.SZ,20130424,20130424,20121231,121890094.27
002267.SZ,20130422,20130422,20121231,396539641.34
002268.SZ,20130423,20130423,20121231,-18964452.1
002269.SZ,20130228,20130228,20121231,894249218.0
002271.SZ,20130413,20130413,20121231,191746976.34
002273.SZ,20130419,20130419,20121231,169574677.59
002276.SZ,20130227,20130227,20121231,153577455.02
002281.SZ,20130329,20130329,20121231,108481454.39
002280.SZ,20130424,20130424,20121231,8089315.02
002277.SZ,20130304,20130304,20121231,520293030.12
002285.SZ,20130326,20130326,20121231,299945224.15
002292.SZ,20130319,20130319,20121231,206311531.58
002294.SZ,20130326,20130326,20121231,729793532.16
002293.SZ,20130420,20130420,20121231,419597075.34
002299.SZ,20130419,20130419,20121231,-34448050.35
002302.SZ,20130327,20130327,20121231,162620890.05
002304.SZ,20130423,20130423,20121231,8188760899.97
002308.SZ,20130420,20130420,20121231,296111841.68
002309.SZ,20130426,20130426,20121231,277751074.42
002310.SZ,20130418,20130418,20121231,823972929.86
002311.SZ,20130418,20130418,20121231,523839988.92
002312.SZ,20130423,20130423,20121231,44752315.02
002318.SZ,20130312,20130312,20121231,181882658.93
002317.SZ,20130206,20130206,20121231,200245062.2
002315.SZ,20130226,20130226,20121231,128216916.0
002325.SZ,20130423,20130423,20121231,274761794.25
002326.SZ,20130423,20130423,20121231,62691634.97
002327.SZ,20130327,20130327,20121231,349754660.58
002335.SZ,20130424,20130424,20121231,102996776.2
002332.SZ,20130330,20130330,20121231,160252681.74
002340.SZ,20130420,20130420,20121231,75375864.2
002342.SZ,20130306,20130306,20121231,126887093.08
002345.SZ,20130412,20130412,20121231,151876020.18
002344.SZ,20130420,20130420,20121231,917369251.15
002352.SZ,20130420,20130420,20121231,40688979.69
002353.SZ,20130323,20130323,20121231,707698302.08
002354.SZ,20130418,20130418,20121231,15785192.2
002368.SZ,20130329,20130329,20121231,138317359.11
002358.SZ,20130423,20130423,20121231,216683514.44
002366.SZ,20130416,20130416,20121231,25839739.9
002371.SZ,20130330,20130330,20121231,185983409.65
002372.SZ,20130418,20130418,20121231,283882487.65
002375.SZ,20130330,20130330,20121231,749275138.48
002373.SZ,20130420,20130420,20121231,-66468761.06
002382.SZ,20130416,20130416,20121231,62414858.82
002384.SZ,20130423,20130423,20121231,-130056717.52
002385.SZ,20130409,20130409,20121231,806684869.83
002387.SZ,20130410,20130410,20121231,70366257.62
002390.SZ,20130424,20130424,20121231,45870077.13
002392.SZ,20130418,20130418,20121231,126455830.23
002396.SZ,20130327,20130327,20121231,238598183.8
002400.SZ,20130328,20130328,20121231,275980797.19
002399.SZ,20130412,20130412,20121231,727006070.16
002402.SZ,20130423,20130423,20121231,24772053.28
002405.SZ,20130228,20130228,20121231,134836490.53
002407.SZ,20130320,20130320,20121231,35908466.51
002410.SZ,20130328,20130328,20121231,266997782.63
002408.SZ,20130424,20130424,20121231,375671182.76
002411.SZ,20130416,20130416,20121231,59654793.47
002409.SZ,20130403,20130403,20121231,99111193.91
002414.SZ,20130326,20130326,20121231,51018461.35
002419.SZ,20130228,20130228,20121231,814095630.08
002422.SZ,20130319,20130319,20121231,1134819930.0
002416.SZ,20130410,20130410,20121231,-374111392.81
002415.SZ,20130409,20130409,20121231,1989498069.48
002423.SZ,20130416,20130416,20121231,20467599.95
002426.SZ,20130328,20130328,20121231,79279005.34
002429.SZ,20130402,20130402,20121231,620963550.69
002428.SZ,20130319,20130319,20121231,91328715.51
002424.SZ,20130301,20130301,20121231,253736970.45
002431.SZ,20130327,20130327,20121231,384956424.35
002432.SZ,20130426,20130426,20121231,6073832.27
002430.SZ,20130411,20130411,20121231,546885528.29
002434.SZ,20130416,20130416,20121231,88061205.37
002436.SZ,20130412,20130412,20121231,168587723.93
002440.SZ,20130424,20130424,20121231,410613972.75
002437.SZ,20130318,20130318,20121231,197524822.0
002444.SZ,20130410,20130410,20121231,357572177.52
002439.SZ,20130329,20130329,20121231,47358630.49
002450.SZ,20130322,20130322,20121231,489114147.03
002456.SZ,20130312,20130312,20121231,314487873.22
002460.SZ,20130402,20130402,20121231,70146808.15
002459.SZ,20130425,20130425,20121231,-349404802.38
002458.SZ,20130315,20130315,20121231,7925837.34
002461.SZ,20130326,20130326,20121231,21030554.34
002463.SZ,20130307,20130307,20121231,349367010.0
002465.SZ,20130328,20130328,20121231,228304523.45
002466.SZ,20130326,20130326,20121231,41669779.23
002468.SZ,20130402,20140422,20121231,-7423784.31
002470.SZ,20130326,20130326,20121231,616498370.4
002472.SZ,20130330,20130330,20121231,124060701.64
002477.SZ,20130424,20130424,20121231,300964050.38
002475.SZ,20130403,20130403,20121231,389553221.49
002479.SZ,20130226,20130226,20121231,291687382.07
002482.SZ,20130426,20130426,20121231,467762338.72
002487.SZ,20130226,20130226,20121231,34757692.85
002489.SZ,20130410,20130410,20121231,267488071.58
002493.SZ,20130412,20130412,20121231,193626565.58
002491.SZ,20130402,20130402,20121231,210095434.5
002497.SZ,20130319,20130319,20121231,245507485.57
002498.SZ,20130423,20130423,20121231,287386422.19
002500.SZ,20130425,20130425,20121231,185439784.0
002503.SZ,20130402,20130402,20121231,361653433.08
002505.SZ,20130424,20130424,20121231,-18031678.56
002506.SZ,20130427,20140429,20121231,-1765628560.03
002507.SZ,20130329,20130329,20121231,144538288.47
002508.SZ,20130410,20130410,20121231,297120374.75
002511.SZ,20130424,20130424,20121231,218207807.56
002512.SZ,20130330,20130330,20121231,64040106.16
002509.SZ,20130416,20130416,20121231,81797442.52
002517.SZ,20130419,20130419,20121231,30041686.03
002531.SZ,20130330,20130330,20121231,199857905.02
002518.SZ,20130313,20130313,20121231,101405135.05
002532.SZ,20130418,20130418,20121231,104915720.37
002544.SZ,20130320,20130320,20121231,81630053.44
002551.SZ,20130424,20130424,20121231,69226877.74
002555.SZ,20130424,20130424,20121231,13090568.0
002557.SZ,20130409,20130409,20121231,362624021.1
002558.SZ,20130409,20131022,20121231,42984164.93
002563.SZ,20130423,20130423,20121231,989332647.8
002568.SZ,20130228,20130228,20121231,84186397.87
002572.SZ,20130424,20130424,20121231,209739594.5
002583.SZ,20130424,20130424,20121231,-17410047.23
002581.SZ,20130319,20130319,20121231,101085937.36
002573.SZ,20130418,20130418,20121231,113550733.89
002588.SZ,20130322,20130322,20121231,345143173.5
002589.SZ,20130320,20130320,20121231,151942116.75
002595.SZ,20130423,20130423,20121231,230346699.08
002594.SZ,20130325,20130325,20121231,-304372000.0
002600.SZ,20130423,20130423,20121231,22550367.06
002601.SZ,20130322,20130322,20121231,212859919.56
002602.SZ,20130423,20130423,20121231,114274663.09
002603.SZ,20130328,20130328,20121231,188221444.02
002607.SZ,20130423,20130423,20121231,64013857.7
