ts_code,ann_date,end_date,total_liab,money_cap,total_assets
000001.SZ,20110818,20110630,813904630000.0,,852057025000.0
000002.SZ,20110809,20110630,203152796088.11,40779468533.59,260960278715.02
000006.SZ,20110803,20110630,5250968505.52,809215900.23,7896137543.08
000008.SZ,20110730,20110630,3520271.09,38081095.62,77392892.89
000009.SZ,20110826,20110630,6411917516.51,1657933118.51,10340883392.43
000012.SZ,20110809,20110630,7141102476.0,817753586.0,14083252049.0
000021.SZ,20110831,20110630,3239667035.28,2619465743.54,7596215556.62
000025.SZ,20110812,20110630,383182669.32,59594020.8,583375952.82
000027.SZ,20110819,20110630,15835231016.8,4429866732.9,32761388535.86
000028.SZ,20110818,20110630,5701646659.22,897418214.29,6968069535.7
000030.SZ,20110809,20110630,69901852.7,119779.17,70270774.98
000031.SZ,20110830,20110630,15008857151.47,1691303117.71,21595161121.2
000032.SZ,20110817,20110630,786114531.51,171849301.41,1636170833.17
000034.SZ,20110723,20110630,98134678.56,49445037.15,174176957.97
000039.SZ,20110824,20110630,45009751000.0,6860768000.0,66163921000.0
000046.SZ,20110830,20110630,15656536830.02,2628687317.55,23788186260.71
000049.SZ,20110809,20110630,615634811.12,185522782.2,951468020.77
000050.SZ,20110817,20110630,5501167142.0,1038700162.0,8227852165.0
000060.SZ,20110826,20110630,8932920788.88,1652501731.05,14946950431.18
000061.SZ,20110831,20110630,5522651492.62,2337693466.11,9628594818.3
000062.SZ,20110730,20110630,2704709178.74,1250599197.99,4485537353.36
000063.SZ,20110831,20110630,71707094000.0,15748613000.0,96484827000.0
000066.SZ,20110831,20110630,20342133135.19,2046926766.39,31027707250.89
000069.SZ,20110820,20110630,41200195282.09,4932770772.77,56963779077.04
000078.SZ,20110823,20110630,3555136730.59,823528266.45,4527134886.28
000088.SZ,20110817,20110630,445867899.06,2626248273.59,5294067566.34
000089.SZ,20110804,20110630,671803125.62,379543251.16,6818255381.97
000090.SZ,20110809,20110630,4441393021.54,501966741.29,8222981487.79
000099.SZ,20110823,20110630,871476499.1,165882432.42,2531596236.65
000100.SZ,20110809,20110630,42960733336.0,23042319564.0,61793204805.0
000155.SZ,20110817,20110630,1536933155.03,107828390.01,3196697932.82
000156.SZ,20110817,20110630,513144113.61,54740218.37,283923522.98
000157.SZ,20110831,20110630,42881705971.77,22774607503.33,75087819472.11
000158.SZ,20110817,20110630,2447268260.86,643500348.43,4839511391.87
000166.SZ,20110719,20110630,41728563874.93,44511017390.58,56754795395.09
000301.SZ,20110825,20110630,905262813.96,516353760.29,3503186726.42
000333.SZ,20110831,20110630,70746453773.32,13999870619.24,98808288654.66
000338.SZ,20110830,20110630,32342350370.33,9940373874.42,59014952234.79
000400.SZ,20110806,20110630,3060365724.32,474147015.69,5900269658.04
000401.SZ,20110812,20110630,24089430529.97,3638492260.57,34359576816.48
000402.SZ,20110820,20110630,41238431617.36,13133113976.65,58976539991.77
000403.SZ,20110819,20110630,674454687.04,22223149.67,967730033.0
000408.SZ,20110802,20110630,273862984.82,37366478.66,445451662.65
000413.SZ,20110829,20110630,138874185.73,872664.11,367271782.24
000415.SZ,20110812,20110630,7894484126.18,4266992216.73,14880226848.27
000417.SZ,20110812,20110630,2890485216.64,3021854165.69,5499280981.69
000418.SZ,20110825,20110630,6420606435.16,1684374158.61,10185044344.71
000423.SZ,20110816,20110630,615829424.64,1700840737.18,3888000749.5
000425.SZ,20110812,20110630,16383512390.86,7989253270.11,30385480470.72
000426.SZ,20110816,20110630,517203425.89,115236652.45,1630605937.13
000429.SZ,20110811,20110630,6152881345.77,263138688.46,10876126653.03
000488.SZ,20110826,20110630,24418752627.29,2092372229.62,39537159503.43
000501.SZ,20110829,20110630,5438238110.67,1700200114.65,7569819934.51
000503.SZ,20110824,20110630,187613184.1,262017190.54,1489771329.35
000511.SZ,20110730,20110630,2168992953.34,218423729.86,3727185227.53
000513.SZ,20110810,20110630,1343452011.2,1272470125.35,4175630303.43
000517.SZ,20110822,20110630,6781639506.45,235062507.14,8797459472.61
000519.SZ,20110815,20110630,153733690.55,25083124.46,513248840.66
000536.SZ,20110819,20110630,1499438207.84,1372153114.18,4598575688.56
000528.SZ,20110827,20110630,12508915270.63,3022206053.99,21653261585.41
000537.SZ,20110831,20110630,2067931342.06,761187222.2,3121944851.24
000539.SZ,20110831,20110630,24528527927.0,2981800221.0,37821241600.0
000538.SZ,20110820,20110630,3823350895.03,1627590700.62,8732396155.64
000540.SZ,20110831,20110630,12433660872.55,1066712684.77,14485387346.64
000541.SZ,20110817,20110630,428453404.58,547799984.61,3102265236.42
000543.SZ,20110817,20110630,8473740578.91,341944548.06,13661833480.14
000547.SZ,20110826,20110630,505759699.32,801289180.22,2324125999.04
000550.SZ,20110823,20110630,4952252055.0,5598120893.0,11616231260.0
000552.SZ,20110816,20110630,284800306.38,231911898.08,795882688.18
000553.SZ,20110817,20110630,1282557728.27,335361114.86,2415341845.49
000555.SZ,20110829,20110630,148917951.99,10096162.03,15144095.63
000559.SZ,20110819,20110630,4626349350.21,2024352322.66,8535412020.7
000563.SZ,20110824,20110630,176379129.53,144952260.24,967825856.56
000564.SZ,20110816,20110630,2392884467.13,1300085742.41,3214883048.44
000566.SZ,20110831,20110630,575040786.47,191708213.59,1182912709.44
000568.SZ,20110819,20110630,4051587110.4,1933804916.87,9709410541.04
000572.SZ,20110826,20110630,4648150795.29,5593015404.66,12824917831.18
000581.SZ,20110825,20110630,2844288583.69,650755776.12,7626179666.94
000582.SZ,20110818,20110630,492826657.49,111225582.49,851901212.68
000587.SZ,20110827,20110630,35849191.02,73804888.72,74220800.52
000591.SZ,20110723,20110630,1754389439.87,481835985.99,2281118395.94
000592.SZ,20110816,20110630,690006086.12,414489463.08,1944557229.6
000596.SZ,20110819,20110630,1038040102.17,663079295.66,2293213128.85
000598.SZ,20110721,20110630,3124430292.37,1197810335.49,6601438553.61
000600.SZ,20110803,20110630,9051621491.41,579249816.7,13076408807.57
000612.SZ,20110812,20110630,1956188031.5,307320857.85,4246126763.58
000616.SZ,20110818,20110630,6021186397.73,1063639851.59,9510700642.5
000617.SZ,20110730,20110630,1872247885.98,37203097.26,2706844315.0
000620.SZ,20110819,20110630,3590275297.78,1037515910.87,5765178179.17
000623.SZ,20110823,20110630,622340282.14,1145507746.37,8314688699.57
000625.SZ,20110830,20110630,20814787751.68,8219955550.23,35891069232.69
000627.SZ,20110831,20110630,453306110.98,152985499.61,2052830657.55
000629.SZ,20110831,20110630,47449554362.63,2283413126.11,63386041898.59
000630.SZ,20110830,20110630,23556981325.75,3701865164.02,34241644110.3
000636.SZ,20110823,20110630,1081847285.4,280805686.12,3389700940.75
000651.SZ,20110727,20110630,50879184342.42,23118957392.75,66262583172.02
000652.SZ,20110831,20110630,7711035591.53,2047352012.32,10738036729.49
000656.SZ,20110812,20110630,4078754.3,241871727.75,478040434.78
000657.SZ,20110812,20110630,110847793.6,67921131.81,442174644.92
000661.SZ,20110728,20110630,999563774.79,196048231.46,1846752617.34
000667.SZ,20110816,20110630,5016556144.38,1947272051.71,10325433092.3
000669.SZ,20110823,20110630,54596482.99,25176246.0,201842544.95
000671.SZ,20110824,20110630,5825555351.03,241439980.6,8561981959.76
000680.SZ,20110823,20110630,9595303730.78,2802410764.59,14471169147.83
000681.SZ,20110720,20110630,3150974.09,81373514.26,126519572.73
000683.SZ,20110811,20110630,2806672480.45,364440210.13,5872192543.79
000685.SZ,20110823,20110630,1560648768.91,391167828.73,6507569582.39
000686.SZ,20110727,20110630,11201954406.53,10944799701.58,14560689374.41
000690.SZ,20110806,20110630,4604906962.7,826243212.19,7853969530.23
000697.SZ,20110825,20110630,306436698.52,223639352.28,614380388.54
000703.SZ,20110815,20110630,13268388317.81,1934683221.31,19535758141.14
000708.SZ,20110818,20110630,2108281942.0,380342396.0,4740289722.0
000709.SZ,20110829,20110630,74636594387.33,6734334777.2,106440424780.13
000712.SZ,20110817,20110630,436934882.75,65075193.28,1374174469.15
000717.SZ,20110826,20110630,18362403516.6,4910546243.65,24241812650.8
000718.SZ,20110831,20110630,12291225789.63,822230570.35,16212389447.51
000723.SZ,20110823,20110630,380656181.87,93587297.29,893267446.3
000725.SZ,20110830,20110630,30823224656.0,22317926668.0,63752747065.0
000726.SZ,20110811,20110630,2333575841.08,602875935.34,7355255187.71
000727.SZ,20110827,20110630,610747201.64,115221747.11,1125183460.26
000728.SZ,20110809,20110630,9637976194.14,15788357424.8,24511816626.66
000729.SZ,20110823,20110630,5267015480.8,1758735288.47,14891019959.49
000732.SZ,20110825,20110630,5315600252.73,209622844.43,7041956701.24
000733.SZ,20110824,20110630,1438686328.39,579948880.24,3771059925.29
000738.SZ,20110822,20110630,1748780528.53,353832279.78,4172578004.06
000739.SZ,20110831,20110630,1104620983.19,279008319.54,1900154171.43
000748.SZ,20110825,20110630,633404395.44,532895188.51,1896085330.22
000750.SZ,20110830,20110630,11323893300.09,7019244644.89,14382487960.49
000758.SZ,20110823,20110630,7873957190.23,2089924898.52,12075635824.45
000761.SZ,20110824,20110630,23966972090.53,2991857388.66,39294043312.71
000762.SZ,20110823,20110630,296148248.88,1283665689.69,2332872042.74
