ts_code,end_date,total_liab,money_cap,total_assets
600827.SH,20001231,2234174530.05,372081932.42,3259236221.31
000863.SZ,20001231,169996212.68,53634572.84,462225736.06
600074.SH,20001231,567540413.74,116518109.68,1110060153.23
600627.SH,20001231,3255368805.67,325911308.46,4367967102.26
000911.SZ,20001231,798017559.59,428234149.77,1338101840.29
600659.SH,20001231,856746593.49,18154275.97,1285358898.55
600555.SH,20001231,1026002342.86,693445772.13,1815813893.72
000518.SZ,20001231,69838889.37,26584817.3,274672391.51
600674.SH,20001231,415162535.97,88045331.67,956615840.21
000034.SZ,20001231,972468284.11,340083174.58,1368965915.26
600239.SH,20001231,29909316.59,31282461.11,214802346.81
000583.SZ,20001231,580776781.35,970102591.0,1893163327.86
600699.SH,20001231,271840452.24,118453760.9,566589773.67
000590.SZ,20001231,256237487.2,47026118.58,636255452.21
600065.SH,20001231,588027507.17,38357265.84,1379223988.93
000913.SZ,20001231,610190044.7,122663811.52,1561476260.19
000858.SZ,20001231,1409700999.3,1708793574.88,4600917198.25
000892.SZ,20001231,552864778.54,59141704.28,1158596312.71
000669.SZ,20001231,66375925.6,4611013.66,138755696.47
000558.SZ,20001231,367490570.12,35343187.0,531812820.91
000759.SZ,20001231,718086764.04,143403819.74,1286578784.46
000836.SZ,20001231,336880437.57,202186389.24,1006224604.35
600178.SH,20001231,613757144.65,269180668.63,1714358424.72
600715.SH,20001231,414615300.21,4720102.31,652892392.98
600687.SH,20001231,188915252.54,68727863.52,378942024.19
600705.SH,20001231,665301799.71,98749015.42,1473003371.46
000702.SZ,20001231,403278530.54,496712720.95,1265929819.78
600779.SH,20001231,910448818.95,240289013.49,1680054059.91
600181.SH,20001231,397772148.32,472668634.56,1347996617.23
600209.SH,20001231,352778443.52,327087775.14,918011393.7
600711.SH,20001231,61013710.69,6173586.74,147143549.72
600880.SH,20001231,187179433.19,55072933.36,398647462.54
000837.SZ,20001231,214069703.68,49884917.96,607586980.31
000810.SZ,20001231,162085738.06,6895195.26,331382094.85
600795.SH,20001231,3619136557.77,316468660.97,8513498560.86
600703.SH,20001231,202318418.31,3120949.1,307355266.85
000895.SZ,20001231,642513910.1,107968107.17,1549110131.94
000979.SZ,20001231,189966099.16,203816202.0,651469886.47
600084.SH,20001231,940517590.43,169613897.76,1586418256.67
