ts_code,end_date,total_liab,money_cap,total_assets
000016.SZ,20090630,6857839463.87,3323801475.66,10867555753.76
002023.SZ,20090630,306893001.66,144292336.71,859399357.67
920017.BJ,20090630,71898774.43,13647243.47,165018780.38
001267.SZ,20090630,649740240.94,309431.26,202311282.1
600958.SH,20090630,14645174978.94,14340555034.69,22390516914.85
000166.SZ,20090630,40611961906.89,42207378363.18,52320030532.37
601066.SH,20090630,32959993580.04,30670472443.36,38753892212.93
601878.SH,20090630,7008023356.05,7633210086.9,9844880395.82
002939.SZ,20090630,7465542980.33,8508877444.68,13696826420.77
000675.SZ,20090630,876243614.23,1768164.71,123862940.38
600015.SH,20090630,772372503646.17,,800530380918.39
600016.SH,20090630,1351962000000.0,,1410014000000.0
002142.SZ,20090630,120870177650.15,,129878309374.41
601009.SH,20090630,118219158648.46,,129699987473.18
300477.SZ,20090630,55396738.28,18022186.04,184861293.29
601788.SH,20090630,24205238363.95,26390512492.91,36336144183.72
000047.SZ,20090630,1291274876.99,20132.85,199549196.2
300445.SZ,20090630,5788441.35,12998956.83,51104308.47
601988.SH,20090630,7708278000000.0,,8211259000000.0
000689.SZ,20090630,657113587.38,62311.91,23285675.12
000660.SZ,20090630,1081803215.38,1888662.88,75928952.88
600036.SH,20090630,1888583000000.0,,1972768000000.0
000003.SZ,20090630,3422242639.99,6093637.17,377119431.3
601169.SH,20090630,442714637000.0,,478100223000.0
601998.SH,20090630,1302414000000.0,,1401477000000.0
601688.SH,20090630,28904140645.76,26498210004.89,38764215169.06
601377.SH,20090630,11325003386.78,11683582465.27,15950706092.37
600909.SH,20090630,5473625449.04,5880557478.61,8115856033.54
601555.SH,20090630,7534058413.66,8358920535.42,10816659999.86
601211.SH,20090630,52796552031.53,53413424563.19,71925135093.39
002797.SZ,20090630,4081732869.68,3414513059.81,6712055395.14
002926.SZ,20090630,9912008959.23,9117946994.88,12760420754.1
601990.SH,20090630,6301151171.21,7970664998.29,9566219167.17
601901.SH,20090630,12140859875.82,14714721792.34,19012969374.97
600369.SH,20090630,5919870108.67,5693861660.95,9859762365.56
000783.SZ,20090630,13867593602.25,12208612883.84,19011160429.39
600837.SH,20090630,41431834480.07,62931393057.39,82403459675.27
000562.SZ,20090630,13299740637.59,10382925775.98,18962755410.88
000686.SZ,20090630,9144480108.26,8661595879.01,11732154720.65
000728.SZ,20090630,8425824892.96,10048883062.05,13421988744.59
601236.SH,20090630,3260506755.36,3963775973.33,6548446112.28
002945.SZ,20090630,2849432995.79,3417341758.13,3956717106.02
600109.SH,20090630,5155071669.81,6457607933.75,7419470404.62
601099.SH,20090630,2741169813.32,3213714683.98,4327159272.22
002673.SZ,20090630,6827782972.03,7312939994.69,9269617272.05
601318.SH,20090630,733537000000.0,77329000000.0,830220000000.0
002500.SZ,20090630,6853271697.21,7569363842.56,9552532625.76
601939.SH,20090630,8603637000000.0,,9110171000000.0
601916.SH,20090630,111079037353.0,,115516327880.0
601628.SH,20090630,948916000000.0,61279000000.0,1102437000000.0
600145.SH,20090630,473774288.25,15630159.58,711902358.57
600795.SH,20090630,59315261999.26,628792010.31,81021759791.14
002287.SZ,20090630,104481087.57,358113592.83,715124174.12
002298.SZ,20090630,495124818.94,107147576.24,687917952.66
600675.SH,20090630,6987344455.67,2410243273.81,10692463409.89
600832.SH,20090630,3318941838.66,2733242962.17,11710728451.65
300444.SZ,20090630,54478062.95,8831464.55,119920772.86
600809.SH,20090630,618481271.96,610724342.6,2245163204.3
600967.SH,20090630,1167759580.68,421359994.5,2131447869.67
002011.SZ,20090630,961106867.88,342654756.92,2322111951.16
002168.SZ,20090630,142310123.69,147430856.98,675115619.18
600619.SH,20090630,2998448473.11,188746057.67,4973772962.73
000950.SZ,20090630,1717830894.93,441601693.39,2785879490.61
000786.SZ,20090630,3093760276.15,501328630.43,5506438074.05
000683.SZ,20090630,2934982253.71,661365727.53,5228682817.51
000670.SZ,20090630,108755868.12,109521574.14,336235142.17
000999.SZ,20090630,1604599928.65,978712630.28,5154239588.53
002199.SZ,20090630,145645035.23,25466273.43,383633077.26
000976.SZ,20090630,972377186.28,280685789.97,1658794574.99
000860.SZ,20090630,4616001119.7,818318100.71,7055526457.79
002183.SZ,20090630,4657901404.0,3020669108.0,5855777145.0
600623.SH,20090630,6372271983.6,1280723961.14,8525150121.94
600269.SH,20090630,5667071556.56,1397624075.97,14229481275.92
600428.SH,20090630,2989821245.69,2507082105.75,7233162864.07
000721.SZ,20090630,520737667.93,113803886.6,898185591.13
600730.SH,20090630,474478153.01,207795175.14,1279823817.23
000502.SZ,20090630,431583265.28,129575005.13,775313871.66
