ts_code,ann_date,end_date,operate_profit
000001.SZ,20130424,20130331,4717000000.0
000002.SZ,20130423,20130331,2395144445.56
000006.SZ,20130425,20130331,83075841.65
000008.SZ,20130427,20130331,5446843.13
000009.SZ,20130427,20130331,104704695.43
000012.SZ,20130425,20130331,150956891.0
000021.SZ,20130427,20130331,33159662.85
000025.SZ,20130424,20130331,4109591.47
000027.SZ,20130427,20130331,240098958.24
000028.SZ,20130425,20130331,178877041.96
000030.SZ,20130419,20130331,157326300.87
000031.SZ,20130425,20130331,123169227.16
000032.SZ,20130427,20130331,23727604.63
000034.SZ,20130420,20130331,-1157993.01
000039.SZ,20130427,20130331,415354000.0
000046.SZ,20130427,20130331,119406526.06
000049.SZ,20130423,20130331,72006232.97
000050.SZ,20130425,20130331,-10104371.15
000060.SZ,20130427,20130331,122862742.44
000061.SZ,20130426,20130331,81893999.13
000062.SZ,20130423,20130331,4299023.61
000063.SZ,20130427,20130331,-226424000.0
000066.SZ,20130427,20130331,-311052176.28
000069.SZ,20130427,20130331,666066301.98
000078.SZ,20130423,20130331,52732472.22
000088.SZ,20130427,20130331,93280421.81
000089.SZ,20130426,20130331,219035560.43
000090.SZ,20130422,20130331,113733955.33
000099.SZ,20130423,20130331,45542144.23
000100.SZ,20130425,20130331,330797863.0
000155.SZ,20130427,20130331,-98955554.4
000156.SZ,20130426,20130331,52981855.43
000157.SZ,20130427,20130331,827258284.85
000158.SZ,20130425,20130331,-70007671.69
000301.SZ,20130427,20130331,72567774.94
000333.SZ,20130428,20130331,2266422540.0
000338.SZ,20130427,20130331,994973747.13
000400.SZ,20130420,20130331,141770762.77
000401.SZ,20130426,20130331,-616640659.54
000402.SZ,20130425,20130331,531271923.01
000403.SZ,20130427,20130331,30919927.02
000408.SZ,20130427,20130331,1254794.58
000413.SZ,20130427,20130331,101660401.32
000415.SZ,20130425,20130331,187258388.85
000417.SZ,20130420,20130331,214100823.98
000418.SZ,20130424,20130331,139556583.36
