ts_code,ann_date,end_date,operate_profit
601921.SH,20210610,20210331,61486662.51
600905.SH,20210609,20210331,1795208850.94
688276.SH,20210604,20210331,64112409.49
688690.SH,20210603,20210331,25986412.41
000939.SZ,20210601,20210331,-440014588.93
688425.SH,20210601,20210331,373286404.18
603529.SH,20210526,20210331,184559370.61
600032.SH,20210524,20210331,33460845.08
601156.SH,20210518,20210331,1031677882.14
688981.SH,20210514,20210331,920554000.0
688538.SH,20210510,20210331,-263700724.53
001203.SZ,20210507,20210331,378657269.21
605499.SH,20210507,20210331,438961466.77
600687.SH,20210501,20210331,-107394314.2
600074.SH,20210501,20210331,-71023199.19
600240.SH,20210501,20210331,-79462794.98
600611.SH,20210430,20210331,94044151.83
601919.SH,20210430,20210331,18912078785.1
603127.SH,20210430,20210331,107803457.78
601727.SH,20210430,20210331,1050164000.0
601698.SH,20210430,20210331,154624655.33
601225.SH,20210430,20210331,6549431792.81
601212.SH,20210430,20210331,277159703.54
601179.SH,20210430,20210331,111432391.68
601200.SH,20210430,20210331,307770287.4
601186.SH,20210430,20210331,6898517000.0
601857.SH,20210430,20210331,44149000000.0
601168.SH,20210430,20210331,800873307.0
601138.SH,20210430,20210331,3593641000.0
601127.SH,20210430,20210331,-592902868.64
601118.SH,20210430,20210331,-30317800.5
601111.SH,20210430,20210331,-8658094000.0
601106.SH,20210430,20210331,54925778.08
601828.SH,20210430,20210331,992907427.24
601886.SH,20210430,20210331,246818570.58
601866.SH,20210430,20210331,961589293.19
603000.SH,20210430,20210331,-30976378.82
002390.SZ,20210430,20210331,94294108.03
002505.SZ,20210430,20210331,120378983.11
002382.SZ,20210430,20210331,1858767671.06
002368.SZ,20210430,20210331,29109463.39
002498.SZ,20210430,20210331,135549304.28
002405.SZ,20210430,20210331,-49446056.71
601933.SH,20210430,20210331,-165807946.49
601228.SH,20210430,20210331,389565207.56
601992.SH,20210430,20210331,586090937.3
601869.SH,20210430,20210331,91173311.0
601989.SH,20210430,20210331,264423736.32
601969.SH,20210430,20210331,271856650.0
002310.SZ,20210430,20210331,-375003578.02
601929.SH,20210430,20210331,21230881.76
601021.SH,20210430,20210331,-378873428.0
601928.SH,20210430,20210331,702776196.29
601918.SH,20210430,20210331,709316528.97
002396.SZ,20210430,20210331,-9614549.39
603087.SH,20210430,20210331,238089997.22
002085.SZ,20210430,20210331,238266444.31
601668.SH,20210430,20210331,18524885000.0
002589.SZ,20210430,20210331,244259572.37
601816.SH,20210430,20210331,355896853.85
600575.SH,20210430,20210331,208514103.13
600580.SH,20210430,20210331,188695683.73
600582.SH,20210430,20210331,466136060.06
600515.SH,20210430,20210331,23385884.99
002563.SZ,20210430,20210331,564307415.02
600378.SH,20210430,20210331,162878403.86
002699.SZ,20210430,20210331,3819433.08
002595.SZ,20210430,20210331,274642180.71
600373.SH,20210430,20210331,391768064.38
002602.SZ,20210430,20210331,788965737.3
002608.SZ,20210430,20210331,698965249.3
002625.SZ,20210430,20210331,33214122.29
002640.SZ,20210430,20210331,61444346.74
002663.SZ,20210430,20210331,-7847613.09
600546.SH,20210430,20210331,825023956.73
002081.SZ,20210430,20210331,568425907.85
600545.SH,20210430,20210331,30270000.0
002681.SZ,20210430,20210331,39605742.45
002714.SZ,20210430,20210331,8041800167.99
601669.SH,20210430,20210331,3985295632.28
600316.SH,20210430,20210331,47330970.57
601238.SH,20210430,20210331,2278737992.0
002308.SZ,20210430,20210331,-3068057.55
600536.SH,20210430,20210331,-185945252.94
600587.SH,20210430,20210331,200661272.09
002865.SZ,20210430,20210331,4366743.78
002867.SZ,20210430,20210331,303632744.44
002938.SZ,20210430,20210331,449257091.16
002941.SZ,20210430,20210331,-23826251.99
600320.SH,20210430,20210331,33518359.0
600352.SH,20210430,20210331,1337518846.15
000046.SZ,20210430,20210331,453455885.3
600329.SH,20210430,20210331,246922193.07
600363.SH,20210430,20210331,75017058.07
600567.SH,20210430,20210331,594793251.07
600372.SH,20210430,20210331,162620716.17
600565.SH,20210430,20210331,473712080.94
600551.SH,20210430,20210331,78173128.39
600547.SH,20210430,20210331,-303744577.15
002408.SZ,20210430,20210331,826755497.77
002489.SZ,20210430,20210331,284710520.87
002354.SZ,20210430,20210331,20056507.05
600138.SH,20210430,20210331,-85200442.51
600183.SH,20210430,20210331,675338211.3
600177.SH,20210430,20210331,724275133.65
600170.SH,20210430,20210331,415494296.19
600167.SH,20210430,20210331,936673145.2
600166.SH,20210430,20210331,369370294.97
600160.SH,20210430,20210331,18598940.2
600153.SH,20210430,20210331,1133579560.7
600151.SH,20210430,20210331,-20529144.02
600125.SH,20210430,20210331,164152385.57
002411.SZ,20210430,20210331,133714020.92
600122.SH,20210430,20210331,-114892318.08
600115.SH,20210430,20210331,-5625000000.0
600112.SH,20210430,20210331,-10220792.15
600104.SH,20210430,20210331,12061680588.35
600100.SH,20210430,20210331,-51807838.25
600098.SH,20210430,20210331,146205114.43
600089.SH,20210430,20210331,2698927900.94
600085.SH,20210430,20210331,598761088.22
600188.SH,20210430,20210331,2847939000.0
600195.SH,20210430,20210331,204653643.79
600220.SH,20210430,20210331,-48456353.06
600221.SH,20210430,20210331,-3336400000.0
688819.SH,20210430,20210331,504238328.92
688567.SH,20210430,20210331,-221076837.6
688396.SH,20210430,20210331,419000297.44
688321.SH,20210430,20210331,-8833755.32
688318.SH,20210430,20210331,60738424.79
600307.SH,20210430,20210331,690253228.12
600299.SH,20210430,20210331,487107824.0
600295.SH,20210430,20210331,1114736735.64
600291.SH,20210430,20210331,-4502076.57
600289.SH,20210430,20210331,-58711936.68
600284.SH,20210430,20210331,134157942.7
600282.SH,20210430,20210331,1195297511.85
600271.SH,20210430,20210331,599307687.43
600260.SH,20210430,20210331,227233040.8
600259.SH,20210430,20210331,59737263.68
600258.SH,20210430,20210331,-218791581.38
600252.SH,20210430,20210331,257947259.3
600068.SH,20210430,20210331,1370970121.05
600059.SH,20210430,20210331,80323216.28
600038.SH,20210430,20210331,191391859.98
600597.SH,20210430,20210331,103624153.0
002315.SZ,20210430,20210331,25488453.62
601258.SH,20210430,20210331,491316752.0
002512.SZ,20210430,20210331,-105752441.96
601618.SH,20210430,20210331,3972986000.0
601615.SH,20210430,20210331,334452104.09
601515.SH,20210430,20210331,279793741.87
601390.SH,20210430,20210331,8828259000.0
601298.SH,20210430,20210331,1569875328.0
601636.SH,20210430,20210331,993720576.4
002506.SZ,20210430,20210331,-81043235.17
002366.SZ,20210430,20210331,-45164501.11
002254.SZ,20210430,20210331,245872127.02
002440.SZ,20210430,20210331,237984818.28
002491.SZ,20210430,20210331,-27204492.63
002439.SZ,20210430,20210331,-99044051.49
002428.SZ,20210430,20210331,19699564.77
002424.SZ,20210430,20210331,73005058.91
601216.SH,20210430,20210331,1298824837.51
600614.SH,20210430,20210331,-4981303.35
600037.SH,20210430,20210331,-8021348.87
600583.SH,20210430,20210331,134406300.0
600031.SH,20210430,20210331,6592005000.0
600029.SH,20210430,20210331,-5403000000.0
600027.SH,20210430,20210331,2107195000.0
600026.SH,20210430,20210331,476389538.6
600018.SH,20210430,20210331,3871541918.68
600017.SH,20210430,20210331,285651593.91
600010.SH,20210430,20210331,1026884116.89
600008.SH,20210430,20210331,470126017.19
600006.SH,20210430,20210331,259027049.13
600004.SH,20210430,20210331,-184638302.49
300999.SZ,20210430,20210331,2808825000.0
300750.SZ,20210430,20210331,2806431714.88
300601.SZ,20210430,20210331,29614661.68
300297.SZ,20210430,20210331,-137879503.38
300159.SZ,20210430,20210331,-44741859.89
002470.SZ,20210430,20210331,72081279.33
002345.SZ,20210430,20210331,133779384.92
600393.SH,20210430,20210331,30818471.26
689009.SH,20210430,20210331,24329487.62
002242.SZ,20210430,20210331,208470053.19
688006.SH,20210430,20210331,56078406.06
600859.SH,20210430,20210331,345381113.79
600795.SH,20210430,20210331,3957378974.35
002217.SZ,20210430,20210331,125924688.04
600628.SH,20210430,20210331,30737303.13
600765.SH,20210430,20210331,130407166.93
600776.SH,20210430,20210331,9278651.42
600654.SH,20210430,20210331,-48602335.96
600777.SH,20210430,20210331,317192742.35
600783.SH,20210430,20210331,-73569681.49
600787.SH,20210430,20210331,75312829.5
600801.SH,20210430,20210331,1048196918.0
600850.SH,20210430,20210331,80491938.65
600623.SH,20210430,20210331,711748133.57
600754.SH,20210430,20210331,-186593241.84
600759.SH,20210430,20210331,26565637.85
600959.SH,20210430,20210331,8752959.43
600811.SH,20210430,20210331,196704440.88
600760.SH,20210430,20210331,410604875.26
002002.SZ,20210430,20210331,317041437.83
600640.SH,20210430,20210331,-16236899.74
600635.SH,20210430,20210331,79655770.17
600637.SH,20210430,20210331,320914669.84
688180.SH,20210430,20210331,467385275.29
000338.SZ,20210430,20210331,5139524613.6
000157.SZ,20210430,20210331,2856344851.44
000408.SZ,20210430,20210331,269339810.93
000156.SZ,20210430,20210331,129782423.6
000060.SZ,20210430,20210331,313258441.42
605117.SH,20210430,20210331,113788741.53
000413.SZ,20210430,20210331,-466028683.91
688183.SH,20210430,20210331,43226610.11
688169.SH,20210430,20210331,370145219.0
600642.SH,20210430,20210331,1189805811.95
