ts_code,ann_date,end_date,total_liab,money_cap,total_assets
601127.SH,20150901,20150630,8617477939.42,2089934823.85,11565624487.61
600177.SH,20150831,20150630,26801612855.98,3917037153.84,45978006800.22
000402.SZ,20150831,20150630,63291195047.83,7938074640.97,91682177928.67
000680.SZ,20150831,20150630,6479767795.42,1331784360.82,10650622380.26
600600.SH,20150831,20150630,14745655446.0,9654346443.0,30553027697.0
000657.SZ,20150831,20150630,3916518784.19,713316706.25,7765517247.66
000652.SZ,20150831,20150630,22464369020.8,4772153042.63,25946159787.44
000651.SZ,20150831,20150630,121861191273.16,86866973124.1,163975183253.08
000625.SZ,20150831,20150630,50603703606.97,13644093727.18,79898841119.46
601818.SH,20150831,20150630,2791880000000.0,,3000336000000.0
000717.SZ,20150831,20150630,16129045264.3,796701440.02,18185901005.65
000333.SZ,20150831,20150630,89333261710.0,14619199450.0,141782687120.0
000157.SZ,20150831,20150630,59788663199.42,16308204619.58,100788488692.08
000155.SZ,20150831,20150630,2253407619.42,173152329.76,1253144130.68
603993.SH,20150831,20150630,17776192956.84,8171068821.65,32472302115.94
600664.SH,20150831,20150630,6547969301.14,2245582976.86,15716289053.14
601985.SH,20150831,20150630,182941050555.18,16677780493.99,244441625811.7
601939.SH,20150831,20150630,16906736000000.0,,18219186000000.0
600597.SH,20150831,20150630,10801136154.0,4290601092.0,15315332019.0
600575.SH,20150831,20150630,3420965910.16,1153813862.47,7082140571.68
000939.SZ,20150831,20150630,24408491403.7,1605688446.82,30882931959.39
600377.SH,20150831,20150630,17284688401.0,676472926.0,37655245810.0
600415.SH,20150831,20150630,19796018849.61,1119299661.79,28963801198.64
002431.SZ,20150831,20150630,6222012705.65,1111335124.63,10811692836.34
600500.SH,20150831,20150630,18634764253.3,2594736195.66,33020830113.18
601929.SH,20150831,20150630,3788299037.62,1991034678.44,9368552648.03
000973.SZ,20150831,20150630,3154786264.44,391210553.49,5435315108.66
601601.SH,20150831,20150630,780821000000.0,16900000000.0,911685000000.0
600783.SH,20150831,20150630,1651207235.37,136676427.5,5308100540.12
600811.SH,20150831,20150630,11233473199.87,3579688484.53,22106538821.63
002739.SZ,20150831,20150630,1472791987.61,2954946935.53,5896391070.88
600369.SH,20150831,20150630,76366852210.54,38884673122.74,95604376487.34
600295.SH,20150831,20150630,30458159385.62,1338517131.93,43660108855.75
600258.SH,20150831,20150630,2624162387.21,113895943.02,4007062688.2
600236.SH,20150831,20150630,15029310590.56,1275964580.36,21106533694.72
600188.SH,20150831,20150630,86798090000.0,20844121000.0,131991021000.0
600166.SH,20150831,20150630,20849555548.09,2860365806.55,39307888383.61
600900.SH,20150831,20150630,59267750930.34,1605683707.55,144727699774.33
600068.SH,20150831,20150630,88833983721.41,11617585461.43,114849601287.61
600031.SH,20150831,20150630,36032196000.0,2451727000.0,60498185000.0
300418.SZ,20150831,20150630,731136408.29,984685667.69,3174591221.31
600782.SH,20150831,20150630,21872714864.7,9152046421.83,30277450973.28
601390.SH,20150831,20150630,578942269000.0,67286659000.0,700029487000.0
601186.SH,20150831,20150630,537316168000.0,98033451000.0,648229246000.0
600728.SH,20150831,20150630,1307355981.36,292799107.22,2560622876.17
600988.SH,20150831,20150630,1017970093.42,467939043.26,3045348688.62
600397.SH,20150829,20150630,6104075105.91,1248906499.5,9500834135.02
600648.SH,20150829,20150630,18554289195.6,4623815687.08,27879574932.75
600820.SH,20150829,20150630,43514791155.52,7990768956.15,60172217701.75
601901.SH,20150829,20150630,141850374188.57,72490078653.32,175957945520.77
600383.SH,20150829,20150630,89511256746.35,17902603997.26,132644210530.79
002251.SZ,20150829,20150630,6559219879.3,1240405128.02,11581051177.97
000008.SZ,20150829,20150630,488512586.49,251197930.18,3278468391.5
601800.SH,20150829,20150630,550257210182.0,80471027100.0,695520464482.0
601801.SH,20150829,20150630,1887536628.74,1899147263.61,7387687101.25
600380.SH,20150829,20150630,5210475470.47,1191536799.13,12503180247.27
600649.SH,20150829,20150630,24014835669.33,5138353990.3,44259327057.51
000061.SZ,20150829,20150630,8545420077.1,863907570.17,14698591081.56
601727.SH,20150829,20150630,109083797000.0,31131269000.0,156706320000.0
601766.SH,20150829,20150630,198548197000.0,34637588000.0,307467187000.0
600655.SH,20150829,20150630,6440422202.33,1621051545.73,14679506515.71
600100.SH,20150829,20150630,30932442035.86,6321720765.92,52747322383.54
600129.SH,20150829,20150630,8726121661.44,1974719405.21,10458899704.5
600425.SH,20150829,20150630,6848947287.51,616455677.22,12328860535.6
601988.SH,20150829,20150630,15031444000000.0,,16298593000000.0
601958.SH,20150829,20150630,2544728943.07,3770408078.35,15840623315.89
000415.SZ,20150829,20150630,77480376000.0,5139542000.0,90736219000.0
600428.SH,20150829,20150630,10363173609.59,1152804390.99,17323701626.35
000413.SZ,20150829,20150630,8960703943.38,4854528739.02,15833774021.46
600690.SH,20150829,20150630,41708180256.44,26620933501.25,75417191310.26
002608.SZ,20150829,20150630,8576002725.75,419446163.21,8425802648.07
002304.SZ,20150829,20150630,9701688292.13,5487745550.37,30462697062.23
601899.SH,20150829,20150630,45203301433.0,5136834249.0,77757424726.0
600645.SH,20150829,20150630,1220426805.48,465682232.92,2944245886.71
000066.SZ,20150829,20150630,29923008639.44,3233261336.78,38150461274.71
002212.SZ,20150829,20150630,1303000558.75,147625516.76,3074166631.04
000511.SZ,20150829,20150630,2123538566.84,447176726.22,3561155577.1
000425.SZ,20150829,20150630,26940065195.73,4317085897.3,48445727773.19
000426.SZ,20150829,20150630,1076078619.25,12260340.34,3831864503.45
600633.SH,20150829,20150630,2140129498.54,1311209301.69,6954465742.36
600350.SH,20150829,20150630,20576699536.0,1511233571.0,43016349979.0
