ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
000001.SZ,20140424,20140424,20140331,2,1,1,60097000000.0,1231000000.0
000002.SZ,20140429,20140429,20140331,1,1,1,-5579130508.35,52252566.71
000006.SZ,20140423,20140423,20140331,1,1,1,-91132535.48,5341399.0
000008.SZ,20140424,20140424,20140331,1,1,1,8919278.37,1034000.0
000009.SZ,20140426,20140426,20140331,1,1,1,132391351.55,65930771.34
000012.SZ,20140422,20140422,20140331,1,1,1,90191987.0,411824679.0
000021.SZ,20140430,20140430,20140331,1,1,1,135371988.73,89381734.64
000025.SZ,20140429,20140429,20140331,1,1,1,-14227400.17,41448129.86
000027.SZ,20140425,20140425,20140331,1,1,1,1209922498.22,320427731.2
000028.SZ,20140425,20140425,20140331,1,1,1,-425683165.96,45663080.22
000030.SZ,20140430,20140430,20140331,1,1,1,175487434.22,31175425.05
000031.SZ,20140430,20140430,20140331,1,1,1,-1193191042.55,56571062.25
000032.SZ,20140429,20140429,20140331,1,1,1,884179.05,1720292.67
000034.SZ,20140422,20140422,20140331,1,1,1,-7725050.97,934337.47
000039.SZ,20140426,20140426,20140331,1,1,1,-2462429000.0,2343289000.0
000046.SZ,20140424,20140424,20140331,1,1,1,-979943497.47,5639556.45
000049.SZ,20140422,20140422,20140331,1,1,1,280206877.84,15579116.97
000050.SZ,20140426,20140426,20140331,1,1,1,-131865859.58,42839120.7
000060.SZ,20140429,20140429,20140331,1,1,1,115243900.69,149029195.67
000061.SZ,20140430,20140430,20140331,1,1,1,226223788.67,318052236.48
000062.SZ,20140419,20140419,20140331,1,1,1,64078804.93,6327013.46
000063.SZ,20140418,20140418,20140331,1,1,1,-2190102000.0,171686000.0
000066.SZ,20140430,20140430,20140331,1,1,1,511882669.76,208872098.51
000069.SZ,20140419,20140419,20140331,1,1,1,-108686792.63,603385455.83
000078.SZ,20140429,20140429,20140331,1,1,1,-294193326.81,37626843.92
000088.SZ,20140426,20140426,20140331,1,1,1,24644469.89,141695066.71
000089.SZ,20140430,20140430,20140331,1,1,1,171055949.0,142678891.02
000090.SZ,20140416,20140416,20140331,1,1,1,-471269909.19,28967175.31
000099.SZ,20140422,20140422,20140331,1,1,1,-34384793.21,1166455.36
000100.SZ,20140425,20140425,20140331,1,1,1,1464802969.0,1045494519.0
000155.SZ,20140428,20140428,20140331,1,1,1,-46547442.17,14068845.5
000156.SZ,20140429,20140429,20140331,1,1,1,95506747.92,137900756.7
000157.SZ,20140429,20140429,20140331,1,1,1,-4915032882.06,253164129.17
000158.SZ,20140426,20140426,20140331,1,1,1,-114052571.51,48356481.51
000301.SZ,20140429,20140429,20140331,1,1,1,4904662.88,161738336.96
000333.SZ,20140429,20140429,20140331,1,1,1,3223813310.0,902058240.0
000338.SZ,20140430,20140430,20140331,1,1,1,-1415840994.3,341347452.32
000400.SZ,20140423,20140423,20140331,1,1,1,-412633894.71,35175587.31
000401.SZ,20140426,20140426,20140331,1,1,1,239834985.04,200204060.81
000402.SZ,20140430,20140430,20140331,1,1,1,-1981805738.21,26692003.24
000403.SZ,20140430,20140430,20140331,1,1,1,14176359.86,19819048.13
000408.SZ,20140430,20140430,20140331,1,1,1,-382481.91,
000413.SZ,20140429,20140429,20140331,1,1,1,-698231680.5,121976867.08
000415.SZ,20140429,20140429,20140331,1,1,1,1188845000.0,3384888000.0
000417.SZ,20140423,20140423,20140331,1,1,1,291980897.86,111446940.23
000418.SZ,20140422,20140422,20140331,1,1,1,271964312.53,22942809.96
000423.SZ,20140426,20140426,20140331,1,1,1,-102368809.6,77372980.65
000425.SZ,20140430,20140430,20140331,1,1,1,187567907.03,406233937.05
000426.SZ,20140430,20140430,20140331,1,1,1,-78074792.31,27998400.09
000429.SZ,20140428,20140428,20140331,1,1,1,221359511.96,123729143.04
000488.SZ,20140430,20140430,20140331,1,1,1,631844125.85,596984126.16
000501.SZ,20140428,20140428,20140331,1,1,1,86595945.19,261872031.33
000503.SZ,20140426,20140426,20140331,1,1,1,-32714250.71,1997523.34
000511.SZ,20140430,20140430,20140331,1,1,1,9731410.22,64851.0
000513.SZ,20140430,20140430,20140331,1,1,1,170050402.52,188532986.54
000517.SZ,20140429,20140429,20140331,1,1,1,86187326.77,736471.13
000519.SZ,20140425,20140425,20140331,1,1,1,-120988779.3,56757935.65
000528.SZ,20140429,20140429,20140331,1,1,1,-67254296.82,33495913.23
000536.SZ,20140430,20140430,20140331,1,1,1,-94619420.05,33915165.48
000537.SZ,20140425,20140425,20140331,1,1,1,35794315.71,
000538.SZ,20140430,20140430,20140331,1,1,1,666422076.51,17119204.06
000539.SZ,20140424,20140424,20140331,1,1,1,2469169296.0,880197911.0
000540.SZ,20140426,20140426,20140331,1,1,1,-181930938.13,12300406.6
000541.SZ,20140425,20140425,20140331,1,1,1,82012774.68,13872864.46
000543.SZ,20140424,20140424,20140331,1,1,1,1040013950.08,221941331.4
000547.SZ,20140430,20140430,20140331,1,1,1,108000438.86,4446280.0
000550.SZ,20140426,20140426,20140331,1,1,1,617630161.27,276243975.96
000552.SZ,20140429,20140429,20140331,1,1,1,-249171665.03,35237810.11
000553.SZ,20140422,20140422,20140331,1,1,1,146981733.82,118199901.92
000555.SZ,20140428,20140428,20140331,1,1,1,-278987711.82,2541644.58
000559.SZ,20140429,20140429,20140331,1,1,1,81377191.23,78954508.26
000563.SZ,20140424,20140424,20140331,1,1,1,-673516351.96,3721585.77
