ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,total_revenue,oper_cost,operate_profit,total_profit,n_income,basic_eps
874111.BJ,20250221,20250221,20241231,1,1,1559127435.27,1559127435.27,1401711361.01,88863679.24,88699805.43,77583547.37,1.3
874325.BJ,20250222,20250222,20241231,1,1,728842577.03,728842577.03,594589871.3,104769245.43,104140111.78,89860375.7,2.92
874325.BJ,20250222,20250222,20241231,1,1,728842577.03,728842577.03,594589871.3,104769245.43,104140111.78,89860375.7,2.92
300033.SZ,20250225,20250225,20241231,1,1,4186794650.06,4186794650.06,443397835.91,1966893954.82,1964944260.18,1823278194.38,3.39
301522.SZ,20250225,20250225,20241231,1,1,2508490666.34,2508490666.34,2159477721.94,175743968.81,175346119.53,161575671.18,0.5488
600535.SH,20250225,20250225,20241231,1,1,8498141862.15,8498141862.15,2792252552.01,1075922534.64,1068689803.49,859055585.04,0.64
603050.SH,20250225,20250225,20241231,1,1,4098785425.15,4098785425.15,3211621296.37,178653701.54,178573540.76,180359962.01,0.65
603196.SH,20250226,20250226,20241231,1,1,865915956.84,865915956.84,384782255.51,-147138688.49,-148186022.6,-158798843.68,-0.6693
002188.SZ,20250226,20250226,20241231,1,1,362957661.07,362957661.07,281169515.79,35543532.75,16337075.06,6871403.26,0.02
002315.SZ,20250226,20250226,20241231,1,1,1660764603.02,1668820342.7,327332827.68,497582192.08,495989731.6,454708507.68,1.4242
874047.BJ,20250227,20250227,20241231,1,1,335261460.63,335261460.63,186059754.97,66148040.74,66099431.05,56095039.37,0.93
874105.BJ,20250226,20250226,20241231,1,1,691638656.53,691638656.53,531687364.9,95449822.01,94689199.17,80610738.39,1.59
002675.SZ,20250227,20250227,20241231,1,1,2868936537.72,2868936537.72,1516528688.29,220805997.72,219102842.98,141425009.68,0.2229
301501.SZ,20250227,20250227,20241231,1,1,1594181008.41,1594181008.41,1175006904.86,261403740.72,261239100.67,226813162.43,2.87
688082.SH,20250227,20250227,20241231,1,1,5617740375.66,5617740375.66,2872669164.12,1299926256.98,1300669031.68,1153188729.25,2.64
603009.SH,20250228,20250228,20241231,1,1,2023501675.56,2023501675.56,1650144085.11,79377313.85,84537801.3,74168341.52,0.2
002162.SZ,20250228,20250228,20241231,1,1,1204147736.16,1204147736.16,947366396.74,-110134600.61,-111420888.98,-150024975.38,-0.1595
605077.SH,20250228,20250228,20241231,1,1,2808435824.82,2808435824.82,2197004068.63,289344558.61,286567251.94,268789377.0,0.9
001207.SZ,20250228,20250228,20241231,1,1,2265781875.07,2265781875.07,1829718356.17,313381225.07,312263177.2,274337756.9,1.36
001382.SZ,20250228,20250228,20241231,1,1,2833688937.43,2833688937.43,2553137907.15,178724917.85,178262340.44,134879992.8,0.39
002138.SZ,20250228,20250228,20241231,1,1,5896910162.54,5896910162.54,3744769102.22,1091056243.54,1083248181.16,950292468.61,1.05
002271.SZ,20250228,20250228,20241231,1,1,28055609124.88,28055609124.88,20817532542.92,599639898.56,534793793.59,75511132.97,0.0435
002818.SZ,20250228,20250228,20241231,1,1,1429881171.12,1429881171.12,468387297.07,841798253.61,837361139.76,702607063.2,0.92
300842.SZ,20250228,20250228,20241231,1,1,15350571546.73,15350571546.73,13909977615.78,349282532.02,364723574.63,345217977.49,2.56
600299.SH,20250228,20250228,20241231,1,1,15534274997.0,15534274997.0,10840773006.0,1725432618.0,1574502396.0,1205464845.0,0.45
600359.SH,20250228,20250228,20241231,1,1,571820331.65,571820331.65,440161475.93,26428402.97,32391217.96,33305852.78,0.08
600506.SH,20250228,20250228,20241231,1,1,2313851288.65,2313851288.65,1841838138.55,41029228.59,41587108.52,31387579.76,0.1635
600816.SH,20250228,20250228,20241231,1,1,4684684.68,310333741.81,4684684.68,168896306.57,31479591.22,51854446.52,0.0054
603124.SH,20250228,20250228,20241231,1,1,8698708536.18,8698708536.18,8370557733.65,209125408.03,207547275.46,176308386.07,1.61
688100.SH,20250228,20250228,20241231,1,1,2744771073.32,2744771073.32,1653993458.58,725504428.55,725146606.01,630916650.66,1.28
688311.SH,20250228,20250228,20241231,1,1,151290300.9,151290300.9,114562861.66,-317884132.42,-317739679.07,-271502735.27,-1.68
688486.SH,20250228,20250228,20241231,1,1,466002733.23,466002733.23,207442459.71,148572205.85,152946961.67,144411417.58,1.42
833070.BJ,20250301,20250301,20241231,1,1,298791987.95,298791987.95,195455553.13,82031214.4,81979564.81,71153760.92,1.96
873689.BJ,20250301,20250301,20241231,1,1,1172747516.87,1172747516.87,961942009.28,83567830.07,83089736.41,76968707.99,1.55
873689.BJ,20250301,20250301,20241231,1,1,1172747516.87,1172747516.87,961942009.28,83567830.07,83089736.41,76968707.99,1.55
000063.SZ,20250301,20250301,20241231,1,1,121298752000.0,121298752000.0,75311066000.0,9342181000.0,9229605000.0,8355613000.0,1.76
603409.SH,20250213,20250213,20241231,1,1,1074909915.7,1074909915.7,759278165.07,193473136.06,193466724.44,168419114.8,1.78
688041.SH,20250301,20250301,20241231,1,1,9162148135.92,9162148135.92,3324009349.21,2788778016.55,2784425909.37,2716957049.17,0.83
831204.BJ,20250213,20250213,20241231,1,1,1074909915.7,1074909915.7,759278165.07,193473136.06,193466724.44,168419114.8,1.78
873735.BJ,20250301,20250301,20241231,1,1,331883206.77,331883206.77,148789799.44,91677878.26,88682326.97,76494055.53,0.78
873879.BJ,20250301,20250301,20241231,1,1,2932727944.85,2932727944.85,1875938928.77,675566300.76,675239935.64,588337923.68,5.87
874397.BJ,20250301,20250301,20241231,1,1,407804893.19,407804893.19,283803918.84,67659268.13,68120805.46,59644302.27,0.99
688015.SH,20250227,20250227,20241231,1,1,2175738123.03,2175738123.03,1486296405.2,138225611.03,134818642.83,139677293.37,0.44
873669.BJ,20250304,20250304,20241231,1,1,420062741.47,420062741.47,302462667.69,64768066.25,64415560.79,56368108.14,1.06
874400.BJ,20250304,20250304,20241231,1,1,274870459.34,274870459.34,115315099.87,75392045.99,75196987.53,66790228.03,0.76
000429.SZ,20250304,20250304,20241231,1,1,4569903078.72,4569903078.72,1631074265.11,2775755674.12,2774091140.17,2102912782.05,0.75
300353.SZ,20250304,20250304,20241231,1,1,1029137509.19,1029137509.19,544853583.14,48232936.17,43022403.85,42496543.61,0.06
688568.SH,20250304,20250304,20241231,1,1,3257427821.04,3257427821.04,1642109159.68,515004172.53,550640316.1,525865105.5,0.65
920116.BJ,20250304,20250304,20241231,1,1,288346125.83,288346125.83,136086034.68,81734921.95,91880933.55,84974393.95,1.03
920116.BJ,20250304,20250304,20241231,1,1,288346125.83,288346125.83,136086034.68,81734921.95,91880933.55,84974393.95,1.03
603019.SH,20250305,20250305,20241231,1,1,13147685135.79,13147685135.79,9313663995.4,2287312195.23,2290572684.71,1993428917.98,1.31
920808.BJ,20250305,20250305,20241231,1,1,506251725.6,506251725.6,353865630.85,64488479.15,68007001.77,61424446.37,0.31
873702.BJ,20250306,20250306,20241231,1,1,514858876.81,514858876.81,383684853.8,81645611.7,81633370.83,69949274.81,1.64
874087.BJ,20250306,20250306,20241231,1,1,1233535545.78,1233535545.78,789757091.01,174441495.85,174875326.02,145296094.09,0.1368
874194.BJ,20250305,20250305,20241231,1,1,2295286929.83,2295286929.83,1862635337.84,202019727.26,201445520.51,157757339.58,0.8913
874435.BJ,20250305,20250305,20241231,1,1,2059950686.45,2059950686.45,1766046719.24,116428331.82,116334749.87,99957141.6,1.39
839010.BJ,20250306,20250306,20241231,1,1,467426933.78,467426933.78,232153552.99,103486769.65,105562918.7,84445182.35,0.72
301535.SZ,20250306,20250306,20241231,1,1,681699418.46,681699418.46,467414622.26,123969003.47,122864774.07,107726573.23,0.3
603759.SH,20250306,20250306,20241231,1,1,1518609859.77,1518609859.77,775435548.38,359952425.02,378283381.68,330249806.01,0.66
000534.SZ,20250307,20250307,20241231,1,1,1078865064.75,1078865064.75,269315581.85,223466254.93,224967561.26,186608678.66,0.3932
000795.SZ,20250308,20250308,20241231,1,1,4008781623.25,4008781623.25,3178535480.36,273475815.87,270394705.44,247544022.83,0.2238
002668.SZ,20250308,20250308,20241231,1,1,18360802831.59,18360802831.59,14132647231.2,2245642112.51,2238729168.05,1940646786.56,0.94
301629.SZ,20250307,20250307,20241231,1,1,507684417.93,507684417.93,313211093.61,97833729.9,97314066.89,93032532.03,2.97
600113.SH,20250308,20250308,20241231,1,1,722522180.95,722522180.95,442459049.88,165382796.12,163807202.42,120386037.28,0.35
600151.SH,20250308,20250308,20241231,1,1,5348632880.69,5348632880.69,4840480173.11,-73771797.48,-63733192.37,-88480109.34,-0.0496
600605.SH,20250308,20250308,20241231,1,1,136522804.15,136522804.15,76154109.23,34128572.42,119802448.2,95102672.6,0.461
600830.SH,20250308,20250308,20241231,1,1,335204194.13,408758238.72,128315497.33,109626643.5,109551946.65,76262947.69,0.117
603103.SH,20250307,20250307,20241231,1,1,1971473969.19,1971473969.19,1908266392.82,-109023394.52,-85209225.77,-96376354.61,-0.15
603303.SH,20250308,20250308,20241231,1,1,4431187196.34,4431187196.34,3579939405.83,340987027.76,391934188.89,344614428.37,0.7353
605499.SH,20250308,20250308,20241231,1,1,15838851828.27,15838851828.27,8741561002.65,4144770035.72,4107312298.7,3326429004.69,6.3974
872709.BJ,20250307,20250307,20241231,1,1,329643205.22,329643205.22,196413937.17,61550952.9,61021414.09,52937311.08,0.92
873374.BJ,20250308,20250308,20241231,1,1,480571942.05,480571942.05,333189003.16,80592705.52,80502112.01,70064696.14,0.38
873697.BJ,20250307,20250307,20241231,1,1,743005548.67,743005548.67,481942746.39,82063764.6,81981538.04,81632965.92,2.0
874134.BJ,20250308,20250308,20241231,1,1,904689301.73,904689301.73,712773036.59,79706804.36,79539359.25,70964927.06,1.08
874280.BJ,20250308,20250308,20241231,1,1,312411132.43,312411132.43,205064929.48,63443187.81,62980945.73,54409053.82,1.76
874308.BJ,20250308,20250308,20241231,1,1,249027996.69,249027996.69,131004121.03,82203607.48,79176981.31,71034129.37,1.14
001376.SZ,20250311,20250311,20241231,1,1,1132485704.17,1132485704.17,774182085.36,251904669.9,254598328.73,191147233.82,0.41
002145.SZ,20250311,20250311,20241231,1,1,6874598275.4,6874598275.4,5677608618.35,673008002.69,670509569.05,565131410.34,0.154
600433.SH,20250311,20250311,20241231,1,1,7588410655.21,7588410655.21,6872117589.0,189944839.74,176355977.68,152343525.05,0.1
603132.SH,20250311,20250311,20241231,1,1,1539059099.66,1539059099.66,575432970.98,591496354.12,560226100.23,476964276.27,0.49
605339.SH,20250311,20250311,20241231,1,1,3159344486.7,3159344486.7,2396189836.62,233277574.14,238920953.91,201439925.09,0.48
000739.SZ,20250311,20250311,20241231,1,1,12021863029.21,12021863029.21,9155202967.93,1212070903.26,1203290373.01,1030846722.3,0.8864
002245.SZ,20250311,20250311,20241231,1,1,6756199948.29,6756199948.29,5565229959.38,596930666.54,635477011.84,543573998.21,0.4235
301277.SZ,20250311,20250311,20241231,1,1,726437005.88,726437005.88,431855587.24,198591763.4,197350615.79,173011889.1,0.62
603093.SH,20250311,20250311,20241231,1,2,5711614646.25,5711614646.25,,517993738.89,521658707.54,458036589.31,0.75
688093.SH,20250311,20250311,20241231,1,1,794683393.68,794683393.68,348017936.38,322854529.56,321809174.43,279658392.8,1.07
874392.BJ,20250311,20250311,20241231,1,1,243705373.86,243705373.86,140084564.23,58961639.81,58499777.72,50670204.07,0.36
874433.BJ,20250311,20250311,20241231,1,1,911177075.81,911177075.81,764156752.92,59125289.53,59729489.53,57922140.99,0.68
000713.SZ,20250312,20250312,20241231,1,1,2926044504.72,2926044504.72,2465452722.64,59636563.63,63204937.63,60755442.79,0.1137
600721.SH,20250312,20250312,20241231,1,1,385755767.94,385755767.94,188295698.19,37035741.66,36864584.64,41479043.04,0.1085
605299.SH,20250312,20250312,20241231,1,1,1417094638.6,1417094638.6,984077555.67,115130171.96,112038074.32,90332865.91,0.22
603122.SH,20250312,20250312,20241231,1,1,939140060.58,939140060.58,755047601.0,39563775.48,39466725.54,28469455.26,0.07
688368.SH,20250312,20250312,20241231,1,1,1503617723.27,1503617723.27,945460510.86,-6446096.68,-5281230.74,-4017257.58,-0.38
600422.SH,20250312,20250312,20241231,1,1,8401447233.37,8401447233.37,4750196536.29,927546633.87,934570238.35,751220665.56,0.86
002056.SZ,20250312,20250312,20241231,1,1,18558576657.65,18558576657.65,14887892888.75,2116315142.09,2123666418.42,1828133543.23,1.1335
600989.SH,20250312,20250312,20241231,1,1,32982889902.49,32982889902.49,22050165282.59,7828331427.44,7286324100.32,6337676311.63,0.87
600963.SH,20250312,20250312,20241231,1,1,8134504715.61,8134504715.61,7068110903.06,222678762.05,160870310.57,167253321.37,0.09
002838.SZ,20250312,20250312,20241231,1,1,5300756620.42,5300756620.42,4672957396.27,154894369.02,159843714.1,152013183.08,0.32
874378.BJ,20250221,20250221,20241231,1,1,426557774.79,426557774.79,291466888.91,71517271.47,71052426.88,62621905.94,1.23
600422.SH,20250312,20250312,20241231,1,1,8401447233.37,8401447233.37,4750196536.29,927546633.87,934570238.35,751220665.56,0.86
000026.SZ,20250314,20250314,20241231,1,1,3940530934.07,3940530934.07,2476197934.43,283281081.21,286115668.59,220350184.99,0.5385
000062.SZ,20250314,20250314,20241231,1,1,21953724057.41,21953724057.41,20103475044.05,371873055.68,374595711.52,272642330.28,0.2036
000553.SZ,20250314,20250314,20241231,1,1,29488046000.0,29488046000.0,22748925000.0,-2182088000.0,-2124302000.0,-2903204000.0,-1.25
000815.SZ,20250314,20250314,20241231,1,1,911762670.63,911762670.63,806918622.8,-459861390.6,-537412697.18,-547150867.7,-0.79
000970.SZ,20250313,20250313,20241231,1,1,6750882893.28,6750882893.28,6029115198.18,37340874.9,37499269.55,22953711.38,0.0099
000999.SZ,20250313,20250313,20241231,1,1,27616611772.61,27616611772.61,13295624138.51,4475030932.58,4593610705.6,3777741284.58,2.63
002379.SZ,20250314,20250314,20241231,1,1,3486222729.64,3486222729.64,3426161540.79,-65909730.01,-65039697.91,-68981784.48,-0.0607
002692.SZ,20250313,20250313,20241231,1,1,4447368703.95,4447368703.95,3989652524.18,75049894.46,79494389.18,70213450.93,0.0978
002916.SZ,20250313,20250313,20241231,1,1,17907445251.3,17907445251.3,13460306237.07,2028252138.12,2023357901.76,1878722169.02,3.66
002978.SZ,20250314,20250314,20241231,1,1,1857027665.81,1857027665.81,664275279.25,1007644527.29,1005094313.87,851294816.33,2.1282
300268.SZ,20250313,20250313,20241231,1,1,3417572942.68,3417572942.68,3775751167.35,-1381469115.45,-1369315005.64,-1074907103.48,-5.3067
300505.SZ,20250313,20250313,20241231,1,1,3207476951.57,3207476951.57,2779975186.64,215159082.13,216794531.32,185393419.87,0.6405
300918.SZ,20250313,20250313,20241231,1,1,1615844690.04,1615844690.04,1073218146.64,202818903.07,202694649.05,190594797.45,0.54
301389.SZ,20250313,20250313,20241231,1,1,287942035.52,287942035.52,149826537.57,96875599.37,96873492.31,82231686.4,0.29
301616.SZ,20250313,20250313,20241231,1,1,891879575.47,891879575.47,662972526.66,107718645.13,107772464.41,93696158.61,1.55
301658.SZ,20250314,20250314,20241231,1,1,2710775870.11,2710775870.11,1742236687.29,280097234.17,277112839.31,258877852.24,0.7
600211.SH,20250315,20250315,20241231,1,1,2806713295.85,2806713295.85,162296561.26,1160450276.72,1152084060.44,1057075195.66,3.26
600332.SH,20250314,20250314,20241231,1,1,74992820473.56,74992820473.56,62472768681.69,3596393912.56,3607579871.76,3000731343.31,1.744
600719.SH,20250314,20250314,20241231,1,1,628534304.65,628534304.65,642409928.77,-143435723.86,-146108516.43,-145939387.86,-0.36
603063.SH,20250314,20250314,20241231,1,1,3733285492.02,3733285492.02,2319803612.56,528057671.52,521186712.63,459467129.47,1.0
603257.SH,20250313,20250313,20241231,1,1,2474081157.69,2474081157.69,2015816355.52,164576842.63,164038714.96,154187231.3,1.72
603929.SH,20250314,20250314,20241231,1,1,5380651966.41,5380651966.41,4651371184.16,751014289.92,749565507.99,634281747.93,2.98
688200.SH,20250314,20250314,20241231,1,1,905345386.04,905345386.04,241641573.91,360709647.79,361224855.19,333914849.96,2.47
920839.BJ,20250313,20250313,20241231,1,1,628514501.51,628514501.51,452993046.35,123632241.66,123920672.43,108720471.01,0.9229
002190.SZ,20250315,20250315,20241231,1,1,2367002689.19,2367002689.19,2136798640.56,24224143.88,11359243.04,-10669849.84,-0.2093
874084.BJ,20250315,20250315,20241231,1,1,1315032907.85,1315032907.85,963429207.37,168298897.46,166956141.53,146432183.58,2.52
002419.SZ,20250315,20250315,20241231,1,1,11786061908.57,11786061908.57,7438346942.53,97100212.64,101041267.99,77301051.93,0.0656
000001.SZ,20250315,20250315,20241231,1,2,146695000000.0,146695000000.0,,55206000000.0,54738000000.0,44508000000.0,2.15
000050.SZ,20250315,20250315,20241231,1,1,33494295787.75,33494295787.75,29046070794.75,-449030913.41,-453051262.06,-691400508.21,-0.272
000068.SZ,20250315,20250315,20241231,1,1,1009783945.13,1009783945.13,963632584.02,-101917668.28,10277422.52,9275087.56,0.013
000859.SZ,20250315,20250315,20241231,1,1,2314295169.14,2314295169.14,2208420864.01,-74217563.11,-72532170.58,-69722502.86,-0.08
001301.SZ,20250315,20250315,20241231,1,1,5229246463.94,5229246463.94,3884114033.88,1031360876.43,1031097004.33,838327119.6,3.22
002092.SZ,20250315,20250315,20241231,1,1,30123341590.08,30123341590.08,25174770226.76,-1049626737.22,-1125365988.3,-1283158988.9,-0.3791
002920.SZ,20250315,20250315,20241231,1,1,27618063792.47,27618063792.47,22128489975.49,2098874101.61,2099663067.02,2018071593.25,3.63
300059.SZ,20250315,20250315,20241231,1,1,3110730456.84,11604343090.16,496493974.1,11067524050.35,11036514162.79,9610120743.64,0.6087
300489.SZ,20250315,20250315,20241231,1,1,1454591424.31,1454591424.31,1053548497.21,43399389.69,43121905.94,31867574.92,0.089
300750.SZ,20250315,20250315,20241231,1,1,362012554000.0,362012554000.0,273518959000.0,64051799000.0,63182039000.0,54006794000.0,11.58
301069.SZ,20250315,20250315,20241231,1,1,927932105.81,927932105.81,714727589.11,58190026.56,60506580.4,55678760.74,0.1331
301358.SZ,20250315,20250315,20241231,1,1,22598527203.79,22598527203.79,20825021307.44,715618712.71,705828767.26,589954139.21,0.78
600165.SH,20250315,20250315,20241231,1,1,345317624.92,345317624.92,412788005.05,-560161854.07,-579074471.54,-577031748.42,-0.787
600325.SH,20250315,20250315,20241231,1,1,59992367667.72,59992367667.72,51404215314.78,1980303156.75,1961923255.13,1404559755.51,0.35
600353.SH,20250315,20250315,20241231,1,1,1586464127.8,1586464127.8,1224397880.28,110079077.54,109751197.04,91416732.98,0.1228
600425.SH,20250315,20250315,20241231,1,1,4328160001.08,4328160001.08,3309507072.08,496922945.13,455971467.7,360020077.41,0.22
600507.SH,20250315,20250315,20241231,1,1,21559524629.92,21559524629.92,20525585732.61,403153570.12,469063328.21,252103837.7,0.109
600523.SH,20250315,20250315,20241231,1,1,2380302652.07,2380302652.07,1829475996.84,200514915.52,196739866.74,183070540.81,0.44
600862.SH,20250315,20250315,20241231,1,1,5072201796.71,5072201796.71,3102647105.78,1356869583.38,1357304335.99,1169485784.43,0.83
600973.SH,20250315,20250315,20241231,1,1,46360045675.65,46360045675.65,44301944900.83,-358505744.53,-359231819.11,-322374795.29,-0.22
601608.SH,20250315,20250315,20241231,1,1,8034068213.85,8034068213.85,6211549159.76,412376355.17,316592546.0,355246824.76,0.084
601929.SH,20250315,20250315,20241231,1,1,1981768513.18,1981768513.18,1625151695.67,-492489554.58,-475436917.51,-474689192.91,-0.1341
605218.SH,20250315,20250315,20241231,1,1,2027347631.39,2027347631.39,1770920198.7,45559608.0,45357242.91,55984069.63,0.2655
688045.SH,20250315,20250315,20241231,1,1,688291018.89,688291018.89,510010932.78,-36367650.39,-36463420.23,-36442841.77,-0.25
688658.SH,20250315,20250315,20241231,1,1,3780875989.99,3780875989.99,1595483109.87,159062907.37,152357607.35,121246883.89,0.28
874327.BJ,20250315,20250315,20241231,1,1,476247294.16,476247294.16,287071990.46,97764934.21,96837224.45,84843734.31,0.6377
920029.BJ,20250301,20250301,20241231,1,1,2932727944.85,2932727944.85,1875938928.77,675566300.76,675239935.64,588337923.68,5.87
001914.SZ,20250317,20250317,20241231,1,1,17172299022.77,17172299022.77,15119318402.59,1135688834.98,1138727028.13,869473887.15,0.7927
688586.SH,20250317,20250317,20241231,1,1,1092892480.42,1092892480.42,712158950.82,133737854.57,136402714.98,125396166.7,0.16
002171.SZ,20250318,20250318,20241231,1,1,53750764935.56,53750764935.56,52140779066.25,297879528.67,292943052.89,287452134.25,0.18
600470.SH,20250318,20250318,20241231,1,1,6251024171.7,6251024171.7,5666229901.35,57417995.42,65568513.06,67216093.43,0.05
600583.SH,20250318,20250318,20241231,1,1,29954415900.0,29954415900.0,26274802200.0,2636584700.0,2677656400.0,2186293300.0,0.49
600794.SH,20250318,20250318,20241231,1,1,899881404.81,899881404.81,487749339.09,289600700.43,288802375.39,231772950.98,0.17
601002.SH,20250318,20250318,20241231,1,1,2369711200.15,2369711200.15,1887245307.77,201934979.16,198272362.77,131296627.32,0.14
603186.SH,20250318,20250318,20241231,1,1,3864746361.04,3864746361.04,3472178128.61,-104286114.63,-104093269.95,-97309305.12,-0.69
603223.SH,20250318,20250318,20241231,1,1,2002230485.79,2002230485.79,1722392245.5,179283555.0,179458796.24,153816979.53,0.22
603860.SH,20250318,20250318,20241231,1,1,259962348.72,259962348.72,124879023.31,50313647.77,50715759.92,44416606.06,0.67
688582.SH,20250318,20250318,20241231,1,1,404502604.08,404502604.08,60545678.61,222806397.3,222173397.26,222173397.26,0.56
837611.BJ,20250318,20250318,20241231,1,1,270479579.88,270479579.88,135309644.12,87083720.79,87121070.36,78700101.6,1.31
873809.BJ,20250318,20250318,20241231,1,1,193698629.81,193698629.81,117345154.05,47946447.9,49772838.29,43607995.13,0.87
874500.BJ,20250318,20250318,20241231,1,1,3120102908.06,3120102908.06,2003932979.94,860617146.96,860083755.2,793559392.56,1.98
874513.BJ,20250318,20250318,20241231,1,1,2363191454.39,2363191454.39,1918178662.05,173777690.6,170010622.88,145282723.69,2.42
000099.SZ,20250318,20250318,20241231,1,1,2163321977.59,2163321977.59,1664849766.84,393960794.83,392699339.19,289918225.98,0.39
000423.SZ,20250318,20250318,20241231,1,1,5920785955.41,5920785955.41,1633041966.1,1848746985.26,1855991392.13,1557172058.58,2.42
000563.SZ,20250318,20250318,20241231,1,2,2927639556.38,2927639556.38,,1835707664.7,1825724073.48,1361053904.36,0.2661
000975.SZ,20250318,20250318,20241231,1,1,13585441104.66,13585441104.66,9520593485.67,3180619270.8,3173600804.66,2430104776.08,0.7826
001979.SZ,20250318,20250318,20241231,1,1,178947546568.86,178947546568.86,152811693875.94,9000308898.95,9089640979.3,4188901524.85,0.37
002033.SZ,20250318,20250318,20241231,1,1,808450948.27,808450948.27,344657003.4,299908106.88,288929603.53,236486695.69,0.3838
002233.SZ,20250318,20250318,20241231,1,1,4277500377.44,4277500377.44,3330302559.45,729599342.88,708686319.51,552942331.46,0.46
002282.SZ,20250318,20250318,20241231,1,1,1681392127.67,1681392127.67,1224144515.71,223214826.62,222271507.39,191745949.58,0.36
002595.SZ,20250318,20250318,20241231,1,1,8813372089.39,8813372089.39,5790489117.72,2293710399.33,2292873205.13,2013734812.29,2.5302
002611.SZ,20250318,20250318,20241231,1,1,4777855602.69,4777855602.69,3340495826.94,728506218.93,733942410.23,540118266.3,0.43
002865.SZ,20250318,20250318,20241231,1,1,9951937425.79,9951937425.79,9879598597.35,-729763181.56,-731419575.1,-591113285.08,-2.6
002879.SZ,20250318,20250318,20241231,1,1,1242071339.85,1242071339.85,789535700.93,89928909.36,89821934.28,82345121.04,0.41
300788.SZ,20250318,20250318,20241231,1,1,1687480364.1,1687480364.1,1030053866.98,155744379.76,159665278.92,117502314.43,0.62
301127.SZ,20250318,20250318,20241231,1,1,1985318534.15,1985318534.15,1320268337.92,392066628.24,390782434.69,334983527.0,0.57
600237.SH,20250318,20250318,20241231,1,1,1288046786.62,1288046786.62,960923830.97,128884086.03,125861092.34,99615223.51,0.15
600873.SH,20250318,20250318,20241231,1,1,25069288294.62,25069288294.62,20036698814.74,3491284796.47,3349460691.13,2740427215.56,0.94
603259.SH,20250318,20250318,20241231,1,1,39241431359.88,39241431359.88,22964515460.62,11580174718.14,11539811639.08,9567739539.18,3.28
605058.SH,20250318,20250318,20241231,1,1,1293004000.87,1293004000.87,1008633239.51,155529061.92,155639436.67,141498579.04,0.99
688373.SH,20250318,20250318,20241231,1,1,130272762.01,130272762.01,22405200.94,-434488730.84,-434511616.97,-440721217.09,-0.67
688582.SH,20250318,20250318,20241231,1,1,404502604.08,404502604.08,60545678.61,222806397.3,222173397.26,222173397.26,0.56
