ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
300676.SZ,20170627,20170627,20170331,1,1,1,-59389554.96,15841870.68
000511.SZ,20170624,20170624,20170331,1,1,1,-6883748.03,22463706.61
688981.SH,20170510,20170510,20170331,1,1,1,1013665854.0,
603728.SH,20170508,20170508,20170331,1,1,1,-4648747.12,3890182.47
603501.SH,20170503,20170503,20170331,1,1,1,69678289.08,5132909.62
601828.SH,20170430,20170430,20170331,1,1,1,641670463.6,791116984.01
000931.SZ,20170429,20170429,20170331,1,1,1,8546390.42,11735724.16
600169.SH,20170429,20170429,20170331,1,1,1,31568999.47,28322495.44
600166.SH,20170429,20170429,20170331,1,1,1,-1678038694.78,769267327.24
000917.SZ,20170429,20170429,20170331,1,1,1,-247699563.95,285335163.81
000919.SZ,20170429,20170429,20170331,1,1,1,-5992876.55,14571423.73
600158.SH,20170429,20170429,20170331,1,1,1,-9717396.16,3077316.91
600153.SH,20170429,20170429,20170331,1,1,1,-15102576557.22,113951034.09
000958.SZ,20170429,20170429,20170331,1,1,1,16387371.23,281294263.79
600125.SH,20170429,20170429,20170331,1,1,1,-199460536.58,68686101.8
000898.SZ,20170429,20170429,20170331,1,1,1,437000000.0,821000000.0
600150.SH,20170429,20170429,20170331,1,1,1,-386242917.21,40350923.74
000932.SZ,20170429,20170429,20170331,1,1,1,911752864.91,274955605.44
000951.SZ,20170429,20170429,20170331,1,1,1,-1424294670.33,18852535.03
000651.SZ,20170429,20170429,20170331,1,1,1,8778142229.81,611213065.68
600129.SH,20170429,20170429,20170331,1,1,1,-91634772.92,69193415.41
600126.SH,20170429,20170429,20170331,1,1,1,290528315.86,119408374.76
600170.SH,20170429,20170429,20170331,1,1,1,-11409896474.06,378662438.49
000060.SZ,20170429,20170429,20170331,1,1,1,298283871.42,154587349.31
600176.SH,20170429,20170429,20170331,1,1,1,425241800.98,278663675.4
000831.SZ,20170429,20170429,20170331,1,1,1,153323040.84,646967.0
000800.SZ,20170429,20170429,20170331,1,1,1,538868890.24,75670339.37
600260.SH,20170429,20170429,20170331,1,1,1,-120565013.93,14392181.44
600259.SH,20170429,20170429,20170331,1,1,1,-173437048.63,41048563.56
000818.SZ,20170429,20170429,20170331,1,1,1,19763902.58,536060.0
000826.SZ,20170429,20170429,20170331,1,1,1,-258803583.12,719198285.69
000829.SZ,20170429,20170429,20170331,1,1,1,-268887569.82,567255339.98
600240.SH,20170429,20170429,20170331,1,1,1,-359495578.22,19530303.22
600236.SH,20170429,20170429,20170331,1,1,1,1037053587.09,267234313.96
600221.SH,20170429,20170429,20170331,1,1,1,4877093000.0,1520943000.0
000961.SZ,20170429,20170429,20170331,1,1,1,94574636.12,4202503.92
000860.SZ,20170429,20170429,20170331,1,1,1,652270733.37,74700243.33
600198.SH,20170429,20170429,20170331,1,1,1,-170303417.45,29716614.68
600195.SH,20170429,20170429,20170331,1,1,1,-267824809.98,43288901.79
600188.SH,20170429,20170429,20170331,1,1,1,1060454000.0,1132411000.0
000883.SZ,20170429,20170429,20170331,1,1,1,-165841164.18,656130572.18
600184.SH,20170429,20170429,20170331,1,1,1,-126791632.84,12365794.22
600183.SH,20170429,20170429,20170331,1,1,1,90941865.54,125732927.04
