ts_code,ann_date,end_date,operate_profit
000001.SZ,20140814,20140630,13345000000.0
000002.SZ,20140818,20140630,6856260391.03
000009.SZ,20140822,20140630,339885683.97
000008.SZ,20140801,20140630,11616536.56
000021.SZ,20140830,20140630,-4076312.5
000025.SZ,20140808,20140630,5133223.81
000012.SZ,20140805,20140630,622510836.0
000006.SZ,20140815,20140630,50741156.11
000027.SZ,20140816,20140630,1250921261.56
000028.SZ,20140816,20140630,416790159.33
000030.SZ,20140826,20140630,363422219.86
000031.SZ,20140827,20140630,375385177.68
000032.SZ,20140815,20140630,-9618060.3
000034.SZ,20140729,20140630,50997529.01
000039.SZ,20140826,20140630,1254810000.0
000046.SZ,20140815,20140630,246407477.53
000049.SZ,20140826,20140630,146952620.67
000050.SZ,20140814,20140630,133615397.0
000062.SZ,20140814,20140630,444042885.95
000060.SZ,20140826,20140630,180390546.67
000063.SZ,20140821,20140630,-210049000.0
000061.SZ,20140829,20140630,115532526.2
000066.SZ,20140830,20140630,-567614504.17
000069.SZ,20140826,20140630,3112262542.38
000078.SZ,20140819,20140630,113500005.69
000088.SZ,20140823,20140630,213980043.4
000089.SZ,20140829,20140630,196203910.41
000090.SZ,20140805,20140630,54676141.58
000100.SZ,20140815,20140630,893512000.0
000156.SZ,20140828,20140630,197818200.2
000099.SZ,20140826,20140630,109765686.89
000155.SZ,20140828,20140630,-285559891.46
000157.SZ,20140830,20140630,1151291810.27
000158.SZ,20140830,20140630,-155981227.28
000301.SZ,20140829,20140630,139191970.29
000333.SZ,20140819,20140630,8328032500.0
000338.SZ,20140830,20140630,4414433680.05
000400.SZ,20140816,20140630,454036162.95
000401.SZ,20140826,20140630,-501568493.11
000402.SZ,20140822,20140630,607114016.09
000403.SZ,20140816,20140630,24478529.82
000408.SZ,20140828,20140630,-13328915.64
000413.SZ,20140829,20140630,353370047.87
000415.SZ,20140828,20140630,643710000.0
000417.SZ,20140807,20140630,321744496.04
000418.SZ,20140807,20140630,409934348.45
000423.SZ,20140826,20140630,725266232.31
000425.SZ,20140829,20140630,896263928.15
000426.SZ,20140827,20140630,130401822.17
000429.SZ,20140807,20140630,235623120.17
