ts_code,end_date,total_liab,money_cap,total_assets
000016.SZ,20030331,4018294021.24,679287153.46,7245960143.02
001267.SZ,20030331,516245004.12,3817407.22,697542715.98
000563.SZ,20030331,2151332218.75,517006228.72,2557256971.34
600816.SH,20030331,1191451086.51,32480480.36,1680904775.15
000006.SZ,20030331,3026329766.84,714658785.92,4398816182.94
600231.SH,20030331,634025963.63,165602755.3,2145204005.77
600773.SH,20030331,176663652.64,25911834.0,524871650.55
000502.SZ,20030331,,,354759917.69
000913.SZ,20030331,658472899.86,248975105.63,2005652354.97
000756.SZ,20030331,565174052.73,452680683.06,1971350680.19
000721.SZ,20030331,443006063.18,57491677.45,721614512.05
000832.SZ,20030331,,,1981972604.7
000627.SZ,20030331,429077861.68,73110580.02,1191048262.84
000535.SZ,20030331,,,341755089.85
000965.SZ,20030331,567668291.79,29416139.79,1173659998.89
600222.SH,20030331,250903812.02,138136864.67,682744380.12
600370.SH,20030331,273252507.44,361300375.09,906459360.43
600386.SH,20030331,1192487895.25,339515121.31,2547207268.5
600207.SH,20030331,1399914723.1,1000356499.06,3617306363.8
600717.SH,20030331,1269769558.02,527795613.67,3376761311.61
600680.SH,20030331,1219829958.61,259380606.66,1994431437.27
600337.SH,20030331,167001118.38,111956030.4,871629179.26
600331.SH,20030331,671431429.4,99870113.5,1365383885.76
600330.SH,20030331,235965195.9,71448073.69,828709274.49
600882.SH,20030331,545358901.09,62385831.83,1036168452.93
000016.SZ,20030331,4018294021.24,679287153.46,7245960143.02
600598.SH,20030331,2652546784.42,1376343406.58,6239776805.44
600575.SH,20030331,88978928.54,308561626.56,531510106.66
600696.SH,20030331,489465298.98,33889400.02,881336971.67
600671.SH,20030331,133788487.29,102605635.39,388444940.7
000418.SZ,20030331,,,3149814016.36
000569.SZ,20030331,1391086661.86,113178791.69,2210400551.96
000625.SZ,20030331,4629040759.0,2847694141.0,9099092121.0
000609.SZ,20030331,30956972.4,177627949.27,441599357.01
600055.SH,20030331,241231741.16,144125339.44,630597181.65
600346.SH,20030331,224511243.79,117754620.22,541614739.62
600311.SH,20030331,185946224.73,35040639.25,1237135498.29
000787.SZ,20030331,333975223.72,572448475.41,1299409690.43
000910.SZ,20030331,817816233.14,205929841.46,1833177089.52
000792.SZ,20030331,269085612.71,391260711.99,1397864993.64
000902.SZ,20030331,479299940.92,27873161.14,973528470.19
000959.SZ,20030331,,,10180265800.43
000979.SZ,20030331,526125958.85,59504262.22,985975156.48
600775.SH,20030331,2136953532.01,288462355.32,3268106064.68
600791.SH,20030331,168913074.56,84559606.13,365378737.4
600380.SH,20030331,583606920.34,612200261.59,2664394205.88
600563.SH,20030331,116528185.55,388399140.36,738306780.38
000836.SZ,20030331,1142665771.96,471056505.74,2290491356.33
600691.SH,20030331,137284458.23,15057833.57,215977920.74
000930.SZ,20030331,2002617614.72,497035218.1,3541222814.87
000815.SZ,20030331,1371493578.56,143016854.11,2002994311.72
600099.SH,20030331,74025058.9,266994995.95,525306053.98
600808.SH,20030331,7277949669.0,1686795234.0,19643921551.0
600780.SH,20030331,4117768423.31,185048743.48,5366470491.92
600694.SH,20030331,2642099109.81,314017056.78,3980131023.29
600363.SH,20030331,526153733.31,135335424.93,1323954693.59
000726.SZ,20030331,460564371.28,87467878.46,1807371121.07
000023.SZ,20030331,546714129.0,81616323.35,778471807.84
000793.SZ,20030331,1415877319.74,457568853.99,3042159899.85
600684.SH,20030331,243351564.22,108411589.02,889786674.74
600792.SH,20030331,155899231.09,26087988.19,283756789.61
000933.SZ,20030331,361865111.97,406835963.38,1466257322.47
000972.SZ,20030331,995691860.22,138353388.74,1491839646.6
000962.SZ,20030331,405306639.8,202940605.26,1476249047.09
000970.SZ,20030331,325500942.17,115584811.08,785568120.36
000961.SZ,20030331,1952289724.65,287319891.44,2999546993.38
000978.SZ,20030331,117883882.05,61820652.19,552547148.18
000545.SZ,20030331,225900002.06,3856952.84,370784649.66
000983.SZ,20030331,,1021110223.75,4749042648.65
000565.SZ,20030331,119845271.64,98734429.03,479020106.87
000975.SZ,20030331,74079696.75,87875244.94,883786940.92
000831.SZ,20030331,1409859169.91,273166900.76,2394165660.14
000811.SZ,20030331,552149700.62,26892005.11,886002811.08
000850.SZ,20030331,455658190.83,73146173.6,1234442345.17
000863.SZ,20030331,693385122.45,355757252.57,1018663209.06
000019.SZ,20030331,184177901.77,83042583.05,473136626.82
000061.SZ,20030331,1953896221.3,206074665.55,3318320224.65
000615.SZ,20030331,735570891.09,154932391.67,1390688325.07
000651.SZ,20030331,6662716703.03,1739095330.64,8594931968.6
000680.SZ,20030331,779728315.34,189396335.05,1585549007.35
000673.SZ,20030331,166992227.69,12751777.38,468047111.3
000681.SZ,20030331,73045022.78,90422217.34,419957669.29
000659.SZ,20030331,1674277595.19,298261035.78,3322102930.1
000679.SZ,20030331,962538753.2,508016997.91,1708838466.43
000709.SZ,20030331,6010953218.85,1053798105.62,12935212828.15
000686.SZ,20030331,108394931.13,72079595.12,554516939.25
000719.SZ,20030331,440572597.05,69449873.95,723377891.04
000757.SZ,20030331,741981655.99,168570297.7,1246254439.65
000762.SZ,20030331,212986559.29,41507705.66,663490413.82
000767.SZ,20030331,3137423740.33,629005876.75,4777677005.94
000759.SZ,20030331,1146497139.1,249606234.73,2032059515.25
000791.SZ,20030331,251147828.11,131044309.84,603876726.82
000790.SZ,20030331,186269058.28,206482866.12,596389463.8
000800.SZ,20030331,2730563989.85,3095724810.86,7244658012.74
600630.SH,20030331,2525393363.33,408534814.17,4299477021.62
600101.SH,20030331,321583031.45,188464062.68,1417869470.22
600550.SH,20030331,634212144.16,253955642.2,1616814610.5
600582.SH,20030331,79514664.71,132455327.89,529017156.09
600596.SH,20030331,489576210.58,137730700.83,1003997576.91
600892.SH,20030331,291825264.89,46284674.6,377373013.67
600008.SH,20030331,1239737106.93,753031771.01,5389848233.24
600037.SH,20030331,417920086.02,608165193.2,2177770006.38
600899.SH,20030331,364667046.21,7617021.02,719320377.56
600010.SH,20030331,4933020449.56,1781433104.04,8610748580.84
600038.SH,20030331,319897921.14,163864870.18,1048725198.8
600109.SH,20030331,109470856.01,86612006.64,292677281.82
600789.SH,20030331,1107665174.97,63796079.24,2392647780.97
600807.SH,20030331,283598942.17,3300203.74,359282784.4
600793.SH,20030331,707829165.41,27708394.6,778779816.35
600496.SH,20030331,97209205.22,129254297.16,343313122.79
600521.SH,20030331,121295333.02,529714375.49,743522762.56
600820.SH,20030331,4489708056.36,632731877.01,6238715503.55
600855.SH,20030331,84947909.0,54538391.65,309363164.17
600282.SH,20030331,1620624694.84,875688233.87,3461177910.17
600302.SH,20030331,358124492.89,400437366.44,1077623704.22
600303.SH,20030331,966097853.98,232024732.38,1619401926.08
600312.SH,20030331,429714611.67,201672954.76,1356106452.98
600357.SH,20030331,2777008743.22,385828444.44,4292548953.4
600355.SH,20030331,145096108.44,424067649.99,885991526.51
600382.SH,20030331,567982654.18,598120658.8,1098310058.68
600366.SH,20030331,466588956.46,90027986.57,1091295202.66
600388.SH,20030331,549396512.8,435534264.9,1211434690.64
600396.SH,20030331,533962427.61,155234069.8,1309054838.54
600456.SH,20030331,319241310.34,142234824.23,919730501.92
600782.SH,20030331,274398597.03,56446858.15,546686574.12
600714.SH,20030331,143170740.49,44891728.16,374332906.13
600531.SH,20030331,485618087.03,169970397.67,1011992482.0
600508.SH,20030331,628716746.12,567042987.1,2149533299.01
600692.SH,20030331,213015570.2,30587393.32,557588561.17
600704.SH,20030331,2105165072.44,395173405.66,3252481769.78
600724.SH,20030331,854178969.75,278787762.97,1472112463.84
600719.SH,20030331,992191484.49,101080913.92,1747909340.85
600750.SH,20030331,279467595.03,132740414.63,867242251.23
600881.SH,20030331,3317039401.16,367068747.71,5263627683.2
600863.SH,20030331,3571593181.02,486328474.18,8240515701.34
000020.SZ,20030331,185283934.81,51811744.82,479782712.72
000976.SZ,20030331,919911918.26,89770708.45,1964698488.07
000522.SZ,20030331,1967948957.69,237500373.73,2573138138.36
000738.SZ,20030331,447367951.35,202946413.91,1115700504.94
600253.SH,20030331,354443864.03,173010840.31,1152911933.5
600520.SH,20030331,85796059.85,62724350.52,374539860.91
600647.SH,20030331,105107619.47,1987011.58,86219804.97
600488.SH,20030331,620136934.44,152528976.14,1481592640.52
600675.SH,20030331,3456553518.65,740376195.82,5050556101.94
600586.SH,20030331,582015930.57,552278871.17,1106721316.89
600559.SH,20030331,263166960.82,214880078.2,594788050.32
600519.SH,20030331,803271179.95,1684957738.56,3903743856.26
000498.SZ,20030331,,,1669887496.95
000538.SZ,20030331,390206091.16,191919838.71,941748144.78
000532.SZ,20030331,63486642.57,77867102.57,540702466.29
000513.SZ,20030331,724709450.29,319563868.92,1856109788.08
000413.SZ,20030331,855308394.05,21645400.75,1530972261.87
000632.SZ,20030331,2080685702.64,96246049.46,2970131395.26
600069.SH,20030331,521225062.51,64032410.87,930091405.18
000639.SZ,20030331,121333300.48,58316075.58,216387571.66
600511.SH,20030331,408187111.28,312920494.28,850838569.28
600593.SH,20030331,57321676.24,167350694.01,379235546.51
600623.SH,20030331,4322233201.41,835843601.86,5400454784.7
600376.SH,20030331,540469912.85,472844693.6,1228707421.59
600297.SH,20030331,381349575.22,291239810.99,925315329.76
600730.SH,20030331,668604609.66,267649294.94,1084880139.95
600395.SH,20030331,208629323.88,448218615.07,1436718604.21
