ts_code,end_date,operate_profit,total_revenue
000403.SZ,20030331,10848909.76,121223427.01
000063.SZ,20030331,126520203.44,2169098256.52
600055.SH,20030331,3547226.74,74362036.14
000611.SZ,20030331,4904268.72,13793708.36
600155.SH,20030331,2949679.16,300175301.86
000918.SZ,20030331,10971050.1,252363238.9
600867.SH,20030331,10020559.25,47143387.36
600063.SH,20030331,17254905.57,279899430.61
000988.SZ,20030331,4926802.7,66133130.81
000409.SZ,20030331,-3841188.35,100000.0
000762.SZ,20030331,-1716745.79,43780245.8
600396.SH,20030331,60314849.51,198868379.08
600828.SH,20030331,7273997.54,344001316.35
600505.SH,20030331,6884158.74,37823106.37
600012.SH,20030331,91523653.02,216303451.85
000547.SZ,20030331,1889118.71,24174480.99
000596.SZ,20030331,26154079.0,180255151.0
000969.SZ,20030331,7707832.3,98700079.55
000920.SZ,20030331,18664551.02,139261384.4
000935.SZ,20030331,4178767.37,118254716.12
000415.SZ,20030331,-10582620.7,64296177.28
000790.SZ,20030331,3278435.85,32330345.36
000760.SZ,20030331,-567440.37,19685443.51
000042.SZ,20030331,21383722.28,470047730.3
600691.SH,20030331,-3266651.41,11390266.57
000533.SZ,20030331,7244817.4,269231228.99
000576.SZ,20030331,7039465.65,122233075.61
600211.SH,20030331,233254.78,12758415.2
600370.SH,20030331,14035662.54,150802891.37
000757.SZ,20030331,3387032.43,154756018.34
600581.SH,20030331,30368746.44,819333510.02
600607.SH,20030331,31941078.27,428387893.81
000537.SZ,20030331,-14552041.26,9709395.3
600612.SH,20030331,9605081.21,493780884.54
600137.SH,20030331,-7985653.46,5338923.66
600488.SH,20030331,23016770.38,156216103.64
000755.SZ,20030331,14783519.57,173578619.38
600865.SH,20030331,18516913.94,332560303.11
000676.SZ,20030331,1907153.77,54948076.33
000897.SZ,20030331,2537234.78,76294095.04
000155.SZ,20030331,36343217.57,251444385.48
000837.SZ,20030331,5098480.99,78197772.76
000759.SZ,20030331,10625479.08,969549390.71
000910.SZ,20030331,17295743.59,280898239.57
600620.SH,20030331,17487973.83,214620816.33
000860.SZ,20030331,14633170.49,308131534.57
000905.SZ,20030331,30394351.23,77000080.86
000952.SZ,20030331,5067652.53,53654652.07
600008.SH,20030331,-7378987.23,51471423.69
000900.SZ,20030331,21031285.29,115386268.63
000830.SZ,20030331,14238642.79,449957525.83
000800.SZ,20030331,65709814.49,1257380896.72
600820.SH,20030331,29979028.29,1004632961.55
600084.SH,20030331,11094640.18,321925200.15
600585.SH,20030331,164482924.0,882235666.0
