ts_code,ann_date,end_date,total_liab,money_cap,total_assets
000001.SZ,20120426,20120331,1289047642000.0,,1368005065000.0
000002.SZ,20120424,20120331,241315797685.36,39054424566.76,310436504322.24
000006.SZ,20120419,20120331,5317469577.7,479059910.25,8324651886.45
000008.SZ,20120427,20120331,3243468.39,42396468.17,77075617.93
000009.SZ,20120426,20120331,7857114770.84,1286050594.6,12048387984.37
000012.SZ,20120424,20120331,7103173904.0,527939927.0,14604727379.0
000021.SZ,20120427,20120331,6352807686.2,5190926137.45,10694863233.77
000025.SZ,20120425,20120331,385015293.18,45140079.51,583848155.14
000027.SZ,20120425,20120331,16032957534.74,4612157241.56,33198485349.59
000028.SZ,20120423,20120331,6524621108.04,769068141.0,8069831512.29
000030.SZ,20120418,20120331,64079095.24,1013231.85,65443969.3
000031.SZ,20120424,20120331,25994966270.4,4832676239.08,33214983273.69
000032.SZ,20120427,20120331,689887632.09,246041629.14,1545557493.99
000034.SZ,20120417,20120331,107578498.32,38273463.43,191982522.15
000039.SZ,20120425,20120331,42098444000.0,6876642000.0,63371505000.0
000046.SZ,20120427,20120331,15589805555.29,785791841.02,24043726229.64
000049.SZ,20120426,20120331,805898908.62,256893405.31,1242030655.25
000050.SZ,20120424,20120331,4944360286.48,742606677.33,7851965319.85
000060.SZ,20120427,20120331,7754967281.7,1382022798.62,14578336091.38
000061.SZ,20120427,20120331,5262786329.32,1617521332.14,9526457333.32
000062.SZ,20120425,20120331,3199456630.77,627776395.45,4974022252.17
000063.SZ,20120426,20120331,77030462000.0,14706500000.0,103497687000.0
000066.SZ,20120427,20120331,20912935216.13,1610782865.39,31231569168.22
000069.SZ,20120421,20120331,46487112230.73,6342100068.94,64822077243.44
000078.SZ,20120426,20120331,4067904735.04,831727929.93,5078776130.21
000088.SZ,20120423,20120331,430469032.13,1123857459.31,5522754938.26
000089.SZ,20120420,20120331,2282289325.06,1388877685.08,9328647741.51
000090.SZ,20120421,20120331,4478273279.72,814615396.66,7537160230.26
000099.SZ,20120424,20120331,939320036.32,273521954.17,2710718941.95
000100.SZ,20120427,20120331,51376679097.0,18877724759.0,70774789764.0
000155.SZ,20120427,20120331,1669070956.09,106476269.73,3054289932.95
000156.SZ,20120426,20120331,574968598.74,52971125.68,303422474.74
000157.SZ,20120427,20120331,39950291799.56,17705629543.81,77666483559.82
000158.SZ,20120425,20120331,3668037595.03,1180649067.88,6063937305.89
000301.SZ,20120427,20120331,894122897.69,359995151.6,3483930013.05
000338.SZ,20120424,20120331,32663236245.26,12859853682.48,62573965918.46
000333.SZ,20120426,20120331,64970768720.0,10446610770.0,94779757920.0
000400.SZ,20120427,20120331,4030589322.04,880247154.49,6952922012.0
