ts_code,end_date,total_liab,money_cap,total_assets
688981.SH,20060630,13310123407.0,,37819251975.0
601988.SH,20060630,4840480000000.0,29811000000.0,5226933000000.0
601975.SH,20060630,1021317163.0,248868779.88,2497395194.51
601916.SH,20060630,31479307798.0,26251704.0,33128561941.0
601699.SH,20060630,3707147431.92,1433558080.48,5438159572.65
601607.SH,20060630,4725911350.69,593658613.72,6845339382.14
601588.SH,20060630,6253760994.0,2434010503.0,10765753477.0
601398.SH,20060630,6725160000000.0,,7055477000000.0
601211.SH,20060630,29744232458.24,24236484423.54,33398817422.78
601168.SH,20060630,7106925959.27,1774021578.11,9772859206.79
601111.SH,20060630,49620106915.0,2818506676.0,72058486640.0
601006.SH,20060630,18594959161.0,4918707553.0,37023846114.0
601001.SH,20060630,3067496521.21,3142448914.01,6376864346.06
600999.SH,20060630,9886098535.08,8646867832.23,12043226027.21
600997.SH,20060630,2091597801.07,623747344.77,4562156568.94
600995.SH,20060630,686987118.2,55805674.17,1217103487.35
600993.SH,20060630,249181591.79,449299754.71,891264645.6
600992.SH,20060630,378617868.37,522818774.0,1091303961.77
600991.SH,20060630,3154217276.34,950627382.3,5185922849.14
600990.SH,20060630,150656840.55,138266143.68,453991549.48
600988.SH,20060630,239236215.89,194821.95,357592408.19
600987.SH,20060630,530232333.41,243222561.67,1642593369.3
600986.SH,20060630,1024647843.32,216927092.96,1613127959.02
600985.SH,20060630,25236382.1,172454949.66,316520420.41
600984.SH,20060630,415622036.8,31357415.71,793448604.85
600983.SH,20060630,103241321.1,220319433.2,622731512.15
600982.SH,20060630,159499403.37,54855069.05,513658136.37
600981.SH,20060630,941478777.7,389382657.2,1633166428.81
600980.SH,20060630,130266206.47,105112502.23,512120082.51
600979.SH,20060630,652084752.69,136504511.71,1126528919.15
600978.SH,20060630,748813931.74,577788531.72,1627054286.62
600976.SH,20060630,255572157.45,240462202.79,1020750296.65
600975.SH,20060630,47647714.1,291671836.39,519611216.16
600973.SH,20060630,904523608.98,234278943.46,1517187129.67
600971.SH,20060630,615867493.46,510076094.71,1559770565.53
600970.SH,20060630,4394233845.04,1635958437.12,5267643210.87
600969.SH,20060630,1209087041.72,198184379.51,1984785545.55
600967.SH,20060630,816824541.39,75132992.33,1304152774.28
600966.SH,20060630,1577121146.62,47934799.12,2962957970.35
600965.SH,20060630,122812301.88,50972037.38,618172640.69
600963.SH,20060630,2722149538.72,227763495.13,3816771808.79
600962.SH,20060630,433579859.26,85545492.63,1028976306.83
600961.SH,20060630,1875494863.83,292413756.4,2942835774.61
600960.SH,20060630,1010540746.65,299703379.35,1593428926.62
600900.SH,20060630,18135164505.55,732182682.23,40132812023.9
600898.SH,20060630,833196758.41,332205546.11,1175044070.32
600897.SH,20060630,47144082.45,317561150.07,1310904906.61
600896.SH,20060630,117609080.63,447156190.51,1200450147.12
600895.SH,20060630,1488243935.04,441394351.29,4106091996.57
600894.SH,20060630,3041223842.1,552601290.2,4619399443.67
600893.SH,20060630,492316700.52,62198633.97,1280339622.07
600892.SH,20060630,138279244.83,1998643.7,136217073.28
600891.SH,20060630,637201072.8,8807587.55,832986224.38
600890.SH,20060630,239773134.58,68837869.53,605569100.58
600889.SH,20060630,850963979.77,144939965.35,1503507819.32
600888.SH,20060630,894367428.67,55482996.62,1353042443.26
600887.SH,20060630,4023373397.01,1191646027.25,6783515960.49
600886.SH,20060630,6660508014.58,199103156.66,9407644548.77
600885.SH,20060630,552217401.47,80109930.44,763896756.02
600884.SH,20060630,1539258698.61,445876859.95,3197629912.88
600883.SH,20060630,204219445.63,119233471.04,511655035.93
600882.SH,20060630,1042489820.98,214395165.87,1569373573.24
600881.SH,20060630,5871525193.43,442862901.35,8546231733.13
600880.SH,20060630,305397955.81,93797951.52,775661676.56
600879.SH,20060630,1171678206.5,304038184.01,2482066493.3
600877.SH,20060630,2201265487.17,668045325.17,3344441718.98
600876.SH,20060630,1865694000.0,282722000.0,2739482000.0
600875.SH,20060630,6722643712.52,3296972432.24,8732322613.55
600874.SH,20060630,2714755000.0,827163000.0,5159903000.0
600873.SH,20060630,493096096.23,32993851.5,708009360.2
600872.SH,20060630,943204318.19,303171945.59,2413552010.81
600871.SH,20060630,1839258000.0,961212000.0,10159661000.0
600870.SH,20060630,3359615672.23,1102598068.96,4286480309.48
600869.SH,20060630,176288311.86,17819334.27,319047358.03
600868.SH,20060630,6299570633.01,364840797.19,9368283595.28
600867.SH,20060630,618681021.88,27381209.83,1992570990.88
600866.SH,20060630,540518329.22,107689640.01,1424060690.73
600865.SH,20060630,204024912.71,406945142.88,904421646.21
600864.SH,20060630,659806661.68,92523150.38,1165781298.17
600863.SH,20060630,13543635623.06,570312969.44,19658464335.15
600862.SH,20060630,903587298.63,31651938.22,1061294095.08
600861.SH,20060630,467377801.75,522890704.74,2388923130.74
600860.SH,20060630,922360159.15,100383009.78,2230542015.92
600859.SH,20060630,1459784255.9,886234402.07,3150399916.69
600858.SH,20060630,399014374.64,156355836.43,631068860.97
600857.SH,20060630,154759733.73,89770660.62,527548154.59
600856.SH,20060630,267516494.48,11760845.16,617934083.79
600855.SH,20060630,193883529.85,318908013.74,810148207.0
600854.SH,20060630,1264556842.72,277556874.98,4612662744.2
600853.SH,20060630,2071149821.85,161554654.87,2996624839.01
600852.SH,20060630,706481832.51,79869665.03,156793814.19
600851.SH,20060630,1555002790.45,444763664.67,4000485159.91
600850.SH,20060630,366269053.26,69848853.09,623245216.8
600848.SH,20060630,834888506.4,79661911.58,966017294.85
600847.SH,20060630,87345936.73,5140546.25,108779681.39
600846.SH,20060630,1438385802.73,316815662.1,2031365170.43
600845.SH,20060630,454280486.14,193343837.15,955805568.54
600844.SH,20060630,376923596.84,149407737.65,457806322.01
600843.SH,20060630,1754133890.12,350125185.03,2413979045.84
600842.SH,20060630,435303277.92,16471045.07,639497220.8
600841.SH,20060630,1719870645.08,587293165.88,3730541391.45
600840.SH,20060630,1670443032.38,314656181.85,2105334797.64
600839.SH,20060630,6606223388.29,1715823980.78,15638652679.03
600838.SH,20060630,479135029.75,98936985.96,1030820897.35
600837.SH,20060630,255677834.96,66817761.62,1035687942.8
600836.SH,20060630,931827225.14,80065414.49,1266776644.7
600835.SH,20060630,3088273985.1,3310047895.77,7908550177.08
600834.SH,20060630,198540575.45,3858350.67,1023665797.62
600833.SH,20060630,114438906.93,48308569.47,353560686.88
600832.SH,20060630,1921810345.78,344599645.44,6044108122.73
600831.SH,20060630,102549820.05,35600121.5,321862339.46
600830.SH,20060630,571782033.26,242450062.24,1205388806.8
600829.SH,20060630,1214998078.55,349491356.36,2208383952.06
600828.SH,20060630,894604920.42,96405319.73,1100154407.91
600827.SH,20060630,5839751467.74,1328431662.88,9229471744.28
600826.SH,20060630,360753623.21,159063604.3,903525767.69
600825.SH,20060630,497552874.04,398842753.22,1409789929.12
600824.SH,20060630,940679597.28,215669419.28,1813539522.14
600823.SH,20060630,2558761124.09,857770249.34,3668989674.01
600822.SH,20060630,2289459325.73,477373440.14,2911875511.82
600821.SH,20060630,632040658.42,331077437.17,1258670630.6
600820.SH,20060630,6992615198.57,748812136.05,9008002643.2
