ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta,comp_type,report_type,end_type
301552.SZ,20240627,20240627.0,20231231,117671419.77,75727979.22,,,
301603.SZ,20240621,20240621.0,20231231,176647513.87,81232649.67,,,
603285.SH,20240618,20240618.0,20231231,203759189.26,9962891.18,,,
603350.SH,20240614,20240614.0,20231231,371759640.27,50337027.05,,,
301580.SZ,20240606,20240606.0,20231231,140091445.87,33197443.13,,,
603381.SH,20240606,20240606.0,20231231,-1237049833.71,1541989578.83,,,
301565.SZ,20240531,20240531.0,20231231,372072014.28,238337307.55,,,
300784.SZ,20240524,20240524.0,20231231,87906874.97,135675734.87,,,
688692.SH,20240523,20240523.0,20231231,345752325.79,78829387.77,,,
301392.SZ,20240516,20240516.0,20231231,-7739176.94,23572498.97,,,
300202.SZ,20240501,20240501,20231231,-63098848.58,1161022.7,1,1,4
000540.SZ,20240501,20240501,20231231,-576223154.72,27153028.1,1,1,4
600086.SH,20240501,20240501,20231231,-94141.11,,1,1,4
000046.SZ,20240501,20240501,20231231,6475716.02,64047008.51,1,1,4
603555.SH,20240501,20240501,20231231,-61742234.58,105118072.03,1,1,4
600393.SH,20240501,20240501,20231231,-38046036.8,3151.0,1,1,4
600466.SH,20240501,20240501,20231231,-611478430.01,29097.0,1,1,4
600978.SH,20240501,20240501,20231231,-3085244.61,,1,1,4
002520.SZ,20240430,20240430.0,20231231,324882127.25,228541788.37,,,
920571.BJ,20240430,20240430.0,20231231,161385190.37,250463674.75,,,
600438.SH,20240430,20240430.0,20231231,30679303971.17,36452219440.59,,,
600501.SH,20240430,20240430.0,20231231,292555212.32,58264398.95,,,
920058.BJ,20240430,20240430.0,20231231,-3052993.67,71955081.36,,,
600345.SH,20240430,20240430.0,20231231,-15492231.9,67604305.86,,,
688418.SH,20240430,20240430.0,20231231,-9870947.82,54397910.38,,,
002104.SZ,20240430,20240430.0,20231231,213407740.79,69006919.38,,,
603306.SH,20240430,20240430.0,20231231,230511174.15,342539107.49,,,
000938.SZ,20240430,20240430.0,20231231,-1857228065.8,940567762.72,,,
688282.SH,20240430,20240430.0,20231231,3570823.86,58002078.94,,,
920729.BJ,20240430,20240430.0,20231231,31061874.03,5296793.47,,,
920152.BJ,20240430,20240430.0,20231231,12345700.93,400860714.41,,,
688186.SH,20240430,20240430.0,20231231,-794950744.82,960911513.06,,,
920407.BJ,20240430,20240430.0,20231231,31818592.39,9940672.66,,,
000936.SZ,20240430,20240430.0,20231231,-71380315.44,52713767.93,,,
600343.SH,20240430,20240430.0,20231231,-117432789.99,106633978.31,,,
920985.BJ,20240430,20240430.0,20231231,253917332.52,334638991.92,,,
002061.SZ,20240430,20240430.0,20231231,571390330.08,941938228.07,,,
002780.SZ,20240430,20240430.0,20231231,54110515.12,21867374.77,,,
002375.SZ,20240430,20240430.0,20231231,204373082.35,27511617.15,,,
601606.SH,20240430,20240430.0,20231231,-76545432.74,111787101.7,,,
920802.BJ,20240430,20240430.0,20231231,36752457.46,19496437.83,,,
002318.SZ,20240430,20240430.0,20231231,1759199313.73,447567274.02,,,
000096.SZ,20240430,20240430.0,20231231,49591627.6,1239320.73,,,
603086.SH,20240430,20240430.0,20231231,-890425.9,191733057.52,,,
002639.SZ,20240430,20240430.0,20231231,75773083.46,215796264.62,,,
600897.SH,20240430,20240430.0,20231231,613228861.26,52443385.04,,,
601877.SH,20240430,20240430.0,20231231,4140356000.61,4363713068.3,,,
600966.SH,20240430,20240430.0,20231231,2118595680.21,540999787.58,,,
002178.SZ,20240430,20240430.0,20231231,28238950.09,43518955.69,,,
300572.SZ,20240430,20240430.0,20231231,64253954.93,16712670.12,,,
603276.SH,20240430,20240430.0,20231231,32832187.62,72822074.64,,,
601212.SH,20240430,20240430.0,20231231,2478767080.87,1457069672.81,,,
600900.SH,20240430,20240430.0,20231231,64718720441.75,12232564467.8,,,
601010.SH,20240430,20240430.0,20231231,683466221.44,201616999.15,,,
601700.SH,20240430,20240430.0,20231231,2183944.62,109961293.95,,,
603816.SH,20240430,20240430.0,20231231,2442793282.26,2219217395.53,,,
603883.SH,20240430,20240430.0,20231231,2729838947.0,620865593.0,,,
688192.SH,20240430,20240430.0,20231231,-967882951.13,32128122.11,,,
688596.SH,20240430,20240430.0,20231231,115540147.25,360180174.61,,,
603378.SH,20240430,20240430.0,20231231,437631546.39,262624412.06,,,
002795.SZ,20240430,20240430.0,20231231,23420977.21,241459903.82,,,
002157.SZ,20240430,20240430.0,20231231,-1383413577.41,652163252.99,,,
603908.SH,20240430,20240430.0,20231231,278639823.35,74755123.49,,,
603879.SH,20240430,20240430.0,20231231,-43907010.47,70711838.42,,,
688623.SH,20240430,20240430.0,20231231,101149786.75,87317003.18,,,
002442.SZ,20240430,20240430.0,20231231,127773263.63,415418158.55,,,
920252.BJ,20240430,20240430.0,20231231,8118271.63,20948545.76,,,
600187.SH,20240430,20240430.0,20231231,52581260.24,23796348.28,,,
920639.BJ,20240430,20240430.0,20231231,132323558.48,43752702.51,,,
688178.SH,20240430,20240430.0,20231231,-132844895.44,186984534.43,,,
600983.SH,20240430,20240430.0,20231231,60959034.89,71711474.27,,,
000035.SZ,20240430,20240430.0,20231231,480813852.54,2410284152.99,,,
688590.SH,20240430,20240430.0,20231231,85943227.17,204552243.49,,,
600366.SH,20240430,20240430.0,20231231,1086899198.6,117104053.72,,,
603690.SH,20240430,20240430.0,20231231,-811240297.48,648638534.22,,,
002256.SZ,20240430,20240430.0,20231231,19268434.85,21672491.89,,,
600569.SH,20240430,20240430.0,20231231,2537010586.34,1284693195.35,,,
002605.SZ,20240430,20240430.0,20231231,450266905.97,246306814.86,,,
000582.SZ,20240430,20240430.0,20231231,2155253894.42,3025882142.25,,,
000525.SZ,20240430,20240430.0,20231231,532909196.58,49640692.68,,,
000425.SZ,20240430,20240430.0,20231231,3570913424.62,5966783609.7,,,
603666.SH,20240430,20240430.0,20231231,25417483.36,319645672.61,,,
002548.SZ,20240430,20240430.0,20231231,124962731.98,341780488.35,,,
688349.SH,20240430,20240430.0,20231231,1089104000.0,3753572000.0,,,
920169.BJ,20240430,20240430.0,20231231,32671349.51,19626042.76,,,
920970.BJ,20240430,20240430.0,20231231,7682982.67,37528439.1,,,
002600.SZ,20240430,20240430.0,20231231,5295286916.67,2281568794.98,,,
600480.SH,20240430,20240430.0,20231231,1357138978.25,782183103.49,,,
920198.BJ,20240430,20240430.0,20231231,-117131151.53,22782589.28,,,
002272.SZ,20240430,20240430.0,20231231,88261789.72,20497914.44,,,
000830.SZ,20240430,20240430.0,20231231,3864742798.58,3489322973.65,,,
002513.SZ,20240430,20240430.0,20231231,-383302095.05,468355550.91,,,
603818.SH,20240430,20240430.0,20231231,773092089.69,60332918.42,,,
600500.SH,20240430,20240430.0,20231231,1704779127.1,4278955564.95,,,
002124.SZ,20240430,20240430.0,20231231,264405194.03,600090056.28,,,
003016.SZ,20240430,20240430.0,20231231,309205414.86,194816438.58,,,
002269.SZ,20240430,20240430.0,20231231,-189991360.41,29481915.38,,,
603260.SH,20240430,20240430.0,20231231,-790203065.16,18656693427.24,,,
688065.SH,20240430,20240430.0,20231231,569451269.46,1569780677.33,,,
688239.SH,20240430,20240430.0,20231231,142789304.95,220822874.26,,,
920057.BJ,20240430,20240430.0,20231231,-82480494.25,28238319.77,,,
000887.SZ,20240430,20240430.0,20231231,1444741206.72,1033758824.03,,,
603638.SH,20240430,20240430.0,20231231,11610986.84,126390257.09,,,
002558.SZ,20240430,20240430.0,20231231,1125072143.78,88632824.0,,,
688237.SH,20240430,20240430.0,20231231,-65815262.12,131615254.56,,,
603358.SH,20240430,20240430.0,20231231,338043501.97,283767978.73,,,
600668.SH,20240430,20240430.0,20231231,42428866.33,237462825.79,,,
920455.BJ,20240430,20240430.0,20231231,17489264.24,10245238.08,,,
600540.SH,20240430,20240430.0,20231231,-429064381.6,124276429.7,,,
601012.SH,20240430,20240430.0,20231231,8117363683.48,9255563996.45,,,
920122.BJ,20240430,20240430.0,20231231,64069750.14,36568086.91,,,
000919.SZ,20240430,20240430.0,20231231,158923988.43,186251459.4,,,
600609.SH,20240430,20240430.0,20231231,850791471.93,67358112.12,,,
605228.SH,20240430,20240430.0,20231231,374544118.02,223096670.6,,,
688017.SH,20240430,20240430.0,20231231,149288530.45,76017167.67,,,
688363.SH,20240430,20240430.0,20231231,699648201.22,1030331002.43,,,
002086.SZ,20240430,20240430.0,20231231,-46190507.48,15625817.29,,,
603098.SH,20240430,20240430.0,20231231,11148205.19,22139359.6,,,
002583.SZ,20240430,20240430.0,20231231,685852686.91,366510608.35,,,
605100.SH,20240430,20240430.0,20231231,-55298181.9,101826396.04,,,
603369.SH,20240430,20240430.0,20231231,2800318233.1,2194366711.16,,,
002031.SZ,20240430,20240430.0,20231231,-116894615.75,482529508.61,,,
688072.SH,20240430,20240430.0,20231231,-1657342652.77,480826066.54,,,
300537.SZ,20240430,20240430.0,20231231,26349409.51,58829434.97,,,
688686.SH,20240430,20240430.0,20231231,201586355.25,123640288.28,,,
000981.SZ,20240430,20240430.0,20231231,-657693036.56,454002775.22,,,
001330.SZ,20240430,20240430.0,20231231,-78588920.34,141424335.41,,,
688075.SH,20240430,20240430.0,20231231,-623082613.12,336769017.41,,,
002203.SZ,20240430,20240430.0,20231231,-776344866.46,2222288461.8,,,
603379.SH,20240430,20240430.0,20231231,483813048.71,648699261.14,,,
002217.SZ,20240430,20240430.0,20231231,263877306.24,266004765.4,,,
688269.SH,20240430,20240430.0,20231231,174873877.5,233523740.15,,,
920378.BJ,20240430,20240430.0,20231231,11745941.28,22239442.6,,,
002747.SZ,20240430,20240430.0,20231231,29877272.69,416042524.54,,,
600612.SH,20240430,20240430.0,20231231,7211579960.46,148901364.69,,,
600267.SH,20240430,20250826.0,20231231,1456637142.57,240038636.65,,,
600517.SH,20240430,20240430.0,20231231,803221369.72,196018979.31,,,
603283.SH,20240430,20240430.0,20231231,1374221646.1,383727784.96,,,
600032.SH,20240430,20240430.0,20231231,2460019850.71,4167528967.61,,,
688485.SH,20240430,20240430.0,20231231,21454620.83,16281161.47,,,
002251.SZ,20240430,20240430.0,20231231,-1352351463.82,423379861.05,,,
000571.SZ,20240430,20240430.0,20231231,308178169.69,82747467.73,,,
002783.SZ,20240430,20240430.0,20231231,488934555.96,484364176.68,,,
603808.SH,20240430,20240430.0,20231231,479634617.44,96909073.39,,,
600768.SH,20240430,20240430.0,20231231,-17837940.14,2936373.32,,,
688591.SH,20240430,20240430.0,20231231,150949854.64,47344768.8,,,
600305.SH,20240430,20240430.0,20231231,248452397.72,332308408.48,,,
002632.SZ,20240430,20240430.0,20231231,238892567.0,53700414.31,,,
688298.SH,20240430,20240430.0,20231231,-1645590530.62,996047135.96,,,
688525.SH,20240430,20240430.0,20231231,-1966435419.15,416343658.35,,,
603387.SH,20240430,20240430.0,20231231,333220661.81,258127736.58,,,
688193.SH,20240430,20240430.0,20231231,17191765.24,20389439.24,,,
002514.SZ,20240430,20240430.0,20231231,-118691789.79,408697388.86,,,
920578.BJ,20240430,20240430.0,20231231,7911410.34,8553191.87,,,
605303.SH,20240430,20240430.0,20231231,-105067600.38,6236675.02,,,
603717.SH,20240430,20240608.0,20231231,-175930450.01,84544952.79,,,
688001.SH,20240430,20240430.0,20231231,137491289.73,505450651.82,,,
000066.SZ,20240430,20240430.0,20231231,437124077.82,834671486.14,,,
688159.SH,20240430,20240430.0,20231231,-222835247.02,42861347.04,,,
603365.SH,20240430,20240430.0,20231231,492987278.67,31625520.17,,,
600778.SH,20240430,20240430.0,20231231,265416257.62,57866400.1,,,
600023.SH,20240430,20240430.0,20231231,11477290813.59,9029939545.06,,,
000803.SZ,20240430,20240430.0,20231231,770346036.91,622610880.93,,,
601611.SH,20240430,20240430.0,20231231,-315047692.52,3100173960.75,,,
002607.SZ,20240430,20240430.0,20231231,-800064915.87,3043230.73,,,
002575.SZ,20240430,20240430.0,20231231,19073578.29,6439.0,,,
002739.SZ,20240430,20240430.0,20231231,4423288820.73,589812967.03,,,
300737.SZ,20240430,20240430.0,20231231,191826903.51,508412824.34,,,
688275.SH,20240430,20240430.0,20231231,-1558051064.93,4052346543.52,,,
600217.SH,20240430,20240430.0,20231231,63565358.5,119379108.64,,,
002626.SZ,20240430,20240430.0,20231231,658652838.62,251785434.51,,,
603188.SH,20240430,20240430.0,20231231,-201876989.33,31459529.85,,,
603823.SH,20240430,20240430.0,20231231,337593339.92,96517124.02,,,
603319.SH,20240430,20240430.0,20231231,205199330.98,306124804.46,,,
603589.SH,20240430,20240430.0,20231231,910679595.14,290071516.51,,,
002707.SZ,20240430,20240430.0,20231231,169918987.17,32749245.05,,,
603630.SH,20240430,20240430.0,20231231,146826829.83,40892633.72,,,
688141.SH,20240430,20240430.0,20231231,-291425072.33,124648115.69,,,
002392.SZ,20240430,20240430.0,20231231,-160165887.9,61537105.06,,,
603728.SH,20240430,20240430.0,20231231,203139252.34,194984843.12,,,
603316.SH,20240430,20240430.0,20231231,83236293.01,2136478.64,,,
000720.SZ,20240430,20240430.0,20231231,-57715418.61,7293856.48,,,
920895.BJ,20240430,20240430.0,20231231,-9108199.86,34621115.17,,,
920266.BJ,20240430,20240430.0,20231231,114686505.28,39701155.3,,,
002628.SZ,20240430,20240430.0,20231231,113474075.0,13464759.78,,,
600143.SH,20240430,20240430.0,20231231,2406296907.89,4323495618.95,,,
002846.SZ,20240430,20240430.0,20231231,135986632.38,500573277.08,,,
000935.SZ,20240430,20240430.0,20231231,309272676.46,25280409.27,,,
002735.SZ,20240430,20240430.0,20231231,98019219.38,109757275.34,,,
605069.SH,20240430,20240430.0,20231231,70070255.08,1495680.17,,,
603538.SH,20240430,20240430.0,20231231,9133098.81,219544552.15,,,
301372.SZ,20240430,20240430.0,20231231,-184119218.34,126937408.28,,,
002081.SZ,20240430,20240430.0,20231231,343811579.49,75420981.49,,,
002153.SZ,20240430,20240430.0,20231231,63453948.63,469907667.4,,,
688059.SH,20240430,20240430.0,20231231,2515907.12,260612375.0,,,
603356.SH,20240430,20240430.0,20231231,139816585.86,41767744.56,,,
002570.SZ,20240430,20240430.0,20231231,413551954.78,80638332.09,,,
000928.SZ,20240430,20240430.0,20231231,1368142468.31,10592614.27,,,
601021.SH,20240430,20240430.0,20231231,6694171165.0,3205250079.0,,,
688155.SH,20240430,20240430.0,20231231,-58560778.96,239171762.98,,,
000506.SZ,20240430,20241127.0,20231231,-16060081.72,15735697.52,,,
000559.SZ,20240430,20240430.0,20231231,1204481079.19,376480792.04,,,
002196.SZ,20240430,20240430.0,20231231,166714599.76,326431337.11,,,
605288.SH,20240430,20240430.0,20231231,235322403.7,92281008.04,,,
000100.SZ,20240430,20240430.0,20231231,25314756000.0,29574296000.0,,,
688112.SH,20240430,20240430.0,20231231,106268694.18,21199716.84,,,
000651.SZ,20240430,20240430.0,20231231,56398426354.17,5425734302.92,,,
000426.SZ,20240430,20240430.0,20231231,1749643341.0,657792017.76,,,
688247.SH,20240430,20240430.0,20231231,12958036.7,38956069.05,,,
000731.SZ,20240430,20240430.0,20231231,369542239.18,151519284.41,,,
002027.SZ,20240430,20240430.0,20231231,7677996753.6,273311792.8,,,
603628.SH,20240430,20240430.0,20231231,54050232.65,243416014.24,,,
603887.SH,20240430,20240430.0,20231231,660140663.57,211202477.58,,,
