ts_code,ann_date,end_date,total_liab,money_cap,total_assets
002665.SZ,20250628,20241231,3027164861.03,328770241.81,7601509542.78
600930.SH,20250627,20241231,324469451496.0,13280694817.0,444090216404.0
301630.SZ,20250627,20241231,708334430.17,91056940.73,1506755252.24
001388.SZ,20250612,20241231,679535855.84,364435043.81,1532860440.1
603400.SH,20250530,20241231,617144249.57,352105296.77,1352230502.39
301678.SZ,20250530,20241231,127897527.56,399230342.57,1359933194.74
301590.SZ,20250515,20241231,773109672.08,713457587.22,1797429776.82
600811.SH,20250513,20241231,19409731980.44,1191240976.27,34288623872.51
001390.SZ,20250509,20241231,498483534.82,173472837.52,1412184830.99
603555.SH,20250501,20241231,526513196.62,11849903.0,1305426376.03
000540.SZ,20250501,20241231,143868865387.19,2649694201.26,113818961772.69
000046.SZ,20250501,20241231,94812538958.84,1272197785.45,52524622619.18
002308.SZ,20250501,20241231,239516242.24,263474392.39,2004874543.34
002411.SZ,20250501,20241231,7190882342.52,164336027.97,11011656998.62
600112.SH,20250501,20241231,1434660015.48,6181254.65,1130642663.81
000961.SZ,20250501,20241231,156237283498.17,3185354383.52,164611053007.85
600086.SH,20250501,20241231,17283184550.26,6820190.22,6039288363.67
000806.SZ,20250501,20241231,2394787559.33,29816422.06,1232846218.49
600277.SH,20250501,20241231,11780139626.83,3106003665.79,29805468270.07
600220.SH,20250501,20241231,2143195154.19,106433494.23,3074135530.27
920122.BJ,20250430,20241231,51694561.17,201025323.38,397178868.98
601138.SH,20250430,20241231,164387028000.0,72433675000.0,317523519000.0
603378.SH,20250430,20241231,5031692385.66,582605618.78,6341138711.37
688418.SH,20250430,20241231,922815801.5,318657749.04,1948633609.09
000785.SZ,20250430,20241231,28714236374.57,2661363262.96,49675287134.19
920974.BJ,20250430,20241231,148669835.46,133096240.53,784478777.76
688618.SH,20250430,20241231,143136699.22,296914156.93,1004468958.58
600438.SH,20250430,20241231,137997611563.26,16448454772.62,195916763061.99
600206.SH,20250430,20241231,2032886426.31,1809546949.92,6503356155.69
600072.SH,20250430,20241231,36255324965.72,11315494896.22,48103895139.9
600366.SH,20250430,20241231,3090882960.51,1050793047.71,9023322287.45
688079.SH,20250430,20241231,1641867096.02,142333629.28,3038469699.24
601012.SH,20250430,20241231,91443923169.18,53156782586.47,152844602368.05
603358.SH,20250430,20241231,3076000463.07,807151275.92,6805289773.43
605388.SH,20250430,20241231,548716746.59,244841096.47,2313498343.1
301297.SZ,20250430,20241231,298248943.7,381649281.97,1809811858.88
603381.SH,20250430,20241231,7005541475.33,1050653004.39,10757027275.11
688017.SH,20250430,20241231,325081438.37,1524699139.2,3755317295.17
603567.SH,20250430,20241231,4421565792.02,1053304072.43,12712631463.5
603226.SH,20250430,20241231,431269357.2,81176203.39,1434868405.0
600732.SH,20250430,20241231,29569744711.96,1913920238.81,34523006308.21
603369.SH,20250430,20241231,8768246857.3,6158045490.18,24221898385.69
600234.SH,20250430,20241231,382792395.18,61110222.74,870920562.88
603335.SH,20250430,20241231,841661448.4,63838138.87,1251695374.87
600764.SH,20250430,20241231,3330712049.86,2444016524.4,11744280517.87
600345.SH,20250430,20241231,1135426718.09,959100592.47,4668931685.57
688075.SH,20250430,20241231,569523608.49,467922697.94,5769310895.27
688458.SH,20250430,20241231,107815722.98,589077962.08,1996913482.37
688386.SH,20250430,20241231,314263861.41,27593494.46,1088614446.9
603616.SH,20250430,20241231,1451385501.86,112107087.17,1683168504.7
600779.SH,20250430,20241231,3984975690.71,2124097708.35,9172734353.67
600481.SH,20250430,20241231,22953774837.57,6080735908.33,27731165581.57
688218.SH,20250430,20241231,868910501.39,154400999.93,1808924637.63
920469.BJ,20250430,20241231,665495919.75,92914025.66,1132445875.32
002538.SZ,20250430,20241231,1072571507.23,249631531.89,6385009733.97
600783.SH,20250430,20241231,4230025016.77,365681232.54,8974147453.89
600004.SH,20250430,20241231,8405960744.12,4730921314.69,26997934835.04
600186.SH,20250430,20241231,2123553737.57,1730135915.98,3639292952.43
603880.SH,20250430,20241231,772141846.66,50004144.17,1056553004.6
688625.SH,20250430,20241231,1927577592.28,466930862.41,3288312349.55
600521.SH,20250430,20241231,11241320819.01,1536570418.11,20261354969.92
688168.SH,20250430,20241231,646908015.53,467517111.0,1783686923.54
600900.SH,20250430,20241231,344116086078.58,6555341578.63,566071979792.34
920207.BJ,20250430,20241231,276133999.56,71942777.34,573314914.52
601678.SH,20250430,20241231,11573743799.96,758946702.73,22956458805.29
688709.SH,20250430,20241231,839839462.98,1006379793.38,3669593588.18
688206.SH,20250430,20241231,493433555.61,1216924264.02,2465703479.4
603798.SH,20250430,20241231,204359564.37,351983839.86,1383889809.13
688193.SH,20250430,20241231,82478947.62,261582058.68,994358320.65
603283.SH,20250430,20241231,2756678009.97,778099956.01,5960756581.36
688525.SH,20250430,20241231,5530187818.32,794021753.2,7960956058.14
688559.SH,20250430,20241231,8281185882.73,1655983071.37,11498956762.63
688298.SH,20250430,20241231,1303147089.9,3081496804.8,8094580246.54
600867.SH,20250430,20241231,978084292.41,586595200.23,7378510669.69
002667.SZ,20250430,20241231,927679157.4,110521773.69,1664046516.19
688275.SH,20250430,20241231,12088654080.57,2918703772.52,17676221687.15
688023.SH,20250430,20241231,2509430446.96,1714523360.53,5035768395.71
600272.SH,20250430,20241231,835867649.79,105005688.11,1484859580.95
603863.SH,20250430,20241231,833929491.43,61945495.51,1302416813.07
600215.SH,20250430,20241231,1585033970.24,168517430.2,3586449004.7
600579.SH,20250430,20241231,2103764041.61,283378357.38,3778540856.98
920266.BJ,20250430,20241231,219970089.73,101396563.47,1145047375.03
920895.BJ,20250430,20241231,31272222.01,84779595.83,229682332.9
300078.SZ,20250430,20241231,1600932000.91,415200644.88,2189795268.31
600489.SH,20250430,20241231,23066312116.84,10978262688.04,55638663702.8
605055.SH,20250430,20241231,1613996984.14,329099827.35,2779453668.6
688135.SH,20250430,20241231,1471124200.91,445605330.49,2592747635.77
920006.BJ,20250430,20241231,225523106.33,39347492.18,546730754.98
688001.SH,20250430,20241231,1839965465.65,515756464.83,5263978646.05
600458.SH,20250430,20241231,13691767973.79,1933608257.85,20493114404.24
600793.SH,20250430,20241231,3089432397.6,123381269.67,3369366773.86
920062.BJ,20250430,20241231,1234726149.49,176668076.35,1952822443.45
600905.SH,20250430,20241231,253224899472.07,5430514434.02,356871426700.32
603628.SH,20250430,20241231,1767105156.01,350271421.86,3052180592.24
688247.SH,20250430,20241231,180299755.44,225785781.43,1453304093.2
605288.SH,20250430,20241231,618037358.46,671379598.04,2841523646.24
688165.SH,20250430,20241231,1949129950.28,787649177.22,3639568590.03
603520.SH,20250430,20241231,3411168190.27,603354765.34,6045615210.3
603366.SH,20250430,20241231,3136338273.76,752528112.44,7341507174.58
600847.SH,20250430,20241231,72489544.04,90054323.43,620119188.7
603990.SH,20250430,20241231,2359264396.45,119336851.27,3164052059.39
605179.SH,20250430,20241231,1658584172.89,373235302.92,2754515418.51
605366.SH,20250430,20241231,1995847080.21,887106869.49,4097165919.14
603722.SH,20250430,20241231,324448874.41,290757267.91,1257010925.87
688246.SH,20250430,20241231,967121619.64,403582496.06,2487288265.92
603168.SH,20250430,20241231,516587993.08,82787450.93,2106253035.91
688303.SH,20250430,20241231,4042508028.88,5007486216.64,44200249316.2
600682.SH,20250430,20241231,7131560143.84,4831325384.29,26225455084.58
601816.SH,20250430,20241231,59414300151.59,10191011532.7,284662650232.54
603197.SH,20250430,20241231,7266508521.61,1264152059.3,10807979962.49
600150.SH,20250430,20241231,126710366678.52,63680943767.55,181976769308.99
600567.SH,20250430,20241231,35225075783.62,3302735128.6,52055496537.72
601021.SH,20250430,20241231,26454116508.0,10223808981.0,43835011780.0
688396.SH,20250430,20241231,4810876487.55,8682943010.4,29106829546.42
920575.BJ,20250430,20241231,991058533.37,77769391.81,1543733440.51
688599.SH,20250430,20241231,91692867973.0,22502712752.77,123934811957.87
920832.BJ,20250430,20241231,260116442.98,178534875.2,1012606997.0
920455.BJ,20250430,20241231,27062637.69,103298514.21,374787624.84
603322.SH,20250430,20241231,2478902670.49,44406225.4,2736848750.38
603207.SH,20250430,20241231,168213793.02,883430759.69,1402448475.0
600807.SH,20250430,20241231,2216347924.76,143538348.1,2594051414.27
920057.BJ,20250430,20241231,980716490.61,149735777.66,1688033515.61
603638.SH,20250430,20241231,3301212756.71,981116143.62,6859807618.48
688223.SH,20250430,20241231,87188831757.13,30300552737.93,121109877893.38
600592.SH,20250430,20241231,1187035615.07,423516099.87,3646335677.48
688710.SH,20250430,20241231,817421758.29,1369560001.57,3219540808.87
688348.SH,20250430,20241231,968764195.12,941137361.03,4618147736.95
603959.SH,20250430,20241231,2659683533.55,244309045.12,2817617437.15
300437.SZ,20250430,20241231,1122212166.91,401610338.55,2561540628.45
600408.SH,20250430,20241231,3022833011.85,134166816.64,4594981000.17
603208.SH,20250430,20241231,2430004626.25,681429219.64,3742524202.62
600642.SH,20250430,20241231,55741116308.58,13956020867.61,101665731911.61
600307.SH,20250430,20241231,39628325103.79,3039802508.02,47187699382.09
603488.SH,20250430,20241231,495080870.37,160390031.32,1604030568.64
688189.SH,20250430,20241231,344132614.55,490270275.37,1222438490.23
688051.SH,20250430,20241231,314527617.77,80346375.99,1026321194.98
600569.SH,20250430,20241231,37738759424.65,5115399888.91,42159583297.84
300626.SZ,20250430,20241231,457495871.97,68299677.06,972935829.14
