ts_code,ann_date,end_date,operate_profit
000001.SZ,20110427,20110331,3059957000.0
000002.SZ,20110420,20110331,1648888822.88
000006.SZ,20110422,20110331,71303737.72
000008.SZ,20110423,20110331,-280455.05
000009.SZ,20110427,20110331,174611817.1
000012.SZ,20110422,20110331,516018257.0
000021.SZ,20110430,20110331,45455837.41
000025.SZ,20110425,20110331,455659.94
000027.SZ,20110427,20110331,330974033.92
000028.SZ,20110429,20110331,112683601.76
000030.SZ,20110427,20110331,-625232.73
000031.SZ,20110427,20110331,142635631.23
000032.SZ,20110428,20110331,20245083.23
000034.SZ,20110419,20110331,4092867.44
000039.SZ,20110426,20110331,1725546000.0
000046.SZ,20110429,20110331,-42941123.0
000049.SZ,20110428,20110331,41012449.02
000050.SZ,20110426,20110331,6743745.84
000060.SZ,20110429,20110331,213147155.13
000061.SZ,20110429,20110331,21864631.45
000062.SZ,20110428,20110331,23266017.09
000063.SZ,20110420,20110331,66775000.0
000066.SZ,20110430,20110331,201894487.84
000069.SZ,20110430,20110331,383709609.2
000078.SZ,20110420,20110331,47638762.53
000088.SZ,20110427,20110331,187011503.79
000089.SZ,20110419,20110331,229366566.25
000090.SZ,20110419,20110331,165283008.01
000099.SZ,20110426,20110331,42744605.91
000100.SZ,20110430,20110331,263190120.0
000155.SZ,20110420,20110331,21999404.19
000156.SZ,20110427,20110331,893506.86
000157.SZ,20110430,20110331,2311659735.86
000158.SZ,20110427,20110331,16507249.04
000301.SZ,20110430,20110331,19116070.0
000333.SZ,20110429,20110331,1112410402.73
000338.SZ,20110422,20110331,2596357752.65
000400.SZ,20110428,20110331,15135892.6
000401.SZ,20110430,20110331,42695655.52
000402.SZ,20110429,20110331,901011162.9
000403.SZ,20110430,20110331,43109453.71
000408.SZ,20110430,20110331,2433784.15
000413.SZ,20110428,20110331,-6710503.12
000415.SZ,20110423,20110331,-7552764.25
000417.SZ,20110422,20110331,348920221.27
000418.SZ,20110426,20110331,176354743.03
000423.SZ,20110420,20110331,321276198.31
000425.SZ,20110428,20110331,1195468894.91
000426.SZ,20110426,20110331,-17020405.12
000429.SZ,20110430,20110331,115396255.17
000488.SZ,20110428,20110331,227797329.56
000501.SZ,20110430,20110331,225452934.5
000503.SZ,20110429,20110331,1020192.1
000511.SZ,20110415,20110331,12569293.07
000513.SZ,20110423,20110331,144275018.34
000517.SZ,20110423,20110331,69480706.65
000519.SZ,20110429,20110331,635732.18
000528.SZ,20110427,20110331,717741190.52
000536.SZ,20110423,20110331,114276485.09
000537.SZ,20110421,20110331,41721825.44
000538.SZ,20110430,20110331,265313585.19
000539.SZ,20110427,20110331,-16035902.0
000540.SZ,20110430,20110331,82038245.64
000541.SZ,20110428,20110331,81293430.18
000543.SZ,20110428,20110331,-868602.26
000547.SZ,20110427,20110331,14382426.6
000550.SZ,20110426,20110331,665104328.72
000552.SZ,20110426,20110331,29287406.49
000553.SZ,20110421,20110331,11861119.35
000555.SZ,20110428,20110331,-2388689.84
000559.SZ,20110428,20110331,154493094.68
000563.SZ,20110430,20110331,76104883.29
000564.SZ,20110426,20110331,25675222.11
000566.SZ,20110430,20110331,22273026.1
000568.SZ,20110416,20110331,1206308140.67
000572.SZ,20110422,20110331,135134256.69
000581.SZ,20110423,20110331,340948985.14
000582.SZ,20110427,20110331,10318571.48
000587.SZ,20110402,20110331,-1704136.81
000591.SZ,20110416,20110331,4174082.92
000592.SZ,20110429,20110331,-5390103.11
000596.SZ,20110427,20110331,219328480.56
000598.SZ,20110429,20110331,71512207.88
000600.SZ,20110430,20110331,-50336044.37
000612.SZ,20110420,20110331,62632485.29
000616.SZ,20110427,20110331,49509932.89
000617.SZ,20110422,20110331,-19585174.91
000620.SZ,20110428,20110331,-265778.0
000623.SZ,20110428,20110331,208243708.58
000625.SZ,20110426,20110331,730633905.9
000627.SZ,20110428,20110331,-1821599.67
000629.SZ,20110430,20110331,126989167.69
000630.SZ,20110430,20110331,298581168.41
000631.SZ,20110429,20110331,148100913.08
000636.SZ,20110426,20110331,26021176.43
000651.SZ,20110422,20110331,605300797.51
000652.SZ,20110430,20110331,49555908.44
000656.SZ,20110421,20110331,1859573.61
000657.SZ,20110420,20110331,1692048.99
000661.SZ,20110420,20110331,41362694.95
000667.SZ,20110428,20110331,80976371.19
000669.SZ,20110420,20110331,-1107457.75
000671.SZ,20110428,20110331,24499135.49
000680.SZ,20110427,20110331,443121020.75
000681.SZ,20110422,20110331,-2722550.36
000683.SZ,20110416,20110331,31618988.38
000685.SZ,20110428,20110331,112145909.62
000686.SZ,20110423,20110331,136211132.21
000690.SZ,20110423,20110331,69956444.99
000697.SZ,20110429,20110331,-8423105.74
000703.SZ,20110422,20110331,159153.37
000708.SZ,20110423,20110331,181543347.0
000709.SZ,20110427,20110331,535903792.08
000712.SZ,20110430,20110331,34296575.98
000717.SZ,20110429,20110331,29051103.49
000718.SZ,20110429,20110331,294905367.13
000723.SZ,20110426,20110331,7462497.15
000725.SZ,20110427,20110331,-759775773.0
000726.SZ,20110420,20110331,257942770.26
000727.SZ,20110423,20110331,-16444204.88
000728.SZ,20110421,20110331,329626622.02
000729.SZ,20110422,20110331,70482889.48
000732.SZ,20110429,20110331,-26430358.92
000733.SZ,20110430,20110331,16358523.7
000738.SZ,20110420,20110331,22455279.58
000739.SZ,20110423,20110331,1163926.6
000748.SZ,20110427,20110331,-5690075.5
000750.SZ,20110429,20110331,-10357322.0
000758.SZ,20110429,20110331,117936923.85
000761.SZ,20110420,20110331,319724885.62
000762.SZ,20110430,20110331,10477434.01
000766.SZ,20110422,20110331,12102212.56
000768.SZ,20110429,20110331,-24877960.65
000776.SZ,20110428,20110331,853418761.7
000777.SZ,20110420,20110331,-1341174.12
000778.SZ,20110419,20110331,535250111.91
000783.SZ,20110428,20110331,408781896.05
000785.SZ,20110423,20110331,55289793.15
000786.SZ,20110428,20110331,54294192.7
000792.SZ,20110421,20110331,897484825.08
000793.SZ,20110429,20110331,106875767.01
000800.SZ,20110427,20110331,460693455.92
000806.SZ,20110426,20110331,-18258188.77
000807.SZ,20110425,20110331,-11699793.44
000810.SZ,20110416,20110331,26416497.63
000813.SZ,20110430,20110331,340792.9
000816.SZ,20110426,20110331,20358004.69
000818.SZ,20110427,20110331,17112111.4
000825.SZ,20110429,20110331,486926277.48
000826.SZ,20110429,20110331,55554661.53
000829.SZ,20110429,20110331,-43656063.55
000830.SZ,20110429,20110331,108523983.62
000831.SZ,20110428,20110331,-6367134.78
000839.SZ,20110430,20110331,38245985.91
000848.SZ,20110422,20110331,134916465.98
000858.SZ,20110427,20110331,2845247264.08
000860.SZ,20110423,20110331,121421506.07
000861.SZ,20110426,20110331,104200980.63
000869.SZ,20110425,20110331,745636917.0
000876.SZ,20110429,20110331,269375238.3
000877.SZ,20110414,20110331,-28231764.8
000878.SZ,20110420,20110331,244662329.37
000883.SZ,20110430,20110331,182039640.21
000887.SZ,20110422,20110331,112290161.81
000893.SZ,20110428,20110331,15393903.02
000895.SZ,20110429,20110331,355384558.57
000897.SZ,20110427,20110331,-16376341.84
000898.SZ,20110428,20110331,39000000.0
000900.SZ,20110426,20110331,256528308.45
000917.SZ,20110428,20110331,282061517.53
000919.SZ,20110426,20110331,45081641.51
000921.SZ,20110429,20110331,17037908.15
000926.SZ,20110423,20110331,165978685.94
000930.SZ,20110423,20110331,-61943298.39
000931.SZ,20110427,20110331,-6028919.35
000932.SZ,20110429,20110331,-213896921.7
000933.SZ,20110423,20110331,363825680.89
000937.SZ,20110430,20110331,1078642676.78
000938.SZ,20110426,20110331,7483520.2
000939.SZ,20110429,20110331,651799466.26
000951.SZ,20110427,20110331,190680359.55
000958.SZ,20110429,20110331,-35614495.4
000959.SZ,20110428,20110331,918462.12
000960.SZ,20110420,20110331,246510410.61
000961.SZ,20110426,20110331,261086048.0
000963.SZ,20110428,20110331,146068542.34
000967.SZ,20110426,20110331,9066603.58
000969.SZ,20110416,20110331,61535714.17
000970.SZ,20110427,20110331,48445802.88
000973.SZ,20110412,20110331,87935749.63
000975.SZ,20110428,20110331,4237679.64
000977.SZ,20110428,20110331,2479681.75
000979.SZ,20110428,20110331,131497954.18
000980.SZ,20110416,20110331,24498383.01
000983.SZ,20110426,20110331,1475150136.42
000987.SZ,20110428,20110331,155418122.34
000988.SZ,20110427,20110331,76876943.82
000990.SZ,20110428,20110331,3602225.08
000997.SZ,20110430,20110331,32256896.22
000998.SZ,20110429,20110331,101205581.87
000999.SZ,20110426,20110331,266984824.8
001696.SZ,20110430,20110331,80672533.44
001872.SZ,20110428,20110331,210291658.0
001914.SZ,20110429,20110331,736737.89
002001.SZ,20110428,20110331,339095948.75
002002.SZ,20110419,20110331,-9484471.18
002004.SZ,20110422,20110331,22553703.79
002005.SZ,20110423,20110331,-37831006.44
002007.SZ,20110421,20110331,163174063.98
002008.SZ,20110429,20110331,83242244.64
002010.SZ,20110422,20110331,34880806.78
002011.SZ,20110422,20110331,53365247.04
002013.SZ,20110430,20110331,14570399.47
002018.SZ,20110427,20110331,-3340502.51
002019.SZ,20110430,20110331,-11736969.49
002022.SZ,20110428,20110331,53379142.03
002024.SZ,20110430,20110331,1530292000.0
002025.SZ,20110430,20110331,40549495.83
002027.SZ,20110429,20110331,1576163.9
002028.SZ,20110421,20110331,25817439.93
002029.SZ,20110422,20110331,148155518.91
002030.SZ,20110430,20110331,6325274.54
002032.SZ,20110423,20110331,180862244.92
002038.SZ,20110415,20110331,86839382.38
002041.SZ,20110425,20110331,114674928.9
002044.SZ,20110428,20110331,6139937.5
002048.SZ,20110427,20110331,152903692.82
002049.SZ,20110423,20110331,11720546.2
002050.SZ,20110421,20110331,140071830.25
002051.SZ,20110428,20110331,106323783.96
002056.SZ,20110415,20110331,55258434.3
002063.SZ,20110429,20110331,28133108.28
002064.SZ,20110425,20110331,84828352.88
002065.SZ,20110427,20110331,55700852.11
002073.SZ,20110423,20110331,61571335.02
002075.SZ,20110422,20110331,198350944.16
002074.SZ,20110428,20110331,10919241.36
002078.SZ,20110423,20110331,173094944.07
002080.SZ,20110423,20110331,25577307.02
002081.SZ,20110429,20110331,159717015.8
002085.SZ,20110414,20110331,50243536.62
002092.SZ,20110428,20110331,181001456.11
002093.SZ,20110420,20110331,55066021.85
002106.SZ,20110425,20110331,149000520.84
002110.SZ,20110426,20110331,67825749.65
002118.SZ,20110416,20110331,66736316.94
002120.SZ,20110427,20110331,2292084.97
002122.SZ,20110422,20110331,153080898.15
002123.SZ,20110423,20110331,68444879.05
002124.SZ,20110427,20110331,-14990520.35
002126.SZ,20110430,20110331,37700016.08
002127.SZ,20110419,20110331,40786858.98
002128.SZ,20110418,20110331,701021286.0
002129.SZ,20110419,20110331,123773943.16
002130.SZ,20110423,20110331,14150950.09
002131.SZ,20110429,20110331,29889213.62
002138.SZ,20110427,20110331,26338020.94
002142.SZ,20110428,20110331,856001000.0
002146.SZ,20110420,20110331,230021662.06
002152.SZ,20110427,20110331,111263317.76
002153.SZ,20110425,20110331,31363179.36
002155.SZ,20110429,20110331,151600598.19
002156.SZ,20110422,20110331,3009011.47
002157.SZ,20110429,20110331,28324173.28
002161.SZ,20110427,20110331,15983408.85
002168.SZ,20110421,20110331,3681662.92
002174.SZ,20110423,20110331,-3057440.36
002176.SZ,20110413,20110331,11474731.8
002179.SZ,20110428,20110331,31495230.87
002180.SZ,20110421,20110331,3064156.14
002181.SZ,20110425,20110331,-477173.83
002183.SZ,20110428,20110331,41219847.0
002185.SZ,20110428,20110331,29657077.12
002190.SZ,20110422,20110331,13760849.06
002191.SZ,20110429,20110331,163943900.12
002192.SZ,20110428,20110331,-7077702.7
002194.SZ,20110423,20110331,53757807.68
002195.SZ,20110422,20110331,18474496.13
002202.SZ,20110420,20110331,292089934.61
002203.SZ,20110421,20110331,27164059.68
002212.SZ,20110429,20110331,26519018.57
002216.SZ,20110428,20110331,60198237.68
002217.SZ,20110421,20110331,24747187.19
002219.SZ,20110427,20110331,16758495.06
002221.SZ,20110416,20110331,4684279.78
002223.SZ,20110419,20110331,64377192.6
002230.SZ,20110416,20110331,12746528.85
002233.SZ,20110422,20110331,155256575.69
002236.SZ,20110426,20110331,32799896.13
002238.SZ,20110422,20110331,25320590.23
002240.SZ,20110418,20110331,-35415244.82
002241.SZ,20110425,20110331,66793924.64
002242.SZ,20110419,20110331,168712283.83
002244.SZ,20110421,20110331,324875894.27
002249.SZ,20110427,20110331,69392502.68
002250.SZ,20110420,20110331,79122118.54
002251.SZ,20110420,20110331,137024790.73
002252.SZ,20110423,20110331,26248196.04
002254.SZ,20110428,20110331,86687910.66
002261.SZ,20110429,20110331,23560385.67
002262.SZ,20110421,20110331,24989452.7
002265.SZ,20110422,20110331,-4173064.66
002266.SZ,20110429,20110331,17995791.43
002267.SZ,20110422,20110331,243670321.12
002268.SZ,20110429,20110331,-17355496.1
002269.SZ,20110429,20110331,275143089.0
002271.SZ,20110429,20110331,-27472056.35
002273.SZ,20110422,20110331,33578055.09
002276.SZ,20110426,20110331,13916744.05
002277.SZ,20110414,20110331,191297853.28
002280.SZ,20110421,20110331,6729095.19
002281.SZ,20110423,20110331,20066100.02
002285.SZ,20110421,20110331,86361364.61
002292.SZ,20110425,20110331,38410392.05
002293.SZ,20110429,20110331,108839621.42
002294.SZ,20110425,20110331,123206460.33
002299.SZ,20110413,20110331,44349429.62
002302.SZ,20110421,20110331,-33172690.62
002304.SZ,20110423,20110331,1722540705.09
002308.SZ,20110427,20110331,47431275.44
002309.SZ,20110419,20110331,41114135.53
002310.SZ,20110420,20110331,-4816117.78
002311.SZ,20110429,20110331,9085965.02
002312.SZ,20110430,20110331,-7939426.85
002315.SZ,20110427,20110331,35027479.58
002317.SZ,20110421,20110331,34259240.6
002318.SZ,20110428,20110331,26296277.01
002325.SZ,20110428,20110331,30346185.77
002326.SZ,20110419,20110331,23179490.77
002327.SZ,20110428,20110331,77172329.79
002332.SZ,20110427,20110331,23364745.01
002335.SZ,20110423,20110331,15088661.19
002340.SZ,20110425,20110331,15052561.94
002342.SZ,20110418,20110331,47126862.79
002344.SZ,20110427,20110331,93884524.67
002345.SZ,20110429,20110331,50552132.41
002352.SZ,20110415,20110331,11623429.94
002353.SZ,20110420,20110331,65462059.48
002354.SZ,20110423,20110331,2544352.05
002366.SZ,20110426,20110331,15225231.95
002358.SZ,20110427,20110331,19894750.89
002371.SZ,20110415,20110331,30508570.49
002368.SZ,20110422,20110331,16902016.8
002372.SZ,20110422,20110331,30351678.32
002373.SZ,20110428,20110331,-21535588.37
002375.SZ,20110428,20110331,76633721.17
002382.SZ,20110426,20110331,3181008.48
002384.SZ,20110420,20110331,33514452.85
002385.SZ,20110423,20110331,145310370.02
002387.SZ,20110422,20110331,15931373.82
002390.SZ,20110428,20110331,7062986.52
002392.SZ,20110419,20110331,27196786.9
002396.SZ,20110426,20110331,-40587347.38
002399.SZ,20110418,20110331,178661047.16
002400.SZ,20110418,20110331,26454915.55
002402.SZ,20110428,20110331,10671249.76
002405.SZ,20110414,20110331,93278570.12
