ts_code,end_date,operate_profit,total_revenue
000683.SZ,20050630,68274158.59,546611007.76
600470.SH,20050630,53028767.92,476880912.73
600331.SH,20050630,222461837.47,1222364496.14
600592.SH,20050630,51659738.96,236131410.51
600531.SH,20050630,76538485.98,1259815122.61
600782.SH,20050630,20546217.37,388770716.06
600725.SH,20050630,6486454.34,229923234.49
600732.SH,20050630,51932673.41,171075277.9
600731.SH,20050630,10847792.45,271325367.65
600262.SH,20050630,12356271.65,196220972.14
600289.SH,20050630,20662258.21,294617469.53
600296.SH,20050630,65746208.65,1338985743.68
600309.SH,20050630,492469042.35,1619465161.96
600333.SH,20050630,82103801.51,613720677.03
600350.SH,20050630,512405180.0,1168294835.0
600352.SH,20050630,107165898.82,921723692.34
600416.SH,20050630,55565995.0,863881806.0
600397.SH,20050630,20160821.46,342005940.08
600415.SH,20050630,136033640.27,587364277.32
600435.SH,20050630,10350154.32,118023178.71
600406.SH,20050630,38390929.99,310415816.36
600436.SH,20050630,57986426.37,162521287.58
600456.SH,20050630,81097189.85,579012654.98
600438.SH,20050630,44897828.28,1350005632.29
600478.SH,20050630,2343155.71,217603369.11
600487.SH,20050630,31284856.26,319609036.63
600468.SH,20050630,14546400.8,344397524.94
600793.SH,20050630,3627782.81,230560383.71
600817.SH,20050630,49781845.58,2630405148.57
600491.SH,20050630,105521923.76,2898484966.5
600521.SH,20050630,99442011.13,211785239.17
600522.SH,20050630,19252563.55,313219677.06
600837.SH,20050630,68530773.9,119620054.63
600865.SH,20050630,30262513.88,628684231.04
600893.SH,20050630,30362993.17,526358587.82
600978.SH,20050630,45916438.57,303617230.47
600981.SH,20050630,32467181.27,1240483482.26
600983.SH,20050630,24503122.84,206668097.98
600971.SH,20050630,159712173.64,563036873.37
600992.SH,20050630,26443635.33,391160698.64
600997.SH,20050630,266732276.68,1212231750.45
600063.SH,20050630,26622233.39,604552521.39
600059.SH,20050630,22482295.94,282892772.44
600080.SH,20050630,5649883.35,412756867.66
600092.SH,20050630,-202137951.56,5123406.31
600096.SH,20050630,396994788.46,1319287930.05
600137.SH,20050630,-17692727.93,5995335.21
600138.SH,20050630,25458264.52,878580636.75
600133.SH,20050630,21140631.77,196081492.83
600572.SH,20050630,23293013.93,393835902.6
600561.SH,20050630,35371815.84,174816155.66
600553.SH,20050630,-36180349.09,407212644.67
600157.SH,20050630,21877431.13,761079730.7
600577.SH,20050630,32348612.61,909517061.24
600160.SH,20050630,129440889.54,1603392402.62
600179.SH,20050630,14629419.0,513765340.24
600172.SH,20050630,50954655.22,301391226.32
600173.SH,20050630,-50503139.01,131643521.51
600596.SH,20050630,157972950.39,1162568267.83
600595.SH,20050630,52388555.93,1176435566.09
600615.SH,20050630,61112623.0,60209028.06
600638.SH,20050630,55758371.96,155865026.6
600206.SH,20050630,-7548059.02,141058972.38
600231.SH,20050630,400347193.0,3149937284.64
600674.SH,20050630,48160584.23,124032464.01
600683.SH,20050630,43004535.99,556408871.17
600673.SH,20050630,16227369.02,277145000.33
000582.SZ,20050630,12470064.68,58800230.99
600686.SH,20050630,107308763.8,2318301022.82
000590.SZ,20050630,647633.06,112332950.23
000607.SZ,20050630,28640210.75,867437658.29
000608.SZ,20050630,139576000.0,569960000.0
000612.SZ,20050630,-36680691.89,1353077391.8
000678.SZ,20050630,11291620.47,139749101.97
000661.SZ,20050630,-16981816.57,169444690.18
000757.SZ,20050630,-225162001.99,305092669.19
000732.SZ,20050630,1310685.96,220129900.34
000777.SZ,20050630,7067628.06,163674465.96
000768.SZ,20050630,32864504.11,551320237.17
000799.SZ,20050630,-10397999.41,277796754.94
000817.SZ,20050630,520223757.8,794823144.91
000821.SZ,20050630,26842048.53,253769767.35
000828.SZ,20050630,139895134.34,215918572.0
000833.SZ,20050630,18977491.64,519790231.14
000056.SZ,20050630,15830399.36,166139538.47
000903.SZ,20050630,30356944.71,862816663.37
000059.SZ,20050630,170196052.79,887580999.53
000888.SZ,20050630,11341993.22,110461145.14
000159.SZ,20050630,1434271.07,228606808.55
000400.SZ,20050630,69800076.75,745078484.32
000070.SZ,20050630,-8724598.29,186540905.09
000420.SZ,20050630,35355779.56,626471910.5
000911.SZ,20050630,-1105519.58,711990521.21
