ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
002118.SZ,20220630,20220630,20220331,1,1,1,1295812.76,1160450.0
600240.SH,20220630,20220630,20220331,1,1,1,10957644.35,
002411.SZ,20220630,20220630,20220331,1,1,1,40037463.71,882205.61
600687.SH,20220622,20220622,20220331,1,1,1,-3512957.28,
688322.SH,20220620,20220620,20220331,1,1,1,30443678.95,32069366.75
688047.SH,20220607,20220607,20220331,1,1,1,-189815343.14,17123573.79
688297.SH,20220607,20220607,20220331,1,1,1,68779225.37,980100.0
688349.SH,20220602,20220602,20220331,1,1,1,-956103002.01,303305869.39
600614.SH,20220602,20220602,20220331,1,1,1,849743.01,2000.0
688213.SH,20220519,20220519,20220331,1,1,1,-372754655.81,29622485.56
688348.SH,20220519,20220519,20220331,1,1,1,43241487.66,1387312.04
688120.SH,20220518,20220518,20220331,1,1,1,-68042331.24,85142909.44
688235.SH,20220514,20220514,20220331,1,1,1,-1961086000.0,284765000.0
688981.SH,20220513,20220513,20220331,1,1,1,10413790000.0,6471763000.0
600009.SH,20220430,20220430,20220331,1,1,1,-139682620.4,251718613.43
600018.SH,20220430,20220430,20220331,1,1,1,2491753207.18,407818365.11
600008.SH,20220430,20220430,20220331,1,1,1,-606467843.87,3121486794.66
600006.SH,20220430,20220430,20220331,1,1,1,-603250026.8,26081008.31
600026.SH,20220430,20220430,20220331,1,1,1,-327897846.48,1059374640.45
600004.SH,20220430,20220430,20220331,1,1,1,177793365.01,261149234.29
000616.SZ,20220430,20220430,20220331,1,1,1,1890819.61,46044.0
300999.SZ,20220430,20220430,20220331,1,1,1,1699468000.0,2407682000.0
300750.SZ,20220430,20220430,20220331,1,1,1,7075886400.0,11607436800.0
000627.SZ,20220430,20220430,20220331,1,1,1,-4177736563.92,66471678.37
000623.SZ,20220430,20220430,20220331,1,1,1,-105373741.94,62610650.53
600056.SH,20220430,20220430,20220331,1,1,1,-901941859.28,30648017.1
000596.SZ,20220430,20220430,20220331,1,1,1,2776260991.07,327308345.77
000592.SZ,20220430,20220430,20220331,1,1,1,17664509.24,4709530.66
600038.SH,20220430,20220430,20220331,1,1,1,-1538026891.07,35419196.03
600112.SH,20220430,20220430,20220331,1,1,1,-16497111.18,3181652.0
600060.SH,20220430,20220430,20220331,1,1,1,1248285628.6,61258008.3
600153.SH,20220430,20220430,20220331,1,1,1,-33285157323.49,137690452.82
600188.SH,20220430,20220430,20220331,1,1,1,1332272000.0,1119687000.0
