ts_code,ann_date,f_ann_date,end_date,operate_profit
600648.SH,20120428,20120428,20111231,577099016.06
600649.SH,20120330,20120330,20111231,1435344707.51
600651.SH,20120315,20120315,20111231,155264774.92
600654.SH,20120317,20120317,20111231,109437895.33
600655.SH,20120328,20120328,20111231,992338539.81
600657.SH,20120317,20120317,20111231,792740115.39
600660.SH,20120425,20120425,20111231,1709104208.0
600908.SH,20140630,20140630,20111231,977296954.64
600917.SH,20140820,20140820,20111231,324205296.82
600959.SH,20141226,20141226,20111231,443418500.0
600977.SH,20140616,20140616,20111231,661935916.73
601016.SH,20140820,20140820,20111231,207824176.0
601021.SH,20141211,20141211,20111231,146251183.0
601068.SH,20150113,20150113,20111231,1054130044.0
601163.SH,20140627,20140627,20111231,525578849.81
601212.SH,20140516,20140516,20111231,810048588.07
601226.SH,20141114,20141114,20111231,255290432.65
601228.SH,20141219,20141219,20111231,825312000.0
601231.SH,20120324,20120324,20111231,526894360.62
601326.SH,20120907,20120907,20111231,1793686700.0
601512.SH,20140504,20140504,20111231,841995006.64
601515.SH,20120407,20120407,20111231,655937434.82
601608.SH,20120616,20120616,20111231,907847226.11
601611.SH,20140523,20140523,20111231,489664735.15
601615.SH,20120430,20120430,20111231,62868639.45
601658.SH,20150901,20150901,20111231,27756000000.0
601689.SH,20141120,20141120,20111231,236041871.23
601811.SH,20140505,20140505,20111231,448423800.0
601828.SH,20140425,20140425,20111231,1626677656.72
601858.SH,20140627,20140627,20111231,150308988.33
601860.SH,20120308,20120308,20111231,660651971.45
601865.SH,20120706,20120706,20111231,416774051.0
601929.SH,20120406,20120406,20111231,361653714.82
601966.SH,20141209,20141209,20111231,393613974.0
601969.SH,20141114,20141114,20111231,1625799568.92
603000.SH,20120405,20120405,20111231,121961013.56
603005.SH,20140109,20140109,20111231,126253354.61
603019.SH,20141016,20141016,20111231,120586089.1
603025.SH,20141226,20141226,20111231,274457934.76
603026.SH,20140814,20140814,20111231,144872816.68
603056.SH,20120711,20120711,20111231,240705347.57
603077.SH,20120709,20120709,20111231,484954071.87
603087.SH,20140218,20140218,20111231,
603160.SH,20140506,20140506,20111231,28311405.94
603169.SH,20140916,20140916,20111231,120472548.16
603185.SH,20120405,20120405,20111231,129851953.43
603188.SH,20140820,20140820,20111231,228212648.23
603198.SH,20140528,20140528,20111231,589523785.65
603218.SH,20141114,20141114,20111231,125471678.91
603225.SH,20130903,20130903,20111231,779324714.74
603228.SH,20141121,20141121,20111231,124197999.43
603288.SH,20140115,20140115,20111231,1173123730.26
603298.SH,20141011,20141011,20111231,277258844.54
603317.SH,20140515,20140515,20111231,100101330.48
603338.SH,20150109,20150109,20111231,45228548.13
603345.SH,20140620,20140620,20111231,90750732.27
603355.SH,20140422,20140422,20111231,289900107.09
603369.SH,20140611,20140611,20111231,705752828.84
603377.SH,20140527,20140527,20111231,186561270.87
603379.SH,20140416,20140416,20111231,
603444.SH,20140606,20140606,20111231,34694162.26
603515.SH,20140505,20140505,20111231,93737982.14
603517.SH,20140926,20140926,20111231,66401495.64
603528.SH,20140429,20140429,20111231,41300561.15
603555.SH,20140107,20140107,20111231,476863418.6
603556.SH,20140505,20140505,20111231,220782018.38
603567.SH,20141226,20141226,20111231,344886645.12
603568.SH,20141114,20141114,20111231,56918141.57
603589.SH,20140514,20140514,20111231,530969295.87
603606.SH,20140916,20140916,20111231,84154424.8
603638.SH,20141121,20141121,20111231,55197139.99
603658.SH,20140610,20140610,20111231,68122435.26
603688.SH,20141016,20141016,20111231,171143703.04
603698.SH,20150107,20150107,20111231,163760756.02
603699.SH,20131231,20131231,20111231,240143807.26
603708.SH,20140627,20140627,20111231,201408094.24
603737.SH,20140624,20140624,20111231,52720509.56
603766.SH,20120723,20120723,20111231,490816917.47
603799.SH,20150107,20150107,20111231,191612971.54
603806.SH,20140820,20140820,20111231,715180720.58
603816.SH,20140505,20140505,20111231,429945100.0
603833.SH,20141024,20141024,20111231,101709841.65
603858.SH,20140620,20140620,20111231,1393523046.01
603866.SH,20140428,20140428,20111231,193976758.82
603868.SH,20140505,20140505,20111231,188557400.0
603877.SH,20141114,20141114,20111231,157900000.0
603883.SH,20150115,20150115,20111231,162657574.0
603885.SH,20140915,20140915,20111231,602518000.0
603888.SH,20140627,20140627,20111231,103363000.0
603899.SH,20150106,20150106,20111231,152540534.6
603939.SH,20141114,20141114,20111231,74699563.14
603979.SH,20140418,20140418,20111231,257200123.29
603983.SH,20140627,20140627,20111231,201452200.0
603986.SH,20140506,20140506,20111231,25080871.4
605589.SH,20140127,20140127,20111231,528405935.32
688166.SH,20130731,20130731,20111231,9957140.72
688318.SH,20140620,20140620,20111231,65670700.0
688506.SH,20140627,20140627,20111231,40332683.68
688777.SH,20121204,20121204,20111231,
688819.SH,20121016,20121016,20111231,780863882.77
688981.SH,20120329,20120329,20111231,
002925.SZ,20140401,20140401,20111231,
002946.SZ,20140221,20140221,20111231,
003035.SZ,20121017,20121017,20111231,
300765.SZ,20161028,20161028,20111231,
300999.SZ,20130711,20130711,20111231,
301301.SZ,20120621,20120621,20111231,
600032.SH,20161028,20161028,20111231,
600905.SH,20120730,20120730,20111231,
600927.SH,20120430,20120430,20111231,
601127.SH,20140605,20140605,20111231,690491900.0
601155.SH,20140416,20140416,20111231,
601319.SH,20130429,20130429,20111231,9382000000.0
688183.SH,20130316,20130316,20111231,
688276.SH,20121109,20121109,20111231,
688387.SH,20121011,20121011,20111231,
688425.SH,20121101,20121101,20111231,
000009.SZ,20120426,20120426,20111231,490650843.29
000006.SZ,20120418,20120418,20111231,563574868.87
000001.SZ,20120309,20120309,20111231,13132701000.0
000002.SZ,20120313,20120313,20111231,15763216697.19
000008.SZ,20120303,20120303,20111231,-538523.21
000012.SZ,20120327,20120327,20111231,1501575318.0
000027.SZ,20120416,20120416,20111231,978186695.3
000025.SZ,20120414,20120414,20111231,-6828638.97
000028.SZ,20120316,20120316,20111231,387065389.92
000021.SZ,20120330,20120330,20111231,252460003.28
000039.SZ,20120323,20120323,20111231,4735293000.0
000032.SZ,20120421,20120421,20111231,63897195.42
000034.SZ,20120229,20120229,20111231,4221551.13
000031.SZ,20120330,20120330,20111231,1065485503.36
000030.SZ,20120316,20120316,20111231,-6692369.13
000046.SZ,20120421,20120421,20111231,338485286.33
000049.SZ,20120328,20120328,20111231,193045953.71
000050.SZ,20120228,20120228,20111231,-55963692.0
000061.SZ,20120407,20120407,20111231,159542618.23
000060.SZ,20120330,20120330,20111231,1639060109.72
000062.SZ,20120317,20120317,20111231,80042184.53
000063.SZ,20120329,20120329,20111231,429510000.0
000066.SZ,20120413,20120413,20111231,247906939.76
000069.SZ,20120317,20120317,20111231,4324985619.3
000078.SZ,20120410,20120410,20111231,72953347.61
000088.SZ,20120317,20120317,20111231,544833502.03
000089.SZ,20120324,20120324,20111231,849288598.8
000100.SZ,20120228,20120228,20111231,1220280000.0
000099.SZ,20120313,20120313,20111231,185086175.5
000090.SZ,20120410,20120410,20111231,270248455.23
000156.SZ,20120313,20120313,20111231,38971526.6
000155.SZ,20120426,20130423,20111231,-281524118.14
000157.SZ,20120316,20120316,20111231,9514369773.66
000158.SZ,20120425,20120425,20111231,-26951086.02
000166.SZ,20120427,20120427,20111231,2213137137.65
000301.SZ,20120409,20120409,20111231,152351362.61
000333.SZ,20130401,20130401,20111231,7474153510.0
000400.SZ,20120323,20120323,20111231,309458193.74
000338.SZ,20120330,20120330,20111231,7169908374.34
000401.SZ,20120330,20120330,20111231,1747915119.67
000403.SZ,20120427,20120427,20111231,53217972.05
000402.SZ,20120409,20120409,20111231,2873420828.08
000408.SZ,20120427,20120427,20111231,20626913.69
000413.SZ,20120229,20120229,20111231,14866209.15
000415.SZ,20120316,20120316,20111231,452760766.85
000418.SZ,20120302,20120302,20111231,593269277.1
000417.SZ,20120329,20120329,20111231,759949490.4
000423.SZ,20120308,20120308,20111231,1030535026.23
000425.SZ,20120411,20120411,20111231,3898488981.77
000426.SZ,20120329,20120329,20111231,-72883852.84
000488.SZ,20120329,20120329,20111231,376046838.92
000429.SZ,20120330,20120330,20111231,375545209.39
000503.SZ,20120427,20120427,20111231,-8321736.66
000501.SZ,20120427,20120427,20111231,605707323.84
000511.SZ,20120306,20150606,20111231,20542197.99
000517.SZ,20120406,20120406,20111231,406675711.36
000513.SZ,20120324,20120324,20111231,429744753.78
000519.SZ,20120418,20120418,20111231,-15325518.0
000528.SZ,20120327,20120327,20111231,1512380922.59
000536.SZ,20120308,20120308,20111231,542461988.73
000537.SZ,20120218,20120218,20111231,574186743.75
000538.SZ,20120317,20120317,20111231,1372721770.45
000540.SZ,20120426,20120426,20111231,470838860.99
000539.SZ,20120308,20120308,20111231,394403441.0
000541.SZ,20120425,20120425,20111231,361615250.59
000543.SZ,20120323,20120323,20111231,-132073206.88
000547.SZ,20120411,20120411,20111231,141678041.53
000550.SZ,20120316,20120316,20111231,2029194757.0
000552.SZ,20120417,20120417,20111231,95667128.58
000553.SZ,20120316,20120316,20111231,73162206.61
000559.SZ,20120320,20120320,20111231,496156937.25
000555.SZ,20120424,20120424,20111231,614394.16
000564.SZ,20120424,20120424,20111231,73592250.01
000563.SZ,20120427,20120427,20111231,194996914.79
000566.SZ,20120427,20120830,20111231,111969738.41
000568.SZ,20120420,20120420,20111231,4031847143.77
000572.SZ,20120414,20120414,20111231,320287636.74
000582.SZ,20120412,20120412,20111231,48548171.71
000581.SZ,20120418,20120418,20111231,1360766336.48
000587.SZ,20120221,20120221,20111231,188590734.13
000591.SZ,20120317,20120317,20111231,6279084.76
000592.SZ,20120427,20120427,20111231,3631877.37
000598.SZ,20120203,20120203,20111231,677927603.6
000596.SZ,20120329,20120329,20111231,835782955.91
000600.SZ,20120418,20120418,20111231,39273637.86
000612.SZ,20120218,20120218,20111231,377119824.92
000616.SZ,20120301,20120301,20111231,524523735.44
000620.SZ,20120407,20120407,20111231,800230736.7
000617.SZ,20120316,20120316,20111231,-116013830.26
000623.SZ,20120417,20120417,20111231,2374432869.81
000625.SZ,20120426,20120426,20111231,752751808.12
000627.SZ,20120427,20120427,20111231,-113673680.91
000630.SZ,20120329,20120329,20111231,1728789477.44
000629.SZ,20120427,20120427,20111231,321761370.43
000631.SZ,20120326,20120326,20111231,694727158.73
000636.SZ,20120424,20120424,20111231,165763718.86
000651.SZ,20120425,20120425,20111231,4542306424.2
000656.SZ,20120424,20120424,20111231,1324040226.62
000652.SZ,20120331,20130328,20111231,65028313.18
000657.SZ,20120327,20120327,20111231,4889641.44
000661.SZ,20120321,20120321,20111231,198646121.39
000667.SZ,20120417,20120417,20111231,246900461.54
000671.SZ,20120420,20120420,20111231,423791662.73
000680.SZ,20120426,20120426,20111231,636816655.25
000669.SZ,20120317,20120317,20111231,-4444797.4
000681.SZ,20120228,20120228,20111231,-19101734.69
000683.SZ,20120313,20120313,20111231,518005448.27
000690.SZ,20120225,20120225,20111231,238689603.86
000686.SZ,20120301,20120301,20111231,-178357367.5
000685.SZ,20120417,20120417,20111231,1307252929.88
000697.SZ,20120413,20120413,20111231,-51658925.17
000703.SZ,20120221,20120221,20111231,2789133032.68
000712.SZ,20120321,20120321,20111231,30632198.11
000717.SZ,20120328,20120328,20111231,-1005188318.48
000718.SZ,20120427,20120427,20111231,1100095761.17
000723.SZ,20120418,20120418,20111231,29058979.6
000727.SZ,20120330,20120330,20111231,-85414550.87
000725.SZ,20120427,20120427,20111231,156906033.0
000728.SZ,20120320,20120320,20111231,697038873.26
000729.SZ,20120413,20120413,20111231,899562632.95
000732.SZ,20120329,20120329,20111231,434478773.29
000709.SZ,20120427,20120427,20111231,1735178665.14
000708.SZ,20120225,20120225,20111231,555255167.0
000733.SZ,20120427,20120427,20111231,46527226.13
000738.SZ,20120424,20120424,20111231,198428750.39
000739.SZ,20120302,20120302,20111231,-11391417.73
000748.SZ,20120328,20120328,20111231,44489281.75
000750.SZ,20120328,20120328,20111231,150911795.62
000726.SZ,20120323,20120323,20111231,1034827422.6
000758.SZ,20120417,20130416,20111231,687913121.92
000761.SZ,20120418,20120418,20111231,709511856.33
000766.SZ,20120418,20120418,20111231,11486202.14
000762.SZ,20120229,20120229,20111231,26769017.48
000776.SZ,20120417,20120417,20111231,2504091534.16
000768.SZ,20120320,20120320,20111231,107544078.8
000777.SZ,20120306,20120306,20111231,37563491.39
000783.SZ,20120417,20120417,20111231,468853041.84
000778.SZ,20120320,20120320,20111231,1996913335.12
000785.SZ,20120310,20120310,20111231,120380335.06
000786.SZ,20120320,20120320,20111231,747320604.87
000793.SZ,20120308,20120308,20111231,595683153.38
000792.SZ,20120329,20120329,20111231,2715125991.62
000800.SZ,20120427,20160401,20111231,183731922.5
000806.SZ,20120425,20120425,20111231,-200953875.95
000807.SZ,20120331,20120331,20111231,97004188.23
000810.SZ,20120330,20120330,20111231,76180858.04
000813.SZ,20120315,20120315,20111231,-14596753.68
000816.SZ,20120330,20120330,20111231,70810072.5
000818.SZ,20120218,20120218,20111231,52562719.92
000825.SZ,20120427,20120427,20111231,1805400930.62
000826.SZ,20120406,20120406,20111231,360687672.73
000829.SZ,20120421,20120421,20111231,131771174.66
000830.SZ,20120425,20120425,20111231,530995748.92
000831.SZ,20120305,20120305,20111231,-2881174.16
000839.SZ,20120324,20210831,20111231,18142834.43
000848.SZ,20120426,20120426,20111231,253803365.31
000858.SZ,20120328,20120328,20111231,8496941733.63
000860.SZ,20120225,20120225,20111231,378022907.86
000869.SZ,20120420,20120420,20111231,2517894707.0
000861.SZ,20120411,20120411,20111231,524234340.38
000878.SZ,20120328,20120328,20111231,991307208.29
000876.SZ,20120426,20120426,20111231,3575856607.49
000877.SZ,20120301,20120301,20111231,1359284218.2
000887.SZ,20120424,20120424,20111231,353346386.61
000883.SZ,20120427,20120427,20111231,694726837.5
000897.SZ,20120329,20120329,20111231,-349636673.29
000895.SZ,20120302,20130326,20111231,1667262971.94
000893.SZ,20120229,20120229,20111231,-191425564.74
000898.SZ,20120328,20120328,20111231,-3446000000.0
000900.SZ,20120427,20120427,20111231,1050281130.88
000917.SZ,20120421,20120421,20111231,752142787.17
000921.SZ,20120330,20120330,20111231,101397890.42
000919.SZ,20120327,20120327,20111231,261968398.39
000926.SZ,20120417,20120417,20111231,730270486.53
000930.SZ,20120229,20120229,20111231,-144225594.04
000932.SZ,20120405,20120405,20111231,-1008199832.18
000933.SZ,20120228,20120228,20111231,1438662681.75
000931.SZ,20120421,20120421,20111231,7953257.26
000937.SZ,20120424,20120424,20111231,3992869895.14
000938.SZ,20120406,20120406,20111231,55738782.62
000939.SZ,20120228,20120228,20111231,1005199951.37
000958.SZ,20120426,20120426,20111231,-274981999.51
000951.SZ,20120328,20120328,20111231,700733218.36
000959.SZ,20120425,20120425,20111231,-290394288.9
000960.SZ,20120410,20120410,20111231,844559929.17
000961.SZ,20120424,20120424,20111231,1402810150.73
000963.SZ,20120324,20120324,20111231,610437410.86
000967.SZ,20120424,20120424,20111231,97717871.58
000969.SZ,20120310,20120310,20111231,434337660.43
000970.SZ,20120427,20120427,20111231,1104036563.5
000975.SZ,20120308,20120308,20111231,28965267.45
000973.SZ,20120309,20120309,20111231,574807651.38
000977.SZ,20120411,20120411,20111231,26805075.07
000980.SZ,20120316,20120316,20111231,31968389.17
000979.SZ,20120221,20120221,20111231,557320427.01
000988.SZ,20120406,20120406,20111231,248997196.55
000983.SZ,20120317,20120317,20111231,4133532133.8
000987.SZ,20120330,20120330,20111231,482971782.53
000998.SZ,20120420,20120420,20111231,205264025.94
000999.SZ,20120307,20120307,20111231,926837904.22
000990.SZ,20120421,20120421,20111231,-51788823.51
000997.SZ,20120418,20120418,20111231,81274730.03
001227.SZ,20120427,20120427,20111231,885840891.9
001289.SZ,20141113,20141113,20111231,2470962836.9
001872.SZ,20120328,20120328,20111231,816494626.0
001914.SZ,20120310,20120310,20111231,717133397.38
001696.SZ,20120324,20120324,20111231,412696090.68
002001.SZ,20120327,20120327,20111231,1339012697.82
002002.SZ,20120319,20120319,20111231,-43292138.66
002004.SZ,20120410,20120410,20111231,306124588.77
002005.SZ,20120417,20120417,20111231,145743425.88
002007.SZ,20120412,20120412,20111231,453148053.64
002010.SZ,20120327,20120327,20111231,179431071.75
002013.SZ,20120228,20120228,20111231,37908642.85
002008.SZ,20120418,20120418,20111231,574340083.94
002011.SZ,20120313,20120313,20111231,257413820.64
002018.SZ,20120321,20120321,20111231,-89533847.91
002022.SZ,20120323,20120323,20111231,268338945.48
002019.SZ,20120426,20120426,20111231,-230120784.75
002024.SZ,20120331,20120331,20111231,6444081000.0
002025.SZ,20120410,20120410,20111231,146980165.74
002027.SZ,20120425,20120425,20111231,-69390745.66
002029.SZ,20120331,20120331,20111231,484452062.25
002028.SZ,20120418,20120418,20111231,162898809.74
002030.SZ,20120329,20120329,20111231,50850987.15
002032.SZ,20120330,20120330,20111231,592900065.59
002038.SZ,20120421,20120421,20111231,593042950.28
002044.SZ,20120310,20120310,20111231,77688508.07
002048.SZ,20120425,20120425,20111231,411801906.82
002041.SZ,20120421,20120421,20111231,420207478.06
002049.SZ,20120315,20120315,20111231,35512734.71
002050.SZ,20120306,20120306,20111231,504523993.16
002056.SZ,20120316,20120316,20111231,129347010.59
002063.SZ,20120407,20120407,20111231,219175339.34
002051.SZ,20120331,20120331,20111231,576694781.52
002064.SZ,20120229,20120229,20111231,46497299.32
002065.SZ,20120426,20120426,20111231,444015758.44
002073.SZ,20120323,20120323,20111231,521770532.69
002074.SZ,20120424,20120424,20111231,41697736.16
002075.SZ,20120426,20120426,20111231,643689321.7
002078.SZ,20120425,20120425,20111231,353084976.85
002080.SZ,20120324,20120324,20111231,66565507.41
002092.SZ,20120315,20120315,20111231,639352733.25
002081.SZ,20120418,20120418,20111231,902227729.15
002085.SZ,20120320,20120320,20111231,326937766.12
002093.SZ,20120320,20120320,20111231,132602900.51
002106.SZ,20120315,20120315,20111231,526780320.66
002120.SZ,20120412,20120412,20111231,31047192.28
002110.SZ,20120411,20120411,20111231,305553857.94
002118.SZ,20120426,20120426,20111231,193467195.31
002122.SZ,20120320,20120320,20111231,471024467.0
002123.SZ,20120331,20120331,20111231,233228101.38
002127.SZ,20120221,20120221,20111231,80594110.53
002126.SZ,20120424,20120424,20111231,118772028.89
002124.SZ,20120327,20120327,20111231,41533191.91
002128.SZ,20120423,20120423,20111231,1925839859.63
002129.SZ,20120420,20120420,20111231,206745413.15
002130.SZ,20120331,20120331,20111231,88121355.96
002131.SZ,20120313,20120313,20111231,109505457.29
002138.SZ,20120229,20120229,20111231,91294323.49
002142.SZ,20120426,20120426,20111231,3844569000.0
002146.SZ,20120320,20120320,20111231,1972607182.21
002155.SZ,20120327,20120327,20111231,704855446.84
002153.SZ,20120319,20120319,20111231,264707067.49
002152.SZ,20120329,20120329,20111231,502999376.33
002156.SZ,20120406,20120406,20111231,11829124.67
002157.SZ,20120426,20120426,20111231,176066902.49
002168.SZ,20120420,20120420,20111231,54518245.26
002161.SZ,20120323,20120323,20111231,110071007.52
002174.SZ,20120413,20120413,20111231,-5255478.26
002176.SZ,20120410,20120410,20111231,62448631.95
002179.SZ,20120328,20120328,20111231,228887125.64
002180.SZ,20120425,20120425,20111231,18159342.96
002181.SZ,20120424,20120424,20111231,15686053.1
002183.SZ,20120411,20120411,20111231,135623651.0
002185.SZ,20120313,20120313,20111231,49372005.37
002190.SZ,20120412,20120412,20111231,75571475.62
002192.SZ,20120320,20120320,20111231,8519454.46
002191.SZ,20120317,20120317,20111231,537709230.98
002194.SZ,20120315,20120315,20111231,182337298.22
002195.SZ,20120418,20120418,20111231,72238297.16
002202.SZ,20120324,20120324,20111231,697809269.02
002212.SZ,20120426,20120426,20111231,206085004.72
002203.SZ,20120425,20120425,20111231,214838065.01
002216.SZ,20120420,20120420,20111231,121322558.7
002217.SZ,20120329,20120619,20111231,133833217.96
002219.SZ,20120420,20120420,20111231,74364837.76
002221.SZ,20120425,20120425,20111231,82339440.39
002223.SZ,20120405,20120405,20111231,218496852.09
002230.SZ,20120406,20120406,20111231,96423858.37
002233.SZ,20120327,20120327,20111231,818340688.15
002236.SZ,20120224,20120224,20111231,329972737.73
002240.SZ,20120229,20200530,20111231,-41607815.79
002238.SZ,20120329,20120329,20111231,99016035.81
002241.SZ,20120214,20120214,20111231,634627060.96
002242.SZ,20120331,20120331,20111231,700314520.26
002244.SZ,20120331,20120331,20111231,1051254175.77
002250.SZ,20120330,20120330,20111231,342404393.06
002249.SZ,20120322,20120322,20111231,257837947.9
002251.SZ,20120305,20120305,20111231,324811147.82
002252.SZ,20120329,20120329,20111231,234898442.07
002254.SZ,20120426,20120426,20111231,164189063.98
002262.SZ,20120329,20120329,20111231,118656243.16
002261.SZ,20120420,20120420,20111231,73724131.07
002265.SZ,20120321,20120321,20111231,-22492180.9
002266.SZ,20120417,20120417,20111231,204242410.0
002267.SZ,20120426,20120426,20111231,467750288.48
002269.SZ,20120426,20120426,20111231,1445596629.0
002268.SZ,20120327,20120327,20111231,87988434.51
002271.SZ,20120413,20120413,20111231,84104441.72
002273.SZ,20120319,20120319,20111231,141435355.46
002276.SZ,20120229,20120229,20111231,93819547.59
002277.SZ,20120229,20120229,20111231,381231198.24
002280.SZ,20120216,20120216,20111231,47672335.16
002281.SZ,20120426,20120426,20111231,106003495.97
002285.SZ,20120327,20120327,20111231,272492557.66
002292.SZ,20120417,20120417,20111231,143261924.84
002294.SZ,20120320,20120320,20111231,466773573.37
002293.SZ,20120405,20120405,20111231,417242603.87
002299.SZ,20120217,20120217,20111231,477346740.58
002302.SZ,20120412,20120412,20111231,159352322.11
002304.SZ,20120421,20120421,20111231,5524600710.8
002308.SZ,20120418,20120418,20111231,233726513.75
002309.SZ,20120229,20120229,20111231,241512945.78
002310.SZ,20120423,20120423,20111231,579503096.45
002311.SZ,20120418,20120418,20111231,460564054.87
002312.SZ,20120424,20120424,20111231,39041182.45
002315.SZ,20120425,20120425,20111231,169453048.91
002317.SZ,20120320,20120320,20111231,168776298.25
002318.SZ,20120313,20120313,20111231,128373176.74
002325.SZ,20120420,20120420,20111231,178877883.89
002326.SZ,20120424,20120424,20111231,69615194.85
002327.SZ,20120329,20120329,20111231,267321947.29
002332.SZ,20120329,20120329,20111231,163563229.03
002335.SZ,20120426,20120426,20111231,121798907.13
002340.SZ,20120313,20120313,20111231,85753377.09
002342.SZ,20120306,20120306,20111231,173452587.72
002344.SZ,20120418,20120418,20111231,725093668.06
002345.SZ,20120418,20120418,20111231,181652201.82
002352.SZ,20120425,20120425,20111231,38701159.81
002353.SZ,20120317,20120317,20111231,471155173.48
002354.SZ,20120410,20120410,20111231,24995290.81
002358.SZ,20120228,20120228,20111231,135967312.03
002366.SZ,20120421,20120421,20111231,57281134.39
002368.SZ,20120426,20120426,20111231,129811129.7
002371.SZ,20120210,20120210,20111231,185835893.42
002372.SZ,20120316,20120316,20111231,265267450.7
002375.SZ,20120320,20120320,20111231,555467448.94
002373.SZ,20120330,20120330,20111231,10901156.7
002382.SZ,20120420,20120420,20111231,26299704.02
002384.SZ,20120420,20130413,20111231,44046298.89
002385.SZ,20120329,20120329,20111231,604719443.35
002387.SZ,20120425,20120425,20111231,129854864.98
002390.SZ,20120418,20120418,20111231,48595025.48
002392.SZ,20120323,20120323,20111231,129482453.47
002396.SZ,20120323,20120323,20111231,215607456.84
