ts_code,ann_date,end_date,total_liab,money_cap,total_assets
601921.SH,20210610,20210331,8209236044.66,6932584574.34,16801952720.38
600905.SH,20210609,20210331,107397123396.78,5832431841.54,155689307396.92
688276.SH,20210604,20210331,598391453.34,103320445.09,2433266131.99
688690.SH,20210603,20210331,92428150.38,160874073.82,653742353.05
000939.SZ,20210601,20210331,34621103727.47,151573158.34,29676573205.91
688425.SH,20210601,20210331,9684175964.24,1205501384.96,18324667605.96
603529.SH,20210526,20210331,7105023057.94,1010166373.31,9892551292.89
600032.SH,20210524,20210331,20740226941.22,935947671.35,30889748043.91
601156.SH,20210518,20210331,5708296169.81,3238987138.93,11845143016.46
688981.SH,20210514,20210331,56599237000.0,79334073000.0,202225416000.0
688538.SH,20210510,20210331,14718824251.43,1421208380.41,24796603133.06
001203.SZ,20210507,20210331,4864853233.02,339041310.03,7462304776.85
605499.SH,20210507,20210331,2406039501.42,996452489.53,4661182341.54
600687.SH,20210501,20210331,6822785618.76,28291245.44,5995613374.17
600074.SH,20210501,20210331,9063575163.56,120381615.74,548574996.64
600240.SH,20210501,20210331,15154513499.75,21562485.76,6016408867.46
600611.SH,20210430,20210331,7979741588.72,1965882590.92,17715147940.13
601919.SH,20210430,20210331,195232805932.51,71373814783.94,292323926676.18
603127.SH,20210430,20210331,1037666885.26,5657723895.31,7633988121.93
601727.SH,20210430,20210331,203337446000.0,30623201000.0,312910482000.0
601698.SH,20210430,20210331,2869068059.29,3922250714.76,18452125339.01
601225.SH,20210430,20210331,56108441988.41,25969326327.57,152156163358.67
601212.SH,20210430,20210331,30460524849.3,4376074167.42,48014821151.86
601179.SH,20210430,20210331,14758434765.02,3018358590.78,35721334003.69
601200.SH,20210430,20210331,16682197389.29,610174318.71,28049550622.53
601186.SH,20210430,20210331,960922835000.0,137510602000.0,1278537294000.0
601857.SH,20210430,20210331,1131609000000.0,146179000000.0,2528028000000.0
601168.SH,20210430,20210331,34222660256.0,7296968408.0,50420557005.0
601138.SH,20210430,20210331,116664861000.0,87863062000.0,223796573000.0
601127.SH,20210430,20210331,19965985795.48,2687615069.9,25147379390.88
601118.SH,20210430,20210331,6883070276.62,2713532107.42,16995657806.49
601111.SH,20210430,20210331,210944140000.0,9912976000.0,288384073000.0
601106.SH,20210430,20210331,22861708316.03,1914250466.29,34156752980.68
601828.SH,20210430,20210331,82968802887.4,7907061378.15,135050292699.31
601886.SH,20210430,20210331,17483432301.79,3968527741.88,28299874243.88
601866.SH,20210430,20210331,122851669171.27,10798671788.21,149800438180.82
603000.SH,20210430,20210331,1505951509.59,843437983.0,5205403508.53
002411.SZ,20210430,20210331,10436702323.88,561968695.22,19552223911.93
002408.SZ,20210430,20210331,10187658873.98,3278329212.99,21696207328.41
002405.SZ,20210430,20210331,1171742282.26,5142125287.63,12976913519.23
002396.SZ,20210430,20210331,3849829092.85,1565122957.16,8778475828.05
002470.SZ,20210430,20210331,11970234766.18,814393769.25,18348366001.48
601258.SH,20210430,20210331,12014524717.0,981148379.0,23510321190.0
601929.SH,20210430,20210331,7585209475.55,784781403.69,14608540591.11
601228.SH,20210430,20210331,18857744312.4,3307949000.73,35895201654.37
601992.SH,20210430,20210331,196190183218.22,27050546445.25,290493610922.57
601869.SH,20210430,20210331,6885023079.0,1537878096.0,16528292765.0
601989.SH,20210430,20210331,90576751680.02,62571605108.07,176818236055.19
601969.SH,20210430,20210331,3706277630.0,1801781450.0,8992012680.0
601933.SH,20210430,20210331,64027261603.14,11727454935.87,80192467612.41
002310.SZ,20210430,20210331,31864689392.94,1275424513.61,44835228325.17
601021.SH,20210430,20210331,24575346199.0,8987660980.0,38006464516.0
601928.SH,20210430,20210331,10706910861.67,5209866264.73,26382977146.6
601918.SH,20210430,20210331,20759980128.99,1041791379.64,29029912285.4
002424.SZ,20210430,20210331,2618517633.33,355836125.62,6590710962.09
603087.SH,20210430,20210331,519372991.13,2789749607.99,9647480924.81
002085.SZ,20210430,20210331,8505531280.98,1543346174.2,15982125233.89
601668.SH,20210430,20210331,1690755647000.0,262341701000.0,2282487601000.0
002867.SZ,20210430,20210331,1025443183.75,1068426055.55,6655632055.45
600372.SH,20210430,20210331,13171197507.54,3005535834.31,24321933074.34
600363.SH,20210430,20210331,2597544960.11,676237660.83,5958665067.73
600352.SH,20210430,20210331,28422564225.53,6304805211.9,59575454708.85
600329.SH,20210430,20210331,2632114323.76,2090717867.22,8801325030.18
600320.SH,20210430,20210331,64457795885.0,3077191244.0,81685513742.0
600316.SH,20210430,20210331,4172238045.45,1221808229.57,9339488610.7
002941.SZ,20210430,20210331,10482161316.86,2387774739.02,14316130515.2
002938.SZ,20210430,20210331,10309079164.03,6247034199.45,32248514021.14
002865.SZ,20210430,20210331,900811309.67,203103699.03,1990518926.08
002625.SZ,20210430,20210331,668140389.57,5553926876.76,8562351869.66
000046.SZ,20210430,20210331,139427008938.0,19072568325.52,174464482716.95
002714.SZ,20210430,20210331,69083701587.16,8823895280.98,143718725940.74
600373.SH,20210430,20210331,11912731209.62,13478385390.07,27695876482.24
002681.SZ,20210430,20210331,2699128028.02,867765499.5,4955471404.01
002663.SZ,20210430,20210331,2661641940.91,591868478.31,6632551032.98
600545.SH,20210430,20210331,8423627000.0,595902000.0,13428466000.0
002081.SZ,20210430,20210331,22553649408.66,5277337672.93,40199552782.87
600536.SH,20210430,20210331,5954322716.49,1500268909.86,8697002622.28
002640.SZ,20210430,20210331,5143075610.74,532404550.07,6159102359.79
002608.SZ,20210430,20210331,32013581678.36,5719252458.36,71998079674.94
601669.SH,20210430,20210331,705995398876.69,82215788515.11,932868519394.58
002563.SZ,20210430,20210331,5910558946.58,5604901912.11,17823762443.81
601238.SH,20210430,20210331,51853949677.0,20505630118.0,140998318291.0
002308.SZ,20210430,20210331,401506567.71,632408295.25,2721379692.33
600500.SH,20210430,20210331,42134369133.49,11954345809.62,70983924507.43
002439.SZ,20210430,20210331,2341906249.83,1374238751.34,8284982767.95
002595.SZ,20210430,20210331,1214107498.94,207831589.55,7239619566.48
002589.SZ,20210430,20210331,21801528722.09,5993589013.25,32364585947.66
002699.SZ,20210430,20210331,444568249.52,634951011.68,2682598926.09
600378.SH,20210430,20210331,3520753711.95,1790539328.54,10224158736.83
600515.SH,20210430,20210331,50160921421.59,2198606236.1,57969880769.38
600580.SH,20210430,20210331,12603154919.57,2148768984.17,20899429796.9
002602.SZ,20210430,20210331,13592700264.34,2782302394.84,44243355760.39
600582.SH,20210430,20210331,14990644398.4,6143543322.84,37950548503.31
600575.SH,20210430,20210331,6982133607.74,1566271982.7,18192675406.85
600567.SH,20210430,20210331,30608586416.1,3925684249.68,48383165241.12
600565.SH,20210430,20210331,67779983872.67,6753659328.28,85714748491.57
600551.SH,20210430,20210331,2077667781.57,1264560526.32,7010730008.87
600547.SH,20210430,20210331,34863822241.91,3669376224.48,68431166626.02
600546.SH,20210430,20210331,30675033317.2,6216581033.04,41867824960.73
002428.SZ,20210430,20210331,846233167.67,216255043.43,2403622369.67
002315.SZ,20210430,20210331,1184657215.04,1140982683.82,3489363272.71
002489.SZ,20210430,20210331,3721042583.84,1219117974.01,7724967508.3
600138.SH,20210430,20210331,8678887115.68,1097317560.11,17162484617.25
600183.SH,20210430,20210331,8726668390.69,3662557345.15,21929279105.43
600177.SH,20210430,20210331,50199846270.04,10768685242.72,80594559600.55
600170.SH,20210430,20210331,267918387284.65,64569937873.09,313764594181.61
600167.SH,20210430,20210331,3417440405.23,4869174247.66,13025543854.06
600166.SH,20210430,20210331,38084935738.89,4625059722.34,53911207479.16
600160.SH,20210430,20210331,3019885479.5,1590807130.85,15915604614.76
600153.SH,20210430,20210331,405281847103.39,58400444484.73,502852534786.94
600151.SH,20210430,20210331,4865169453.96,841427758.65,10728357035.77
600125.SH,20210430,20210331,3646752236.26,1160587872.54,10012784639.06
002382.SZ,20210430,20210331,5055334956.58,3204433374.8,17738432153.34
600122.SH,20210430,20210331,9468276983.61,631260696.37,10150613229.88
600115.SH,20210430,20210331,238572000000.0,15705000000.0,292115000000.0
600112.SH,20210430,20210331,1178721916.14,6869056.0,1104861243.4
600104.SH,20210430,20210331,573940159538.62,156410464846.59,895800902520.91
600100.SH,20210430,20210331,42053598448.71,9084722485.84,62479731466.32
600098.SH,20210430,20210331,27702143677.15,1511553128.45,49214372047.26
600089.SH,20210430,20210331,62078322696.57,17613627161.97,110455546552.79
600085.SH,20210430,20210331,7655018412.72,9059123102.12,23691012840.73
600188.SH,20210430,20210331,180178937000.0,24220963000.0,257673487000.0
600195.SH,20210430,20210331,1511585971.97,806219887.67,7069335139.08
600220.SH,20210430,20210331,2334837169.62,327472433.36,4569318554.73
600221.SH,20210430,20210331,254068812000.0,8872462000.0,224113514000.0
688819.SH,20210430,20210331,14160859067.42,8651543161.85,26431219497.2
688567.SH,20210430,20210331,5767551227.95,4558300070.41,15673167295.17
688396.SH,20210430,20210331,4918534739.82,6442560736.63,15682249666.66
688321.SH,20210430,20210331,304402324.31,360280824.5,1797651605.72
688318.SH,20210430,20210331,123297512.91,477790346.06,3073955026.61
600307.SH,20210430,20210331,29669068614.38,3054616028.54,42474423532.39
600299.SH,20210430,20210331,5242258956.0,2500119848.0,20636273996.0
600295.SH,20210430,20210331,27070432114.09,8027170692.43,46271948614.39
600291.SH,20210430,20210331,1097542518.96,29489734.33,3281175362.6
600289.SH,20210430,20210331,841886676.64,1564156245.02,2329728915.86
600284.SH,20210430,20210331,9847765349.49,2077737220.73,16485959020.77
600282.SH,20210430,20210331,25888123776.61,6231456830.55,50954091995.43
600271.SH,20210430,20210331,8012261474.8,9617347581.07,24317135130.5
600260.SH,20210430,20210331,5504966279.32,1313984091.15,12528230784.51
600259.SH,20210430,20210331,3387016524.14,725557770.23,5283758588.84
600258.SH,20210430,20210331,16927254317.84,1341210076.99,25034215752.19
600252.SH,20210430,20210331,3526866897.53,3624413079.38,12259163372.95
600068.SH,20210430,20210331,180097516603.33,24080233745.67,263570930701.28
600059.SH,20210430,20210331,631396329.12,502360815.33,4991472273.29
600038.SH,20210430,20210331,15921141713.09,2487219424.94,25258500917.81
600614.SH,20210430,20210331,2485443352.74,11802739.93,2486832045.88
601636.SH,20210430,20210331,5023282775.93,1451286274.33,15478002594.42
601618.SH,20210430,20210331,385119989000.0,48769939000.0,528299505000.0
601615.SH,20210430,20210331,35531892573.05,14999936204.79,51639882087.51
002368.SZ,20210430,20210331,9345639471.73,1227357109.48,13137705558.43
601390.SH,20210430,20210331,936098308000.0,142310897000.0,1264599965000.0
601298.SH,20210430,20210331,18671813566.0,6308840974.0,56691550728.0
600583.SH,20210430,20210331,9457508200.0,1234292900.0,32226117900.0
