ts_code,end_date,total_liab,money_cap,total_assets
000016.SZ,20090331,5835722714.94,2625039024.05,9870096644.14
002023.SZ,20090331,359117260.88,208988228.42,909812352.52
001267.SZ,20090331,648034371.93,353268.52,203619142.15
000675.SZ,20090331,869332201.68,1770553.58,124028699.33
600016.SH,20090331,1103978000000.0,,1161551000000.0
002142.SZ,20090331,109719028342.21,,118851889106.04
601988.SH,20090331,7416078000000.0,,7927609000000.0
600015.SH,20090331,729752595865.92,,757727129742.67
601169.SH,20090331,406592326000.0,,441761796000.0
601009.SH,20090331,100620679203.16,,112331033472.32
000047.SZ,20090331,1279026174.44,15982.33,200863907.7
000689.SZ,20090331,649209924.95,61330.51,23720351.39
000660.SZ,20090331,1078877586.43,1675713.36,77052014.55
601998.SH,20090331,1157289000000.0,,1255569000000.0
600036.SH,20090331,1718668000000.0,,1800839000000.0
000728.SZ,20090331,8879758162.18,11332684645.15,13796649352.68
600369.SH,20090331,8303828960.09,9472437277.87,11929484852.33
000686.SZ,20090331,8465863240.49,8286404108.06,10955377212.03
600837.SH,20090331,46078238391.03,69199131232.9,86120603401.72
600109.SH,20090331,5676981669.51,6459971500.54,7900565551.11
000783.SZ,20090331,15046857762.68,13452560855.0,19941829082.14
000562.SZ,20090331,12956643536.65,12080703207.7,18496063063.37
601099.SH,20090331,3150089683.35,3144914809.92,4642359702.1
601939.SH,20090331,8180448000000.0,,8674633000000.0
601318.SH,20090331,660047000000.0,81705000000.0,750067000000.0
601236.SH,20090331,3048430800.0,,6189558100.0
300765.SZ,20090331,,,322990000.0
601628.SH,20090331,920879000000.0,57419000000.0,1067780000000.0
600862.SH,20090331,1296146976.39,124508563.42,1540494168.84
600331.SH,20090331,4345242940.81,900501319.24,7395661133.46
600714.SH,20090331,301064559.28,99925.54,369843189.11
600253.SH,20090331,2368941117.96,657440393.61,3160695813.62
600386.SH,20090331,1107815441.08,514247061.94,2075735033.13
002211.SZ,20090331,520166025.93,339664233.58,1474752632.77
002271.SZ,20090331,379011409.55,147478475.42,813937394.01
600738.SH,20090331,528800739.32,189282508.38,910712351.27
600881.SH,20090331,9877178786.85,3273885786.03,17144599142.56
600830.SH,20090331,756163647.8,874980782.4,2189083617.44
002021.SZ,20090331,819243103.46,727729704.1,1801814311.25
002099.SZ,20090331,528521621.48,217728949.88,1079992133.75
000976.SZ,20090331,926318593.43,266452735.97,1618589573.48
600346.SH,20090331,958898405.23,259127822.69,1286586408.77
600773.SH,20090331,76689809.15,1305543.89,69631809.02
600637.SH,20090331,2427492656.62,285344561.6,3666521602.57
600458.SH,20090331,767055440.05,50113343.0,1235185875.33
600614.SH,20090331,979121006.1,163408189.78,1656788205.69
600359.SH,20090331,2003688821.06,270571785.1,3052736710.34
601607.SH,20090331,6373484017.26,1255519698.54,8527408673.43
600882.SH,20090331,1537739826.74,532763059.44,1972225775.89
601872.SH,20090331,4782214048.0,4580931844.0,14558997174.0
600598.SH,20090331,5451782156.13,1763905813.3,10892496854.46
600605.SH,20090331,231898234.64,36992675.15,570245358.54
600378.SH,20090331,218815010.3,211744036.81,673499554.12
600107.SH,20090331,727643119.78,360260599.98,1276252445.07
600298.SH,20090331,1194263349.34,87446849.66,2226869094.62
600367.SH,20090331,181524973.15,401049277.7,1401048917.09
600351.SH,20090331,937754115.57,451307992.72,1799615355.54
600208.SH,20090331,10103874578.94,2991461308.36,15269285203.67
000008.SZ,20090331,5009719.44,26436208.65,78842163.22
000895.SZ,20090331,2524877018.02,2608664553.77,5701262378.0
002218.SZ,20090331,91393051.74,271042214.99,778071123.29
002266.SZ,20090331,662948706.93,478276126.64,1474263887.5
000979.SZ,20090331,748045096.2,14956521.11,408584320.15
002212.SZ,20090331,106388278.3,511968099.2,1257427920.49
002244.SZ,20090331,11867416425.83,1931067145.65,15345109580.87
000971.SZ,20090331,663662593.98,3074118.08,891239565.03
600090.SH,20090331,613443881.13,85835691.47,1139110170.15
002095.SZ,20090331,59218841.42,340049273.63,443619342.83
002148.SZ,20090331,9158204.73,289010926.13,389150586.0
600715.SH,20090331,189180475.3,11427.0,368048382.02
002061.SZ,20090331,645306470.41,134546277.27,1140761114.11
000511.SZ,20090331,737852124.9,86287499.03,2145453293.08
000930.SZ,20090331,5065165939.53,546624135.56,7169993920.15
600373.SH,20090331,858827602.9,113744443.27,1000911533.75
002268.SZ,20090331,57447060.17,234648210.25,412581846.61
002160.SZ,20090331,742545612.65,188265668.16,1368253110.57
600371.SH,20090331,492526890.1,48893720.37,847341144.05
601975.SH,20090331,7595985902.89,1246163508.83,12178685970.44
000776.SZ,20090331,84268411.75,32034928.51,352960734.52
002274.SZ,20090331,1792347593.04,531180553.24,3265865757.63
002063.SZ,20090331,21580289.58,168567914.45,431725857.3
002085.SZ,20090331,597441653.78,247762331.6,1493182059.9
600077.SH,20090331,115180555.44,28964613.68,493324119.66
002222.SZ,20090331,40371733.86,300221651.84,622852423.94
600792.SH,20090331,1082619982.39,94489640.58,1116320051.86
600833.SH,20090331,300740326.95,135119640.79,651968259.92
600270.SH,20090331,675714896.38,2262829979.95,4834982543.28
600356.SH,20090331,501956192.66,112251328.61,1605388841.77
002094.SZ,20090331,322280886.96,175858299.68,784324954.43
002076.SZ,20090331,62808085.2,90505152.5,445393562.74
002221.SZ,20090331,660974886.42,407443248.67,1214173161.9
000688.SZ,20090331,185436890.94,369363.2,8150339.31
000761.SZ,20090331,17982925475.38,3954770058.67,33853393595.97
600325.SH,20090331,9317711710.29,2068871604.13,14252654995.85
600660.SH,20090331,5807101855.0,98580831.0,9179315507.0
600135.SH,20090331,77304193.52,235518467.15,1061500937.23
600340.SH,20090331,90645791.45,39445406.16,347450664.62
000553.SZ,20090331,1180833809.29,671923916.96,2329370006.14
002058.SZ,20090331,65149673.33,83792869.04,230718539.02
600962.SH,20090331,597006718.68,241206554.56,1722695000.37
002036.SZ,20090331,72592092.41,46742174.06,613942574.12
002078.SZ,20090331,5288712285.91,908821808.35,8507755005.63
002074.SZ,20090331,335937222.76,138602642.33,744635417.71
600192.SH,20090331,1360373083.69,359125253.63,2498396994.91
002066.SZ,20090331,441041932.61,94997222.14,795818145.41
002053.SZ,20090331,1219350729.5,134516681.1,2238898176.72
000989.SZ,20090331,298497752.01,721127088.03,1562606776.66
000987.SZ,20090331,746291451.57,1465716703.6,1976664291.83
000059.SZ,20090331,11303602753.21,4082702305.79,17423363946.32
000953.SZ,20090331,855698796.22,66578317.76,1093488809.47
002007.SZ,20090331,133534670.81,290710985.45,1309507401.2
002270.SZ,20090331,205428178.85,260328753.28,721767976.11
000018.SZ,20090331,61477915.0,60725611.0,190711044.0
002219.SZ,20090331,48095139.02,104871956.35,371152454.78
002236.SZ,20090331,137641190.72,390177168.31,870090357.07
002262.SZ,20090331,451172840.44,288531401.38,805603054.52
002260.SZ,20090331,269727167.24,199704411.26,614427383.72
002254.SZ,20090331,243124703.9,533806134.22,1936162923.84
002188.SZ,20090331,95367541.8,103580935.04,427004724.47
002237.SZ,20090331,786145616.66,427044985.97,1920958291.75
