ts_code,ann_date,end_date,total_liab,money_cap,total_assets
603712.SH,20180130,20170930,1943813520.01,181206233.15,3480154962.21
601828.SH,20180116,20170930,53209918857.14,12621477241.4,95791297900.63
603056.SH,20171226,20170930,3199416128.6,760424318.68,6081868502.24
002925.SZ,20171226,20170930,865862403.25,769676407.07,2308040752.83
300769.SZ,20171220,20170930,544466659.31,53219961.44,910334730.95
600025.SH,20171214,20170930,129717110218.4,2127599294.36,166579927304.52
002916.SZ,20171212,20170930,4148902873.4,190837762.9,5940019481.48
300735.SZ,20171211,20170930,309703132.68,30613065.79,1062162383.36
002920.SZ,20171205,20170930,2832212817.07,289286120.49,4427875239.0
601019.SH,20171121,20170930,4998127313.45,2739211098.05,10683123303.14
603605.SH,20171114,20170930,1081226939.09,608742527.31,1767263260.41
688981.SH,20171114,20170930,32241715091.0,,72000316755.0
600903.SH,20171106,20170930,4759217461.98,272861586.88,7513837712.8
300718.SZ,20171103,20170930,84738920.85,15794157.43,659269487.13
603659.SH,20171102,20170930,1574879660.23,196705265.12,2896092632.59
601399.SH,20171101,20170930,13068410890.52,3820686216.47,14247747321.21
601868.SH,20171101,20170930,235246598581.05,41533801213.26,318851705858.2
000839.SZ,20171031,20170930,8856768638.32,2194423638.63,16392153448.41
600827.SH,20171031,20170930,24671732978.14,9827411602.1,45199725654.3
000566.SZ,20171031,20170930,4938528070.17,3365348956.86,10537346841.28
601001.SH,20171031,20170930,15678221861.89,8431095164.68,27018829416.46
600039.SH,20171031,20170930,56309588685.6,9441016505.55,69579746989.13
600058.SH,20171031,20170930,19429399121.27,2230683358.22,24621565313.66
000050.SZ,20171031,20170930,12806486823.25,3144083068.91,27234113375.03
600068.SH,20171031,20170930,119785394429.48,17105996261.37,175178536709.19
600073.SH,20171031,20170930,5943996424.75,3506210803.86,11328806065.34
000592.SZ,20171031,20170930,858525506.28,371853071.24,4367716789.47
000025.SZ,20171031,20170930,383226130.39,128227347.28,1346720215.99
000008.SZ,20171031,20170930,3155069061.2,1074388019.39,9471991576.95
000587.SZ,20171031,20170930,26289809175.21,4089453804.89,36339838969.11
000049.SZ,20171031,20170930,4753648419.76,514549875.05,6433966966.92
600823.SH,20171031,20170930,56246294492.79,15050917496.24,89841235149.84
000027.SZ,20171031,20170930,44990317749.31,4550421854.28,70439323860.28
601929.SH,20171031,20170930,4209270978.08,913724133.57,10702418316.32
002589.SZ,20171031,20170930,14384242414.76,1094473440.49,23347502151.21
