ts_code,ann_date,end_date,total_liab,money_cap,total_assets
000001.SZ,20140814,20140630,2015535000000.0,,2136475000000.0
000002.SZ,20140818,20140630,396054413569.37,42861721091.89,501774293462.21
000009.SZ,20140822,20140630,8450926294.92,1922730715.9,13763051610.1
000008.SZ,20140801,20140630,59906566.5,130592465.41,632124341.35
000021.SZ,20140830,20140630,9566066853.24,8754988773.1,14459189353.51
000025.SZ,20140808,20140630,533454132.75,57106710.45,741757937.15
000012.SZ,20140805,20140630,6548007222.0,287736235.0,14796960553.0
000006.SZ,20140815,20140630,7034515818.79,2203417051.09,11009599979.61
000027.SZ,20140816,20140630,17288146889.4,3110516139.4,36438130181.72
000028.SZ,20140816,20140630,7949973494.71,1417891485.43,12490101653.57
000030.SZ,20140826,20140630,2816141628.37,486324045.89,7279402449.33
000031.SZ,20140827,20140630,34294447134.39,7318467327.03,43751631416.32
000032.SZ,20140815,20140630,389598635.46,290057414.7,1410190940.03
000034.SZ,20140729,20140630,297571084.01,74448695.35,453226687.54
000039.SZ,20140826,20140630,57473080000.0,3141555000.0,82494196000.0
000046.SZ,20140815,20140630,35430882594.31,4293961577.44,44575892341.03
000049.SZ,20140826,20140630,1323888719.88,399737858.44,2068655925.67
000050.SZ,20140814,20140630,4215464145.0,515598597.0,7572507375.0
000062.SZ,20140814,20140630,1833971031.24,646975934.27,4003899100.92
000060.SZ,20140826,20140630,7963242518.2,953707437.11,14571312137.05
000063.SZ,20140821,20140630,77026354000.0,17338226000.0,101852878000.0
000061.SZ,20140829,20140630,6718920026.19,1469069479.05,12827895153.86
000066.SZ,20140830,20140630,33010615156.05,3782266954.23,41066587004.92
000069.SZ,20140826,20140630,60798997372.71,9919526521.42,89780156514.78
000078.SZ,20140819,20140630,7190174119.07,1631378797.07,8977044419.53
000088.SZ,20140823,20140630,605955415.38,726676972.56,5869697863.93
000089.SZ,20140829,20140630,4663341597.64,1670376997.46,12543264177.9
000090.SZ,20140805,20140630,7398830632.64,1563627949.91,10676128380.86
000100.SZ,20140815,20140630,60748289000.0,13362847000.0,84198466000.0
000156.SZ,20140828,20140630,3122161092.96,536084184.0,5102615484.67
000099.SZ,20140826,20140630,1396026346.15,193144799.25,3900796344.35
000155.SZ,20140828,20140630,2236717754.61,311531138.11,2747177340.74
000157.SZ,20140830,20140630,50273229021.06,18800635389.27,92119994298.19
000158.SZ,20140830,20140630,3198050879.81,264456078.46,5591128461.6
000301.SZ,20140829,20140630,926341550.78,468624007.43,3983625443.24
000333.SZ,20140819,20140630,75931453890.0,16724752400.0,118089557790.0
000338.SZ,20140830,20140630,87828829773.0,19841947842.96,128435494796.69
000400.SZ,20140816,20140630,4556618318.16,904108639.19,9908021210.29
000401.SZ,20140826,20140630,30410963077.77,3057945410.15,43805975373.61
000402.SZ,20140822,20140630,59674837527.4,8763439980.52,83736917368.42
000403.SZ,20140816,20140630,810795742.89,23941301.89,1259857889.71
000408.SZ,20140828,20140630,354883964.8,1811044.92,553615812.2
000413.SZ,20140829,20140630,4642055512.14,1732658157.43,10955355907.06
000415.SZ,20140828,20140630,53314032000.0,6273541000.0,65385845000.0
000417.SZ,20140807,20140630,3979615256.07,3638790702.09,7520829814.88
000418.SZ,20140807,20140630,4985411144.53,2165295105.79,9686393875.1
000423.SZ,20140826,20140630,864027759.54,1733775751.43,6598861341.79
000425.SZ,20140829,20140630,29763156744.26,5240569128.87,49840802646.13
000426.SZ,20140827,20140630,1301892862.63,750709231.22,4152299980.8
000429.SZ,20140807,20140630,7500187156.17,953022518.7,12664784092.41
000488.SZ,20140828,20140630,36362474161.13,3357075224.97,50465774693.92
000501.SZ,20140823,20140630,8422705973.09,1677523338.71,11924121803.85
000503.SZ,20140823,20140630,110534674.28,498857801.85,1400812874.93
000511.SZ,20140816,20140630,1609259467.13,25690532.5,3309974281.78
000513.SZ,20140827,20140630,3277566662.09,757155363.13,7145024917.97
000517.SZ,20140826,20140630,2964712265.05,132563727.51,6397445244.56
000519.SZ,20140813,20140630,875065557.52,453846618.23,4657808235.02
000528.SZ,20140829,20140630,12627551345.75,4251208795.53,21878326767.94
000536.SZ,20140829,20140630,5900673369.3,2661340146.98,9741013128.59
000539.SZ,20140826,20140630,41738437291.0,5144118327.0,67629110307.0
000538.SZ,20140822,20140630,3892499969.76,2014123687.33,13827932374.89
000537.SZ,20140818,20140630,2090284670.48,1928461448.16,4432781720.1
000540.SZ,20140815,20140630,35169441462.64,3551286564.68,39463955871.08
000541.SZ,20140828,20140630,704092622.68,861415714.44,3673046108.98
000543.SZ,20140812,20140630,11752302130.62,1152439612.78,21868101223.82
000547.SZ,20140826,20140630,1062301834.44,777243980.27,3256752490.96
000550.SZ,20140828,20140630,8165179051.0,7331381644.0,17824471153.0
000552.SZ,20140819,20140630,3211401707.14,921956786.06,6092226422.77
000553.SZ,20140725,20140630,1338400589.8,480907972.05,3147793687.52
000555.SZ,20140826,20140630,3900361162.23,1429969363.25,5893482753.41
000559.SZ,20140826,20140630,7303051192.64,2348530672.44,11311179822.31
000563.SZ,20140825,20140630,342860860.06,234315061.6,4026646990.35
000564.SZ,20140827,20140630,5846878950.31,3760992389.95,7572701164.83
000566.SZ,20140809,20140630,1991853274.57,652117803.44,3655326670.49
000582.SZ,20140814,20140630,5391323594.89,454559073.96,8666792109.26
000568.SZ,20140808,20140630,4146601403.47,6448579978.77,13988013454.06
000572.SZ,20140816,20140630,5175352356.92,2408264339.4,14788324894.42
000587.SZ,20140814,20140630,2091021045.31,1664358376.09,3422487177.44
000581.SZ,20140830,20140630,3746595075.5,2306305146.37,14238477298.95
000591.SZ,20140726,20140630,2533070155.84,688958634.47,3100011032.48
