ts_code,trade_date,close,adj_factor,adj_close
301200.SZ,20220228,66.16,1.0,66.16
301200.SZ,20220301,66.53,1.0,66.53
301200.SZ,20220302,65.03,1.0,65.03
301200.SZ,20220303,66.16,1.0,66.16
301200.SZ,20220304,66.45,1.0,66.45
301200.SZ,20220307,63.83,1.0,63.83
301200.SZ,20220308,60.34,1.0,60.34
301200.SZ,20220309,58.53,1.0,58.53
301200.SZ,20220310,58.66,1.0,58.66
301200.SZ,20220311,57.69,1.0,57.69
301200.SZ,20220314,54.8,1.0,54.8
301200.SZ,20220315,56.99,1.0,56.99
301200.SZ,20220316,57.58,1.0,57.58
301200.SZ,20220317,59.41,1.0,59.41
301200.SZ,20220318,59.26,1.0,59.26
301200.SZ,20220321,58.73,1.0,58.73
301200.SZ,20220322,56.83,1.0,56.83
301200.SZ,20220323,56.54,1.0,56.54
301200.SZ,20220324,55.49,1.0,55.49
301200.SZ,20220325,55.68,1.0,55.68
301200.SZ,20220328,54.99,1.0,54.99
301200.SZ,20220329,53.88,1.0,53.88
301200.SZ,20220330,55.39,1.0,55.39
301200.SZ,20220331,54.18,1.0,54.18
301200.SZ,20220401,53.09,1.0,53.09
301200.SZ,20220406,53.11,1.0,53.11
301200.SZ,20220407,51.35,1.0,51.35
301200.SZ,20220408,49.97,1.0,49.97
301200.SZ,20220411,47.03,1.0,47.03
301200.SZ,20220412,48.08,1.0,48.08
301200.SZ,20220413,50.03,1.0,50.03
301200.SZ,20220414,49.72,1.0,49.72
301200.SZ,20220415,49.11,1.0,49.11
301200.SZ,20220418,49.72,1.0,49.72
301200.SZ,20220419,50.03,1.0,50.03
301200.SZ,20220420,53.25,1.0,53.25
301200.SZ,20220421,50.41,1.0,50.41
301200.SZ,20220422,51.12,1.0,51.12
301200.SZ,20220425,48.2,1.0,48.2
301200.SZ,20220426,46.4,1.0,46.4
301200.SZ,20220427,49.2,1.0,49.2
301200.SZ,20220428,49.59,1.0,49.59
301200.SZ,20220429,50.89,1.0081,51.302209
301200.SZ,20220505,51.29,1.0081,51.705449
301200.SZ,20220506,50.81,1.0081,51.221561
301200.SZ,20220509,50.51,1.0081,50.919131
301200.SZ,20220510,53.25,1.0081,53.681325
301200.SZ,20220511,52.06,1.0081,52.481686
301200.SZ,20220512,52.22,1.0081,52.642981999999996
301200.SZ,20220513,51.96,1.0081,52.380876
301200.SZ,20220516,51.28,1.0081,51.695368
301200.SZ,20220517,51.9,1.0081,52.320389999999996
301200.SZ,20220518,51.59,1.0081,52.007879
301200.SZ,20220519,51.16,1.0081,51.57439599999999
301200.SZ,20220520,51.64,1.0081,52.058284
301200.SZ,20220523,52.53,1.0081,52.955493000000004
301200.SZ,20220524,48.16,1.0081,48.550095999999996
301200.SZ,20220525,48.33,1.0081,48.721472999999996
301200.SZ,20220526,47.72,1.0081,48.106532
301200.SZ,20220527,47.39,1.0081,47.773859
301200.SZ,20220530,47.72,1.008,48.10176
301200.SZ,20220531,49.0,1.008,49.392
301200.SZ,20220601,49.83,1.008,50.22864
301200.SZ,20220602,51.84,1.008,52.254720000000006
301200.SZ,20220606,52.5,1.008,52.92
301200.SZ,20220607,51.65,1.008,52.0632
301200.SZ,20220608,51.18,1.008,51.58944
301200.SZ,20220609,50.05,1.008,50.450399999999995
301200.SZ,20220610,51.01,1.008,51.418079999999996
301200.SZ,20220613,54.44,1.008,54.87552
301200.SZ,20220614,53.79,1.008,54.22032
301200.SZ,20220615,54.2,1.008,54.6336
301200.SZ,20220616,56.79,1.008,57.24432
301200.SZ,20220617,55.16,1.008,55.601279999999996
301200.SZ,20220620,54.37,1.008,54.80496
301200.SZ,20220621,54.8,1.008,55.2384
301200.SZ,20220622,52.78,1.008,53.20224
301200.SZ,20220623,54.0,1.008,54.432
301200.SZ,20220624,54.04,1.008,54.472319999999996
301200.SZ,20220627,54.17,1.008,54.60336
301200.SZ,20220628,56.2,1.008,56.64960000000001
301200.SZ,20220629,54.18,1.008,54.61344
301200.SZ,20220630,54.0,1.008,54.432
301200.SZ,20220701,53.06,1.008,53.484480000000005
301200.SZ,20220704,53.63,1.008,54.05904
301200.SZ,20220705,52.07,1.008,52.48656
301200.SZ,20220706,51.81,1.008,52.22448
301200.SZ,20220707,52.0,1.008,52.416
301200.SZ,20220708,52.17,1.008,52.587360000000004
301200.SZ,20220711,50.18,1.008,50.58144
301200.SZ,20220712,49.41,1.008,49.805279999999996
301200.SZ,20220713,49.48,1.008,49.87584
301200.SZ,20220714,49.9,1.008,50.2992
301200.SZ,20220715,50.21,1.008,50.61168
301200.SZ,20220718,51.51,1.008,51.92208
301200.SZ,20220719,51.69,1.008,52.103519999999996
301200.SZ,20220720,52.64,1.008,53.06112
301200.SZ,20220721,52.06,1.008,52.47648
301200.SZ,20220722,51.33,1.008,51.74064
301200.SZ,20220725,51.37,1.008,51.78096
301200.SZ,20220726,50.85,1.008,51.2568
301200.SZ,20220727,52.95,1.008,53.3736
301200.SZ,20220728,54.36,1.008,54.79488
301200.SZ,20220729,53.9,1.008,54.331199999999995
301200.SZ,20220801,54.43,1.008,54.86544
301200.SZ,20220802,52.74,1.008,53.16192
301200.SZ,20220803,52.83,1.008,53.25264
301200.SZ,20220804,53.16,1.008,53.58528
301200.SZ,20220805,54.67,1.008,55.10736
301200.SZ,20220808,55.0,1.008,55.44
301200.SZ,20220809,55.48,1.008,55.92384
301200.SZ,20220810,55.86,1.008,56.30688
301200.SZ,20220811,55.68,1.008,56.12544
301200.SZ,20220812,54.08,1.008,54.51264
301200.SZ,20220815,54.7,1.008,55.137600000000006
301200.SZ,20220816,55.78,1.008,56.226240000000004
301200.SZ,20220817,58.3,1.008,58.7664
301200.SZ,20220818,58.62,1.008,59.08896
301200.SZ,20220819,53.94,1.008,54.37152
301200.SZ,20220822,52.82,1.008,53.24256
301200.SZ,20220823,53.03,1.008,53.45424
301200.SZ,20220824,50.51,1.008,50.91408
301200.SZ,20220825,51.18,1.008,51.58944
301200.SZ,20220826,50.48,1.008,50.88384
301200.SZ,20220829,49.26,1.008,49.65408
301200.SZ,20220830,49.31,1.008,49.704480000000004
301200.SZ,20220831,48.11,1.008,48.49488
301200.SZ,20220901,48.11,1.008,48.49488
301200.SZ,20220902,48.63,1.008,49.019040000000004
301200.SZ,20220905,49.0,1.008,49.392
301200.SZ,20220906,49.35,1.008,49.744800000000005
301200.SZ,20220907,49.64,1.008,50.03712
301200.SZ,20220908,48.56,1.008,48.94848
301200.SZ,20220909,48.94,1.008,49.33152
301200.SZ,20220913,48.96,1.008,49.35168
301200.SZ,20220914,48.23,1.008,48.61584
301200.SZ,20220915,46.7,1.008,47.073600000000006
301200.SZ,20220916,46.03,1.008,46.39824
301200.SZ,20220919,45.66,1.008,46.025279999999995
301200.SZ,20220920,46.06,1.008,46.42848
301200.SZ,20220921,46.13,1.008,46.49904
301200.SZ,20220922,45.88,1.008,46.247040000000005
301200.SZ,20220923,44.81,1.008,45.16848
301200.SZ,20220926,43.84,1.008,44.190720000000006
301200.SZ,20220927,44.52,1.008,44.876160000000006
301200.SZ,20220928,42.73,1.008,43.071839999999995
301200.SZ,20220929,42.35,1.008,42.6888
301200.SZ,20220930,41.23,1.008,41.559839999999994
301200.SZ,20221010,40.18,1.008,40.50144
301200.SZ,20221011,40.78,1.008,41.10624
301200.SZ,20221012,42.05,1.008,42.386399999999995
301200.SZ,20221013,41.77,1.008,42.10416
301200.SZ,20221014,42.76,1.008,43.10208
301200.SZ,20221017,45.6,1.008,45.964800000000004
301200.SZ,20221018,44.73,1.008,45.08784
301200.SZ,20221019,44.24,1.008,44.593920000000004
301200.SZ,20221020,44.44,1.008,44.795519999999996
301200.SZ,20221021,44.45,1.008,44.805600000000005
301200.SZ,20221024,45.09,1.008,45.450720000000004
301200.SZ,20221025,41.88,1.008,42.21504
301200.SZ,20221026,43.15,1.008,43.4952
301200.SZ,20221027,41.98,1.008,42.315839999999994
301200.SZ,20221028,40.42,1.008,40.74336
301200.SZ,20221031,41.04,1.008,41.36832
301200.SZ,20221101,42.28,1.008,42.61824
301200.SZ,20221102,42.85,1.008,43.1928
301200.SZ,20221103,43.0,1.008,43.344
301200.SZ,20221104,43.65,1.008,43.9992
301200.SZ,20221107,45.25,1.008,45.612
301200.SZ,20221108,44.42,1.008,44.77536
301200.SZ,20221109,44.02,1.008,44.37216
301200.SZ,20221110,43.63,1.008,43.979040000000005
301200.SZ,20221111,43.9,1.008,44.2512
301200.SZ,20221114,43.63,1.008,43.979040000000005
301200.SZ,20221115,44.93,1.008,45.28944
301200.SZ,20221116,44.6,1.008,44.9568
301200.SZ,20221117,44.73,1.008,45.08784
301200.SZ,20221118,44.09,1.008,44.44272
301200.SZ,20221121,44.0,1.008,44.352000000000004
301200.SZ,20221122,42.94,1.008,43.283519999999996
301200.SZ,20221123,42.69,1.008,43.03152
301200.SZ,20221124,43.04,1.008,43.38432
301200.SZ,20221125,43.2,1.008,43.5456
301200.SZ,20221128,41.63,1.008,41.96304
301200.SZ,20221129,42.42,1.008,42.75936
301200.SZ,20221130,42.16,1.008,42.497279999999996
301200.SZ,20221201,42.95,1.008,43.293600000000005
301200.SZ,20221202,42.8,1.008,43.142399999999995
301200.SZ,20221205,43.01,1.008,43.354079999999996
301200.SZ,20221206,43.16,1.008,43.50528
301200.SZ,20221207,42.92,1.008,43.26336
301200.SZ,20221208,43.37,1.008,43.71696
301200.SZ,20221209,43.1,1.008,43.4448
301200.SZ,20221212,43.26,1.008,43.60608
301200.SZ,20221213,42.18,1.008,42.51744
301200.SZ,20221214,42.06,1.008,42.396480000000004
301200.SZ,20221215,42.15,1.008,42.4872
301200.SZ,20221216,41.43,1.008,41.76144
301200.SZ,20221219,40.8,1.008,41.1264
301200.SZ,20221220,40.81,1.008,41.136480000000006
301200.SZ,20221221,40.41,1.008,40.73327999999999
301200.SZ,20221222,39.83,1.008,40.14864
301200.SZ,20221223,39.74,1.008,40.05792
301200.SZ,20221226,39.84,1.008,40.15872
301200.SZ,20221227,39.36,1.008,39.67488
301200.SZ,20221228,38.71,1.008,39.01968
301200.SZ,20221229,38.37,1.008,38.67696
301200.SZ,20221230,39.2,1.008,39.513600000000004
301200.SZ,20230103,40.25,1.008,40.572
301200.SZ,20230104,39.93,1.008,40.24944
301200.SZ,20230105,40.41,1.008,40.73327999999999
301200.SZ,20230106,40.08,1.008,40.400639999999996
301200.SZ,20230109,40.06,1.008,40.380480000000006
301200.SZ,20230110,40.03,1.008,40.35024
301200.SZ,20230111,39.61,1.008,39.92688
301200.SZ,20230112,40.0,1.008,40.32
301200.SZ,20230113,40.23,1.008,40.55184
301200.SZ,20230116,40.66,1.008,40.985279999999996
301200.SZ,20230117,40.63,1.008,40.955040000000004
301200.SZ,20230118,40.81,1.008,41.136480000000006
301200.SZ,20230119,40.96,1.008,41.28768
301200.SZ,20230120,41.19,1.008,41.51952
301200.SZ,20230130,41.64,1.008,41.97312
301200.SZ,20230131,41.65,1.008,41.9832
301200.SZ,20230201,42.0,1.008,42.336
301200.SZ,20230202,42.11,1.008,42.44688
301200.SZ,20230203,41.9,1.008,42.2352
301200.SZ,20230206,41.47,1.008,41.80176
301200.SZ,20230207,44.04,1.008,44.39232
301200.SZ,20230208,43.26,1.008,43.60608
301200.SZ,20230209,44.01,1.008,44.36208
301200.SZ,20230210,43.7,1.008,44.049600000000005
301200.SZ,20230213,45.21,1.008,45.57168
301200.SZ,20230214,45.29,1.008,45.652319999999996
301200.SZ,20230215,45.03,1.008,45.39024
301200.SZ,20230216,43.28,1.008,43.62624
301200.SZ,20230217,42.79,1.008,43.13232
301200.SZ,20230220,43.82,1.008,44.17056
301200.SZ,20230221,43.47,1.008,43.81776
301200.SZ,20230222,43.5,1.008,43.848
301200.SZ,20230223,43.84,1.008,44.190720000000006
301200.SZ,20230224,44.91,1.008,45.269279999999995
301200.SZ,20230227,44.92,1.008,45.279360000000004
301200.SZ,20230228,44.69,1.008,45.04752
301200.SZ,20230301,44.76,1.008,45.11808
301200.SZ,20230302,44.55,1.008,44.9064
301200.SZ,20230303,43.78,1.008,44.13024
301200.SZ,20230306,43.51,1.008,43.85808
301200.SZ,20230307,42.25,1.008,42.588
301200.SZ,20230308,42.77,1.008,43.11216
301200.SZ,20230309,42.62,1.008,42.96096
301200.SZ,20230310,42.3,1.008,42.6384
301200.SZ,20230313,42.28,1.008,42.61824
301200.SZ,20230314,42.88,1.008,43.223040000000005
301200.SZ,20230315,42.82,1.008,43.16256
301200.SZ,20230316,42.21,1.008,42.54768
301200.SZ,20230317,42.69,1.008,43.03152
301200.SZ,20230320,43.26,1.008,43.60608
301200.SZ,20230321,43.57,1.008,43.91856
301200.SZ,20230322,44.3,1.008,44.654399999999995
301200.SZ,20230323,45.28,1.008,45.64224
301200.SZ,20230324,44.69,1.008,45.04752
301200.SZ,20230327,44.52,1.008,44.876160000000006
301200.SZ,20230328,44.1,1.008,44.4528
301200.SZ,20230329,43.83,1.008,44.18064
301200.SZ,20230330,43.73,1.008,44.07984
301200.SZ,20230331,43.85,1.008,44.2008
301200.SZ,20230403,44.45,1.008,44.805600000000005
301200.SZ,20230404,43.28,1.008,43.62624
301200.SZ,20230406,45.67,1.008,46.035360000000004
301200.SZ,20230407,47.5,1.008,47.88
301200.SZ,20230410,47.23,1.008,47.607839999999996
301200.SZ,20230411,46.39,1.008,46.76112
301200.SZ,20230412,47.51,1.008,47.89008
301200.SZ,20230413,46.2,1.008,46.5696
301200.SZ,20230414,47.56,1.008,47.94048
301200.SZ,20230417,46.85,1.008,47.2248
301200.SZ,20230418,46.37,1.008,46.74096
301200.SZ,20230419,45.76,1.008,46.12608
301200.SZ,20230420,44.45,1.008,44.805600000000005
301200.SZ,20230421,42.43,1.008,42.76944
