trade_date,adj_close,adj_factor,ts_code,close
20120104,39.26144,3.316,600060.SH,11.84
20120105,38.134,3.316,600060.SH,11.5
20120106,37.83556,3.316,600060.SH,11.41
20120109,40.4552,3.316,600060.SH,12.2
20120110,41.35052,3.316,600060.SH,12.47
20120111,41.018919999999994,3.316,600060.SH,12.37
20120112,40.65416,3.316,600060.SH,12.26
20120113,44.732839999999996,3.316,600060.SH,13.49
20120116,44.4344,3.316,600060.SH,13.4
20120117,46.72244,3.316,600060.SH,14.09
20120118,45.49552,3.316,600060.SH,13.72
20120119,46.556639999999994,3.316,600060.SH,14.04
20120120,47.55144,3.316,600060.SH,14.34
20120130,46.9214,3.316,600060.SH,14.15
20120131,46.49032,3.316,600060.SH,14.02
20120201,46.424,3.316,600060.SH,14.0
20120202,48.94416,3.316,600060.SH,14.76
20120203,49.441559999999996,3.316,600060.SH,14.91
20120206,49.242599999999996,3.316,600060.SH,14.85
20120207,49.541039999999995,3.316,600060.SH,14.94
20120208,49.87264,3.316,600060.SH,15.04
20120209,49.47472,3.316,600060.SH,14.92
20120210,49.30891999999999,3.316,600060.SH,14.87
20120213,49.34208,3.316,600060.SH,14.88
20120214,48.082,3.316,600060.SH,14.5
20120215,48.87784,3.316,600060.SH,14.74
20120216,47.65091999999999,3.316,600060.SH,14.37
20120217,50.53584,3.316,600060.SH,15.24
20120220,53.851839999999996,3.316,600060.SH,16.24
20120221,54.44872,3.316,600060.SH,16.42
20120222,59.422720000000005,3.316,600060.SH,17.92
20120223,59.422720000000005,3.316,600060.SH,17.92
20120224,59.32324,3.316,600060.SH,17.89
20120227,65.19256,3.316,600060.SH,19.66
20120228,64.52936,3.316,600060.SH,19.46
20120229,66.95004,3.316,600060.SH,20.19
20120301,66.41948000000001,3.316,600060.SH,20.03
20120302,69.86811999999999,3.316,600060.SH,21.07
20120305,69.83496,3.316,600060.SH,21.06
20120306,70.6308,3.316,600060.SH,21.3
20120307,69.20492,3.316,600060.SH,20.87
20120308,70.2992,3.316,600060.SH,21.2
20120309,70.00076,3.316,600060.SH,21.11
20120312,71.12819999999999,3.316,600060.SH,21.45
20120313,70.2992,3.316,600060.SH,21.2
20120314,63.96563999999999,3.316,600060.SH,19.29
20120315,64.72832,3.316,600060.SH,19.52
20120316,64.79463999999999,3.316,600060.SH,19.54
20120319,64.06512,3.316,600060.SH,19.32
20120320,64.76148,3.316,600060.SH,19.53
20120321,63.46824,3.316,600060.SH,19.14
20120322,63.20295999999999,3.316,600060.SH,19.06
20120323,61.6776,3.316,600060.SH,18.6
20120326,63.30244,3.316,600060.SH,19.09
20120327,62.73872,3.316,600060.SH,18.92
20120328,59.75431999999999,3.316,600060.SH,18.02
20120329,60.05275999999999,3.316,600060.SH,18.11
20120330,59.290079999999996,3.316,600060.SH,17.88
20120405,62.87136,3.316,600060.SH,18.96
20120406,63.60088,3.316,600060.SH,19.18
20120409,60.815439999999995,3.316,600060.SH,18.34
20120410,61.544959999999996,3.316,600060.SH,18.56
20120411,64.59568,3.316,600060.SH,19.48
20120412,66.6516,3.316,600060.SH,20.1
20120413,66.25368,3.316,600060.SH,19.98
20120416,65.25887999999999,3.316,600060.SH,19.68
20120417,65.09308,3.316,600060.SH,19.63
20120418,67.81219999999999,3.316,600060.SH,20.45
20120419,67.3148,3.316,600060.SH,20.3
20120420,66.55212,3.316,600060.SH,20.07
20120423,59.886959999999995,3.316,600060.SH,18.06
20120424,59.95327999999999,3.316,600060.SH,18.08
20120425,58.49424,3.316,600060.SH,17.64
20120426,58.892160000000004,3.316,600060.SH,17.76
20120427,58.09632,3.316,600060.SH,17.52
20120502,59.422720000000005,3.316,600060.SH,17.92
20120503,59.389559999999996,3.316,600060.SH,17.91
20120504,60.284879999999994,3.316,600060.SH,18.18
20120507,59.48904,3.316,600060.SH,17.94
20120508,58.6932,3.316,600060.SH,17.7
20120509,56.007239999999996,3.316,600060.SH,16.89
20120510,56.40516,3.316,600060.SH,17.01
20120511,57.101519999999994,3.316,600060.SH,17.22
20120514,57.96368,3.316,600060.SH,17.48
20120515,61.644439999999996,3.316,600060.SH,18.59
20120516,61.71075999999999,3.316,600060.SH,18.61
20120517,61.312839999999994,3.316,600060.SH,18.49
20120518,59.09112,3.316,600060.SH,17.82
20120521,59.687999999999995,3.316,600060.SH,18.0
20120522,60.284879999999994,3.316,600060.SH,18.18
20120523,59.290079999999996,3.316,600060.SH,17.88
20120524,59.09112,3.316,600060.SH,17.82
20120525,58.99164,3.316,600060.SH,17.79
20120528,59.12427999999999,3.316,600060.SH,17.83
20120529,62.60607999999999,3.316,600060.SH,18.88
20120531,63.50139999999999,3.316,600060.SH,19.15
20120601,62.60607999999999,3.316,600060.SH,18.88
20120604,61.611279999999994,3.316,600060.SH,18.58
20120605,60.11908,3.316,600060.SH,18.13
20120606,58.99164,3.316,600060.SH,17.79
20120607,58.1958,3.316,600060.SH,17.55
20120608,57.134679999999996,3.316,600060.SH,17.23
20120611,58.593720000000005,3.316,600060.SH,17.67
20120612,57.23416,3.316,600060.SH,17.26
20120613,58.262119999999996,3.316,600060.SH,17.57
20120614,57.79788,3.316,600060.SH,17.43
20120615,58.06316,3.316,600060.SH,17.51
20120618,58.66004,3.316,600060.SH,17.69
20120619,59.25692,3.316,600060.SH,17.87
20120620,58.79268,3.316,600060.SH,17.73
20120621,56.43832,3.316,600060.SH,17.02
20120625,55.31088,3.316,600060.SH,16.68
20120626,55.907759999999996,3.316,600060.SH,16.86
20120627,55.7088,3.316,600060.SH,16.8
20120628,55.01244,3.316,600060.SH,16.59
20120629,55.74195999999999,3.316,600060.SH,16.81
20120702,57.39995999999999,3.316,600060.SH,17.31
20120703,57.101519999999994,3.316,600060.SH,17.22
20120704,56.13988,3.316,600060.SH,16.93
20120705,54.69200000000001,4.972,600060.SH,11.0
20120706,53.29984000000001,4.972,600060.SH,10.72
20120709,47.979800000000004,4.972,600060.SH,9.65
20120710,46.289320000000004,4.972,600060.SH,9.31
20120711,47.18428000000001,4.972,600060.SH,9.49
20120712,48.079240000000006,4.972,600060.SH,9.67
20120713,47.63176000000001,4.972,600060.SH,9.58
20120716,44.99660000000001,4.972,600060.SH,9.05
20120717,45.79212000000001,4.972,600060.SH,9.21
20120718,47.43288,4.972,600060.SH,9.54
20120719,47.383160000000004,4.972,600060.SH,9.53
20120720,44.89716,4.972,600060.SH,9.03
20120723,44.10164,4.972,600060.SH,8.87
20120724,44.99660000000001,4.972,600060.SH,9.05
20120725,44.4994,4.972,600060.SH,8.95
20120726,44.39996,4.972,600060.SH,8.93
20120727,43.85304000000001,4.972,600060.SH,8.82
20120730,42.85864,4.972,600060.SH,8.62
20120731,43.156960000000005,4.972,600060.SH,8.68
20120801,43.20668,4.972,600060.SH,8.69
20120802,41.81452,4.972,600060.SH,8.41
20120803,42.510600000000004,4.972,600060.SH,8.55
20120806,43.35584000000001,4.972,600060.SH,8.72
20120807,44.10164,4.972,600060.SH,8.87
20120808,44.0022,4.972,600060.SH,8.85
20120809,44.797720000000005,4.972,600060.SH,9.01
20120810,43.95248,4.972,600060.SH,8.84
20120813,42.560320000000004,4.972,600060.SH,8.56
20120814,42.709480000000006,4.972,600060.SH,8.59
20120815,42.112840000000006,4.972,600060.SH,8.47
20120816,41.66536000000001,4.972,600060.SH,8.38
20120817,42.262,4.972,600060.SH,8.5
20120820,41.76480000000001,4.972,600060.SH,8.4
20120821,42.063120000000005,4.972,600060.SH,8.46
20120822,41.66536000000001,4.972,600060.SH,8.38
20120823,41.66536000000001,4.972,600060.SH,8.38
20120824,40.7704,4.972,600060.SH,8.2
20120827,39.278800000000004,4.972,600060.SH,7.9
20120828,39.72628,4.972,600060.SH,7.99
20120829,39.62684,4.972,600060.SH,7.97
20120830,39.328520000000005,4.972,600060.SH,7.91
20120831,40.32292,4.972,600060.SH,8.11
20120903,42.112840000000006,4.972,600060.SH,8.47
20120904,41.26760000000001,4.972,600060.SH,8.3
20120905,42.31172,4.972,600060.SH,8.51
20120906,43.604440000000004,4.972,600060.SH,8.77
20120907,45.841840000000005,4.972,600060.SH,9.22
20120910,45.245200000000004,4.972,600060.SH,9.1
20120911,44.44968,4.972,600060.SH,8.94
20120912,45.34464,4.972,600060.SH,9.12
20120913,45.245200000000004,4.972,600060.SH,9.1
20120914,46.388760000000005,4.972,600060.SH,9.33
20120917,45.7424,4.972,600060.SH,9.2
20120918,45.34464,4.972,600060.SH,9.12
20120919,48.2284,4.972,600060.SH,9.7
20120920,47.7312,4.972,600060.SH,9.6
20120921,47.035120000000006,4.972,600060.SH,9.46
20120924,47.63176000000001,4.972,600060.SH,9.58
20120925,46.18988,4.972,600060.SH,9.29
20120926,45.19548,4.972,600060.SH,9.09
20120927,47.13456000000001,4.972,600060.SH,9.48
20120928,48.67588,4.972,600060.SH,9.79
20121008,48.2284,4.972,600060.SH,9.7
20121009,50.01832000000001,4.972,600060.SH,10.06
20121010,50.01832000000001,4.972,600060.SH,10.06
20121011,49.96860000000001,4.972,600060.SH,10.05
20121012,49.4714,4.972,600060.SH,9.95
20121015,49.52112000000001,4.972,600060.SH,9.96
20121016,50.167480000000005,4.972,600060.SH,10.09
20121017,49.023920000000004,4.972,600060.SH,9.86
20121018,49.91888,4.972,600060.SH,10.04
20121019,49.52112000000001,4.972,600060.SH,9.96
20121022,50.167480000000005,4.972,600060.SH,10.09
20121023,49.42168,4.972,600060.SH,9.94
20121024,49.023920000000004,4.972,600060.SH,9.86
20121025,49.570840000000004,4.972,600060.SH,9.97
20121026,44.59884000000001,4.972,600060.SH,8.97
20121029,41.66536000000001,4.972,600060.SH,8.38
20121030,41.66536000000001,4.972,600060.SH,8.38
20121031,40.919560000000004,4.972,600060.SH,8.23
20121101,42.0134,4.972,600060.SH,8.45
20121102,42.0134,4.972,600060.SH,8.45
20121105,41.76480000000001,4.972,600060.SH,8.4
20121106,41.26760000000001,4.972,600060.SH,8.3
20121107,41.21788,4.972,600060.SH,8.29
20121108,40.17376,4.972,600060.SH,8.08
20121109,39.776,4.972,600060.SH,8.0
20121112,40.32292,4.972,600060.SH,8.11
20121113,39.875440000000005,4.972,600060.SH,8.02
20121114,40.02460000000001,4.972,600060.SH,8.05
20121115,39.92516,4.972,600060.SH,8.03
20121116,39.776,4.972,600060.SH,8.0
20121119,39.57712,4.972,600060.SH,7.96
20121120,40.02460000000001,4.972,600060.SH,8.05
20121121,41.416760000000004,4.972,600060.SH,8.33
20121122,41.16816,4.972,600060.SH,8.28
20121123,41.31732000000001,4.972,600060.SH,8.31
20121126,40.919560000000004,4.972,600060.SH,8.23
20121127,39.825720000000004,4.972,600060.SH,8.01
20121128,39.328520000000005,4.972,600060.SH,7.91
20121129,39.378240000000005,4.972,600060.SH,7.92
20121130,40.62124,4.972,600060.SH,8.17
20121203,40.521800000000006,4.972,600060.SH,8.15
20121204,41.416760000000004,4.972,600060.SH,8.33
20121205,42.80892,4.972,600060.SH,8.61
20121206,42.85864,4.972,600060.SH,8.62
20121207,43.2564,4.972,600060.SH,8.7
20121210,43.604440000000004,4.972,600060.SH,8.77
20121211,43.40556000000001,4.972,600060.SH,8.73
20121212,43.20668,4.972,600060.SH,8.69
20121213,42.95808000000001,4.972,600060.SH,8.64
20121214,45.44408000000001,4.972,600060.SH,9.14
20121217,45.69268,4.972,600060.SH,9.19
20121218,46.04072,4.972,600060.SH,9.26
20121219,45.99100000000001,4.972,600060.SH,9.25
20121220,47.234,4.972,600060.SH,9.5
20121221,48.77532000000001,4.972,600060.SH,9.81
20121224,49.32224,4.972,600060.SH,9.92
20121225,50.7144,4.972,600060.SH,10.2
20121226,50.764120000000005,4.972,600060.SH,10.21
20121227,49.96860000000001,4.972,600060.SH,10.05
20121228,50.41608000000001,4.972,600060.SH,10.14
20121231,50.26692,4.972,600060.SH,10.11
20130104,49.52112000000001,4.972,600060.SH,9.96
20130107,51.9574,4.972,600060.SH,10.45
20130108,51.11216,4.972,600060.SH,10.28
20130109,51.60936000000001,4.972,600060.SH,10.38
20130110,51.65908000000001,4.972,600060.SH,10.39
20130111,49.37196,4.972,600060.SH,9.93
20130114,51.758520000000004,4.972,600060.SH,10.41
20130115,53.74732000000001,4.972,600060.SH,10.81
20130116,54.542840000000005,4.972,600060.SH,10.97
20130117,54.34396,4.972,600060.SH,10.93
20130118,55.48752,4.972,600060.SH,11.16
20130121,57.62548,4.972,600060.SH,11.59
20130122,57.37688,4.972,600060.SH,11.54
20130123,57.724920000000004,4.972,600060.SH,11.61
20130124,55.537240000000004,4.972,600060.SH,11.17
20130125,57.128280000000004,4.972,600060.SH,11.49
20130128,59.51484000000001,4.972,600060.SH,11.97
20130129,59.465120000000006,4.972,600060.SH,11.96
20130130,59.51484000000001,4.972,600060.SH,11.97
20130131,58.42100000000001,4.972,600060.SH,11.75
20130201,57.77464,4.972,600060.SH,11.62
20130204,56.034440000000004,4.972,600060.SH,11.27
20130205,56.780240000000006,4.972,600060.SH,11.42
20130206,56.87968,4.972,600060.SH,11.44
20130207,57.874080000000006,4.972,600060.SH,11.64
20130208,58.96792,4.972,600060.SH,11.86
20130218,57.97352000000001,4.972,600060.SH,11.66
20130219,54.990320000000004,4.972,600060.SH,11.06
20130220,56.38248,4.972,600060.SH,11.34
20130221,54.19480000000001,4.972,600060.SH,10.9
20130222,53.29984000000001,4.972,600060.SH,10.72
20130225,54.19480000000001,4.972,600060.SH,10.9
20130226,55.73612000000001,4.972,600060.SH,11.21
20130227,55.38808000000001,4.972,600060.SH,11.14
20130228,57.724920000000004,4.972,600060.SH,11.61
20130301,59.962320000000005,4.972,600060.SH,12.06
20130304,57.178000000000004,4.972,600060.SH,11.5
20130305,58.918200000000006,4.972,600060.SH,11.85
20130306,62.050560000000004,4.972,600060.SH,12.48
20130307,61.453920000000004,4.972,600060.SH,12.36
20130308,62.29916,4.972,600060.SH,12.53
20130311,61.95112000000001,4.972,600060.SH,12.46
20130312,60.012040000000006,4.972,600060.SH,12.07
20130313,57.97352000000001,4.972,600060.SH,11.66
20130314,58.12268,4.972,600060.SH,11.69
20130315,58.868480000000005,4.972,600060.SH,11.84
20130318,57.62548,4.972,600060.SH,11.59
20130319,57.92380000000001,4.972,600060.SH,11.65
20130320,61.35448,4.972,600060.SH,12.34
20130321,63.54216,4.972,600060.SH,12.78
20130322,64.23824,4.972,600060.SH,12.92
20130325,63.04496,4.972,600060.SH,12.68
20130326,63.094680000000004,4.972,600060.SH,12.69
20130327,65.38180000000001,4.972,600060.SH,13.15
20130328,63.691320000000005,4.972,600060.SH,12.81
20130329,63.29356000000001,4.972,600060.SH,12.73
20130401,64.18852000000001,4.972,600060.SH,12.91
20130402,62.199720000000006,4.972,600060.SH,12.51
20130403,64.33768,4.972,600060.SH,12.94
20130408,64.53656000000001,4.972,600060.SH,12.98
20130409,68.01696,4.972,600060.SH,13.68
20130410,69.65772000000001,4.972,600060.SH,14.01
20130411,70.65212000000001,4.972,600060.SH,14.21
20130412,68.46444000000001,4.972,600060.SH,13.77
20130415,68.31528,4.972,600060.SH,13.74
20130416,69.608,4.972,600060.SH,14.0
20130417,74.48056000000001,4.972,600060.SH,14.98
20130418,77.76208000000001,4.972,600060.SH,15.64
20130419,78.55760000000001,4.972,600060.SH,15.8
20130422,78.85592,4.972,600060.SH,15.86
20130423,75.67384000000001,4.972,600060.SH,15.22
20130424,83.18156,4.972,600060.SH,16.73
20130425,78.01068000000001,4.972,600060.SH,15.69
20130426,76.0716,4.972,600060.SH,15.3
20130502,71.14932,4.972,600060.SH,14.31
20130503,71.94484000000001,4.972,600060.SH,14.47
20130506,74.0828,4.972,600060.SH,14.9
20130507,74.67944,4.972,600060.SH,15.02
20130508,68.66332000000001,4.972,600060.SH,13.81
20130509,66.47564,4.972,600060.SH,13.37
20130510,68.36500000000001,4.972,600060.SH,13.75
20130513,66.8734,4.972,600060.SH,13.45
20130514,65.53096000000001,4.972,600060.SH,13.18
20130515,64.58628,4.972,600060.SH,12.99
20130516,65.77956,4.972,600060.SH,13.23
20130517,66.32648,4.972,600060.SH,13.34
20130520,69.16052,4.972,600060.SH,13.91
20130521,68.96164,4.972,600060.SH,13.87
20130522,68.96164,4.972,600060.SH,13.87
20130523,68.21584000000001,4.972,600060.SH,13.72
20130524,66.7877,5.11,600060.SH,13.07
20130527,65.1525,5.11,600060.SH,12.75
20130528,67.8608,5.11,600060.SH,13.28
20130529,67.40090000000001,5.11,600060.SH,13.19
20130530,66.0723,5.11,600060.SH,12.93
20130531,65.1525,5.11,600060.SH,12.75
20130603,65.7146,5.11,600060.SH,12.86
20130604,63.4151,5.11,600060.SH,12.41
20130605,62.342,5.11,600060.SH,12.2
20130606,61.779900000000005,5.11,600060.SH,12.09
20130607,59.224900000000005,5.11,600060.SH,11.59
20130613,57.6919,5.11,600060.SH,11.29
20130614,58.4073,5.11,600060.SH,11.43
20130617,60.1958,5.11,600060.SH,11.78
