ts_code,trade_date,close,adj_factor,adj_close
000528.SZ,20150105,12.8,8.181,104.71679999999999
000528.SZ,20150106,12.19,8.181,99.72638999999998
000528.SZ,20150107,12.27,8.181,100.38086999999999
000528.SZ,20150108,11.59,8.181,94.81778999999999
000528.SZ,20150109,11.63,8.181,95.14502999999999
000528.SZ,20150112,11.19,8.181,91.54538999999998
000528.SZ,20150113,11.3,8.181,92.4453
000528.SZ,20150114,10.97,8.181,89.74557
000528.SZ,20150115,11.46,8.181,93.75426
000528.SZ,20150116,11.43,8.181,93.50882999999999
000528.SZ,20150119,10.29,8.181,84.18248999999999
000528.SZ,20150120,10.33,8.181,84.50972999999999
000528.SZ,20150121,10.89,8.181,89.09109
000528.SZ,20150122,10.92,8.181,89.33652
000528.SZ,20150123,10.71,8.181,87.61851
000528.SZ,20150126,10.93,8.181,89.41832999999998
000528.SZ,20150127,11.26,8.181,92.11805999999999
000528.SZ,20150128,11.06,8.181,90.48186
000528.SZ,20150129,10.63,8.181,86.96403
000528.SZ,20150130,10.29,8.181,84.18248999999999
000528.SZ,20150202,10.34,8.181,84.59154
000528.SZ,20150203,10.5,8.181,85.9005
000528.SZ,20150204,10.41,8.181,85.16421
000528.SZ,20150205,10.15,8.181,83.03715
000528.SZ,20150206,9.72,8.181,79.51932
000528.SZ,20150209,9.89,8.181,80.91009
000528.SZ,20150210,10.09,8.181,82.54628999999998
000528.SZ,20150211,10.08,8.181,82.46448
000528.SZ,20150212,10.11,8.181,82.70991
000528.SZ,20150213,10.27,8.181,84.01886999999999
000528.SZ,20150216,10.45,8.181,85.49144999999999
000528.SZ,20150217,10.43,8.181,85.32782999999999
000528.SZ,20150225,10.45,8.181,85.49144999999999
000528.SZ,20150226,11.5,8.181,94.08149999999999
000528.SZ,20150227,11.35,8.181,92.85434999999998
000528.SZ,20150302,11.64,8.181,95.22684
000528.SZ,20150303,11.41,8.181,93.34521
000528.SZ,20150304,11.31,8.181,92.52711
000528.SZ,20150305,11.51,8.181,94.16331
000528.SZ,20150306,11.26,8.181,92.11805999999999
000528.SZ,20150309,11.17,8.181,91.38176999999999
000528.SZ,20150310,11.1,8.181,90.80909999999999
000528.SZ,20150311,11.13,8.181,91.05453
000528.SZ,20150312,11.19,8.181,91.54538999999998
000528.SZ,20150313,11.48,8.181,93.91788
000528.SZ,20150316,11.62,8.181,95.06321999999999
000528.SZ,20150317,12.23,8.181,100.05363
000528.SZ,20150318,12.29,8.181,100.54448999999998
000528.SZ,20150319,12.38,8.181,101.28078
000528.SZ,20150320,12.27,8.181,100.38086999999999
000528.SZ,20150323,12.47,8.181,102.01706999999999
000528.SZ,20150324,12.16,8.181,99.48096
000528.SZ,20150325,12.35,8.181,101.03534999999998
000528.SZ,20150326,12.73,8.181,104.14412999999999
000528.SZ,20150327,12.81,8.181,104.79861
000528.SZ,20150330,14.09,8.181,115.27028999999999
000528.SZ,20150331,13.49,8.181,110.36169
000528.SZ,20150401,13.65,8.181,111.67065
000528.SZ,20150402,13.78,8.181,112.73417999999998
000528.SZ,20150403,13.66,8.181,111.75245999999999
000528.SZ,20150407,13.87,8.181,113.47046999999998
000528.SZ,20150408,14.1,8.181,115.35209999999998
000528.SZ,20150409,13.41,8.181,109.70720999999999
000528.SZ,20150410,13.5,8.181,110.44349999999999
000528.SZ,20150413,13.75,8.181,112.48874999999998
000528.SZ,20150414,13.82,8.181,113.06141999999998
000528.SZ,20150415,13.38,8.181,109.46177999999999
000528.SZ,20150416,13.45,8.181,110.03444999999998
000528.SZ,20150417,14.13,8.181,115.59752999999999
000528.SZ,20150420,15.0,8.181,122.71499999999999
000528.SZ,20150421,15.26,8.181,124.84205999999999
000528.SZ,20150422,15.34,8.181,125.49653999999998
000528.SZ,20150423,15.12,8.181,123.69671999999998
000528.SZ,20150424,14.77,8.181,120.83336999999999
000528.SZ,20150427,15.0,8.181,122.71499999999999
000528.SZ,20150428,14.16,8.181,115.84295999999999
000528.SZ,20150429,14.34,8.181,117.31553999999998
000528.SZ,20150430,14.2,8.181,116.17019999999998
000528.SZ,20150504,14.39,8.181,117.72458999999999
000528.SZ,20150505,13.25,8.181,108.39824999999999
000528.SZ,20150506,12.74,8.181,104.22594
000528.SZ,20150507,12.88,8.181,105.37128
000528.SZ,20150508,13.14,8.181,107.49834
000528.SZ,20150511,13.45,8.181,110.03444999999998
000528.SZ,20150512,13.39,8.181,109.54359
000528.SZ,20150513,13.35,8.181,109.21634999999999
000528.SZ,20150514,13.12,8.181,107.33471999999998
000528.SZ,20150515,13.31,8.181,108.88910999999999
000528.SZ,20150518,13.4,8.181,109.62539999999998
000528.SZ,20150519,14.74,8.181,120.58793999999999
000528.SZ,20150520,14.9,8.181,121.89689999999999
000528.SZ,20150521,15.12,8.181,123.69671999999998
000528.SZ,20150522,15.07,8.181,123.28766999999999
000528.SZ,20150525,15.5,8.181,126.80549999999998
000528.SZ,20150526,15.79,8.181,129.17798999999997
000528.SZ,20150527,15.3,8.181,125.16929999999999
000528.SZ,20150528,14.83,8.181,121.32422999999999
000528.SZ,20150529,14.3,8.181,116.9883
000528.SZ,20150601,15.14,8.181,123.86034
000528.SZ,20150602,15.61,8.181,127.70540999999999
000528.SZ,20150603,16.49,8.181,134.90468999999996
000528.SZ,20150604,15.9,8.181,130.0779
000528.SZ,20150605,16.24,8.181,132.85943999999998
000528.SZ,20150608,16.58,8.181,135.64097999999998
000528.SZ,20150609,16.05,8.181,131.30505
000528.SZ,20150610,15.9,8.181,130.0779
000528.SZ,20150611,16.36,8.181,133.84115999999997
000528.SZ,20150612,16.48,8.257,136.07536
000528.SZ,20150615,16.39,8.257,135.33223
000528.SZ,20150616,15.08,8.257,124.51556
000528.SZ,20150617,15.34,8.257,126.66238
000528.SZ,20150618,14.66,8.257,121.04762
000528.SZ,20150619,13.38,8.257,110.47866
000528.SZ,20150623,13.69,8.257,113.03832999999999
000528.SZ,20150624,14.08,8.257,116.25856
000528.SZ,20150625,13.42,8.257,110.80893999999999
000528.SZ,20150626,12.08,8.257,99.74455999999999
000528.SZ,20150629,10.9,8.257,90.0013
000528.SZ,20150630,11.82,8.257,97.59774
000528.SZ,20150701,10.96,8.257,90.49672000000001
000528.SZ,20150702,10.0,8.257,82.57
000528.SZ,20150703,9.07,8.257,74.89099
000528.SZ,20150706,9.2,8.257,75.9644
000528.SZ,20150707,8.28,8.257,68.36796
000528.SZ,20150708,7.98,8.257,65.89086
000528.SZ,20150709,8.78,8.257,72.49645999999998
000528.SZ,20150710,9.66,8.257,79.76262
000528.SZ,20150713,10.63,8.257,87.77191
000528.SZ,20150714,10.41,8.257,85.95537
000528.SZ,20150715,9.37,8.257,77.36809
000528.SZ,20150716,9.55,8.257,78.85435
000528.SZ,20150717,10.51,8.257,86.78107
000528.SZ,20150720,10.91,8.257,90.08387
000528.SZ,20150721,10.95,8.257,90.41414999999999
000528.SZ,20150722,11.0,8.257,90.827
000528.SZ,20150723,11.17,8.257,92.23069
000528.SZ,20150724,10.74,8.257,88.68018
000528.SZ,20150727,9.67,8.257,79.84519
000528.SZ,20150728,9.51,8.257,78.52407
000528.SZ,20150729,10.08,8.257,83.23056
000528.SZ,20150730,9.51,8.257,78.52407
000528.SZ,20150731,9.6,8.257,79.26719999999999
000528.SZ,20150803,10.11,8.257,83.47827
000528.SZ,20150804,10.65,8.257,87.93705
000528.SZ,20150805,11.2,8.257,92.4784
000528.SZ,20150806,10.68,8.257,88.18476
000528.SZ,20150807,10.94,8.257,90.33157999999999
000528.SZ,20150810,11.4,8.257,94.1298
000528.SZ,20150811,11.3,8.257,93.3041
000528.SZ,20150812,10.9,8.257,90.0013
000528.SZ,20150813,11.26,8.257,92.97381999999999
000528.SZ,20150814,11.15,8.257,92.06555
000528.SZ,20150817,11.4,8.257,94.1298
000528.SZ,20150818,10.26,8.257,84.71682
000528.SZ,20150819,10.55,8.257,87.11135
000528.SZ,20150820,10.59,8.257,87.44162999999999
000528.SZ,20150821,9.66,8.257,79.76262
000528.SZ,20150824,8.69,8.257,71.75332999999999
000528.SZ,20150825,7.82,8.257,64.56974
000528.SZ,20150826,7.86,8.257,64.90002
000528.SZ,20150827,8.17,8.257,67.45969
000528.SZ,20150828,8.73,8.257,72.08361000000001
000528.SZ,20150831,8.38,8.257,69.19366000000001
000528.SZ,20150901,7.81,8.257,64.48716999999999
000528.SZ,20150902,8.0,8.257,66.056
000528.SZ,20150907,8.05,8.257,66.46885
000528.SZ,20150908,8.31,8.257,68.61567
000528.SZ,20150909,8.56,8.257,70.67992
000528.SZ,20150910,8.28,8.257,68.36796
000528.SZ,20150911,8.37,8.257,69.11108999999999
000528.SZ,20150914,7.61,8.257,62.835770000000004
000528.SZ,20150915,7.1,8.257,58.6247
000528.SZ,20150916,7.7,8.257,63.5789
000528.SZ,20150917,7.67,8.257,63.33119
000528.SZ,20150918,7.72,8.257,63.74404
000528.SZ,20150921,7.97,8.257,65.80829
000528.SZ,20150922,7.95,8.257,65.64315
000528.SZ,20150923,7.72,8.257,63.74404
000528.SZ,20150924,7.83,8.257,64.65231
000528.SZ,20150925,7.5,8.257,61.927499999999995
000528.SZ,20150928,7.56,8.257,62.42292
000528.SZ,20150929,7.34,8.257,60.606379999999994
000528.SZ,20150930,7.38,8.257,60.936659999999996
000528.SZ,20151008,7.65,8.257,63.16605
000528.SZ,20151009,7.93,8.257,65.47801
000528.SZ,20151012,8.33,8.257,68.78081
000528.SZ,20151013,8.26,8.257,68.20281999999999
000528.SZ,20151014,8.11,8.257,66.96427
000528.SZ,20151015,8.35,8.257,68.94595
000528.SZ,20151016,8.6,8.257,71.0102
000528.SZ,20151019,8.43,8.257,69.60651
000528.SZ,20151020,8.69,8.257,71.75332999999999
000528.SZ,20151021,8.06,8.257,66.55142000000001
000528.SZ,20151022,8.26,8.257,68.20281999999999
000528.SZ,20151023,8.42,8.257,69.52394
000528.SZ,20151026,8.57,8.257,70.76249
000528.SZ,20151027,8.6,8.257,71.0102
000528.SZ,20151028,8.43,8.257,69.60651
000528.SZ,20151029,8.49,8.257,70.10193
000528.SZ,20151030,8.6,8.257,71.0102
000528.SZ,20151102,8.43,8.257,69.60651
000528.SZ,20151103,8.41,8.257,69.44136999999999
000528.SZ,20151104,8.95,8.257,73.90015
000528.SZ,20151105,9.12,8.257,75.30384
000528.SZ,20151106,9.15,8.257,75.55155
000528.SZ,20151109,9.11,8.257,75.22126999999999
000528.SZ,20151110,9.2,8.257,75.9644
000528.SZ,20151111,9.5,8.257,78.44149999999999
000528.SZ,20151112,9.22,8.257,76.12954
000528.SZ,20151113,8.96,8.257,73.98272
000528.SZ,20151116,9.13,8.257,75.38641
000528.SZ,20151117,9.12,8.257,75.30384
000528.SZ,20151118,9.04,8.257,74.64327999999999
000528.SZ,20151119,9.13,8.257,75.38641
000528.SZ,20151120,9.18,8.257,75.79925999999999
000528.SZ,20151123,9.04,8.257,74.64327999999999
000528.SZ,20151124,8.98,8.257,74.14786
000528.SZ,20151125,9.01,8.257,74.39556999999999
000528.SZ,20151126,8.99,8.257,74.23043
000528.SZ,20151127,8.17,8.257,67.45969
000528.SZ,20151130,8.06,8.257,66.55142000000001
000528.SZ,20151201,8.2,8.257,67.70739999999999
000528.SZ,20151202,8.52,8.257,70.34964
000528.SZ,20151203,8.54,8.257,70.51477999999999
000528.SZ,20151204,8.36,8.257,69.02851999999999
000528.SZ,20151207,8.35,8.257,68.94595
000528.SZ,20151208,8.06,8.257,66.55142000000001
000528.SZ,20151209,8.02,8.257,66.22113999999999
000528.SZ,20151210,7.98,8.257,65.89086
000528.SZ,20151211,7.91,8.257,65.31287
000528.SZ,20151214,8.12,8.257,67.04683999999999
000528.SZ,20151215,8.12,8.257,67.04683999999999
000528.SZ,20151216,8.12,8.257,67.04683999999999
000528.SZ,20151217,8.32,8.257,68.69824
000528.SZ,20151218,8.24,8.257,68.03768
000528.SZ,20151221,8.45,8.257,69.77165
000528.SZ,20151222,8.47,8.257,69.93679
000528.SZ,20151223,8.44,8.257,69.68907999999999
000528.SZ,20151224,8.38,8.257,69.19366000000001
000528.SZ,20151225,8.57,8.257,70.76249
000528.SZ,20151228,8.26,8.257,68.20281999999999
000528.SZ,20151229,8.34,8.257,68.86337999999999
000528.SZ,20151230,8.44,8.257,69.68907999999999
000528.SZ,20151231,8.29,8.257,68.45052999999999
000528.SZ,20160104,7.61,8.257,62.835770000000004
000528.SZ,20160105,7.63,8.257,63.00091
000528.SZ,20160106,7.89,8.257,65.14773
000528.SZ,20160107,7.21,8.257,59.53297
000528.SZ,20160108,7.5,8.257,61.927499999999995
000528.SZ,20160111,7.42,8.257,61.26694
000528.SZ,20160112,7.33,8.257,60.52381
000528.SZ,20160113,7.22,8.257,59.615539999999996
000528.SZ,20160114,7.34,8.257,60.606379999999994
