trade_date,adj_close
20260605,118.12280400000002
20260604,119.53238400000001
20260603,114.88077000000001
20260602,112.06161
20260601,116.149392
20260529,107.97382800000001
20260528,104.73216
20260527,102.68661
20260526,101.45928
20260525,102.68661
20260522,99.00462
20260521,99.5501
20260520,104.05031
20260519,107.18682000000001
20260518,107.45956
20260515,105.41401
20260514,103.6412
20260513,104.86853
20260512,106.91408
20260511,108.41415
20260508,106.91408
20260507,107.18682000000001
20260506,114.27806000000001
20260430,113.05072999999999
20260429,112.64162
20260428,111.55066
20260427,110.59607
20260424,108.95963
20260423,106.23223
20260422,102.2775
20260421,102.82298
20260420,101.86839
20260417,98.1864
20260416,99.5501
20260415,99.95921
20260414,99.41373
20260413,101.05017000000001
20260410,100.36832000000001
20260409,99.14099
20260408,97.64092000000001
20260407,100.09558
20260403,97.91366
20260402,100.36832000000001
20260401,102.14113
20260331,101.18654000000001
20260330,104.73216
20260327,106.23223
20260326,108.55052
20260325,107.45956
20260324,106.09586
20260323,104.18668
20260320,102.41387
20260319,103.09572
20260318,103.09572
20260317,104.59579000000001
20260316,105.95949
20260313,108.41415
20260312,106.91408
20260311,103.36846
20260310,100.36832000000001
20260309,104.32305000000001
20260306,103.77757000000001
20260305,105.0049
20260304,105.68675
20260303,105.0049
20260302,104.32305000000001
20260227,99.41373
20260226,96.00448
20260225,97.09544000000001
20260224,97.64092000000001
20260213,96.54996
20260212,95.59537
20260211,95.18626
20260210,94.50441
20260209,93.82256
20260206,93.41345
20260205,93.68619000000001
20260204,98.32277
20260203,89.32235
20260202,88.50413
20260130,94.36804000000001
20260129,92.04975
20260128,91.64064
20260127,88.09502
20260126,89.73146
20260123,88.6405
20260122,88.36776
20260121,87.41317000000001
20260120,87.41317000000001
20260119,86.45858
20260116,85.9131
20260115,86.32221
20260114,86.73132000000001
20260113,87.27680000000001
20260112,88.36776
20260109,88.23139
20260108,87.54954000000001
20260107,88.09502
20260106,86.04947
20260105,85.09488
20251231,85.09488
20251230,85.23125
20251229,85.50399
20251226,85.50399
20251225,85.77673
20251224,85.64036
20251223,85.09488
20251222,85.77673
20251219,86.18584000000001
20251218,86.04947
20251217,85.50399
20251216,85.77673
20251215,85.77673
20251212,85.50399
20251211,86.59495
20251210,87.68590999999999
20251209,88.50413
20251208,90.27694000000001
20251205,92.32249
20251204,92.32249
20251203,93.41345
20251202,92.59523
20251201,92.04975
20251128,91.91338
20251127,93.00434000000001
20251126,92.7316
20251125,93.14071
20251124,93.14071
20251121,93.95893
20251120,96.68633
20251119,97.91366
20251118,97.91366
20251117,101.86839
20251114,100.91380000000001
20251113,101.05017000000001
20251112,100.64106
20251111,99.41373
20251110,101.05017000000001
20251107,100.36832000000001
20251106,100.36832000000001
20251105,99.82284000000001
20251104,98.59551
20251103,98.1864
20251031,97.64092000000001
20251030,97.91366
20251029,100.36832000000001
20251028,97.91366
20251027,97.77729000000001
20251024,98.59551
20251023,101.73202
20251022,97.09544000000001
20251021,98.32277
20251020,99.5501
20251017,96.14085
20251016,97.50455000000001
20251015,96.14085
20251014,96.54996
20251013,95.04989
20251010,95.32263
20251009,93.95893
20250930,92.18612
20250929,92.45886
20250926,92.86797
20250925,93.00434000000001
20250924,93.82256
20250923,93.54982000000001
20250922,92.86797
20250919,93.27708
20250918,91.64064
20250917,93.54982000000001
20250916,93.00434000000001
20250915,92.59523
20250912,92.32249
20250911,90.95879000000001
20250910,90.68605000000001
20250909,91.23153
20250908,92.18612
20250905,91.77701
20250904,91.3679
20250903,90.54968
20250902,91.64064
20250901,92.45886
20250829,92.59523
20250828,92.59523
20250827,93.41345
20250826,94.91352
20250825,95.59537
20250822,94.50441
20250821,95.32263
20250820,95.32263
20250819,95.04989
20250818,95.459
20250815,96.14085
20250814,94.91352
20250813,96.41359000000001
20250812,97.64092000000001
20250811,95.73174
20250808,95.86811
20250807,96.41359000000001
20250806,96.14085
20250805,94.77715
20250804,94.09530000000001
20250801,93.27708
20250731,93.41345
20250730,95.459
20250729,96.00448
20250728,95.459
20250725,98.45914
20250724,99.00462
20250723,97.36818
20250722,99.41373
20250721,93.68619000000001
20250718,91.77701
20250717,91.23153
20250716,91.09515999999999
20250715,91.64064
20250714,95.459
20250711,94.64078
20250710,95.459
20250709,93.14071
20250708,92.32249
20250707,91.91338
20250704,91.3679
20250703,91.64064
20250702,91.64064
20250701,89.59509000000001
20250630,90.0042
20250627,90.27694000000001
20250626,88.91324
20250625,89.18598
20250624,88.77687
20250623,88.36776
20250620,87.27680000000001
20250619,87.95865
20250618,89.59509000000001
20250617,90.41331
20250616,90.54968
20250613,89.59509000000001
20250612,90.27694000000001
20250611,90.54968
20250610,89.86783
20250609,90.54968
20250606,90.14057000000001
20250605,89.59509000000001
20250604,90.41331
20250603,88.77687
20250530,88.50413
20250529,89.32235
20250528,88.36776
20250527,88.23139
20250526,89.32235
20250523,91.09515999999999
20250522,92.04975
20250521,92.57425
20250520,91.78750000000001
20250519,92.18087500000001
20250516,91.394125
20250515,92.04975
20250514,92.8365
20250513,91.78750000000001
20250512,91.918625
20250509,91.394125
20250508,92.04975
20250507,92.31200000000001
20250506,91.918625
20250430,91.394125
20250429,92.04975
20250428,92.44312500000001
20250425,94.27887500000001
20250424,100.57287500000001
20250423,100.57287500000001
20250422,101.35962500000001
20250421,101.753
20250418,102.146375
20250417,102.933125
20250416,103.32650000000001
20250415,103.58875
20250414,104.244375
20250411,101.621875
20250410,102.146375
20250409,101.621875
20250408,103.32650000000001
20250407,98.999375
20250403,108.30925
20250402,108.30925
20250401,107.91587500000001
20250331,106.60462500000001
20250328,113.16087500000002
20250327,114.472125
20250326,115.783375
20250325,115.39000000000001
20250324,113.8165
20250321,113.55425000000001
20250320,114.07875
20250319,113.8165
20250318,113.29200000000002
20250317,112.898625
20250314,112.898625
20250313,112.636375
20250312,109.88275000000002
20250311,110.538375
20250310,110.27612500000001
20250307,109.096
20250306,108.83375000000001
20250305,108.30925
20250304,108.83375000000001
20250303,109.62049999999999
20250228,110.14500000000001
20250227,109.35825
20250226,109.62049999999999
20250225,108.83375000000001
20250224,110.27612500000001
20250221,111.19400000000002
20250220,112.374125
20250219,111.849625
20250218,111.98075
20250217,113.29200000000002
20250214,114.34100000000001
20250213,114.20987500000001
20250212,114.472125
20250211,115.65225000000001
20250210,115.39000000000001
20250207,116.83237500000001
20250206,115.39000000000001
