trade_date,adj_close
20260605,1046.613815
20260604,1065.149956
20260603,1098.153329
20260602,1102.2222379999998
20260601,1114.4289649999998
20260529,1097.2491269999998
20260528,1122.114682
20260527,1145.1718329999999
20260526,1175.4625999999998
20260525,1182.244115
20260522,1167.7768829999998
20260521,1183.148317
20260520,1193.5466399999998
20260519,1216.15169
20260518,1205.301266
20260515,1180.4357109999999
20260514,1209.370175
20260513,1236.496235
20260512,1238.7567399999998
20260511,1266.334901
20260508,1250.511366
20260507,1241.4693459999999
20260506,1238.304639
20260430,1211.178579
20260429,1181.7920139999999
20260428,1181.7920139999999
20260427,1198.06765
20260424,1184.50462
20260423,1196.2592459999998
20260422,1213.891185
20260421,1194.450842
20260420,1207.561771
20260417,1203.944963
20260416,1208.0138719999998
20260415,1194.450842
20260414,1217.507993
20260413,1206.657569
20260410,1215.699589
20260409,1174.1062969999998
20260408,1196.711347
20260407,1146.528136
20260403,1139.29452
20260402,1146.528136
20260401,1168.681085
20260331,1154.213853
20260330,1156.926459
20260327,1149.6928429999998
20260326,1129.3482979999999
20260325,1166.42058
20260324,1149.6928429999998
20260323,1132.060904
20260320,1179.98361
20260319,1227.9063159999998
20260318,1244.181952
20260317,1245.9903559999998
20260316,1236.948336
20260313,1233.7836289999998
20260312,1259.101285
20260311,1256.84078
20260310,1262.718093
20260309,1251.415568
20260306,1259.5533859999998
20260305,1242.373548
20260304,1221.5769019999998
20260303,1251.415568
20260302,1308.832395
20260227,1357.2072019999998
20260226,1349.521485
20260225,1363.0845149999998
20260224,1357.2072019999998
20260213,1374.3870399999998
20260212,1389.7584739999998
20260211,1390.662676
20260210,1394.731585
20260209,1379.360151
20260206,1345.904677
20260205,1359.9198079999999
20260204,1376.195444
20260203,1385.689565
20260202,1363.988717
20260130,1403.7736049999999
20260129,1458.9299270000001
20260128,1458.9299270000001
20260127,1476.5618659999998
20260126,1451.696311
20260123,1478.3702700000001
20260122,1458.4778259999998
20260121,1460.738331
20260120,1464.8072399999999
20260119,1484.6996840000002
20260116,1500.97532
20260115,1547.993824
20260114,1588.2308130000001
20260113,1486.960189
20260112,1510.921542
20260109,1413.267726
20260108,1396.0878879999998
20260107,1399.704696
20260106,1428.1870589999999
20260105,1389.7584739999998
20251231,1363.0845149999998
20251230,1368.5097269999999
20251229,1365.34502
20251226,1355.398798
20251225,1360.371909
20251224,1338.6710609999998
20251223,1320.13492
20251222,1333.245849
20251219,1318.778617
20251218,1311.9971019999998
20251217,1335.054253
20251216,1310.6407989999998
20251215,1303.859284
20251212,1326.9164349999999
20251211,1311.0928999999999
