trade_date,adj_close,adj_factor,ts_code,close
20120104,35.24336,5.612,600500.SH,6.28
20120105,34.85052,5.612,600500.SH,6.21
20120106,35.24336,5.612,600500.SH,6.28
20120109,36.92696,5.612,600500.SH,6.58
20120110,38.61056,5.612,600500.SH,6.88
20120111,38.61056,5.612,600500.SH,6.88
20120112,38.1616,5.612,600500.SH,6.8
20120113,37.09532,5.612,600500.SH,6.61
20120116,36.53412,5.612,600500.SH,6.51
20120117,38.7228,5.612,600500.SH,6.9
20120118,37.93712,5.612,600500.SH,6.76
20120119,39.171760000000006,5.612,600500.SH,6.98
20120120,39.62072,5.612,600500.SH,7.06
20120130,38.38608,5.612,600500.SH,6.84
20120131,38.32996,5.612,600500.SH,6.83
20120201,37.881,5.612,600500.SH,6.75
20120202,38.89116,5.612,600500.SH,6.93
20120203,39.284,5.612,600500.SH,7.0
20120206,39.34012,5.612,600500.SH,7.01
20120207,38.89116,5.612,600500.SH,6.93
20120208,40.125800000000005,5.612,600500.SH,7.15
20120209,40.01356,5.612,600500.SH,7.13
20120210,40.18192,5.612,600500.SH,7.16
20120213,40.630880000000005,5.612,600500.SH,7.24
20120214,40.406400000000005,5.612,600500.SH,7.2
20120215,40.91148,5.612,600500.SH,7.29
20120216,40.74312,5.612,600500.SH,7.26
20120217,41.135960000000004,5.612,600500.SH,7.33
20120220,41.135960000000004,5.612,600500.SH,7.33
20120221,41.584920000000004,5.612,600500.SH,7.41
20120222,43.43688,5.612,600500.SH,7.74
20120223,43.43688,5.612,600500.SH,7.74
20120224,44.27868,5.612,600500.SH,7.89
20120227,45.17660000000001,5.612,600500.SH,8.05
20120228,45.62556000000001,5.612,600500.SH,8.13
20120229,44.67152,5.612,600500.SH,7.96
20120301,44.72764,5.612,600500.SH,7.97
20120302,45.62556000000001,5.612,600500.SH,8.13
20120305,45.28884,5.612,600500.SH,8.07
20120306,45.06436,5.612,600500.SH,8.03
20120307,43.99808,5.612,600500.SH,7.84
20120308,44.44704,5.612,600500.SH,7.92
20120309,45.7378,5.612,600500.SH,8.15
20120312,46.07452000000001,5.612,600500.SH,8.21
20120313,46.41124,5.612,600500.SH,8.27
20120314,44.11032,5.612,600500.SH,7.86
20120315,43.15628,5.612,600500.SH,7.69
20120316,43.7736,5.612,600500.SH,7.8
20120319,43.71748,5.612,600500.SH,7.79
20120320,42.146119999999996,5.612,600500.SH,7.51
20120321,43.10016,5.612,600500.SH,7.68
20120322,42.59508,5.612,600500.SH,7.59
20120323,42.09,5.612,600500.SH,7.5
20120326,42.03388,5.612,600500.SH,7.49
20120327,42.09,5.612,600500.SH,7.5
20120328,40.46252,5.612,600500.SH,7.21
20120329,39.62072,5.612,600500.SH,7.06
20120405,40.687,5.612,600500.SH,7.25
