trade_date,adj_close,adj_factor,ts_code,close
20120104,19.050159999999998,1.577,600258.SH,12.08
20120105,18.16704,1.577,600258.SH,11.52
20120106,18.009339999999998,1.577,600258.SH,11.42
20120109,18.65591,1.577,600258.SH,11.83
20120110,19.5548,1.577,600258.SH,12.4
20120111,19.44441,1.577,600258.SH,12.33
20120112,19.2394,1.577,600258.SH,12.2
20120113,18.419359999999998,1.577,600258.SH,11.68
20120116,17.61509,1.577,600258.SH,11.17
20120117,18.59283,1.577,600258.SH,11.79
20120118,18.08819,1.577,600258.SH,11.47
20120119,18.2932,1.577,600258.SH,11.6
20120120,18.7663,1.577,600258.SH,11.9
20120130,18.62437,1.577,600258.SH,11.81
20120131,18.54552,1.577,600258.SH,11.76
20120201,18.37205,1.577,600258.SH,11.65
20120202,19.34979,1.577,600258.SH,12.27
20120203,19.30248,1.577,600258.SH,12.24
20120206,19.30248,1.577,600258.SH,12.24
20120207,19.42864,1.577,600258.SH,12.32
20120208,19.775579999999998,1.577,600258.SH,12.54
20120209,19.901739999999997,1.577,600258.SH,12.62
20120210,19.96482,1.577,600258.SH,12.66
20120213,20.09098,1.577,600258.SH,12.74
20120214,20.28022,1.577,600258.SH,12.86
20120215,20.40638,1.577,600258.SH,12.94
20120216,20.84794,1.577,600258.SH,13.22
20120217,21.74683,1.577,600258.SH,13.79
20120220,21.41566,1.577,600258.SH,13.58
20120221,21.69952,1.577,600258.SH,13.76
20120222,21.9203,1.577,600258.SH,13.9
20120223,21.63644,1.577,600258.SH,13.72
20120224,22.37763,1.577,600258.SH,14.19
20120227,22.219929999999998,1.577,600258.SH,14.09
20120228,22.078,1.577,600258.SH,14.0
20120229,22.078,1.577,600258.SH,14.0
20120301,22.42494,1.577,600258.SH,14.22
20120302,22.88227,1.577,600258.SH,14.51
20120305,22.88227,1.577,600258.SH,14.51
20120306,22.78765,1.577,600258.SH,14.45
20120307,22.50379,1.577,600258.SH,14.27
20120308,23.16613,1.577,600258.SH,14.69
20120309,23.213440000000002,1.577,600258.SH,14.72
20120312,23.37114,1.577,600258.SH,14.82
20120313,23.41845,1.577,600258.SH,14.85
20120314,22.06223,1.577,600258.SH,13.99
20120315,21.63644,1.577,600258.SH,13.72
20120316,22.36186,1.577,600258.SH,14.18
20120319,23.00843,1.577,600258.SH,14.59
20120320,21.77837,1.577,600258.SH,13.81
20120321,22.219929999999998,1.577,600258.SH,14.09
20120322,21.999149999999997,1.577,600258.SH,13.95
20120323,21.494510000000002,1.577,600258.SH,13.63
20120326,21.589129999999997,1.577,600258.SH,13.69
20120327,21.65221,1.577,600258.SH,13.73
20120329,20.28022,1.577,600258.SH,12.86
20120330,19.83866,1.577,600258.SH,12.58
20120405,20.548309999999997,1.577,600258.SH,13.03
20120406,21.03718,1.577,600258.SH,13.34
20120409,20.26445,1.577,600258.SH,12.85
20120410,20.76909,1.577,600258.SH,13.17
20120411,20.942559999999997,1.577,600258.SH,13.28
