trade_date,adj_close,adj_factor,ts_code,close
20120104,78.55926,4.002,600160.SH,19.63
20120105,73.67681999999999,4.002,600160.SH,18.41
20120106,75.87792,4.002,600160.SH,18.96
20120109,80.03999999999999,4.002,600160.SH,20.0
20120110,83.48172,4.002,600160.SH,20.86
20120111,82.80138,4.002,600160.SH,20.69
20120112,84.40218,4.002,600160.SH,21.09
20120113,83.00147999999999,4.002,600160.SH,20.74
20120116,78.67931999999999,4.002,600160.SH,19.66
20120117,85.16256,4.002,600160.SH,21.28
20120118,83.92193999999999,4.002,600160.SH,20.97
20120119,85.28262,4.002,600160.SH,21.31
20120120,85.20258,4.002,600160.SH,21.29
20120130,84.96246,4.002,600160.SH,21.23
20120131,83.88192,4.002,600160.SH,20.96
20120201,82.64129999999999,4.002,600160.SH,20.65
20120202,84.88242,4.002,600160.SH,21.21
20120203,86.56325999999999,4.002,600160.SH,21.63
20120206,86.40317999999999,4.002,600160.SH,21.59
20120207,83.32164,4.002,600160.SH,20.82
20120208,86.16306,4.002,600160.SH,21.53
20120209,86.28312,4.002,600160.SH,21.56
20120210,85.72284,4.002,600160.SH,21.42
20120213,85.96296,4.002,600160.SH,21.48
20120214,86.20307999999999,4.002,600160.SH,21.54
20120215,88.60428,4.002,600160.SH,22.14
20120216,86.84339999999999,4.002,600160.SH,21.7
20120217,86.28312,4.002,600160.SH,21.56
20120220,85.72284,4.002,600160.SH,21.42
20120221,86.2431,4.002,600160.SH,21.55
20120222,87.52374,4.002,600160.SH,21.87
20120223,90.28511999999999,4.002,600160.SH,22.56
20120224,90.40518,4.002,600160.SH,22.59
20120227,90.40518,4.002,600160.SH,22.59
20120228,89.20457999999999,4.002,600160.SH,22.29
20120229,89.80488,4.002,600160.SH,22.44
20120301,90.52524,4.002,600160.SH,22.62
20120302,91.76585999999999,4.002,600160.SH,22.93
20120305,90.92544,4.002,600160.SH,22.72
20120306,88.88441999999999,4.002,600160.SH,22.21
20120307,87.4437,4.002,600160.SH,21.85
20120308,89.40468,4.002,600160.SH,22.34
20120309,94.8474,4.002,600160.SH,23.7
20120312,96.8484,4.002,600160.SH,24.2
20120313,96.8484,4.002,600160.SH,24.2
20120314,91.56576,4.002,600160.SH,22.88
20120315,95.92793999999999,4.002,600160.SH,23.97
20120316,96.4482,4.002,600160.SH,24.1
20120319,99.20957999999999,4.002,600160.SH,24.79
20120320,98.52924,4.002,600160.SH,24.62
20120321,102.17106,4.002,600160.SH,25.53
20120322,98.2491,4.002,600160.SH,24.55
20120323,96.48822,4.002,600160.SH,24.11
20120326,97.28862,4.002,600160.SH,24.31
20120327,95.08752,4.002,600160.SH,23.76
20120328,89.92493999999999,4.002,600160.SH,22.47
20120329,87.48371999999999,4.002,600160.SH,21.86
20120330,85.16256,4.002,600160.SH,21.28
20120405,87.96396,4.002,600160.SH,21.98
20120406,88.56425999999999,4.002,600160.SH,22.13
20120409,86.08302,4.002,600160.SH,21.51
20120410,86.28312,4.002,600160.SH,21.56
20120411,87.60378,4.002,600160.SH,21.89
20120412,88.76436,4.002,600160.SH,22.18
20120413,90.48522,4.002,600160.SH,22.61
20120416,89.12454,4.002,600160.SH,22.27
20120417,86.84339999999999,4.002,600160.SH,21.7
20120419,85.52274,4.002,600160.SH,21.37
20120420,83.64179999999999,4.002,600160.SH,20.9
20120423,83.12154,4.002,600160.SH,20.77
20120424,81.56075999999999,4.002,600160.SH,20.38
20120425,81.80088,4.002,600160.SH,20.44
20120426,82.60128,4.002,600160.SH,20.64
