trade_date,adj_close,adj_factor,ts_code,close
20120104,15.65748,4.209,600236.SH,3.72
20120105,15.531209999999998,4.209,600236.SH,3.69
20120106,15.74166,4.209,600236.SH,3.74
20120109,16.07838,4.209,600236.SH,3.82
20120111,16.49928,4.209,600236.SH,3.92
20120112,16.288829999999997,4.209,600236.SH,3.87
20120113,15.74166,4.209,600236.SH,3.74
20120116,15.194489999999998,4.209,600236.SH,3.61
20120117,15.910019999999998,4.209,600236.SH,3.78
20120118,15.615389999999998,4.209,600236.SH,3.71
20120119,15.74166,4.209,600236.SH,3.74
20120120,15.910019999999998,4.209,600236.SH,3.78
20120130,15.994199999999998,4.209,600236.SH,3.8
20120131,16.120469999999997,4.209,600236.SH,3.83
20120201,15.95211,4.209,600236.SH,3.79
20120202,15.994199999999998,4.209,600236.SH,3.8
20120203,16.204649999999997,4.209,600236.SH,3.85
20120206,16.16256,4.209,600236.SH,3.84
20120207,15.910019999999998,4.209,600236.SH,3.78
20120208,16.120469999999997,4.209,600236.SH,3.83
20120209,16.24674,4.209,600236.SH,3.86
20120210,16.288829999999997,4.209,600236.SH,3.87
20120213,16.37301,4.209,600236.SH,3.89
20120214,16.204649999999997,4.209,600236.SH,3.85
20120215,16.54137,4.209,600236.SH,3.93
20120216,17.00436,4.209,600236.SH,4.04
20120217,16.836,4.209,600236.SH,4.0
20120220,16.79391,4.209,600236.SH,3.99
20120221,16.79391,4.209,600236.SH,3.99
20120222,16.92018,4.209,600236.SH,4.02
20120223,17.13063,4.209,600236.SH,4.07
20120224,17.13063,4.209,600236.SH,4.07
20120227,17.29899,4.209,600236.SH,4.11
20120228,17.256899999999998,4.209,600236.SH,4.1
20120229,16.92018,4.209,600236.SH,4.02
20120301,16.92018,4.209,600236.SH,4.02
20120302,17.214809999999996,4.209,600236.SH,4.09
20120305,17.046449999999997,4.209,600236.SH,4.05
20120306,16.66764,4.209,600236.SH,3.96
20120307,16.62555,4.209,600236.SH,3.95
20120308,16.836,4.209,600236.SH,4.0
20120309,17.08854,4.209,600236.SH,4.06
20120312,16.96227,4.209,600236.SH,4.03
20120313,17.29899,4.209,600236.SH,4.11
20120314,16.79391,4.209,600236.SH,3.99
20120315,16.62555,4.209,600236.SH,3.95
20120316,17.214809999999996,4.209,600236.SH,4.09
20120319,17.38317,4.209,600236.SH,4.13
20120320,17.214809999999996,4.209,600236.SH,4.09
20120321,17.08854,4.209,600236.SH,4.06
20120322,16.92018,4.209,600236.SH,4.02
20120323,16.62555,4.209,600236.SH,3.95
20120326,16.62555,4.209,600236.SH,3.95
20120327,16.49928,4.209,600236.SH,3.92
20120328,15.65748,4.209,600236.SH,3.72
20120329,15.699569999999998,4.209,600236.SH,3.73
20120330,16.036289999999997,4.209,600236.SH,3.81
20120405,16.24674,4.209,600236.SH,3.86
20120406,16.120469999999997,4.209,600236.SH,3.83
20120409,15.74166,4.209,600236.SH,3.74
20120410,16.07838,4.209,600236.SH,3.82
20120411,16.036289999999997,4.209,600236.SH,3.81
20120412,16.24674,4.209,600236.SH,3.86
20120413,16.24674,4.209,600236.SH,3.86
20120416,16.33092,4.209,600236.SH,3.88
20120417,16.288829999999997,4.209,600236.SH,3.87
20120418,16.54137,4.209,600236.SH,3.93
20120419,16.33092,4.209,600236.SH,3.88
20120420,16.45719,4.209,600236.SH,3.91
20120423,16.07838,4.209,600236.SH,3.82
20120424,15.95211,4.209,600236.SH,3.79
20120425,15.994199999999998,4.209,600236.SH,3.8
20120426,16.036289999999997,4.209,600236.SH,3.81
20120427,15.910019999999998,4.209,600236.SH,3.78
20120502,15.994199999999998,4.209,600236.SH,3.8
20120503,15.910019999999998,4.209,600236.SH,3.78
20120504,15.95211,4.209,600236.SH,3.79
