ts_code,trade_date,close,adj_factor,adj_close
002261.SZ,20150105,17.19,5.039,86.62041
002261.SZ,20150106,18.08,5.039,91.10511999999999
002261.SZ,20150107,17.91,5.039,90.24848999999999
002261.SZ,20150108,17.95,5.039,90.45004999999999
002261.SZ,20150109,18.2,5.039,91.70979999999999
002261.SZ,20150420,20.02,5.039,100.88077999999999
002261.SZ,20150421,22.02,5.039,110.95877999999999
002261.SZ,20150422,24.22,5.039,122.04457999999998
002261.SZ,20150423,26.64,5.039,134.23896
002261.SZ,20150424,29.3,5.039,147.6427
002261.SZ,20150427,32.23,5.039,162.40696999999997
002261.SZ,20150428,35.45,5.039,178.63255
002261.SZ,20150429,39.0,5.039,196.521
002261.SZ,20150430,42.9,5.039,216.17309999999998
002261.SZ,20150504,47.19,5.039,237.79040999999998
002261.SZ,20150505,44.6,5.039,224.7394
002261.SZ,20150506,40.14,5.039,202.26546
002261.SZ,20150507,40.15,5.039,202.31584999999998
002261.SZ,20150508,41.07,5.039,206.95173
002261.SZ,20150511,45.18,5.039,227.66201999999998
002261.SZ,20150512,49.7,5.039,250.4383
002261.SZ,20150513,54.67,5.039,275.48213
002261.SZ,20150514,51.98,5.039,261.92722
002261.SZ,20150515,57.18,5.039,288.13002
002261.SZ,20150518,62.9,5.039,316.95309999999995
002261.SZ,20150519,67.7,5.039,341.14029999999997
002261.SZ,20150520,65.57,5.039,330.40722999999997
002261.SZ,20150521,66.6,5.039,335.59739999999994
002261.SZ,20150522,63.13,5.039,318.11207
002261.SZ,20150525,63.3,5.039,318.96869999999996
002261.SZ,20150526,63.92,5.043,322.34856
002261.SZ,20150527,60.78,5.043,306.51354000000003
002261.SZ,20150528,56.88,5.043,286.84584
002261.SZ,20150529,56.99,5.043,287.40057
002261.SZ,20150601,62.69,5.043,316.14567
002261.SZ,20150602,62.78,5.043,316.59954
002261.SZ,20150603,61.0,5.043,307.623
002261.SZ,20150604,62.45,5.043,314.93535
002261.SZ,20150605,60.77,5.043,306.46311000000003
002261.SZ,20150608,55.15,5.043,278.12145
002261.SZ,20150609,54.99,5.043,277.31457
002261.SZ,20150610,58.1,5.043,292.99830000000003
002261.SZ,20150611,57.45,5.043,289.72035
002261.SZ,20150612,63.2,5.043,318.7176
002261.SZ,20150615,62.5,5.043,315.1875
002261.SZ,20150616,56.91,5.043,286.99712999999997
002261.SZ,20150617,57.65,5.043,290.72895
002261.SZ,20150618,53.09,5.043,267.73287000000005
002261.SZ,20150619,47.78,5.043,240.95454
002261.SZ,20150623,48.51,5.043,244.63593
002261.SZ,20150624,49.01,5.043,247.15743
002261.SZ,20150625,45.45,5.043,229.20435000000003
002261.SZ,20150626,44.6,5.043,224.9178
002261.SZ,20150629,44.16,5.043,222.69888
002261.SZ,20150630,48.57,5.043,244.93851
002261.SZ,20150701,45.57,5.043,229.80951000000002
002261.SZ,20150702,41.01,5.043,206.81342999999998
002261.SZ,20150703,36.91,5.043,186.13712999999998
002261.SZ,20150706,33.22,5.043,167.52846
002261.SZ,20150707,29.9,5.043,150.7857
002261.SZ,20150713,32.89,5.043,165.86427
002261.SZ,20150714,36.18,5.043,182.45574
002261.SZ,20150715,33.55,5.043,169.19265
002261.SZ,20150716,34.47,5.043,173.83221
002261.SZ,20150717,37.92,5.043,191.23056000000003
002261.SZ,20150720,40.16,5.043,202.52687999999998
002261.SZ,20150721,39.47,5.043,199.04721
002261.SZ,20150722,39.61,5.043,199.75323
002261.SZ,20150723,40.96,5.043,206.56128
002261.SZ,20150724,43.07,5.043,217.20201
002261.SZ,20150727,38.76,5.043,195.46668
002261.SZ,20150728,34.88,5.043,175.89984
002261.SZ,20150729,37.46,5.043,188.91078000000002
002261.SZ,20150730,34.47,5.043,173.83221
002261.SZ,20150731,33.78,5.043,170.35254
002261.SZ,20150803,30.87,5.043,155.67741
002261.SZ,20150804,33.96,5.043,171.26028000000002
002261.SZ,20150805,33.63,5.043,169.59609
002261.SZ,20150806,32.6,5.043,164.4018
002261.SZ,20150807,35.86,5.043,180.84198
002261.SZ,20150810,38.72,5.043,195.26496
002261.SZ,20150811,38.65,5.043,194.91195
002261.SZ,20150812,37.02,5.043,186.69186000000002
002261.SZ,20150813,39.35,5.043,198.44205000000002
002261.SZ,20150814,38.41,5.043,193.70163
002261.SZ,20150817,39.0,5.043,196.677
002261.SZ,20150818,35.1,5.043,177.00930000000002
002261.SZ,20150819,38.61,5.043,194.71023
002261.SZ,20150820,38.6,5.043,194.65980000000002
002261.SZ,20150821,34.95,5.043,176.25285000000002
002261.SZ,20150824,31.46,5.043,158.65278
002261.SZ,20150825,28.31,5.043,142.76733
002261.SZ,20150826,25.48,5.043,128.49564
002261.SZ,20150827,25.81,5.043,130.15983
002261.SZ,20150828,28.33,5.043,142.86819
002261.SZ,20150831,25.5,5.043,128.5965
002261.SZ,20150901,22.95,5.043,115.73685
002261.SZ,20150902,20.67,5.043,104.23881000000002
002261.SZ,20150907,21.9,5.043,110.4417
002261.SZ,20150908,24.09,5.043,121.48587
002261.SZ,20150909,25.78,5.043,130.00854
002261.SZ,20150910,24.74,5.043,124.76382
002261.SZ,20150911,25.38,5.043,127.99134
002261.SZ,20150914,22.84,5.043,115.18212
002261.SZ,20150915,20.56,5.043,103.68408
002261.SZ,20150916,22.62,5.043,114.07266000000001
002261.SZ,20150917,22.98,5.043,115.88814
002261.SZ,20150918,24.09,5.043,121.48587
002261.SZ,20150921,25.83,5.043,130.26068999999998
002261.SZ,20150922,25.35,5.043,127.84005
002261.SZ,20150923,26.28,5.043,132.53004
002261.SZ,20150924,26.1,5.043,131.62230000000002
002261.SZ,20150925,24.08,5.043,121.43544
002261.SZ,20150928,25.76,5.043,129.90768
002261.SZ,20150929,26.13,5.043,131.77359
002261.SZ,20150930,26.9,5.043,135.6567
002261.SZ,20151008,28.39,5.043,143.17077
002261.SZ,20151009,28.42,5.043,143.32206000000002
002261.SZ,20151012,29.81,5.043,150.33183
002261.SZ,20151013,30.03,5.043,151.44129
002261.SZ,20151014,28.78,5.043,145.13754
002261.SZ,20151022,31.66,5.043,159.66138
002261.SZ,20151023,34.83,5.043,175.64768999999998
002261.SZ,20151026,37.05,5.043,186.84314999999998
002261.SZ,20151027,37.2,5.043,187.5996
002261.SZ,20151028,34.82,5.043,175.59726
002261.SZ,20151029,35.04,5.043,176.70672
002261.SZ,20151030,38.54,5.043,194.35722
002261.SZ,20151102,35.5,5.043,179.0265
002261.SZ,20151103,34.79,5.043,175.44597
002261.SZ,20151104,36.97,5.043,186.43971
002261.SZ,20151105,35.99,5.043,181.49757000000002
002261.SZ,20151106,37.41,5.043,188.65863
002261.SZ,20151109,40.19,5.043,202.67817
002261.SZ,20151110,39.61,5.043,199.75323
002261.SZ,20151111,43.46,5.043,219.16878
002261.SZ,20151112,42.3,5.043,213.31889999999999
002261.SZ,20151113,39.69,5.043,200.15667
002261.SZ,20151116,40.45,5.043,203.98935000000003
002261.SZ,20151117,38.4,5.043,193.6512
002261.SZ,20151118,37.83,5.043,190.77669
002261.SZ,20151119,39.76,5.043,200.50968
002261.SZ,20151120,40.33,5.043,203.38419
002261.SZ,20151123,39.05,5.043,196.92915
002261.SZ,20151124,40.16,5.043,202.52687999999998
002261.SZ,20151125,41.33,5.043,208.42719
002261.SZ,20151126,39.88,5.043,201.11484000000002
002261.SZ,20151127,36.06,5.043,181.85058
002261.SZ,20151130,35.81,5.043,180.58983
002261.SZ,20151201,35.9,5.043,181.0437
002261.SZ,20151202,34.46,5.043,173.78178
002261.SZ,20151203,35.75,5.043,180.28725
002261.SZ,20151204,36.08,5.043,181.95144
002261.SZ,20151207,38.85,5.043,195.92055000000002
002261.SZ,20151208,38.67,5.043,195.01281
002261.SZ,20151209,39.43,5.043,198.84549
002261.SZ,20151210,39.32,5.043,198.29076
002261.SZ,20151211,37.75,5.043,190.37325
002261.SZ,20151214,39.72,5.043,200.30796
002261.SZ,20151215,40.15,5.043,202.47645
002261.SZ,20151216,40.88,5.043,206.15784000000002
002261.SZ,20151217,41.31,5.043,208.32633
002261.SZ,20151218,40.37,5.043,203.58590999999998
002261.SZ,20151221,39.48,5.043,199.09763999999998
002261.SZ,20151222,41.79,5.043,210.74697
002261.SZ,20151223,39.85,5.043,200.96355000000003
002261.SZ,20151224,39.55,5.043,199.45065
002261.SZ,20151225,39.62,5.043,199.80365999999998
002261.SZ,20151228,38.95,5.043,196.42485000000002
002261.SZ,20151229,38.77,5.043,195.51711000000003
002261.SZ,20151230,39.51,5.043,199.24893
002261.SZ,20151231,38.9,5.043,196.1727
002261.SZ,20160104,35.01,5.043,176.55543
002261.SZ,20160105,32.12,5.043,161.98116
002261.SZ,20160106,32.83,5.043,165.56169
002261.SZ,20160201,29.55,5.043,149.02065000000002
002261.SZ,20160202,27.99,5.043,141.15357
002261.SZ,20160203,27.2,5.043,137.1696
002261.SZ,20160204,27.51,5.043,138.73293
002261.SZ,20160205,26.38,5.043,133.03434
002261.SZ,20160215,26.2,5.043,132.1266
002261.SZ,20160216,27.77,5.043,140.04411
002261.SZ,20160217,28.37,5.043,143.06991000000002
002261.SZ,20160218,28.23,5.043,142.36389
002261.SZ,20160219,28.94,5.043,145.94442
002261.SZ,20160222,29.53,5.043,148.91979
002261.SZ,20160223,29.81,5.043,150.33183
002261.SZ,20160224,29.44,5.043,148.46592
002261.SZ,20160225,26.5,5.043,133.6395
002261.SZ,20160226,27.22,5.043,137.27045999999999
002261.SZ,20160229,25.5,5.043,128.5965
002261.SZ,20160301,25.34,5.043,127.78962
002261.SZ,20160302,26.65,5.043,134.39595
002261.SZ,20160303,26.49,5.043,133.58907
002261.SZ,20160304,24.91,5.043,125.62113000000001
002261.SZ,20160307,25.79,5.043,130.05897
002261.SZ,20160308,26.09,5.043,131.57187
002261.SZ,20160309,25.59,5.043,129.05037000000002
002261.SZ,20160310,25.23,5.043,127.23489000000001
002261.SZ,20160311,24.95,5.043,125.82285
002261.SZ,20160314,26.32,5.043,132.73176
002261.SZ,20160315,25.74,5.043,129.80682
002261.SZ,20160316,25.57,5.043,128.94951
002261.SZ,20160317,26.8,5.043,135.1524
002261.SZ,20160318,28.57,5.043,144.07851
002261.SZ,20160321,29.15,5.043,147.00345
002261.SZ,20160322,29.93,5.043,150.93699
002261.SZ,20160323,32.92,5.043,166.01556000000002
002261.SZ,20160324,35.57,5.043,179.37951
002261.SZ,20160325,33.91,5.043,171.00813
002261.SZ,20160328,34.0,5.043,171.46200000000002
002261.SZ,20160329,16.56,10.098,167.22288
002261.SZ,20160330,17.18,10.098,173.48364
002261.SZ,20160331,16.67,10.098,168.33366000000004
002261.SZ,20160401,15.74,10.098,158.94252
002261.SZ,20160405,16.24,10.098,163.99152
002261.SZ,20160406,16.36,10.098,165.20328
002261.SZ,20160407,15.66,10.098,158.13468
002261.SZ,20160408,15.46,10.098,156.11508
002261.SZ,20160411,16.09,10.098,162.47682
002261.SZ,20160412,15.7,10.098,158.5386
002261.SZ,20160413,15.89,10.098,160.45722
002261.SZ,20160414,16.04,10.098,161.97192
002261.SZ,20160415,15.75,10.098,159.04350000000002
002261.SZ,20160418,15.36,10.098,155.10528
002261.SZ,20160419,15.46,10.098,156.11508
002261.SZ,20160420,14.19,10.098,143.29062000000002
002261.SZ,20160421,13.7,10.098,138.3426
002261.SZ,20160422,14.22,10.098,143.59356000000002
002261.SZ,20160425,13.96,10.098,140.96808000000001
002261.SZ,20160426,14.18,10.098,143.18964
002261.SZ,20160427,13.94,10.098,140.76612
002261.SZ,20160428,14.28,10.098,144.19944
002261.SZ,20160429,14.04,10.098,141.77592
002261.SZ,20160503,14.5,10.098,146.42100000000002
002261.SZ,20160504,14.59,10.098,147.32982
002261.SZ,20160505,14.71,10.098,148.54158
002261.SZ,20160506,13.88,10.098,140.16024000000002
002261.SZ,20160509,13.3,10.098,134.3034
002261.SZ,20160510,13.2,10.098,133.2936
002261.SZ,20160511,12.95,10.098,130.7691
002261.SZ,20160512,12.81,10.098,129.35538000000003
002261.SZ,20160513,12.68,10.098,128.04264
002261.SZ,20160516,12.91,10.098,130.36518
002261.SZ,20160517,13.29,10.098,134.20242
002261.SZ,20160518,12.73,10.098,128.54754000000003
002261.SZ,20160519,13.25,10.098,133.79850000000002
002261.SZ,20160520,13.68,10.098,138.14064000000002
002261.SZ,20160523,13.68,10.098,138.14064000000002
002261.SZ,20160524,13.24,10.098,133.69752000000003
002261.SZ,20160525,13.16,10.098,132.88968
002261.SZ,20160526,13.3,10.098,134.3034
002261.SZ,20160527,13.2,10.098,133.2936
002261.SZ,20160530,13.06,10.098,131.87988
002261.SZ,20160531,14.03,10.098,141.67494
002261.SZ,20160601,13.94,10.098,140.76612
002261.SZ,20160602,14.17,10.098,143.08866
002261.SZ,20160603,14.1,10.098,142.3818
002261.SZ,20160606,14.0,10.098,141.372
002261.SZ,20160607,14.0,10.098,141.372
002261.SZ,20160608,13.93,10.098,140.66514
002261.SZ,20160613,12.84,10.098,129.65832
002261.SZ,20160614,12.77,10.098,128.95146
002261.SZ,20160615,13.15,10.098,132.7887
002261.SZ,20160616,12.86,10.098,129.86028000000002
002261.SZ,20160617,12.98,10.098,131.07204000000002
002261.SZ,20160620,12.95,10.098,130.7691
002261.SZ,20160621,12.8,10.098,129.2544
002261.SZ,20160622,13.25,10.098,133.79850000000002
002261.SZ,20160623,13.53,10.098,136.62594
002261.SZ,20160624,13.16,10.098,132.88968
002261.SZ,20160627,13.64,10.098,137.73672000000002
002261.SZ,20160628,13.81,10.098,139.45338
002261.SZ,20160629,13.66,10.098,137.93868
002261.SZ,20160630,13.83,10.098,139.65534000000002
002261.SZ,20160701,13.59,10.098,137.23182
002261.SZ,20160704,13.83,10.098,139.65534000000002
002261.SZ,20160705,13.8,10.098,139.35240000000002
002261.SZ,20160706,13.92,10.098,140.56416000000002
002261.SZ,20160707,13.74,10.098,138.74652
002261.SZ,20160708,14.13,10.098,142.68474
002261.SZ,20160711,13.9,10.098,140.3622
002261.SZ,20160712,13.99,10.098,141.27102000000002
002261.SZ,20160713,14.38,10.098,145.20924000000002
002261.SZ,20160714,14.57,10.098,147.12786000000003
002261.SZ,20160715,14.2,10.098,143.3916
002261.SZ,20160718,14.13,10.098,142.68474
002261.SZ,20160719,14.55,10.098,146.9259
