trade_date,adj_close,adj_factor,ts_code,close
20120104,122.99364,20.706,001696.SZ,5.94
20120105,120.09479999999999,20.706,001696.SZ,5.8
20120106,120.71598,20.706,001696.SZ,5.83
20120109,124.44305999999999,20.706,001696.SZ,6.01
20120110,127.96307999999999,20.706,001696.SZ,6.18
20120111,127.34190000000001,20.706,001696.SZ,6.15
20120112,127.13484,20.706,001696.SZ,6.14
20120113,124.02894,20.706,001696.SZ,5.99
20120116,120.09479999999999,20.706,001696.SZ,5.8
20120117,124.65011999999999,20.706,001696.SZ,6.02
20120118,122.57952,20.706,001696.SZ,5.92
20120119,127.75601999999999,20.706,001696.SZ,6.17
20120120,128.79131999999998,20.706,001696.SZ,6.22
20120130,127.96307999999999,20.706,001696.SZ,6.18
20120131,132.10428,20.706,001696.SZ,6.38
20120201,132.5184,20.706,001696.SZ,6.4
20120202,133.5537,20.706,001696.SZ,6.45
20120203,134.17488,20.706,001696.SZ,6.48
20120206,136.03842,20.706,001696.SZ,6.57
20120207,132.31134,20.706,001696.SZ,6.39
20120208,135.83136,20.706,001696.SZ,6.56
20120209,135.6243,20.706,001696.SZ,6.55
20120210,134.17488,20.706,001696.SZ,6.48
20120213,133.5537,20.706,001696.SZ,6.45
20120214,134.17488,20.706,001696.SZ,6.48
20120215,141.8361,20.706,001696.SZ,6.85
20120216,142.25022,20.706,001696.SZ,6.87
20120217,141.62904,20.706,001696.SZ,6.84
20120220,143.28552,20.706,001696.SZ,6.92
20120221,143.07846,20.706,001696.SZ,6.91
20120222,145.97729999999999,20.706,001696.SZ,7.05
20120223,144.52788,20.706,001696.SZ,6.98
20120224,149.70438000000001,20.706,001696.SZ,7.23
20120227,149.49732,20.706,001696.SZ,7.22
20120228,150.32556,20.706,001696.SZ,7.26
20120229,147.0126,20.706,001696.SZ,7.1
20120301,147.21966,20.706,001696.SZ,7.11
20120302,148.0479,20.706,001696.SZ,7.15
20120305,144.11375999999998,20.706,001696.SZ,6.96
20120306,152.60322,20.706,001696.SZ,7.37
20120307,152.39616,20.706,001696.SZ,7.36
20120308,153.43146,20.706,001696.SZ,7.41
20120309,156.3303,20.706,001696.SZ,7.55
20120312,153.63852,20.706,001696.SZ,7.42
20120313,152.1891,20.706,001696.SZ,7.35
20120314,146.59848,20.706,001696.SZ,7.08
20120315,145.56318,20.706,001696.SZ,7.03
20120316,153.01734,20.706,001696.SZ,7.39
20120320,152.81028,20.706,001696.SZ,7.38
20120321,156.3303,20.706,001696.SZ,7.55
20120322,155.08794,20.706,001696.SZ,7.49
20120323,161.29973999999999,20.706,001696.SZ,7.79
20120326,158.4009,20.706,001696.SZ,7.65
20120327,152.81028,20.706,001696.SZ,7.38
20120328,139.14432,20.706,001696.SZ,6.72
20120329,136.24548,20.706,001696.SZ,6.58
20120330,139.97256,20.706,001696.SZ,6.76
20120405,144.32082,20.706,001696.SZ,6.97
20120406,144.52788,20.706,001696.SZ,6.98
20120409,140.17962,20.706,001696.SZ,6.77
20120410,147.84084,20.706,001696.SZ,7.14
20120411,149.29026,20.706,001696.SZ,7.21
20120412,153.2244,20.706,001696.SZ,7.4
20120413,154.67381999999998,20.706,001696.SZ,7.47
20120416,155.295,20.706,001696.SZ,7.5
20120417,151.1538,20.706,001696.SZ,7.3
20120419,150.94674,20.706,001696.SZ,7.29
20120420,145.97729999999999,20.706,001696.SZ,7.05
20120423,148.25496,20.706,001696.SZ,7.16
20120424,146.18436,20.706,001696.SZ,7.06
20120425,147.42672,20.706,001696.SZ,7.12
20120426,151.1538,20.706,001696.SZ,7.3
20120427,151.1538,20.706,001696.SZ,7.3
20120502,152.39616,20.706,001696.SZ,7.36
20120503,152.60322,20.706,001696.SZ,7.37
20120504,154.2597,20.706,001696.SZ,7.45
20120507,155.295,20.706,001696.SZ,7.5
20120508,156.74442,20.706,001696.SZ,7.57
20120509,158.4009,20.706,001696.SZ,7.65
20120510,164.81976,20.706,001696.SZ,7.96
20120511,161.92092,20.706,001696.SZ,7.82
20120514,153.63852,20.706,001696.SZ,7.42
20120515,154.88088000000002,20.706,001696.SZ,7.48
20120516,151.1538,20.706,001696.SZ,7.3
20120517,153.01734,20.706,001696.SZ,7.39
