ts_code,trade_date,close,adj_factor,adj_close
600884.SH,20150105,16.91,9.123,154.26993
600884.SH,20150106,17.01,9.123,155.18223
600884.SH,20150107,16.77,9.123,152.99271
600884.SH,20150108,16.72,9.123,152.53655999999998
600884.SH,20150109,16.65,9.123,151.89794999999998
600884.SH,20150112,16.97,9.123,154.81731
600884.SH,20150113,17.03,9.123,155.36469
600884.SH,20150114,16.81,9.123,153.35762999999997
600884.SH,20150115,17.02,9.123,155.27345999999997
600884.SH,20150116,17.4,9.123,158.7402
600884.SH,20150119,16.98,9.123,154.90854
600884.SH,20150120,17.43,9.123,159.01388999999998
600884.SH,20150121,17.72,9.123,161.65955999999997
600884.SH,20150122,17.68,9.123,161.29464
600884.SH,20150123,17.63,9.123,160.83848999999998
600884.SH,20150126,17.75,9.123,161.93325
600884.SH,20150127,17.86,9.123,162.93677999999997
600884.SH,20150128,17.74,9.123,161.84201999999996
600884.SH,20150129,17.32,9.123,158.01036
600884.SH,20150130,17.17,9.123,156.64191
600884.SH,20150202,17.1,9.123,156.0033
600884.SH,20150203,17.35,9.123,158.28405
600884.SH,20150204,17.68,9.123,161.29464
600884.SH,20150205,17.53,9.123,159.92619
600884.SH,20150206,17.44,9.123,159.10512
600884.SH,20150209,17.04,9.123,155.45592
600884.SH,20150210,17.26,9.123,157.46298000000002
600884.SH,20150211,17.26,9.123,157.46298000000002
600884.SH,20150212,17.48,9.123,159.47003999999998
600884.SH,20150213,17.88,9.123,163.11924
600884.SH,20150216,19.3,9.123,176.07389999999998
600884.SH,20150217,19.53,9.123,178.17219
600884.SH,20150225,19.03,9.123,173.61069
600884.SH,20150226,19.29,9.123,175.98266999999998
600884.SH,20150227,19.34,9.123,176.43882
600884.SH,20150302,19.65,9.123,179.26694999999998
600884.SH,20150303,19.6,9.123,178.8108
600884.SH,20150304,19.7,9.123,179.7231
600884.SH,20150305,20.27,9.123,184.92320999999998
600884.SH,20150306,19.67,9.123,179.44941
600884.SH,20150309,19.9,9.123,181.54769999999996
600884.SH,20150310,19.81,9.123,180.72662999999997
600884.SH,20150311,19.97,9.123,182.18630999999996
600884.SH,20150312,20.17,9.123,184.01091
600884.SH,20150313,20.08,9.123,183.18983999999998
600884.SH,20150316,20.72,9.123,189.02855999999997
600884.SH,20150317,21.25,9.123,193.86374999999998
600884.SH,20150318,21.42,9.123,195.41466
600884.SH,20150319,21.67,9.123,197.69541
600884.SH,20150320,21.82,9.123,199.06385999999998
600884.SH,20150323,22.06,9.123,201.25337999999996
600884.SH,20150324,22.43,9.123,204.62888999999998
600884.SH,20150325,22.43,9.123,204.62888999999998
600884.SH,20150326,21.96,9.123,200.34108
600884.SH,20150327,22.84,9.123,208.36932
600884.SH,20150330,23.03,9.123,210.10269
600884.SH,20150331,23.24,9.123,212.01851999999997
600884.SH,20150401,24.83,9.123,226.52408999999997
600884.SH,20150402,25.0,9.123,228.075
600884.SH,20150403,25.65,9.123,234.00494999999998
600884.SH,20150407,27.46,9.123,250.51757999999998
600884.SH,20150408,27.44,9.123,250.33512
600884.SH,20150409,26.58,9.123,242.48933999999997
600884.SH,20150410,28.86,9.123,263.28977999999995
600884.SH,20150413,28.41,9.123,259.18442999999996
600884.SH,20150414,28.42,9.123,259.27566
600884.SH,20150415,27.48,9.123,250.70003999999997
600884.SH,20150416,28.04,9.123,255.80891999999997
600884.SH,20150417,28.28,9.123,257.99844
600884.SH,20150420,28.19,9.123,257.17737
600884.SH,20150506,31.01,9.123,282.90423
600884.SH,20150507,28.11,9.123,256.44753
600884.SH,20150508,28.96,9.123,264.20207999999997
600884.SH,20150511,31.86,9.123,290.65878
600884.SH,20150512,33.29,9.123,303.70466999999996
600884.SH,20150513,34.13,9.123,311.36799
600884.SH,20150514,34.67,9.123,316.29440999999997
600884.SH,20150515,33.99,9.123,310.09077
600884.SH,20150518,34.72,9.123,316.75055999999995
600884.SH,20150519,35.15,9.123,320.67344999999995
600884.SH,20150520,36.01,9.123,328.51922999999994
600884.SH,20150521,36.19,9.123,330.16137
600884.SH,20150522,35.32,9.123,322.22436
600884.SH,20150525,35.39,9.123,322.86296999999996
600884.SH,20150526,35.85,9.123,327.05955
600884.SH,20150527,34.58,9.123,315.47333999999995
600884.SH,20150528,33.53,9.123,305.89419
600884.SH,20150529,33.91,9.123,309.36092999999994
600884.SH,20150601,36.22,9.123,330.43505999999996
600884.SH,20150602,37.72,9.123,344.11956
600884.SH,20150603,36.87,9.123,336.3650099999999
600884.SH,20150604,35.44,9.123,323.31911999999994
600884.SH,20150605,36.42,9.123,332.25966
600884.SH,20150608,37.35,9.123,340.74405
600884.SH,20150609,39.19,9.123,357.53036999999995
600884.SH,20150610,39.3,9.123,358.53389999999996
600884.SH,20150611,39.38,9.123,359.26374
600884.SH,20150612,38.62,9.123,352.33025999999995
600884.SH,20150615,36.69,9.123,334.72286999999994
600884.SH,20150616,37.06,9.123,338.09838
600884.SH,20150617,37.37,9.123,340.92650999999995
600884.SH,20150618,38.29,9.123,349.31967
600884.SH,20150619,34.46,9.123,314.37858
600884.SH,20150623,33.12,9.123,302.15376
600884.SH,20150624,33.67,9.123,307.17141
600884.SH,20150625,32.34,9.123,295.03782
600884.SH,20150626,29.11,9.123,265.57052999999996
600884.SH,20150629,26.2,9.123,239.02259999999998
600884.SH,20150630,28.6,9.123,260.9178
600884.SH,20150701,26.68,9.123,243.40164
600884.SH,20150702,24.46,9.123,223.14857999999998
600884.SH,20150703,23.35,9.153,213.72255
600884.SH,20150706,25.07,9.153,229.46571
600884.SH,20150707,22.56,9.153,206.49168
600884.SH,20150713,24.82,9.153,227.17746000000002
600884.SH,20150714,27.3,9.153,249.8769
600884.SH,20150715,25.61,9.153,234.40833
600884.SH,20150716,26.65,9.153,243.92745
600884.SH,20150717,28.8,9.153,263.6064
600884.SH,20150720,28.51,9.153,260.95203000000004
600884.SH,20150721,28.27,9.153,258.75531
600884.SH,20150722,28.36,9.153,259.57908000000003
600884.SH,20150723,29.79,9.153,272.66787
600884.SH,20150724,28.69,9.153,262.59957
600884.SH,20150727,25.82,9.153,236.33046000000002
600884.SH,20150728,25.38,9.153,232.30314
600884.SH,20150729,26.74,9.153,244.75122
600884.SH,20150730,25.82,9.153,236.33046000000002
600884.SH,20150731,26.19,9.153,239.71707000000004
600884.SH,20150803,26.47,9.153,242.27991
600884.SH,20150804,28.46,9.153,260.49438000000004
600884.SH,20150805,27.9,9.153,255.3687
600884.SH,20150806,30.69,9.153,280.90557
600884.SH,20150807,30.9,9.153,282.8277
600884.SH,20150810,31.93,9.153,292.25529
600884.SH,20150811,32.01,9.153,292.98753
600884.SH,20150812,30.6,9.153,280.08180000000004
600884.SH,20150813,31.7,9.153,290.1501
600884.SH,20150814,31.13,9.153,284.93289
600884.SH,20150817,31.26,9.153,286.12278000000003
600884.SH,20150818,28.13,9.153,257.47389
