ts_code,trade_date,close,adj_factor,adj_close
600352.SH,20150105,21.55,8.406,181.1493
600352.SH,20150106,21.85,8.406,183.67110000000002
600352.SH,20150107,21.68,8.406,182.24208000000002
600352.SH,20150108,22.98,8.406,193.16988
600352.SH,20150109,22.69,8.406,190.73214000000002
600352.SH,20150112,24.95,8.406,209.7297
600352.SH,20150113,24.57,8.406,206.53542000000002
600352.SH,20150114,25.08,8.406,210.82248
600352.SH,20150115,24.78,8.406,208.30068000000003
600352.SH,20150116,24.79,8.406,208.38474
600352.SH,20150119,23.83,8.406,200.31498
600352.SH,20150120,24.99,8.406,210.06594
600352.SH,20150121,25.54,8.406,214.68924
600352.SH,20150122,25.32,8.406,212.83992
600352.SH,20150123,26.81,8.406,225.36486
600352.SH,20150126,26.84,8.406,225.61704
600352.SH,20150127,26.17,8.406,219.98502000000002
600352.SH,20150128,24.82,8.406,208.63692
600352.SH,20150129,24.09,8.406,202.50054
600352.SH,20150130,23.84,8.406,200.39904
600352.SH,20150202,24.26,8.406,203.92956000000004
600352.SH,20150203,24.06,8.406,202.24836
600352.SH,20150204,22.52,8.406,189.30312
600352.SH,20150205,22.78,8.406,191.48868000000002
600352.SH,20150206,22.16,8.406,186.27696
600352.SH,20150209,22.73,8.406,191.06838000000002
600352.SH,20150210,23.05,8.406,193.75830000000002
600352.SH,20150211,23.01,8.406,193.42206000000002
600352.SH,20150212,25.31,8.406,212.75586
600352.SH,20150213,25.34,8.406,213.00804000000002
600352.SH,20150216,25.79,8.406,216.79074
600352.SH,20150217,25.59,8.406,215.10954
600352.SH,20150225,24.09,8.406,202.50054
600352.SH,20150226,24.65,8.406,207.2079
600352.SH,20150227,24.7,8.406,207.62820000000002
600352.SH,20150302,24.48,8.406,205.77888000000002
600352.SH,20150303,24.83,8.406,208.72098
600352.SH,20150304,25.36,8.406,213.17616
600352.SH,20150305,24.89,8.406,209.22534000000002
600352.SH,20150306,25.23,8.406,212.08338
600352.SH,20150309,25.09,8.406,210.90654
600352.SH,20150310,25.02,8.406,210.31812000000002
600352.SH,20150311,24.49,8.406,205.86294
600352.SH,20150312,24.15,8.406,203.0049
600352.SH,20150313,24.22,8.406,203.59332
600352.SH,20150316,24.86,8.406,208.97316
600352.SH,20150317,25.2,8.406,211.8312
600352.SH,20150318,25.44,8.406,213.84864000000002
600352.SH,20150319,27.98,8.406,235.19988
600352.SH,20150320,27.35,8.406,229.90410000000003
600352.SH,20150323,27.39,8.406,230.24034000000003
600352.SH,20150324,28.3,8.406,237.88980000000004
600352.SH,20150325,28.46,8.406,239.23476000000002
600352.SH,20150326,28.41,8.406,238.81446000000003
