trade_date,adj_close,adj_factor,ts_code,close
20120104,68.85000000000001,2.25,000703.SZ,30.6
20120105,72.2475,2.25,000703.SZ,32.11
20120109,79.47,2.25,000703.SZ,35.32
20120110,81.675,2.25,000703.SZ,36.3
20120111,82.395,2.25,000703.SZ,36.62
20120112,81.675,2.25,000703.SZ,36.3
20120113,78.75,2.25,000703.SZ,35.0
20120116,78.95250000000001,2.25,000703.SZ,35.09
20120117,82.98,2.25,000703.SZ,36.88
20120118,81.27,2.25,000703.SZ,36.12
20120119,81.1125,2.25,000703.SZ,36.05
20120120,78.435,2.25,000703.SZ,34.86
20120130,80.10000000000001,2.25,000703.SZ,35.6
20120131,79.425,2.25,000703.SZ,35.3
20120201,78.52499999999999,2.25,000703.SZ,34.9
20120202,79.425,2.25,000703.SZ,35.3
20120203,79.9875,2.25,000703.SZ,35.55
20120206,85.70250000000001,2.25,000703.SZ,38.09
20120207,83.42999999999999,2.25,000703.SZ,37.08
20120208,85.7925,2.25,000703.SZ,38.13
20120209,85.005,2.25,000703.SZ,37.78
20120210,86.13,2.25,000703.SZ,38.28
20120213,87.66,2.25,000703.SZ,38.96
20120214,88.47,2.25,000703.SZ,39.32
20120215,88.47,2.25,000703.SZ,39.32
20120216,89.07750000000001,2.25,000703.SZ,39.59
20120217,89.55,2.25,000703.SZ,39.8
20120220,93.375,2.25,000703.SZ,41.5
20120221,93.9375,2.25,000703.SZ,41.75
20120222,94.11749999999999,2.25,000703.SZ,41.83
20120223,92.58749999999999,2.25,000703.SZ,41.15
20120224,93.55499999999999,2.25,000703.SZ,41.58
20120227,93.78,2.25,000703.SZ,41.68
20120228,93.96,2.25,000703.SZ,41.76
20120229,93.69,2.25,000703.SZ,41.64
20120301,93.2625,2.25,000703.SZ,41.45
20120302,94.77,2.25,000703.SZ,42.12
20120305,98.5725,2.25,000703.SZ,43.81
20120307,101.2275,2.25,000703.SZ,44.99
20120308,104.3775,2.25,000703.SZ,46.39
20120309,104.94,2.25,000703.SZ,46.64
20120312,103.0725,2.25,000703.SZ,45.81
20120314,97.02,2.25,000703.SZ,43.12
20120315,97.065,2.25,000703.SZ,43.14
20120316,97.29,2.25,000703.SZ,43.24
20120319,100.98,2.25,000703.SZ,44.88
20120320,106.335,2.25,000703.SZ,47.26
20120321,104.6025,2.25,000703.SZ,46.49
20120322,104.625,2.25,000703.SZ,46.5
20120323,102.375,2.25,000703.SZ,45.5
20120326,100.035,2.25,000703.SZ,44.46
20120327,93.94722999999999,4.603,000703.SZ,20.41
20120328,96.06461,4.603,000703.SZ,20.87
20120329,96.57094,4.603,000703.SZ,20.98
20120330,96.24873,4.603,000703.SZ,20.91
20120405,97.53757,4.603,000703.SZ,21.19
20120406,93.62501999999999,4.603,000703.SZ,20.34
20120409,87.9173,4.603,000703.SZ,19.1
20120411,96.70903,4.603,000703.SZ,21.01
20120412,97.62962999999999,4.603,000703.SZ,21.21
20120413,99.4248,4.603,000703.SZ,21.6
20120416,98.45817,4.603,000703.SZ,21.39
20120417,96.75505999999999,4.603,000703.SZ,21.02
20120418,97.21536,4.603,000703.SZ,21.12
20120419,95.55828,4.603,000703.SZ,20.76
20120420,95.7424,4.603,000703.SZ,20.8
20120423,94.40753000000001,4.603,000703.SZ,20.51
20120424,92.5203,4.603,000703.SZ,20.1
20120425,90.86321999999998,4.603,000703.SZ,19.74
20120427,94.59165,4.603,000703.SZ,20.55
20120502,95.46621999999999,4.603,000703.SZ,20.74
20120503,94.54561999999999,4.603,000703.SZ,20.54
20120504,95.05194999999999,4.603,000703.SZ,20.65
20120507,92.61236,4.603,000703.SZ,20.12
20120508,91.55367,4.603,000703.SZ,19.89
20120509,90.40292,4.603,000703.SZ,19.64
20120510,90.40292,4.603,000703.SZ,19.64
20120511,91.41557999999999,4.603,000703.SZ,19.86
20120514,90.12673999999998,4.603,000703.SZ,19.58
20120515,87.82524,4.603,000703.SZ,19.08
20120516,86.58242999999999,4.603,000703.SZ,18.81
20120517,86.62845999999999,4.603,000703.SZ,18.82
20120518,82.53179,4.603,000703.SZ,17.93
20120521,81.28898,4.603,000703.SZ,17.66
20120522,83.08415,4.603,000703.SZ,18.05
20120523,81.9334,4.603,000703.SZ,17.8
20120524,80.23029,4.603,000703.SZ,17.43
20120525,80.32234999999999,4.603,000703.SZ,17.45
20120528,80.50647,4.603,000703.SZ,17.49
20120529,85.56976999999999,4.603,000703.SZ,18.59
20120530,84.05078,4.603,000703.SZ,18.26
20120531,83.82063,4.603,000703.SZ,18.21
20120601,86.12213,4.603,000703.SZ,18.71
20120604,83.13018,4.603,000703.SZ,18.06
20120605,81.24295,4.603,000703.SZ,17.65
20120606,79.58586999999999,4.603,000703.SZ,17.29
20120607,79.26365999999999,4.603,000703.SZ,17.22
20120608,77.92878999999999,4.603,000703.SZ,16.93
20120611,79.6319,4.603,000703.SZ,17.3
20120612,79.72395999999999,4.603,000703.SZ,17.32
20120613,82.66988,4.603,000703.SZ,17.96
20120614,82.66988,4.603,000703.SZ,17.96
20120615,82.80796999999998,4.603,000703.SZ,17.99
20120618,83.3143,4.603,000703.SZ,18.1
20120619,81.84134,4.603,000703.SZ,17.78
20120620,82.07148999999998,4.603,000703.SZ,17.83
20120621,81.9334,4.603,000703.SZ,17.8
20120626,76.77803999999999,4.603,000703.SZ,16.68
20120627,77.79069999999999,4.603,000703.SZ,16.9
20120628,78.11290999999999,4.603,000703.SZ,16.97
20120629,76.54789,4.603,000703.SZ,16.63
20120702,77.83673,4.603,000703.SZ,16.91
20120703,77.65261,4.603,000703.SZ,16.87
20120704,79.95411,4.603,000703.SZ,17.37
20120705,77.83673,4.603,000703.SZ,16.91
20120706,78.84938999999999,4.603,000703.SZ,17.13
20120709,76.17965,4.603,000703.SZ,16.55
20120710,75.07493,4.603,000703.SZ,16.31
20120711,73.23373,4.603,000703.SZ,15.91
20120712,74.47654,4.603,000703.SZ,16.18
20120713,67.01968,4.603,000703.SZ,14.56
20120716,63.10713,4.603,000703.SZ,13.71
20120717,62.55477,4.603,000703.SZ,13.59
20120718,61.31196,4.603,000703.SZ,13.32
20120719,61.81829,4.603,000703.SZ,13.43
20120720,62.55477,4.603,000703.SZ,13.59
20120723,62.692859999999996,4.603,000703.SZ,13.62
20120724,62.04844,4.603,000703.SZ,13.48
20120725,60.80563,4.603,000703.SZ,13.21
20120726,60.75959999999999,4.603,000703.SZ,13.2
20120727,62.140499999999996,4.603,000703.SZ,13.5
20120730,63.88964,4.603,000703.SZ,13.88
20120731,64.71818,4.603,000703.SZ,14.06
20120801,64.442,4.603,000703.SZ,14.0
20120802,64.48803,4.603,000703.SZ,14.01
20120803,64.76420999999999,4.603,000703.SZ,14.07
20120806,65.54672,4.603,000703.SZ,14.24
20120807,69.45926999999999,4.603,000703.SZ,15.09
20120808,69.18308999999999,4.603,000703.SZ,15.03
20120809,69.22912,4.603,000703.SZ,15.04
20120810,71.71473999999999,4.603,000703.SZ,15.58
20120813,68.40057999999999,4.603,000703.SZ,14.86
20120814,67.89425,4.603,000703.SZ,14.75
20120815,67.11174,4.603,000703.SZ,14.58
20120816,66.00702,4.603,000703.SZ,14.34
20120817,65.36259999999999,4.603,000703.SZ,14.2
20120820,65.27054,4.603,000703.SZ,14.18
20120821,66.05305,4.603,000703.SZ,14.35
20120822,65.73084,4.603,000703.SZ,14.28
20120823,65.59275,4.603,000703.SZ,14.25
20120824,63.751549999999995,4.603,000703.SZ,13.85
20120827,60.85166,4.603,000703.SZ,13.22
20120828,60.80563,4.603,000703.SZ,13.21
20120829,61.542109999999994,4.603,000703.SZ,13.37
20120830,60.16121,4.603,000703.SZ,13.07
20120831,60.06915,4.603,000703.SZ,13.05
20120903,60.39135999999999,4.603,000703.SZ,13.12
20120904,58.18192,4.603,000703.SZ,12.64
20120905,57.85971,4.603,000703.SZ,12.57
20120906,58.089859999999994,4.603,000703.SZ,12.62
20120907,61.2199,4.603,000703.SZ,13.3
20120910,62.692859999999996,4.603,000703.SZ,13.62
20120911,61.173869999999994,4.603,000703.SZ,13.29
20120912,61.2199,4.603,000703.SZ,13.3
20120913,60.80563,4.603,000703.SZ,13.21
20120914,61.08181,4.603,000703.SZ,13.27
20120917,59.05649,4.603,000703.SZ,12.83
20120918,56.064539999999994,4.603,000703.SZ,12.18
20120919,56.662929999999996,4.603,000703.SZ,12.31
20120920,54.03922,4.603,000703.SZ,11.74
20120921,53.85509999999999,4.603,000703.SZ,11.7
20120924,53.62495,4.603,000703.SZ,11.65
20120925,52.79641,4.603,000703.SZ,11.47
20120926,50.86315,4.603,000703.SZ,11.05
20120927,52.105959999999996,4.603,000703.SZ,11.32
20120928,53.07258999999999,4.603,000703.SZ,11.53
20121008,54.22333999999999,4.603,000703.SZ,11.78
20121009,55.926449999999996,4.603,000703.SZ,12.15
20121010,55.97248,4.603,000703.SZ,12.16
20121011,55.374089999999995,4.603,000703.SZ,12.03
20121012,56.847049999999996,4.603,000703.SZ,12.35
20121015,54.59157999999999,4.603,000703.SZ,11.86
20121016,54.17731,4.603,000703.SZ,11.77
20121017,54.59157999999999,4.603,000703.SZ,11.86
20121018,55.742329999999995,4.603,000703.SZ,12.11
20121019,55.374089999999995,4.603,000703.SZ,12.03
20121022,55.28203,4.603,000703.SZ,12.01
20121023,54.95981999999999,4.603,000703.SZ,11.94
20121024,56.064539999999994,4.603,000703.SZ,12.18
20121025,55.051880000000004,4.603,000703.SZ,11.96
20121026,52.70434999999999,4.603,000703.SZ,11.45
20121029,51.59963,4.603,000703.SZ,11.21
20121030,51.369479999999996,4.603,000703.SZ,11.16
