trade_date,adj_close,adj_factor,ts_code,close
20120104,74.47167,11.691,002008.SZ,6.37
20120105,72.36729000000001,11.691,002008.SZ,6.19
20120106,76.22532,11.691,002008.SZ,6.52
20120109,80.78481000000001,11.691,002008.SZ,6.91
20120110,84.52593000000002,11.691,002008.SZ,7.23
20120111,84.05829000000001,11.691,002008.SZ,7.19
20120112,83.82447,11.691,002008.SZ,7.17
20120113,79.73262000000001,11.691,002008.SZ,6.82
20120116,77.62824,11.691,002008.SZ,6.64
20120117,84.75975000000001,11.691,002008.SZ,7.25
20120118,81.48627,11.691,002008.SZ,6.97
20120119,83.0061,11.691,002008.SZ,7.1
20120120,84.40902,11.691,002008.SZ,7.22
20120130,83.12301000000001,11.691,002008.SZ,7.11
20120131,82.88919,11.691,002008.SZ,7.09
20120201,81.36936,11.691,002008.SZ,6.96
20120202,83.70756,11.691,002008.SZ,7.16
20120203,86.98104000000001,11.691,002008.SZ,7.44
20120206,86.27958000000001,11.691,002008.SZ,7.38
20120207,86.39649,11.691,002008.SZ,7.39
20120208,88.15014000000001,11.691,002008.SZ,7.54
20120209,88.26705,11.691,002008.SZ,7.55
20120210,88.15014000000001,11.691,002008.SZ,7.54
20120213,90.13761000000001,11.691,002008.SZ,7.71
20120214,89.08542000000001,11.691,002008.SZ,7.62
20120215,91.65744000000001,11.691,002008.SZ,7.84
20120216,90.48834000000001,11.691,002008.SZ,7.74
20120217,89.90379000000001,11.691,002008.SZ,7.69
20120220,89.20233,11.691,002008.SZ,7.63
20120221,90.37143,11.691,002008.SZ,7.73
20120222,91.89126,11.691,002008.SZ,7.86
20120223,91.42362000000001,11.691,002008.SZ,7.82
20120224,93.99564,11.691,002008.SZ,8.04
20120227,97.03530000000002,11.691,002008.SZ,8.3
20120228,97.61985,11.691,002008.SZ,8.35
20120229,96.56766,11.691,002008.SZ,8.26
20120301,96.45075,11.691,002008.SZ,8.25
20120302,98.55513,11.691,002008.SZ,8.43
20120305,100.42569,11.691,002008.SZ,8.59
20120306,102.29625,11.691,002008.SZ,8.75
20120307,99.13968000000001,11.691,002008.SZ,8.48
20120308,99.72423,11.691,002008.SZ,8.53
20120309,101.47788,11.691,002008.SZ,8.68
20120312,100.77642,11.691,002008.SZ,8.62
20120313,100.42569,11.691,002008.SZ,8.59
20120314,94.34637000000001,11.691,002008.SZ,8.07
20120315,90.48834000000001,11.691,002008.SZ,7.74
20120316,92.82654000000001,11.691,002008.SZ,7.94
20120319,94.81401,11.691,002008.SZ,8.11
20120320,91.1898,11.691,002008.SZ,7.8
20120321,92.3589,11.691,002008.SZ,7.9
20120322,91.30671,11.691,002008.SZ,7.81
20120323,89.20233,11.691,002008.SZ,7.63
20120326,89.78688,11.691,002008.SZ,7.68
20120327,89.66997,11.691,002008.SZ,7.67
20120328,83.94138,11.691,002008.SZ,7.18
20120329,82.42155,11.691,002008.SZ,7.05
20120330,81.95391000000001,11.691,002008.SZ,7.01
20120405,84.99357,11.691,002008.SZ,7.27
20120406,84.99357,11.691,002008.SZ,7.27
20120409,83.12301000000001,11.691,002008.SZ,7.11
20120410,85.11048000000001,11.691,002008.SZ,7.28
20120411,87.6825,11.691,002008.SZ,7.5
20120412,88.50087,11.691,002008.SZ,7.57
20120413,88.8516,11.691,002008.SZ,7.6
20120416,89.08542000000001,11.691,002008.SZ,7.62
20120417,87.44868000000001,11.691,002008.SZ,7.48
20120418,89.90379000000001,11.691,002008.SZ,7.69
20120419,90.25452,11.691,002008.SZ,7.72
20120420,91.1898,11.691,002008.SZ,7.8
20120423,85.92885,11.691,002008.SZ,7.35
20120424,84.75975000000001,11.691,002008.SZ,7.25
20120425,85.3443,11.691,002008.SZ,7.3
20120426,86.39649,11.691,002008.SZ,7.39
20120427,85.69503,11.691,002008.SZ,7.33
20120502,86.74722,11.691,002008.SZ,7.42
20120503,87.6825,11.691,002008.SZ,7.5
20120504,88.73469,11.691,002008.SZ,7.59
20120507,88.15014000000001,11.691,002008.SZ,7.54
