trade_date,adj_close
20260605,358.396766
20260604,358.841427
20260603,366.400664
20260602,373.959901
20260601,377.072528
20260529,365.956003
20260528,372.625918
20260527,369.06863
20260526,383.74244300000004
20260525,392.63566299999997
20260522,392.19100199999997
20260521,389.523036
20260520,400.19489999999996
20260519,417.092018
20260518,419.315323
20260515,417.98134
20260514,427.76388199999997
20260513,450.886254
20260512,450.441108
20260511,464.656212
20260508,475.31753999999995
20260507,458.88132599999994
20260506,453.550662
20260430,447.77577599999995
20260429,442.445112
20260428,435.78178199999996
20260427,426.008898
20260424,420.678234
20260423,427.78578600000003
20260422,435.78178199999996
20260421,428.67422999999997
20260420,438.891336
20260417,433.56067199999995
20260416,433.56067199999995
20260415,425.120454
20260414,430.0068959999999
20260413,429.118452
20260410,434.0048939999999
20260409,426.8973419999999
20260408,440.224002
20260407,414.014904
20260403,409.128462
20260402,419.34556799999996
20260401,442.0008899999999
20260331,437.55866999999995
20260330,440.66822399999995
20260327,444.222
20260326,442.889334
20260325,457.992882
20260324,449.55266399999994
20260323,435.33756
20260320,464.656212
20260319,479.31553799999995
20260318,489.9768659999999
20260317,480.203982
20260316,490.42108799999994
20260313,481.53664799999996
20260312,492.197976
20260311,495.75175199999995
20260310,501.0824159999999
20260309,497.0844179999999
20260306,489.9768659999999
20260305,488.64419999999996
20260304,481.9808699999999
20260303,487.311534
20260302,509.522634
20260227,526.40307
20260226,523.293516
20260225,529.512624
20260224,524.18196
20260213,555.2774999999999
20260212,565.050384
20260211,570.381048
20260210,577.4885999999999
20260209,561.94083
20260206,571.2694919999999
20260205,596.5901459999999
20260204,577.932822
20260203,593.924814
20260202,568.60416
20260130,568.60416
20260129,586.37304
20260128,581.486598
20260127,593.0363699999999
20260126,590.3710379999999
20260123,603.697698
20260122,606.807252
20260121,618.3570239999999
20260120,642.345012
20260119,700.0938719999999
20260116,685.434546
20260115,716.974308
20260114,651.6736739999999
20260113,592.592148
20260112,573.9348239999999
20260109,532.622178
20260108,503.74774799999994
20260107,493.0864199999999
20260106,503.74774799999994
20260105,502.85930399999995
20251231,481.092426
20251230,469.098432
20251229,462.87932399999994
20251226,465.100434
20251225,464.21198999999996
20251224,459.32554799999997
20251223,454.439106
20251222,465.100434
20251219,458.437104
20251218,456.66021599999993
20251217,453.550662
20251216,447.77577599999995
20251215,459.76976999999994
20251212,471.7637639999999
20251211,480.203982
20251210,485.9788679999999
20251209,481.9808699999999
20251208,495.75175199999995
20251205,487.311534
20251204,481.092426
20251203,489.53264399999995
20251202,509.522634
20251201,532.622178
20251128,537.50862
20251127,541.0623959999999
20251126,601.0323659999999
20251125,546.39306
20251124,508.18996799999996
20251121,461.99088
20251120,476.65020599999997
20251119,499.74974999999995
20251118,489.9768659999999
20251117,445.55466599999994
20251114,432.67222799999996
20251113,448.66421999999994
20251112,407.79579599999994
20251111,413.570682
20251110,415.79179199999993
20251107,413.570682
20251106,418.012902
20251105,424.23201
20251104,427.78578600000003
20251103,441.112446
20251031,438.44711399999994
20251030,430.0068959999999
20251029,440.224002
20251028,442.889334
20251027,440.224002
20251024,443.77777799999996
20251023,439.77977999999996
20251022,439.77977999999996
20251021,442.445112
20251020,435.33756
20251017,429.56267399999996
20251016,456.21599399999997
20251015,466.87732199999994
20251014,456.21599399999997
20251013,473.09643
20251010,476.205984
20251009,502.415082
20250930,474.8733179999999
20250929,480.203982
20250926,470.43109799999996
20250925,488.64419999999996
20250924,481.9808699999999
20250923,457.54866
20250922,468.65421
20250919,473.98487399999993
20250918,474.8733179999999
20250917,495.75175199999995
20250916,494.86330799999996
20250915,501.0824159999999
20250912,485.9788679999999
20250911,475.31753999999995
20250910,474.42909599999996
20250909,497.52863999999994
20250908,453.550662
20250905,449.996886
20250904,442.445112
20250903,453.994884
20250902,471.7637639999999
20250901,489.9768659999999
20250829,490.86530999999997
20250828,489.9768659999999
20250827,493.53064199999994
20250826,503.74774799999994
20250825,499.74974999999995
20250822,504.63619199999994
20250821,502.415082
20250820,473.09643
20250819,475.761762
20250818,465.100434
20250815,466.43309999999997
20250814,465.100434
20250813,460.21399199999996
20250812,457.992882
20250811,459.32554799999997
20250808,446.44311
20250807,451.329552
20250806,456.21599399999997
20250805,453.1064399999999
20250804,461.102436
20250801,454.88332799999995
20250731,456.21599399999997
20250730,459.76976999999994
20250729,474.42909599999996
20250728,478.8713159999999
20250725,493.53064199999994
20250724,477.98287199999993
20250723,470.87531999999993
20250722,455.32755
20250721,475.761762
20250718,456.66021599999993
20250717,449.10844199999997
20250716,455.77177199999994
20250715,485.090424
20250714,462.435102
20250711,420.234012
20250710,414.014904
20250709,416.23601399999995
20250708,414.90334799999994
20250707,414.014904
20250704,376.256034
20250703,378.032922
20250702,377.144478
20250701,381.58669799999996
20250630,384.69625199999996
20250627,386.028918
20250626,389.138472
20250625,384.25203
20250624,377.144478
20250623,373.59070199999996
20250620,360.70826399999993
20250619,370.036926
20250618,382.03092
20250617,379.36558799999995
20250616,382.03092
20250613,375.81181200000003
20250612,385.14028
20250611,386.91512000000006
20250610,390.4648
20250609,420.63708
20250606,399.78271
20250605,363.39849
20250604,361.17994000000004
20250603,358.96139
20250530,360.29251999999997
20250529,362.06736
20250528,346.0938
20250527,345.20638
20250526,347.42493
20250523,340.32557
20250522,350.08719
20250521,345.20638
20250520,350.08719
20250519,348.31235
20250516,344.76267
20250515,345.65009000000003
20250514,357.18655000000007
20250513,359.4051
20250512,365.61704000000003
20250509,352.30574
20250508,362.51107
20250507,364.28591000000006
20250506,371.82898000000006
20250430,369.61043
20250429,350.08719
20250428,339.88186
20250425,377.59721
20250421,396.67674
20250418,360.73623000000003
20250417,370.05414
20250416,336.33218
20250415,321.24604000000005
20250414,322.13346
20250411,310.59700000000004
20250410,309.70958
20250409,300.83538000000004
20250408,291.96118
20250407,311.04071
20250403,345.65009000000003
20250402,347.42493
20250401,346.0938
20250331,352.30574
20250328,356.29913
20250327,358.51768000000004
20250326,362.51107
20250325,343.43154000000004
20250324,334.55734
20250321,341.21299000000005
20250320,349.19977
20250319,354.08058000000005
20250318,360.29251999999997
20250317,360.73623000000003
20250314,362.51107
20250313,357.63026
20250312,366.06075000000004
20250311,366.50446
20250310,369.16672000000005
20250307,380.70318000000003
20250306,386.91512000000006
20250305,351.86203
20250304,351.86203
20250303,346.98122
20250228,338.10702000000003
20250227,359.84881
20250226,368.27930000000003
20250225,367.39188
20250224,377.59721
20250221,387.35883
20250220,370.94156
20250219,374.04753
20250218,368.72301000000004
20250217,394.9019
20250214,401.11384
20250213,397.12045
20250212,374.93495
20250211,340.76928
20250210,353.19316000000003
20250207,330.56395000000003
20250206,319.91491
20250205,313.70297000000005
20250127,291.07376
20250124,299.50425
20250123,294.62344
20250122,294.17973
20250121,296.39828
20250120,294.62344
20250117,297.2857
