trade_date,adj_close,adj_factor,ts_code,close
20121009,9.63,1.0,603993.SH,9.63
20121010,10.59,1.0,603993.SH,10.59
20121011,9.68,1.0,603993.SH,9.68
20121012,9.09,1.0,603993.SH,9.09
20121015,9.11,1.0,603993.SH,9.11
20121016,8.86,1.0,603993.SH,8.86
20121017,8.76,1.0,603993.SH,8.76
20121018,9.01,1.0,603993.SH,9.01
20121019,8.69,1.0,603993.SH,8.69
20121022,8.53,1.0,603993.SH,8.53
20121023,8.94,1.0,603993.SH,8.94
20121024,8.79,1.0,603993.SH,8.79
20121025,8.5,1.0,603993.SH,8.5
20121026,7.99,1.0,603993.SH,7.99
20121029,8.01,1.0,603993.SH,8.01
20121030,8.04,1.0,603993.SH,8.04
20121031,7.98,1.0,603993.SH,7.98
20121101,8.23,1.0,603993.SH,8.23
20121102,8.4,1.0,603993.SH,8.4
20121105,8.16,1.0,603993.SH,8.16
20121106,8.13,1.0,603993.SH,8.13
20121107,8.33,1.0,603993.SH,8.33
20121108,7.93,1.0,603993.SH,7.93
20121109,7.98,1.0,603993.SH,7.98
20121112,8.01,1.0,603993.SH,8.01
20121113,7.65,1.0,603993.SH,7.65
20121114,7.7,1.0,603993.SH,7.7
20121115,7.34,1.0,603993.SH,7.34
20121116,7.21,1.0,603993.SH,7.21
20121119,7.51,1.0,603993.SH,7.51
20121120,7.28,1.0,603993.SH,7.28
20121121,7.42,1.0,603993.SH,7.42
20121122,7.32,1.0,603993.SH,7.32
20121123,7.38,1.0,603993.SH,7.38
20121126,7.19,1.0,603993.SH,7.19
20121127,6.79,1.0,603993.SH,6.79
20121128,6.69,1.0,603993.SH,6.69
20121129,6.48,1.0,603993.SH,6.48
20121130,6.56,1.0,603993.SH,6.56
20121203,6.4,1.0,603993.SH,6.4
20121204,6.59,1.0,603993.SH,6.59
20121205,6.88,1.0,603993.SH,6.88
20121206,6.8,1.0,603993.SH,6.8
20121207,7.11,1.0,603993.SH,7.11
20121210,7.28,1.0,603993.SH,7.28
20121211,7.21,1.0,603993.SH,7.21
20121212,7.22,1.0,603993.SH,7.22
20121213,6.97,1.0,603993.SH,6.97
20121214,7.67,1.0,603993.SH,7.67
20121217,8.08,1.0,603993.SH,8.08
20121218,8.03,1.0,603993.SH,8.03
20121219,7.92,1.0,603993.SH,7.92
20121220,8.35,1.0,603993.SH,8.35
20121221,8.11,1.0,603993.SH,8.11
20121224,8.12,1.0,603993.SH,8.12
20121225,8.31,1.0,603993.SH,8.31
