trade_date,adj_close,adj_factor,ts_code,close
20120104,89.13717999999999,8.354,601607.SH,10.67
20120105,86.0462,8.354,601607.SH,10.3
20120106,86.54743999999998,8.354,601607.SH,10.36
20120109,89.88904,8.354,601607.SH,10.76
20120110,95.23559999999999,8.354,601607.SH,11.4
20120111,94.31665999999998,8.354,601607.SH,11.29
20120112,93.81541999999999,8.354,601607.SH,11.23
20120113,90.22319999999999,8.354,601607.SH,10.8
20120116,88.38532,8.354,601607.SH,10.58
20120117,94.98497999999998,8.354,601607.SH,11.37
20120118,92.47878,8.354,601607.SH,11.07
20120119,94.31665999999998,8.354,601607.SH,11.29
20120120,96.57224,8.354,601607.SH,11.56
20120130,94.4002,8.354,601607.SH,11.3
20120131,94.31665999999998,8.354,601607.SH,11.29
20120201,95.15205999999999,8.354,601607.SH,11.39
20120202,96.40515999999998,8.354,601607.SH,11.54
20120203,99.24552,8.354,601607.SH,11.88
20120206,100.08091999999999,8.354,601607.SH,11.98
20120207,97.90888,8.354,601607.SH,11.72
20120208,100.24799999999999,8.354,601607.SH,12.0
20120209,100.83278,8.354,601607.SH,12.07
20120210,100.33153999999999,8.354,601607.SH,12.01
20120213,101.08339999999998,8.354,601607.SH,12.1
20120214,102.08587999999999,8.354,601607.SH,12.22
20120215,102.67065999999998,8.354,601607.SH,12.29
20120216,101.66817999999999,8.354,601607.SH,12.17
20120217,101.75171999999999,8.354,601607.SH,12.18
20120220,101.83525999999999,8.354,601607.SH,12.19
20120221,101.66817999999999,8.354,601607.SH,12.17
20120222,102.67065999999998,8.354,601607.SH,12.29
20120223,103.08836,8.354,601607.SH,12.34
20120224,105.09331999999999,8.354,601607.SH,12.58
20120227,105.00977999999999,8.354,601607.SH,12.57
20120228,103.33897999999998,8.354,601607.SH,12.37
20120229,102.7542,8.354,601607.SH,12.3
20120301,102.25295999999999,8.354,601607.SH,12.24
20120302,103.50605999999999,8.354,601607.SH,12.39
20120305,102.25295999999999,8.354,601607.SH,12.24
20120306,99.24552,8.354,601607.SH,11.88
20120307,99.07843999999999,8.354,601607.SH,11.86
20120308,101.58464,8.354,601607.SH,12.16
20120309,102.7542,8.354,601607.SH,12.3
20120312,105.26039999999999,8.354,601607.SH,12.6
20120313,106.17934,8.354,601607.SH,12.71
20120314,101.33402,8.354,601607.SH,12.13
20120315,101.5011,8.354,601607.SH,12.15
20120316,106.09579999999998,8.354,601607.SH,12.7
20120319,109.77156,8.354,601607.SH,13.14
20120320,107.18181999999999,8.354,601607.SH,12.83
20120321,107.01473999999999,8.354,601607.SH,12.81
20120322,106.01225999999998,8.354,601607.SH,12.69
20120323,102.58711999999998,8.354,601607.SH,12.28
20120326,102.42003999999999,8.354,601607.SH,12.26
20120327,97.74179999999998,8.354,601607.SH,11.7
20120328,92.64585999999998,8.354,601607.SH,11.09
20120329,93.81541999999999,8.354,601607.SH,11.23
20120330,93.06356,8.354,601607.SH,11.14
20120405,94.90143999999998,8.354,601607.SH,11.36
20120406,94.4002,8.354,601607.SH,11.3
20120409,92.47878,8.354,601607.SH,11.07
20120410,93.73187999999999,8.354,601607.SH,11.22
20120411,93.31418,8.354,601607.SH,11.17
20120412,94.65082,8.354,601607.SH,11.33
20120413,94.98497999999998,8.354,601607.SH,11.37
20120416,94.23311999999999,8.354,601607.SH,11.28
20120417,94.4002,8.354,601607.SH,11.3
20120418,95.82038,8.354,601607.SH,11.47
20120419,95.82038,8.354,601607.SH,11.47
20120420,97.57471999999999,8.354,601607.SH,11.68
20120423,96.98993999999999,8.354,601607.SH,11.61
20120424,95.48621999999999,8.354,601607.SH,11.43
20120425,95.82038,8.354,601607.SH,11.47
20120426,95.48621999999999,8.354,601607.SH,11.43
20120427,96.82285999999999,8.354,601607.SH,11.59
20120502,99.83029999999998,8.354,601607.SH,11.95
20120503,100.41507999999999,8.354,601607.SH,12.02
20120504,100.49861999999999,8.354,601607.SH,12.03
20120507,103.08836,8.354,601607.SH,12.34
20120508,103.08836,8.354,601607.SH,12.34
20120509,100.74924,8.354,601607.SH,12.06
20120510,103.58959999999999,8.354,601607.SH,12.4
20120511,103.33897999999998,8.354,601607.SH,12.37
20120514,103.08836,8.354,601607.SH,12.34
20120515,104.25792,8.354,601607.SH,12.48
20120516,101.66817999999999,8.354,601607.SH,12.17
20120517,102.83774,8.354,601607.SH,12.31
20120518,99.4126,8.354,601607.SH,11.9
20120521,97.90888,8.354,601607.SH,11.72
20120522,99.74675999999998,8.354,601607.SH,11.94
20120523,89.8055,8.354,601607.SH,10.75
20120524,89.13717999999999,8.354,601607.SH,10.67
20120525,87.21575999999999,8.354,601607.SH,10.44
20120528,86.71452,8.354,601607.SH,10.38
20120529,87.96761999999998,8.354,601607.SH,10.53
20120530,87.71699999999998,8.354,601607.SH,10.5
20120601,88.30178,8.354,601607.SH,10.57
20120604,87.63346,8.354,601607.SH,10.49
20120605,88.71947999999999,8.354,601607.SH,10.62
20120606,87.46638,8.354,601607.SH,10.47
20120607,85.62849999999999,8.354,601607.SH,10.25
20120608,84.12478,8.354,601607.SH,10.07
20120611,85.12725999999999,8.354,601607.SH,10.19
20120612,84.7931,8.354,601607.SH,10.15
20120613,87.80053999999998,8.354,601607.SH,10.51
20120614,86.4639,8.354,601607.SH,10.35
20120615,89.88904,8.354,601607.SH,10.76
20120618,92.06107999999999,8.354,601607.SH,11.02
20120619,90.97506,8.354,601607.SH,10.89
20120620,89.13717999999999,8.354,601607.SH,10.67
20120621,89.47134,8.354,601607.SH,10.71
20120625,88.80302,8.354,601607.SH,10.63
20120626,86.71452,8.354,601607.SH,10.38
20120627,86.63097999999998,8.354,601607.SH,10.37
20120628,86.54743999999998,8.354,601607.SH,10.36
20120629,89.13717999999999,8.354,601607.SH,10.67
20120702,90.13965999999998,8.354,601607.SH,10.79
20120703,89.30425999999999,8.354,601607.SH,10.69
20120704,88.21824,8.354,601607.SH,10.56
20120705,87.04867999999999,8.354,601607.SH,10.42
20120706,90.47381999999999,8.354,601607.SH,10.83
20120709,91.14214,8.354,601607.SH,10.91
20120710,90.13965999999998,8.354,601607.SH,10.79
20120711,93.81541999999999,8.354,601607.SH,11.23
20120712,94.90143999999998,8.354,601607.SH,11.36
20120713,95.31913999999999,8.354,601607.SH,11.41
20120716,91.39275999999998,8.354,601607.SH,10.94
20120717,90.39027999999999,8.354,601607.SH,10.82
20120718,91.47629999999998,8.354,601607.SH,10.95
20120719,91.89399999999999,8.354,601607.SH,11.0
20120720,93.93624,8.478,601607.SH,11.08
20120723,94.10579999999999,8.478,601607.SH,11.1
20120724,94.10579999999999,8.478,601607.SH,11.1
20120725,92.49498,8.478,601607.SH,10.91
20120726,95.03838,8.478,601607.SH,11.21
20120727,92.66453999999999,8.478,601607.SH,10.93
20120730,90.54504,8.478,601607.SH,10.68
20120731,89.95157999999999,8.478,601607.SH,10.61
20120801,90.88416000000001,8.478,601607.SH,10.72
20120802,91.30806,8.478,601607.SH,10.77
20120803,93.85146,8.478,601607.SH,11.07
20120806,94.86882,8.478,601607.SH,11.19
20120807,94.78403999999999,8.478,601607.SH,11.18
20120808,94.9536,8.478,601607.SH,11.2
20120809,95.63184,8.478,601607.SH,11.28
20120810,94.5297,8.478,601607.SH,11.15
20120813,97.24266,8.478,601607.SH,11.47
20120814,97.83612,8.478,601607.SH,11.54
20120815,99.36216,8.478,601607.SH,11.72
20120816,97.66655999999999,8.478,601607.SH,11.52
20120817,96.6492,8.478,601607.SH,11.4
20120820,95.46227999999999,8.478,601607.SH,11.26
20120821,98.00568,8.478,601607.SH,11.56
20120822,100.71864000000001,8.478,601607.SH,11.88
20120823,100.80342,8.478,601607.SH,11.89
20120824,102.32946,8.478,601607.SH,12.07
20120827,99.53171999999999,8.478,601607.SH,11.74
20120828,100.54907999999999,8.478,601607.SH,11.86
20120829,100.63385999999998,8.478,601607.SH,11.87
20120830,99.53171999999999,8.478,601607.SH,11.74
20120831,99.10781999999999,8.478,601607.SH,11.69
20120903,99.87083999999999,8.478,601607.SH,11.78
20120904,98.42957999999999,8.478,601607.SH,11.61
20120905,98.51436,8.478,601607.SH,11.62
20120906,99.95562,8.478,601607.SH,11.79
20120907,101.82078,8.478,601607.SH,12.01
20120910,101.82078,8.478,601607.SH,12.01
20120911,103.94028,8.478,601607.SH,12.26
20120912,103.85549999999999,8.478,601607.SH,12.25
20120913,101.82078,8.478,601607.SH,12.01
20120914,101.82078,8.478,601607.SH,12.01
20120917,100.0404,8.478,601607.SH,11.8
20120918,98.7687,8.478,601607.SH,11.65
20120919,100.97297999999999,8.478,601607.SH,11.91
20120920,97.9209,8.478,601607.SH,11.55
20120921,96.05574,8.478,601607.SH,11.33
20120924,97.41222,8.478,601607.SH,11.49
20120925,96.81876,8.478,601607.SH,11.42
20120926,95.63184,8.478,601607.SH,11.28
20120927,97.497,8.478,601607.SH,11.5
20120928,99.95562,8.478,601607.SH,11.79
20121008,100.8882,8.478,601607.SH,11.9
20121009,102.92292,8.478,601607.SH,12.14
20121010,103.43159999999999,8.478,601607.SH,12.2
20121011,101.65122,8.478,601607.SH,11.99
20121012,103.0077,8.478,601607.SH,12.15
20121015,103.43159999999999,8.478,601607.SH,12.2
20121016,103.43159999999999,8.478,601607.SH,12.2
20121017,102.83814000000001,8.478,601607.SH,12.13
20121018,103.17725999999999,8.478,601607.SH,12.17
