ts_code,trade_date,close,adj_factor,adj_close
000997.SZ,20150105,26.99,5.875,158.56625
000997.SZ,20150106,27.25,5.875,160.09375
000997.SZ,20150107,26.77,5.875,157.27375
000997.SZ,20150108,26.63,5.875,156.45125
000997.SZ,20150109,26.21,5.875,153.98375000000001
000997.SZ,20150112,26.99,5.875,158.56625
000997.SZ,20150113,28.18,5.875,165.5575
000997.SZ,20150114,28.56,5.875,167.79
000997.SZ,20150115,28.17,5.875,165.49875
000997.SZ,20150116,30.35,5.875,178.30625
000997.SZ,20150119,29.38,5.875,172.6075
000997.SZ,20150120,32.32,5.875,189.88
000997.SZ,20150121,32.51,5.875,190.99624999999997
000997.SZ,20150122,31.52,5.875,185.18
000997.SZ,20150123,30.52,5.875,179.305
000997.SZ,20150126,31.35,5.875,184.18125
000997.SZ,20150127,31.0,5.875,182.125
000997.SZ,20150128,29.59,5.875,173.84125
000997.SZ,20150129,29.7,5.875,174.48749999999998
000997.SZ,20150130,29.5,5.875,173.3125
000997.SZ,20150202,29.92,5.875,175.78
000997.SZ,20150203,30.81,5.875,181.00875
000997.SZ,20150204,30.17,5.875,177.24875
000997.SZ,20150205,31.39,5.875,184.41625
000997.SZ,20150206,30.21,5.875,177.48375000000001
000997.SZ,20150209,29.65,5.875,174.19375
000997.SZ,20150210,32.62,5.875,191.64249999999998
000997.SZ,20150211,33.55,5.875,197.10625
000997.SZ,20150212,33.92,5.875,199.28
000997.SZ,20150213,33.92,5.875,199.28
000997.SZ,20150216,36.03,5.875,211.67625
000997.SZ,20150217,39.17,5.875,230.12375
000997.SZ,20150225,37.7,5.875,221.4875
000997.SZ,20150226,37.98,5.875,223.1325
000997.SZ,20150227,38.95,5.875,228.83125
000997.SZ,20150302,39.1,5.875,229.7125
000997.SZ,20150303,37.89,5.875,222.60375
000997.SZ,20150304,37.64,5.875,221.135
000997.SZ,20150305,36.91,5.875,216.84624999999997
000997.SZ,20150306,35.5,5.875,208.5625
000997.SZ,20150309,37.6,5.875,220.9
000997.SZ,20150310,37.54,5.875,220.54749999999999
000997.SZ,20150311,38.1,5.875,223.8375
000997.SZ,20150312,36.7,5.875,215.6125
000997.SZ,20150313,37.88,5.875,222.54500000000002
000997.SZ,20150316,38.87,5.875,228.36124999999998
000997.SZ,20150317,38.64,5.875,227.01
000997.SZ,20150318,38.9,5.875,228.5375
000997.SZ,20150319,38.36,5.875,225.365
000997.SZ,20150320,39.72,5.875,233.355
000997.SZ,20150323,42.31,5.875,248.57125000000002
000997.SZ,20150324,42.44,5.875,249.33499999999998
000997.SZ,20150325,41.89,5.875,246.10375
000997.SZ,20150326,38.5,5.875,226.1875
000997.SZ,20150327,39.01,5.875,229.18374999999997
000997.SZ,20150330,38.49,5.875,226.12875000000003
000997.SZ,20150331,38.87,5.875,228.36124999999998
000997.SZ,20150401,39.45,5.875,231.76875
000997.SZ,20150402,40.7,5.875,239.1125
000997.SZ,20150403,40.04,5.875,235.23499999999999
000997.SZ,20150407,40.31,5.875,236.82125000000002
000997.SZ,20150408,39.23,5.875,230.47625
000997.SZ,20150409,37.65,5.875,221.19375
000997.SZ,20150410,38.02,5.875,223.3675
000997.SZ,20150413,38.3,5.875,225.0125
000997.SZ,20150414,37.53,5.875,220.48875
000997.SZ,20150415,36.2,5.875,212.675
000997.SZ,20150416,37.0,5.875,217.375
000997.SZ,20150417,37.06,5.875,217.72750000000002
000997.SZ,20150420,37.3,5.875,219.1375
000997.SZ,20150421,39.58,5.875,232.5325
000997.SZ,20150422,39.9,5.875,234.4125
000997.SZ,20150423,39.47,5.875,231.88625
000997.SZ,20150424,38.36,5.875,225.365
000997.SZ,20150427,38.68,5.875,227.245
000997.SZ,20150428,37.22,5.875,218.6675
000997.SZ,20150429,37.29,5.875,219.07874999999999
000997.SZ,20150430,37.43,5.875,219.90125
000997.SZ,20150504,38.04,5.875,223.48499999999999
000997.SZ,20150505,36.1,5.875,212.0875
000997.SZ,20150506,34.55,5.875,202.98125
000997.SZ,20150507,33.24,5.875,195.28500000000003
000997.SZ,20150508,35.17,5.875,206.62375
000997.SZ,20150511,38.69,5.875,227.30374999999998
000997.SZ,20150512,39.68,5.875,233.12
000997.SZ,20150513,40.3,5.875,236.7625
000997.SZ,20150514,39.48,5.875,231.945
000997.SZ,20150515,40.98,5.875,240.7575
000997.SZ,20150518,45.08,5.875,264.84499999999997
000997.SZ,20150519,49.59,5.875,291.34125
000997.SZ,20150520,54.55,5.875,320.48125
000997.SZ,20150521,60.01,5.875,352.55875
000997.SZ,20150522,57.26,5.875,336.4025
000997.SZ,20150525,59.25,5.875,348.09375
000997.SZ,20150526,60.88,5.875,357.67
000997.SZ,20150527,58.49,5.875,343.62875
000997.SZ,20150528,52.64,5.875,309.26
000997.SZ,20150529,55.32,5.875,325.005
000997.SZ,20150601,60.85,5.875,357.49375000000003
000997.SZ,20150602,66.94,5.875,393.2725
000997.SZ,20150603,66.48,5.875,390.57000000000005
000997.SZ,20150604,73.13,5.875,429.63874999999996
000997.SZ,20150605,72.95,5.875,428.58125
000997.SZ,20150608,38.44,10.575,406.50299999999993
000997.SZ,20150609,37.2,10.575,393.39
000997.SZ,20150610,40.92,10.575,432.729
000997.SZ,20150611,39.43,10.575,416.97225
